Candidate Name,Party,Status,State,Constituency,constId,stateid,image_url,afidavit_url,gender,age,Alliance,Alliance_Front,Color,District
MANOJ.P,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/P.MAN-2021-20210320124246.jpg,https://affidavit.eci.gov.in/show-profile/MTI5MTE=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
SIVAKUMAR.N,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/N.SIV-2021-20210320124548.jpg,https://affidavit.eci.gov.in/show-profile/MTI5MjA=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
SUDHAKAR.L,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/L.SUD-2021-20210320124821.jpg,https://affidavit.eci.gov.in/show-profile/MTI5Mjc=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
SAMIVEL.A,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/A.SAM-2021-20210320125806.jpg,https://affidavit.eci.gov.in/show-profile/MTI5NjI=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
NOOR MOHAMMED THOUFFIC.A,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/A.NOO-2021-20210320010244.jpg,https://affidavit.eci.gov.in/show-profile/MTI5NzU=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
DEEPANANDH.N,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/N.DEE-2021-20210322095709.jpg,https://affidavit.eci.gov.in/show-profile/MTI5ODY=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
RAJESHKANNAN.S,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/S.RAJ-2021-20210320120139.jpg,https://affidavit.eci.gov.in/show-profile/MTI3ODA=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
SENTHILKUMAR.A,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/A.SEN-2021-20210320120429.jpg,https://affidavit.eci.gov.in/show-profile/MTI3OTA=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
SAMPATH.S,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/S.SAM-2021-20210319114145.jpg,https://affidavit.eci.gov.in/show-profile/MTI2OTY=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
SHIVAKUMAR.K,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/K.SHI-2021-20210319114539.jpg,https://affidavit.eci.gov.in/show-profile/MTI3MTQ=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
VENKADESH.K,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/K.VEN-2021-20210319114816.jpg,https://affidavit.eci.gov.in/show-profile/MTI3Mjg=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
JOSEPH.M.A,Desiya Makkal Sakthi Katchi,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/M.A.-2021-20210319115102.jpg,https://affidavit.eci.gov.in/show-profile/MTI3NDY=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
SANTHANAKUMAR.M,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/M.SAN-2021-20210319115548.jpg,https://affidavit.eci.gov.in/show-profile/MTI3NjE=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
TAMILARASAN.K,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/K.TAM-2021-20210319115853.jpg,https://affidavit.eci.gov.in/show-profile/MTI3Nzc=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
THAMILALAGAN,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/THAMI-2021-20210318105607.jpg,https://affidavit.eci.gov.in/show-profile/NzkzOA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
MURALI.M,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/M.MUR-2021-20210318105810.jpg,https://affidavit.eci.gov.in/show-profile/Nzk0NQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
BOOPATHI.P,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/P.BOO-2021-20210318110205.jpg,https://affidavit.eci.gov.in/show-profile/Nzk1MA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
DHANABAL,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/DHANA-2021-20210318110416.jpg,https://affidavit.eci.gov.in/show-profile/Nzk1Mg==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
VEERAKUMAR.T,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/T.VEE-2021-20210318110643.jpg,https://affidavit.eci.gov.in/show-profile/Nzk1NQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
ABILAZAN.N,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/N.ABI-2021-20210318110917.jpg,https://affidavit.eci.gov.in/show-profile/Nzk2MA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
PRASANTH.S,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/S.PRA-2021-20210318102359.jpg,https://affidavit.eci.gov.in/show-profile/Nzg3OQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
AADHIKRISHNAN.P,Bahujan Samaj Party,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/P.AAD-2021-20210318102636.jpg,https://affidavit.eci.gov.in/show-profile/Nzg4Nw==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
SATHISH.P,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/P.SAT-2021-20210318103003.jpg,https://affidavit.eci.gov.in/show-profile/Nzg5MA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
MOUNAGURUBALUSAMY.K,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/K.MOU-2021-20210318103202.jpg,https://affidavit.eci.gov.in/show-profile/Nzg5Ng==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
PRAKASH.N,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/N.PRA-2021-20210322095520.jpg,https://affidavit.eci.gov.in/show-profile/NzkwNQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
MURUGESAN.A,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/A.MUR-2021-20210318104131.jpg,https://affidavit.eci.gov.in/show-profile/NzkxNQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
VENKATESH PRABU.K,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/K.VEN-2021-20210318104743.jpg,https://affidavit.eci.gov.in/show-profile/NzkyMQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
PUSHPARAJ.P,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/P.PUS-2021-20210318105046.jpg,https://affidavit.eci.gov.in/show-profile/NzkyOQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
MUTHUKUMAR.G,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/G.MUT-2021-20210318105315.jpg,https://affidavit.eci.gov.in/show-profile/NzkzMw==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
KARUPPAIYA.R,Naam Tamilar Katchi,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/R. KA-2021-20210317070130.jpg,https://affidavit.eci.gov.in/show-profile/NDg3OA==/MTY=/MTA=/Mw==/QUM=,no,0,NTK,Naam Tamilar Katchi,#fdae61,
DHANALAKSHMI.M,Ganasangam Party of India,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/M.DHA-2021-20210317070645.jpg,https://affidavit.eci.gov.in/show-profile/NDg5Mw==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
KAMARAJ.P,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/P.KAM-2021-20210322095753.jpg,https://affidavit.eci.gov.in/show-profile/NDg5OQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
KATHIRAVAN.P,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/P.KAT-2021-20210317071415.jpg,https://affidavit.eci.gov.in/show-profile/NDkxMQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
AMARNATH.K,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/K.AMA-2021-20210317120550.jpg,https://affidavit.eci.gov.in/show-profile/MzYzNQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
DANIYA,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/DANIY-2021-20210317123315.jpg,https://affidavit.eci.gov.in/show-profile/MzY2NQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
ANBAZHAGAN,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/ANBAZ-2021-20210317125854.jpg,https://affidavit.eci.gov.in/show-profile/MzcwMQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
VINOTHKUMAR,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/VINOT-2021-20210317012816.jpg,https://affidavit.eci.gov.in/show-profile/Mzc1OQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
GOPALAKRISHNAN.A,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/GOPAL-2021-20210317064025.jpg,https://affidavit.eci.gov.in/show-profile/NDgwNg==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
SAKTHIKUMAR,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/SAKTH-2021-20210317064349.jpg,https://affidavit.eci.gov.in/show-profile/NDgyMQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
SIVASAMY.P,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/SIVAS-2021-20210317064749.jpg,https://affidavit.eci.gov.in/show-profile/NDgzNA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
SELVAKUMAR.M,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/M.SEL-2021-20210317065432.jpg,https://affidavit.eci.gov.in/show-profile/NDg1MQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
SARAVANAN.R,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/R.SAR-2021-20210316083303.jpg,https://affidavit.eci.gov.in/show-profile/MzYwNQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
SUDHAKAR.S,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/S.SUD-2021-20210316083950.jpg,https://affidavit.eci.gov.in/show-profile/MzYwOA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
MUTHU. K.R,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/K.R.M-2021-20210316084258.jpg,https://affidavit.eci.gov.in/show-profile/MzYwOQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
AMARSRI.M,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/M.AMA-2021-20210316084810.jpg,https://affidavit.eci.gov.in/show-profile/MzYxMQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
VIJAYABHASKAR.R.V,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/R.V.-2021-20210316085114.jpg,https://affidavit.eci.gov.in/show-profile/MzYxMw==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
KALAI RAJ.K,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/K.KAL-2021-20210322095836.jpg,https://affidavit.eci.gov.in/show-profile/MzYxNA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
KARUNAMOORTHY.S,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/S.KAR-2021-20210316085755.jpg,https://affidavit.eci.gov.in/show-profile/MzYxNQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
DURAISAMY.J,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/J.DUR-2021-20210316090138.jpg,https://affidavit.eci.gov.in/show-profile/MzYxNg==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
JAYAKUMAR.G,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/G.JAY-2021-20210316070534.jpg,https://affidavit.eci.gov.in/show-profile/MzU2Ng==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
PRAKASH.A,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/A.PRA-2021-20210316070858.jpg,https://affidavit.eci.gov.in/show-profile/MzU2OA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
VIJAYABHASKAR. M.R,All India Anna Dravida Munnetra Kazhagam,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/M.R.V-2021-20210315102506.jpg,https://affidavit.eci.gov.in/show-profile/MzE4MQ==/MTY=/MTA=/Mw==/QUM=,no,0,AIADMK+,National Democratic Alliance (NDA),#b2d33c,
MOHAN.M.L.M,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/M.L.M-2021-20210315103741.jpg,https://affidavit.eci.gov.in/show-profile/MzE4Nw==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
MANIKANDAN.K,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/K.MAN-2021-20210315104326.jpg,https://affidavit.eci.gov.in/show-profile/MzE4OQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
VIGNESHWARAN.P,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/P.VIG-2021-20210315104949.jpg,https://affidavit.eci.gov.in/show-profile/MzE5MA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
THIRUGNANAM.M,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/M.THI-2021-20210315112026.jpg,https://affidavit.eci.gov.in/show-profile/MzE5Mw==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
PALANIVEL.P,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/P.PAL-2021-20210315112357.jpg,https://affidavit.eci.gov.in/show-profile/MzE5NA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
KANNAN.T,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/T.KAN-2021-20210322095724.jpg,https://affidavit.eci.gov.in/show-profile/MzE5OA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
MANIVANNAN.S,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/S.MAN-2021-20210315113051.jpg,https://affidavit.eci.gov.in/show-profile/MzIwMA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
MURUGANANTHAM.T,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/T.MUR-2021-20210315113350.jpg,https://affidavit.eci.gov.in/show-profile/MzIwMg==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
SUBASH MALAYALAM.T,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/T.SUB-2021-20210315113706.jpg,https://affidavit.eci.gov.in/show-profile/MzIwNg==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
SIVAKUMAR.V,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/V.SIV-2021-20210315114013.jpg,https://affidavit.eci.gov.in/show-profile/MzIwNw==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
RAVI.P,Independent,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/P.RAV-2021-20210315114336.jpg,https://affidavit.eci.gov.in/show-profile/MzIwOA==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
SENTHILBALAJI V,Dravida Munnetra Kazhagam,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/s22/V.SEN-2021-20210315075920.jpg,https://affidavit.eci.gov.in/show-profile/MzAwNw==/MTY=/MTA=/Mw==/QUM=,no,0,DMK+,Secular Progressive Alliance (SPA),#c0392b,
SHANMUGAM.N,Samaniya Makkal Nala Katchi,Accepted,Tamil Nadu,Karur,135,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/N.SHA-2021-20210322095451.png,https://affidavit.eci.gov.in/show-profile/MTUwNw==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
SAKTHIVEL.K,Independent,Accepted,Tamil Nadu,Krishnarayapuram,136,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/Sakth-2021-20210324125846.jpg,https://affidavit.eci.gov.in/show-profile/MTI4NTk=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
RAJAGOPAL.K,Independent,Accepted,Tamil Nadu,Krishnarayapuram,136,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/Rajag-2021-20210324125918.jpg,https://affidavit.eci.gov.in/show-profile/MTI4ODk=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
MAHESWARAN.A,Independent,Accepted,Tamil Nadu,Krishnarayapuram,136,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/A.Mah-2021-20210320105050.jpg,https://affidavit.eci.gov.in/show-profile/MTMxNjk=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
CHINNASAMY.V,Independent,Accepted,Tamil Nadu,Krishnarayapuram,136,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/Chinn-2021-20210324125943.jpg,https://affidavit.eci.gov.in/show-profile/MTI5MzE=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
CHANDRA.P,My India Party,Accepted,Tamil Nadu,Krishnarayapuram,136,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/Chand-2021-20210324010003.jpg,https://affidavit.eci.gov.in/show-profile/MTMxOTY=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
RAMESH.N.P,Independent,Accepted,Tamil Nadu,Krishnarayapuram,136,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/Rames-2021-20210324010022.jpg,https://affidavit.eci.gov.in/show-profile/MTMyMTc=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
MURUGANANTHAM.T,Independent,Accepted,Tamil Nadu,Krishnarayapuram,136,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/Murug-2021-20210324010035.jpg,https://affidavit.eci.gov.in/show-profile/MTMyMzY=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
SIVAKUMAR. O,Independent,Accepted,Tamil Nadu,Krishnarayapuram,136,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/O.Siv-2021-20210320105032.jpg,https://affidavit.eci.gov.in/show-profile/MTI5OTY=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
TAMIL SELVAN.M,Independent,Accepted,Tamil Nadu,Krishnarayapuram,136,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/Tamil-2021-20210324010051.jpg,https://affidavit.eci.gov.in/show-profile/MTMyNTY=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
KRISHNAMOORTHI.M,Independent,Accepted,Tamil Nadu,Krishnarayapuram,136,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/Krish-2021-20210324125300.jpg,https://affidavit.eci.gov.in/show-profile/MTMwMzQ=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
MAHAMUNI.A,Independent,Accepted,Tamil Nadu,Krishnarayapuram,136,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/A.Mah-2021-20210320104812.jpg,https://affidavit.eci.gov.in/show-profile/MTIzMTE=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
ASHOKAN.P,Puthiya Tamilagam,Accepted,Tamil Nadu,Krishnarayapuram,136,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/Ashok-2021-20210324125615.jpg,https://affidavit.eci.gov.in/show-profile/OTUyNg==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
SARAVANAN.V,Makkal Needhi Maiam,Accepted,Tamil Nadu,Krishnarayapuram,136,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/Sarav-2021-20210324125105.jpg,https://affidavit.eci.gov.in/show-profile/OTA1MA==/MTY=/MTA=/Mw==/QUM=,no,0,MNM+,Makkal Needhi Maiam Front (MNM),#d6604d,
MUHILAN.T,Independent,Accepted,Tamil Nadu,Krishnarayapuram,136,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/Muhil-2021-20210324125756.jpg,https://affidavit.eci.gov.in/show-profile/MTExMjE=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
SELVAKUMAR.S,Independent,Accepted,Tamil Nadu,Krishnarayapuram,136,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/SELVA-2021-20210325082715.jpg,https://affidavit.eci.gov.in/show-profile/MTI0NDI=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
GOPI KRISHNAN.P,Independent,Accepted,Tamil Nadu,Krishnarayapuram,136,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/Gopik-2021-20210324125736.jpg,https://affidavit.eci.gov.in/show-profile/MTA2NTM=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
SATHYARAJ,Independent,Accepted,Tamil Nadu,Krishnarayapuram,136,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/Sathy-2021-20210324125425.jpg,https://affidavit.eci.gov.in/show-profile/ODEwOQ==/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
SENTHILKUMAR.M,Independent,Accepted,Tamil Nadu,Krishnarayapuram,136,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/Senth-2021-20210324125659.jpg,https://affidavit.eci.gov.in/show-profile/MTAxNzg=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
NAGARAJAN. C,Independent,Accepted,Tamil Nadu,Krishnarayapuram,136,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/Nagar-2021-20210324125814.jpg,https://affidavit.eci.gov.in/show-profile/MTE1MTY=/MTY=/MTA=/Mw==/QUM=,no,0,Others,Others Parties,,
KATHIRVEL.M,Desiya Murpokku Dravida Kazhagam,Accepted,Tamil Nadu,Krishnarayapuram,136,S22,https://suvidha.eci.gov.in/uploads1/candprofile/E10/2021/AC/S22/Kathi-2021-20210324125242.jpg,https://affidavit.eci.gov.in/show-profile/NTkzNQ==/MTY=/MTA=/Mw==/QUM=,no,0,AMMK+,Amma Makkal Munnettra Kazagam Front (AMMK),#f1c40f,
