field	occupation	n	count	expected	diff
MASS MEDIA	MGR-SOCIAL AND COMMUNITY SERVICE MANAGERS	32	969	914.429337147674	1.05967728793845
MASS MEDIA	OFF-CUSTOMER SERVICE REPRESENTATIVES	109	4066	2108.0739396392	1.92877485155758
MASS MEDIA	OFF-FIRST-LINE SUPERVISORS OF OFFICE AND ADMINISTRATIVE	79	2434	1846.10501852906	1.31845153746419
MASS MEDIA	OFF-MISCELLANEOUS OFFICE AND ADMINISTRATIVE SUPPORT	46	1457	717.478398122781	2.03072316018449
MASS MEDIA	OFF-OFFICE CLERKS, GENERAL	37	1380	828.66529563686	1.66532857990562
MASS MEDIA	OFF-SECRETARIES AND ADMINISTRATIVE ASSISTANTS	124	4237	2538.01868030296	1.66941245660738
MASS MEDIA	PRT-POLICE OFFICERS	12	280	1137.98021356168	0.246049972278207
MASS MEDIA	SAL-FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS	53	1928	1882.17941010873	1.02434443265354
MASS MEDIA	SAL-FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS	99	3785	3123.33816389863	1.2118444437907
MASS MEDIA	SAL-INSURANCE SALES AGENTS	34	1310	997.056246572098	1.3138677025532
MASS MEDIA	SAL-REAL ESTATE BROKERS AND SALES AGENTS	33	1031	1084.25485602191	0.950883451684687
MASS MEDIA	SAL-RETAIL SALESPERSONS	84	2684	2367.53105314918	1.13367045236001
MASS MEDIA	SAL-SALES REPRESENTATIVES, SERVICES, ALL OTHER	57	1841	1247.94799106899	1.4752217345396
MASS MEDIA	SAL-SALES REPRESENTATIVES, WHOLESALE AND MANUFACTURING	89	2979	2805.2792128218	1.06192638022775
MASS MEDIA	SAL-SECURITIES, COMMODITIES, AND FINANCIAL SERVICES SALES	15	474	876.668145903466	0.540683498328219
ADVERTISING AND PUBLIC RELATIONS	BUS-HUMAN RESOURCES WORKERS	83	2622	1441.79438416192	1.81856721652034
ADVERTISING AND PUBLIC RELATIONS	BUS-MANAGEMENT ANALYSTS	56	1965	1756.66793461722	1.11859501803235
ADVERTISING AND PUBLIC RELATIONS	BUS-MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	107	3688	757.811293121645	4.86664692579079
ADVERTISING AND PUBLIC RELATIONS	CMM-COMPUTER OCCUPATIONS, ALL OTHER	9	239	688.253995435436	0.34725552134106
ADVERTISING AND PUBLIC RELATIONS	CMM-COMPUTER PROGRAMMERS	5	275	1281.13644788256	0.214653170202531
ADVERTISING AND PUBLIC RELATIONS	CMM-COMPUTER SUPPORT SPECIALISTS	23	699	873.323522099763	0.800390671167735
ADVERTISING AND PUBLIC RELATIONS	CMM-COMPUTER SYSTEMS ANALYSTS	9	257	1328.6019306237	0.193436419198453
ADVERTISING AND PUBLIC RELATIONS	CMM-SOFTWARE DEVELOPERS, APPLICATIONS AND SYSTEMS SOFTWARE	19	630	3215.78420786814	0.195908667770233
ADVERTISING AND PUBLIC RELATIONS	CMS-CLERGY	13	420	932.473300128295	0.450415041312404
ADVERTISING AND PUBLIC RELATIONS	CMS-COUNSELORS	41	1353	1806.5790720857	0.748929300082038
ADVERTISING AND PUBLIC RELATIONS	CMS-SOCIAL WORKERS	24	767	2305.89275276814	0.332626050833996
ADVERTISING AND PUBLIC RELATIONS	EDU-ELEMENTARY AND MIDDLE SCHOOL TEACHERS	130	3723	12094.7696609616	0.307819008080555
ADVERTISING AND PUBLIC RELATIONS	EDU-OTHER TEACHERS AND INSTRUCTORS	19	538	990.031604308526	0.543416995637991
ADVERTISING AND PUBLIC RELATIONS	EDU-POSTSECONDARY TEACHERS	48	1418	3292.26037067451	0.43070712530233
ADVERTISING AND PUBLIC RELATIONS	EDU-PRESCHOOL AND KINDERGARTEN TEACHERS	16	512	824.086737956837	0.621293823110665
ADVERTISING AND PUBLIC RELATIONS	EDU-SECONDARY SCHOOL TEACHERS	23	821	2750.89401661068	0.298448429871369
ADVERTISING AND PUBLIC RELATIONS	EDU-SPECIAL EDUCATION TEACHERS	10	505	794.239859767932	0.635828073584163
ADVERTISING AND PUBLIC RELATIONS	EDU-TEACHER ASSISTANTS	15	313	618.840559792012	0.505784559604815
ADVERTISING AND PUBLIC RELATIONS	ENG-CIVIL ENGINEERS	2	88	971.71616798655	0.090561424106322
ADVERTISING AND PUBLIC RELATIONS	ENG-MECHANICAL ENGINEERS	1	31	619.883559602198	0.0500093921185679
ADVERTISING AND PUBLIC RELATIONS	ENG-MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS	4	71	1361.57331255433	0.0521455578964038
ADVERTISING AND PUBLIC RELATIONS	ENT-DESIGNERS	109	3287	1476.16392532086	2.22671746925772
ADVERTISING AND PUBLIC RELATIONS	FIN-ACCOUNTANTS AND AUDITORS	52	1964	3115.92596742049	0.630310225767621
ADVERTISING AND PUBLIC RELATIONS	FIN-CREDIT COUNSELORS AND LOAN OFFICERS	16	649	605.510842390279	1.07182226075101
ADVERTISING AND PUBLIC RELATIONS	FIN-PERSONAL FINANCIAL ADVISORS	20	919	929.173464521931	0.989051059990004
ADVERTISING AND PUBLIC RELATIONS	HLS-NURSING, PSYCHIATRIC, AND HOME HEALTH AIDES	6	275	619.829611336154	0.443670316762034
ADVERTISING AND PUBLIC RELATIONS	LGL-LAWYERS, AND JUDGES, MAGISTRATES, AND OTHER JUDICIAL	61	1975	3484.44657276782	0.566804500730567
ADVERTISING AND PUBLIC RELATIONS	MED-CLINICAL LABORATORY TECHNOLOGISTS AND TECHNICIANS	2	39	623.484606360642	0.0625516646315422
ADVERTISING AND PUBLIC RELATIONS	MED-PHARMACISTS	1	18	831.320301295585	0.0216523041383058
ADVERTISING AND PUBLIC RELATIONS	MED-PHYSICAL THERAPISTS	3	65	636.014091149387	0.102198993551438
ADVERTISING AND PUBLIC RELATIONS	MED-PHYSICIANS AND SURGEONS	8	248	2810.67319107639	0.0882350892972458
ADVERTISING AND PUBLIC RELATIONS	MED-REGISTERED NURSES	22	793	5357.37751639894	0.148020182929545
ADVERTISING AND PUBLIC RELATIONS	MGR-CHIEF EXECUTIVES AND LEGISLATORS	71	2309	2223.82844873737	1.03829951510468
ADVERTISING AND PUBLIC RELATIONS	MGR-COMPUTER AND INFORMATION SYSTEMS MANAGERS	27	879	1519.33602522266	0.578542195674707
ADVERTISING AND PUBLIC RELATIONS	MGR-CONSTRUCTION MANAGERS	8	397	827.836142446903	0.479563502538745
ADVERTISING AND PUBLIC RELATIONS	MGR-EDUCATION ADMINISTRATORS	57	1708	2381.71254500431	0.717131042359653
ADVERTISING AND PUBLIC RELATIONS	MGR-FINANCIAL MANAGERS	67	2035	2161.9407962071	0.941283870293855
ADVERTISING AND PUBLIC RELATIONS	MGR-FOOD SERVICE MANAGERS	26	924	787.743589398453	1.17297051024636
ADVERTISING AND PUBLIC RELATIONS	MGR-GENERAL AND OPERATIONS MANAGERS	76	2750	1813.86208800165	1.51610203344053
ADVERTISING AND PUBLIC RELATIONS	MGR-HUMAN RESOURCES MANAGERS	29	949	749.768505792235	1.26572401036937
ADVERTISING AND PUBLIC RELATIONS	MGR-MARKETING AND SALES MANAGERS	251	8599	2194.24681618985	3.91888457422102
ADVERTISING AND PUBLIC RELATIONS	MGR-MEDICAL AND HEALTH SERVICES MANAGERS	16	612	1320.401794185	0.463495280523873
ADVERTISING AND PUBLIC RELATIONS	MGR-MISCELLANEOUS MANAGERS, INCLUDING FUNERAL SERVICE	172	5825	6332.84758456439	0.919807388732643
ADVERTISING AND PUBLIC RELATIONS	MGR-PROPERTY, REAL ESTATE, AND COMMUNITY ASSOCIATION	31	1113	624.914235410811	1.78104440086619
ADVERTISING AND PUBLIC RELATIONS	MGR-SOCIAL AND COMMUNITY SERVICE MANAGERS	35	1113	782.326284349857	1.42268005340629
ADVERTISING AND PUBLIC RELATIONS	OFF-CUSTOMER SERVICE REPRESENTATIVES	134	5218	1803.53099505421	2.89321337659804
ADVERTISING AND PUBLIC RELATIONS	OFF-FIRST-LINE SUPERVISORS OF OFFICE AND ADMINISTRATIVE	66	2093	1579.40741946278	1.32518055456009
ADVERTISING AND PUBLIC RELATIONS	OFF-MISCELLANEOUS OFFICE AND ADMINISTRATIVE SUPPORT	35	1196	613.827866738746	1.94842897301864
ADVERTISING AND PUBLIC RELATIONS	OFF-OFFICE CLERKS, GENERAL	22	655	708.952146841027	0.923898746789287
ADVERTISING AND PUBLIC RELATIONS	OFF-SECRETARIES AND ADMINISTRATIVE ASSISTANTS	110	3916	2171.36376000947	1.80347488160294
ADVERTISING AND PUBLIC RELATIONS	PRT-POLICE OFFICERS	8	222	973.581878853909	0.228023964724299
ADVERTISING AND PUBLIC RELATIONS	SAL-FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS	47	1399	1610.27032332885	0.868798225820807
ADVERTISING AND PUBLIC RELATIONS	SAL-FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS	110	3950	2672.12505249744	1.47822423067672
ADVERTISING AND PUBLIC RELATIONS	SAL-INSURANCE SALES AGENTS	52	1718	853.016495622992	2.01402904728739
ADVERTISING AND PUBLIC RELATIONS	SAL-REAL ESTATE BROKERS AND SALES AGENTS	46	1503	927.617956184325	1.62027911380937
ADVERTISING AND PUBLIC RELATIONS	SAL-RETAIL SALESPERSONS	111	4482	2025.50563138154	2.21278081411353
ADVERTISING AND PUBLIC RELATIONS	SAL-SALES REPRESENTATIVES, SERVICES, ALL OTHER	71	2761	1067.663159146	2.58602160835863
ADVERTISING AND PUBLIC RELATIONS	SAL-SALES REPRESENTATIVES, WHOLESALE AND MANUFACTURING	134	5451	2400.01449425977	2.27123628337971
ADVERTISING AND PUBLIC RELATIONS	SAL-SECURITIES, COMMODITIES, AND FINANCIAL SERVICES SALES	23	978	750.020264367108	1.30396476797233
COMPUTER AND INFORMATION SYSTEMS	BUS-HUMAN RESOURCES WORKERS	32	1435	2505.27027895641	0.572792489518442
COMPUTER AND INFORMATION SYSTEMS	BUS-MANAGEMENT ANALYSTS	157	5513	3052.3963853212	1.80612191342897
COMPUTER AND INFORMATION SYSTEMS	BUS-MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	21	745	1316.77729541077	0.565775247337929
COMPUTER AND INFORMATION SYSTEMS	CMM-COMPUTER OCCUPATIONS, ALL OTHER	414	16167	1195.914131778	13.5185291070724
COMPUTER AND INFORMATION SYSTEMS	CMM-COMPUTER PROGRAMMERS	434	15021	2226.11011765981	6.74764463843809
COMPUTER AND INFORMATION SYSTEMS	CMM-COMPUTER SUPPORT SPECIALISTS	439	16288	1517.49201402379	10.733499649076
COMPUTER AND INFORMATION SYSTEMS	CMM-COMPUTER SYSTEMS ANALYSTS	381	15499	2308.58641559381	6.71363215832377
COMPUTER AND INFORMATION SYSTEMS	CMM-SOFTWARE DEVELOPERS, APPLICATIONS AND SYSTEMS SOFTWARE	813	31647	5587.76527916108	5.66362372414314
COMPUTER AND INFORMATION SYSTEMS	CMS-CLERGY	6	179	1620.27101117454	0.110475345646184
COMPUTER AND INFORMATION SYSTEMS	CMS-COUNSELORS	29	1040	3139.1222670851	0.3313028010743
COMPUTER AND INFORMATION SYSTEMS	CMS-SOCIAL WORKERS	17	832	4006.73261279829	0.207650492409309
COMPUTER AND INFORMATION SYSTEMS	EDU-ELEMENTARY AND MIDDLE SCHOOL TEACHERS	64	2200	21015.9418674971	0.104682436498479
COMPUTER AND INFORMATION SYSTEMS	EDU-OTHER TEACHERS AND INSTRUCTORS	30	1074	1720.28465414187	0.624315282598243
COMPUTER AND INFORMATION SYSTEMS	EDU-POSTSECONDARY TEACHERS	44	1391	5720.65070293029	0.243154157146404
COMPUTER AND INFORMATION SYSTEMS	EDU-PRESCHOOL AND KINDERGARTEN TEACHERS	1	38	1431.9378925071	0.0265374638095985
COMPUTER AND INFORMATION SYSTEMS	EDU-SECONDARY SCHOOL TEACHERS	17	462	4779.96938820075	0.0966533386469874
COMPUTER AND INFORMATION SYSTEMS	EDU-SPECIAL EDUCATION TEACHERS	2	55	1380.07578396535	0.0398528839061065
COMPUTER AND INFORMATION SYSTEMS	EDU-TEACHER ASSISTANTS	5	267	1075.30094366462	0.248302581312785
COMPUTER AND INFORMATION SYSTEMS	ENG-CIVIL ENGINEERS	9	368	1688.4596458275	0.217950130409926
COMPUTER AND INFORMATION SYSTEMS	ENG-ELECTRICAL AND ELECTRONICS ENGINEERS	18	598	1214.44356715396	0.492406577113672
COMPUTER AND INFORMATION SYSTEMS	ENG-MECHANICAL ENGINEERS	8	394	1077.11326618032	0.365792542317496
COMPUTER AND INFORMATION SYSTEMS	ENG-MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS	45	1576	2365.87767994766	0.666137566349104
COMPUTER AND INFORMATION SYSTEMS	ENT-DESIGNERS	28	820	2564.99099288948	0.319689231764617
COMPUTER AND INFORMATION SYSTEMS	FIN-ACCOUNTANTS AND AUDITORS	90	3459	5414.25102175342	0.638869528971302
COMPUTER AND INFORMATION SYSTEMS	FIN-CREDIT COUNSELORS AND LOAN OFFICERS	15	658	1052.13914944467	0.625392563661661
COMPUTER AND INFORMATION SYSTEMS	FIN-PERSONAL FINANCIAL ADVISORS	18	677	1614.53719769817	0.419315207457092
COMPUTER AND INFORMATION SYSTEMS	HLS-NURSING, PSYCHIATRIC, AND HOME HEALTH AIDES	6	185	1077.01952536054	0.171770330661433
COMPUTER AND INFORMATION SYSTEMS	LGL-LAWYERS, AND JUDGES, MAGISTRATES, AND OTHER JUDICIAL	17	951	6054.59456165169	0.157070798104864
COMPUTER AND INFORMATION SYSTEMS	MED-CLINICAL LABORATORY TECHNOLOGISTS AND TECHNICIANS	6	197	1083.37046590045	0.181839921061779
COMPUTER AND INFORMATION SYSTEMS	MED-PHARMACISTS	1	56	1444.50697409223	0.0387675525313347
COMPUTER AND INFORMATION SYSTEMS	MED-PHYSICIANS AND SURGEONS	8	328	4883.8420282489	0.0671602394391131
COMPUTER AND INFORMATION SYSTEMS	MED-REGISTERED NURSES	14	522	9309.01022532781	0.0560747047607436
COMPUTER AND INFORMATION SYSTEMS	MGR-CHIEF EXECUTIVES AND LEGISLATORS	70	2747	3864.13720244716	0.710896082639179
COMPUTER AND INFORMATION SYSTEMS	MGR-COMPUTER AND INFORMATION SYSTEMS MANAGERS	511	18510	2640.00708391621	7.01134482281088
COMPUTER AND INFORMATION SYSTEMS	MGR-CONSTRUCTION MANAGERS	9	234	1438.45287948162	0.16267477603043
COMPUTER AND INFORMATION SYSTEMS	MGR-EDUCATION ADMINISTRATORS	39	1509	4138.47752326021	0.364626844417713
COMPUTER AND INFORMATION SYSTEMS	MGR-FINANCIAL MANAGERS	54	1995	3756.60085869271	0.531065203635783
COMPUTER AND INFORMATION SYSTEMS	MGR-FOOD SERVICE MANAGERS	18	752	1368.78782691717	0.549391209661528
COMPUTER AND INFORMATION SYSTEMS	MGR-GENERAL AND OPERATIONS MANAGERS	62	2338	3151.77727775503	0.741803685336969
COMPUTER AND INFORMATION SYSTEMS	MGR-HUMAN RESOURCES MANAGERS	31	870	1302.80210152898	0.667791369831962
COMPUTER AND INFORMATION SYSTEMS	MGR-MARKETING AND SALES MANAGERS	40	1396	3812.73598626931	0.366141270999978
COMPUTER AND INFORMATION SYSTEMS	MGR-MEDICAL AND HEALTH SERVICES MANAGERS	32	1188	2294.33781098767	0.517796461493431
COMPUTER AND INFORMATION SYSTEMS	MGR-MISCELLANEOUS MANAGERS, INCLUDING FUNERAL SERVICE	353	12200	11003.9926698648	1.10868848844389
COMPUTER AND INFORMATION SYSTEMS	MGR-PROPERTY, REAL ESTATE, AND COMMUNITY ASSOCIATION	17	596	1085.85459762454	0.548876434564841
COMPUTER AND INFORMATION SYSTEMS	MGR-SOCIAL AND COMMUNITY SERVICE MANAGERS	11	290	1359.37468626454	0.213333382569376
COMPUTER AND INFORMATION SYSTEMS	OFF-CUSTOMER SERVICE REPRESENTATIVES	85	3005	3133.82591076769	0.958891810063524
COMPUTER AND INFORMATION SYSTEMS	OFF-FIRST-LINE SUPERVISORS OF OFFICE AND ADMINISTRATIVE	88	2856	2744.38748673816	1.04066937114427
COMPUTER AND INFORMATION SYSTEMS	OFF-MISCELLANEOUS OFFICE AND ADMINISTRATIVE SUPPORT	19	692	1066.59085916032	0.648796109639247
COMPUTER AND INFORMATION SYSTEMS	OFF-OFFICE CLERKS, GENERAL	28	930	1231.87935963253	0.754944055785967
COMPUTER AND INFORMATION SYSTEMS	OFF-SECRETARIES AND ADMINISTRATIVE ASSISTANTS	68	2305	3772.9742552138	0.610923861146088
COMPUTER AND INFORMATION SYSTEMS	PRT-POLICE OFFICERS	22	852	1691.70151584479	0.503634945065668
COMPUTER AND INFORMATION SYSTEMS	SAL-FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS	51	1868	2798.01504738572	0.66761613799945
COMPUTER AND INFORMATION SYSTEMS	SAL-FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS	91	3382	4643.09997959101	0.728392671892865
COMPUTER AND INFORMATION SYSTEMS	SAL-INSURANCE SALES AGENTS	16	426	1482.20640711264	0.287409363470405
COMPUTER AND INFORMATION SYSTEMS	SAL-REAL ESTATE BROKERS AND SALES AGENTS	21	571	1611.83433739459	0.354254768466453
COMPUTER AND INFORMATION SYSTEMS	SAL-RETAIL SALESPERSONS	51	1702	3519.53032547609	0.483587252446751
COMPUTER AND INFORMATION SYSTEMS	SAL-SALES REPRESENTATIVES, SERVICES, ALL OTHER	39	1528	1855.1776938013	0.823640778511675
COMPUTER AND INFORMATION SYSTEMS	SAL-SALES REPRESENTATIVES, WHOLESALE AND MANUFACTURING	38	1356	4170.27909636963	0.325158093418842
COMPUTER AND INFORMATION SYSTEMS	SAL-SECURITIES, COMMODITIES, AND FINANCIAL SERVICES SALES	9	377	1303.23955868794	0.289279125611833
COMPUTER SCIENCE	BUS-HUMAN RESOURCES WORKERS	65	2526	8277.99799423741	0.305146244509655
COMPUTER SCIENCE	BUS-MANAGEMENT ANALYSTS	436	17266	10085.8304062234	1.71190663580324
COMPUTER SCIENCE	BUS-MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	63	2130	4350.93965781942	0.489549423231372
COMPUTER SCIENCE	CMM-COMPUTER OCCUPATIONS, ALL OTHER	647	26312	3951.57954305125	6.65860315181279
COMPUTER SCIENCE	CMM-COMPUTER PROGRAMMERS	2628	93370	7355.58763608362	12.6937512839849
COMPUTER SCIENCE	CMM-COMPUTER SUPPORT SPECIALISTS	773	29447	5014.14795596144	5.87278242657155
COMPUTER SCIENCE	CMM-COMPUTER SYSTEMS ANALYSTS	1085	41412	7628.10858306671	5.42886870959448
COMPUTER SCIENCE	CMM-SOFTWARE DEVELOPERS, APPLICATIONS AND SYSTEMS SOFTWARE	5588	207121	18463.2812522061	11.2179951748963
COMPUTER SCIENCE	CMS-CLERGY	37	1049	5353.75376193383	0.195937289357344
COMPUTER SCIENCE	CMS-COUNSELORS	27	1235	10372.3929704786	0.119066063493255
COMPUTER SCIENCE	CMS-SOCIAL WORKERS	37	1273	13239.180143871	0.0961539903654326
COMPUTER SCIENCE	EDU-ELEMENTARY AND MIDDLE SCHOOL TEACHERS	188	6208	69441.579252926	0.0893988884870936
COMPUTER SCIENCE	EDU-OTHER TEACHERS AND INSTRUCTORS	56	2116	5684.22219196078	0.372258495277097
COMPUTER SCIENCE	EDU-POSTSECONDARY TEACHERS	337	11870	18902.3657217201	0.627963725533072
COMPUTER SCIENCE	EDU-PRESCHOOL AND KINDERGARTEN TEACHERS	5	177	4731.45716117467	0.0374091942440955
COMPUTER SCIENCE	EDU-SECONDARY SCHOOL TEACHERS	64	2438	15794.1350042777	0.154361096656429
COMPUTER SCIENCE	EDU-SPECIAL EDUCATION TEACHERS	8	242	4560.09264450288	0.053069097245585
COMPUTER SCIENCE	EDU-TEACHER ASSISTANTS	19	666	3553.04540576967	0.187444832232795
COMPUTER SCIENCE	ENG-CIVIL ENGINEERS	57	2325	5579.06493319879	0.416736501158976
COMPUTER SCIENCE	ENG-ELECTRICAL AND ELECTRONICS ENGINEERS	107	4140	4012.80512424502	1.03169724714178
COMPUTER SCIENCE	ENG-MECHANICAL ENGINEERS	27	832	3559.03374254748	0.233771315526914
COMPUTER SCIENCE	ENG-MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS	235	8448	7817.41229827546	1.08066450606215
COMPUTER SCIENCE	ENT-DESIGNERS	87	3543	8475.32917814399	0.418036860342441
COMPUTER SCIENCE	FIN-ACCOUNTANTS AND AUDITORS	244	8944	17889.949629324	0.499945510485931
COMPUTER SCIENCE	FIN-CREDIT COUNSELORS AND LOAN OFFICERS	30	1078	3476.51342927745	0.31008078119924
COMPUTER SCIENCE	FIN-PERSONAL FINANCIAL ADVISORS	43	1599	5334.80790333509	0.299729630189754
COMPUTER SCIENCE	HLS-NURSING, PSYCHIATRIC, AND HOME HEALTH AIDES	20	762	3558.72400099	0.214121690748712
COMPUTER SCIENCE	LGL-LAWYERS, AND JUDGES, MAGISTRATES, AND OTHER JUDICIAL	91	3522	20005.7942084202	0.176048996771027
COMPUTER SCIENCE	MED-CLINICAL LABORATORY TECHNOLOGISTS AND TECHNICIANS	6	213	3579.70899150878	0.0595020434636572
COMPUTER SCIENCE	MED-PHARMACISTS	10	373	4772.98834167247	0.0781481062384702
COMPUTER SCIENCE	MED-PHYSICAL THERAPISTS	4	290	3651.64646823182	0.0794162311502247
COMPUTER SCIENCE	MED-PHYSICIANS AND SURGEONS	72	2284	16137.354461754	0.141534971262678
COMPUTER SCIENCE	MED-REGISTERED NURSES	54	2137	30759.1434827939	0.0694752765529833
COMPUTER SCIENCE	MGR-CHIEF EXECUTIVES AND LEGISLATORS	297	10614	12768.0116113621	0.831296236491103
COMPUTER SCIENCE	MGR-COMPUTER AND INFORMATION SYSTEMS MANAGERS	1422	51382	8723.19985951155	5.89026972068907
COMPUTER SCIENCE	MGR-CONSTRUCTION MANAGERS	37	1544	4752.98419941902	0.324848544665629
COMPUTER SCIENCE	MGR-EDUCATION ADMINISTRATORS	98	3543	13674.4960911025	0.259095470604237
COMPUTER SCIENCE	MGR-FINANCIAL MANAGERS	182	6041	12412.686421348	0.486679498292198
COMPUTER SCIENCE	MGR-FOOD SERVICE MANAGERS	55	2641	4522.79459862387	0.583931006020827
COMPUTER SCIENCE	MGR-GENERAL AND OPERATIONS MANAGERS	202	6963	10414.2080807375	0.668605807183654
COMPUTER SCIENCE	MGR-HUMAN RESOURCES MANAGERS	72	2624	4304.76235395953	0.609557458517179
COMPUTER SCIENCE	MGR-MARKETING AND SALES MANAGERS	133	4815	12598.1699906812	0.38219836718838
COMPUTER SCIENCE	MGR-MEDICAL AND HEALTH SERVICES MANAGERS	48	1683	7581.02786633086	0.22200155832095
COMPUTER SCIENCE	MGR-MISCELLANEOUS MANAGERS, INCLUDING FUNERAL SERVICE	1135	40304	36359.7612660335	1.10847812517546
COMPUTER SCIENCE	MGR-PROPERTY, REAL ESTATE, AND COMMUNITY ASSOCIATION	38	1753	3587.91714278181	0.488584303995619
COMPUTER SCIENCE	MGR-SOCIAL AND COMMUNITY SERVICE MANAGERS	29	1027	4491.69138389432	0.228644381865253
