AC_NAME,AC_NO,NAME,#,ST_CD,ST_NAME,State-code,VOTES,YEAR,polled_votes,vote_percent,PARTY
Maddur,187,MAHESHA S,11,S10,Karnataka,S10,101,2018,172095,0.06,IND
Maddur,187,CHETHAN B,12,S10,Karnataka,S10,98,2018,172095,0.06,IND
Maddur,187,N C PUTTARAJU,13,S10,Karnataka,S10,90,2018,172095,0.05,IND
Maddur,187,HEENA KOUSER,14,S10,Karnataka,S10,87,2018,172095,0.05,AMEP
Maddur,187,None of the Above,4,S10,Karnataka,S10,1350,2018,172095,0.78,NOTA
Melukote,188,C S PUTTARAJU,1,S10,Karnataka,S10,96003,2018,174965,54.87,JDS
Melukote,188,DARSHAN PUTTANNAIAH,2,S10,Karnataka,S10,73779,2018,174965,42.17,SI
Melukote,188,SUNDAHALLI SOMASHEKARA,3,S10,Karnataka,S10,1595,2018,174965,0.91,BJP
Melukote,188,B.K.PUTTARAJU,5,S10,Karnataka,S10,689,2018,174965,0.39,IND
Melukote,188,MAHESH VAKEELARU,6,S10,Karnataka,S10,498,2018,174965,0.28,AMEP
Melukote,188,DARSHAN.K.SEENEGOWDA,7,S10,Karnataka,S10,301,2018,174965,0.17,IND
Melukote,188,D K RAVIKUMARA,8,S10,Karnataka,S10,260,2018,174965,0.15,IND
Melukote,188,MAHESHA,9,S10,Karnataka,S10,210,2018,174965,0.12,JSP
Melukote,188,PUTTARAJU,10,S10,Karnataka,S10,163,2018,174965,0.09,IND
Melukote,188,ROHINI,11,S10,Karnataka,S10,153,2018,174965,0.09,SP
Melukote,188,ARUNKUMAR,12,S10,Karnataka,S10,133,2018,174965,0.08,IND
Melukote,188,H NARAYANA,13,S10,Karnataka,S10,117,2018,174965,0.07,IND
Melukote,188,G.M.RAMESH,14,S10,Karnataka,S10,85,2018,174965,0.05,KJP
Melukote,188,None of the Above,4,S10,Karnataka,S10,979,2018,174965,0.56,NOTA
Mandya,189,M SRINIVAS,1,S10,Karnataka,S10,69421,2018,165327,41.99,JDS
Mandya,189,P RAVIKUMAR,2,S10,Karnataka,S10,47813,2018,165327,28.92,INC
Mandya,189,N SHIVANNA,3,S10,Karnataka,S10,32064,2018,165327,19.39,BJP
Mandya,189,DR S C SHANKAREGOWDA,4,S10,Karnataka,S10,10564,2018,165327,6.39,IND
Mandya,189,H C SHIVARAMU,5,S10,Karnataka,S10,1814,2018,165327,1.1,IND
Mandya,189,KAVERI SHREYA M J,7,S10,Karnataka,S10,670,2018,165327,0.41,AMEP
Mandya,189,M B NAGANNA GOWDA,8,S10,Karnataka,S10,419,2018,165327,0.25,IND
Mandya,189,RAJESHA CHAKANAHALLI,9,S10,Karnataka,S10,363,2018,165327,0.22,IND
Mandya,189,KRISHNA C M,10,S10,Karnataka,S10,308,2018,165327,0.19,IND
Mandya,189,SHIVAKUMAR B S,11,S10,Karnataka,S10,292,2018,165327,0.18,KJP
Mandya,189,MANJUNATHA S J,12,S10,Karnataka,S10,249,2018,165327,0.15,IND
Mandya,189,K MALLESHA,13,S10,Karnataka,S10,180,2018,165327,0.11,IND
Mandya,189,M C NITHYANANDA,14,S10,Karnataka,S10,162,2018,165327,0.1,IND
Mandya,189,None of the Above,6,S10,Karnataka,S10,1008,2018,165327,0.61,NOTA
Shrirangapattana,190,RAVINDRA SRIKANTAIAH,1,S10,Karnataka,S10,101307,2018,176655,57.35,JDS
Shrirangapattana,190,A.B.RAMESHA  BANDISIDDEGOWDA,2,S10,Karnataka,S10,57619,2018,176655,32.62,INC
Shrirangapattana,190,NANJUNDEGOWDA.K. S,3,S10,Karnataka,S10,11326,2018,176655,6.41,BJP
Shrirangapattana,190,VENKATESHA.C.S,4,S10,Karnataka,S10,1941,2018,176655,1.1,AAP
Shrirangapattana,190,MOHAN KUMAR  U. KIRANGOORU  PAAPU,5,S10,Karnataka,S10,1736,2018,176655,0.98,IND
Shrirangapattana,190,S.S.RAJASHEKARAIAH,7,S10,Karnataka,S10,462,2018,176655,0.26,IND
Shrirangapattana,190,SATHEESHA.H.M,8,S10,Karnataka,S10,433,2018,176655,0.25,PPP
Shrirangapattana,190,C.LINGEGOWDA,9,S10,Karnataka,S10,334,2018,176655,0.19,IND
Shrirangapattana,190,M.M. MAHESHA GOWDA,10,S10,Karnataka,S10,210,2018,176655,0.12,IND
Shrirangapattana,190,SURESHA.V,11,S10,Karnataka,S10,205,2018,176655,0.12,AMEP
Shrirangapattana,190,KEMPEGOWDA,12,S10,Karnataka,S10,136,2018,176655,0.08,IND
Shrirangapattana,190,None of the Above,6,S10,Karnataka,S10,946,2018,176655,0.54,NOTA
Nagamangala,191,SURESH GOWDAA,1,S10,Karnataka,S10,112396,2018,181472,61.94,JDS
Nagamangala,191,N CHALUVARAYASWAMY,2,S10,Karnataka,S10,64729,2018,181472,35.67,INC
Nagamangala,191,GOWDA DR. PARTHASARATHY V.,3,S10,Karnataka,S10,1915,2018,181472,1.06,BJP
Nagamangala,191,B. S. GOWDA,4,S10,Karnataka,S10,652,2018,181472,0.36,KJP
Nagamangala,191,RUKMINI MALLIKARJUNA,6,S10,Karnataka,S10,384,2018,181472,0.21,IND
Nagamangala,191,A. YADAVANAHALLI P. C. KRISHNEGOWDA,7,S10,Karnataka,S10,186,2018,181472,0.1,IND
Nagamangala,191,VENKATESHA,8,S10,Karnataka,S10,184,2018,181472,0.1,IND
Nagamangala,191,B. V. DHARANENDRABABU,9,S10,Karnataka,S10,139,2018,181472,0.08,IND
Nagamangala,191,N. S. ASHOKA,10,S10,Karnataka,S10,136,2018,181472,0.07,IND
Nagamangala,191,VASIM ULLA KHAN,11,S10,Karnataka,S10,104,2018,181472,0.06,AMEP
Nagamangala,191,None of the Above,5,S10,Karnataka,S10,647,2018,181472,0.36,NOTA
Krishnarajapete,192,NARAYANAGOWDA,1,S10,Karnataka,S10,88016,2018,174003,50.58,JDS
Krishnarajapete,192,K B CHANDRASHEKAR,2,S10,Karnataka,S10,70897,2018,174003,40.74,INC
Krishnarajapete,192,B C MANJU,3,S10,Karnataka,S10,9819,2018,174003,5.64,BJP
Krishnarajapete,192,K N SHANKAREGOWDA,4,S10,Karnataka,S10,1524,2018,174003,0.88,IND
Krishnarajapete,192,LOKESH B N,5,S10,Karnataka,S10,1139,2018,174003,0.65,IND
Krishnarajapete,192,ASHOK,7,S10,Karnataka,S10,381,2018,174003,0.22,JJ
Krishnarajapete,192,A C KANTHA,8,S10,Karnataka,S10,290,2018,174003,0.17,KJP
Krishnarajapete,192,RAVIKUMAR L R,9,S10,Karnataka,S10,273,2018,174003,0.16,IND
Krishnarajapete,192,R JAGADISH,10,S10,Karnataka,S10,213,2018,174003,0.12,IND
Krishnarajapete,192,MANJULA,11,S10,Karnataka,S10,182,2018,174003,0.1,IND
Krishnarajapete,192,PUTTANNA S GOWDA,12,S10,Karnataka,S10,176,2018,174003,0.1,IND
Krishnarajapete,192,None of the Above,6,S10,Karnataka,S10,1093,2018,174003,0.63,NOTA
Shravanabelagola,193,C N  BALAKRISHNA,1,S10,Karnataka,S10,105516,2018,167261,63.08,JDS
Shravanabelagola,193,C S PUTTEGOWDA,2,S10,Karnataka,S10,52504,2018,167261,31.39,INC
Shravanabelagola,193,SHIVANANJEGOWDA,3,S10,Karnataka,S10,7506,2018,167261,4.49,BJP
Shravanabelagola,193,DWARAKISH,5,S10,Karnataka,S10,415,2018,167261,0.25,AMEP
Shravanabelagola,193,BOJEGOWDA,6,S10,Karnataka,S10,414,2018,167261,0.25,SJP
Shravanabelagola,193,None of the Above,4,S10,Karnataka,S10,906,2018,167261,0.54,NOTA
Arsikere,194,K.M SHIVALINGE GOWDA,1,S10,Karnataka,S10,93986,2018,172959,54.34,JDS
Arsikere,194,G.B.SHASHIDHARA,2,S10,Karnataka,S10,50297,2018,172959,29.08,INC
Arsikere,194,G. MARISWAMY,3,S10,Karnataka,S10,25258,2018,172959,14.6,BJP
Arsikere,194,N.C CHANDRASHEKARA,4,S10,Karnataka,S10,1354,2018,172959,0.78,RI
Arsikere,194,JAGADISHA C.B,6,S10,Karnataka,S10,539,2018,172959,0.31,SJP
Arsikere,194,SHAHEEN,7,S10,Karnataka,S10,446,2018,172959,0.26,AMEP
Arsikere,194,None of the Above,5,S10,Karnataka,S10,1079,2018,172959,0.62,NOTA
Belur,195,LINGESHA. K.S.,1,S10,Karnataka,S10,64268,2018,152279,42.2,JDS
Belur,195,H.K. SURESH,2,S10,Karnataka,S10,44578,2018,152279,29.27,BJP
Belur,195,KEERTHANA RUDRESHAGOWDA,3,S10,Karnataka,S10,39519,2018,152279,25.95,INC
Belur,195,THOLACHANAYKA B.D,4,S10,Karnataka,S10,1170,2018,152279,0.77,IND
Belur,195,ARUNA N.R (ARUNGOWDA),6,S10,Karnataka,S10,675,2018,152279,0.44,SHI
Belur,195,SANGAMESHA. S.B,7,S10,Karnataka,S10,525,2018,152279,0.34,IND
Belur,195,H.B.CHANDRAKANTHA,8,S10,Karnataka,S10,438,2018,152279,0.29,RI
Belur,195,None of the Above,5,S10,Karnataka,S10,1106,2018,152279,0.73,NOTA
Hassan,196,PREETHAM J GOWDA,1,S10,Karnataka,S10,63348,2018,154438,41.02,BJP
Hassan,196,H S PRAKASH,2,S10,Karnataka,S10,50342,2018,154438,32.6,JDS
Hassan,196,H K MAHESH,3,S10,Karnataka,S10,38101,2018,154438,24.67,INC
Hassan,196,ZAREEN TAJ,5,S10,Karnataka,S10,378,2018,154438,0.24,AMEP
Hassan,196,R G SATHISH,6,S10,Karnataka,S10,366,2018,154438,0.24,IND
Hassan,196,MOHAMMED SHARJEEL,7,S10,Karnataka,S10,214,2018,154438,0.14,IND
Hassan,196,DHARMEGOWDA,8,S10,Karnataka,S10,146,2018,154438,0.09,BAJP
Hassan,196,AKMAL JAVEED,8,S10,Karnataka,S10,146,2018,154438,0.09,IND
Hassan,196,SATHISH K H,10,S10,Karnataka,S10,106,2018,154438,0.07,RI
Hassan,196,K J JACOB,11,S10,Karnataka,S10,99,2018,154438,0.06,IND
Hassan,196,NIRVANAIAH K S,12,S10,Karnataka,S10,93,2018,154438,0.06,RS
Hassan,196,HEMANTH KUMAR C,13,S10,Karnataka,S10,82,2018,154438,0.05,SHI
Hassan,196,H A NANJEGOWDA,14,S10,Karnataka,S10,64,2018,154438,0.04,LAD
Hassan,196,None of the Above,4,S10,Karnataka,S10,953,2018,154438,0.62,NOTA
Holenarasipur,197,H D REVANNA,1,S10,Karnataka,S10,108541,2018,180496,60.13,JDS
Holenarasipur,197,MANJEGOWDA B P\t,2,S10,Karnataka,S10,64709,2018,180496,35.85,INC
Holenarasipur,197,M N RAJU,3,S10,Karnataka,S10,3667,2018,180496,2.03,BJP
Holenarasipur,197,B K NAGARAJA,5,S10,Karnataka,S10,964,2018,180496,0.53,RS
Holenarasipur,197,B N MANJE GOWDA,6,S10,Karnataka,S10,606,2018,180496,0.34,IND
Holenarasipur,197,H D REVANNA,7,S10,Karnataka,S10,438,2018,180496,0.24,IND
Holenarasipur,197,M MAHESH URF HARSHA,8,S10,Karnataka,S10,298,2018,180496,0.17,IND
Holenarasipur,197,MOHAMMED HANEEF,9,S10,Karnataka,S10,289,2018,180496,0.16,AMEP
Holenarasipur,197,None of the Above,4,S10,Karnataka,S10,984,2018,180496,0.55,NOTA
Arkalgud,198,A. T. RAMASWAMY,1,S10,Karnataka,S10,85064,2018,188904,45.03,JDS
Arkalgud,198,MANJU .A,2,S10,Karnataka,S10,74411,2018,188904,39.39,INC
Arkalgud,198,H. YOGARAMESHA,3,S10,Karnataka,S10,22679,2018,188904,12.01,BJP
Arkalgud,198,SHESHEGOWDA,4,S10,Karnataka,S10,3559,2018,188904,1.88,INCP
Arkalgud,198,MANJUNATHA .H .P,6,S10,Karnataka,S10,1035,2018,188904,0.55,BAJP
Arkalgud,198,H. T. SATHYA,7,S10,Karnataka,S10,486,2018,188904,0.26,AMEP
Arkalgud,198,LATHA .K .M,8,S10,Karnataka,S10,481,2018,188904,0.25,RI
Arkalgud,198,None of the Above,5,S10,Karnataka,S10,1189,2018,188904,0.63,NOTA
Sakleshpur,199,H K KUMARASWAMY,1,S10,Karnataka,S10,62262,2018,161008,38.67,JDS
Sakleshpur,199,SOMASHEKAR JAYARAJ,2,S10,Karnataka,S10,57320,2018,161008,35.6,BJP
Sakleshpur,199,SIDDAIAH,3,S10,Karnataka,S10,37002,2018,161008,22.98,INC
Sakleshpur,199,K R PRADEEP KUMAR,5,S10,Karnataka,S10,1148,2018,161008,0.71,AMEP
Sakleshpur,199,VEERESHA,6,S10,Karnataka,S10,576,2018,161008,0.36,IND
Sakleshpur,199,M CHINNAMALLAIAH,7,S10,Karnataka,S10,572,2018,161008,0.36,IND
Sakleshpur,199,KUMARASWAMY,8,S10,Karnataka,S10,531,2018,161008,0.33,IND
Sakleshpur,199,None of the Above,4,S10,Karnataka,S10,1597,2018,161008,0.99,NOTA
Belthangady,200,HARISH POONJA,1,S10,Karnataka,S10,98417,2018,179550,54.81,BJP
Belthangady,200,K.VASANTHA BANGERA,2,S10,Karnataka,S10,75443,2018,179550,42.02,INC
Belthangady,200,JAGANNATHA. M,3,S10,Karnataka,S10,1806,2018,179550,1.01,AMEP
Belthangady,200,SUMATHI S HEGDE,4,S10,Karnataka,S10,1612,2018,179550,0.9,JDS
Belthangady,200,VENKATESHA BENDE,6,S10,Karnataka,S10,654,2018,179550,0.36,IND
Belthangady,200,U.M. SYED HASSAN,7,S10,Karnataka,S10,373,2018,179550,0.21,IND
Belthangady,200,None of the Above,5,S10,Karnataka,S10,1245,2018,179550,0.69,NOTA
Moodabidri,201,UMANATHA. A. KOTIAN,1,S10,Karnataka,S10,87444,2018,152247,57.44,BJP
Moodabidri,201,K. ABHAYACHANDRA,2,S10,Karnataka,S10,57645,2018,152247,37.86,INC
Moodabidri,201,ASHWIN JOSSY PEREIRA,3,S10,Karnataka,S10,2111,2018,152247,1.39,IND
Moodabidri,201,JEEVAN KRISHNA SHETTY,4,S10,Karnataka,S10,1845,2018,152247,1.21,JDS
Moodabidri,201,K. YADAVA SHETTY,5,S10,Karnataka,S10,1114,2018,152247,0.73,CI
Moodabidri,201,ABDUL REHIMAN,7,S10,Karnataka,S10,616,2018,152247,0.4,AMEP
Moodabidri,201,REENA PINTO,8,S10,Karnataka,S10,435,2018,152247,0.29,IND
Moodabidri,201,None of the Above,6,S10,Karnataka,S10,1037,2018,152247,0.68,NOTA
Mangalore City North,202,DR.BHARATH SHETTY. Y,1,S10,Karnataka,S10,98648,2018,176104,56.02,BJP
Mangalore City North,202,B.A.MOHIUDDIN  BAVA,2,S10,Karnataka,S10,72000,2018,176104,40.88,INC
Mangalore City North,202,MUNEER KATIPALLA,3,S10,Karnataka,S10,2472,2018,176104,1.4,CI
Mangalore City North,202,P.M. AHAMMAD,5,S10,Karnataka,S10,900,2018,176104,0.51,AMEP
Mangalore City North,202,MAXIM PINTO,6,S10,Karnataka,S10,355,2018,176104,0.2,IND
Mangalore City North,202,SURESH.B.SALIAN,7,S10,Karnataka,S10,303,2018,176104,0.17,ABHN
Mangalore City North,202,SUPREETH  KUMAR POOJARY,8,S10,Karnataka,S10,260,2018,176104,0.15,LAD
Mangalore City North,202,None of the Above,4,S10,Karnataka,S10,1166,2018,176104,0.66,NOTA
Mangalore City South,203,D. VEDAVYASA KAMATH,1,S10,Karnataka,S10,86545,2018,163387,52.97,BJP
Mangalore City South,203,J. R. LOBO,2,S10,Karnataka,S10,70470,2018,163387,43.13,INC
Mangalore City South,203,SUNIL KUMAR BAJAL,3,S10,Karnataka,S10,2329,2018,163387,1.43,CI
Mangalore City South,203,R. SRIKAR PRABHU,5,S10,Karnataka,S10,861,2018,163387,0.53,IND
Mangalore City South,203,RATHNAKARA SUVARNA,6,S10,Karnataka,S10,773,2018,163387,0.47,JDS
Mangalore City South,203,MADAN M.C.,7,S10,Karnataka,S10,708,2018,163387,0.43,IND
Mangalore City South,203,MOHAMMED IQBAL,8,S10,Karnataka,S10,230,2018,163387,0.14,AMEP
Mangalore City South,203,REENA PINTO,9,S10,Karnataka,S10,148,2018,163387,0.09,IND
Mangalore City South,203,DHARMENDRA,10,S10,Karnataka,S10,97,2018,163387,0.06,ABHN
Mangalore City South,203,MAHAMMAD KHALID,11,S10,Karnataka,S10,94,2018,163387,0.06,IND
Mangalore City South,203,SUPREETH KUMAR POOJARY,12,S10,Karnataka,S10,69,2018,163387,0.04,HJP
Mangalore City South,203,None of the Above,4,S10,Karnataka,S10,1063,2018,163387,0.65,NOTA
Mangalore,204,U.T.ABDUL KHADER,1,S10,Karnataka,S10,80813,2018,149358,54.11,INC
Mangalore,204,SANTHOSH KUMAR RAI BOLIYARU,2,S10,Karnataka,S10,61074,2018,149358,40.89,BJP
Mangalore,204,K.ASHRAF,3,S10,Karnataka,S10,3692,2018,149358,2.47,JDS
Mangalore,204,NITHIN KUTHAR,4,S10,Karnataka,S10,2372,2018,149358,1.59,CI
Mangalore,204,USMAN,6,S10,Karnataka,S10,586,2018,149358,0.39,AMEP
Mangalore,204,None of the Above,5,S10,Karnataka,S10,821,2018,149358,0.55,NOTA
Bantval,205,RAJESH NAIK U.,1,S10,Karnataka,S10,97802,2018,182555,53.57,BJP
Bantval,205,B RAMANATHA RAI,2,S10,Karnataka,S10,81831,2018,182555,44.83,INC
Bantval,205,SHAMEER,4,S10,Karnataka,S10,760,2018,182555,0.42,AMEP
Bantval,205,BALAKRISHNA POOJARY PANOLIBAIL,5,S10,Karnataka,S10,713,2018,182555,0.39,LAD
Bantval,205,IBRAHIM KAILAR,6,S10,Karnataka,S10,503,2018,182555,0.28,IND
Bantval,205,None of the Above,3,S10,Karnataka,S10,946,2018,182555,0.52,NOTA
Puttur,206,SANJEEVA MATANDOOR,1,S10,Karnataka,S10,90073,2018,166271,54.17,BJP
Puttur,206,SHAKUNTHALA.T. SHETTY,2,S10,Karnataka,S10,70596,2018,166271,42.46,INC
Puttur,206,I. C. KAILAS GOWDA,3,S10,Karnataka,S10,1424,2018,166271,0.86,JDS
Puttur,206,ABDUL MAJEED KOLPE,5,S10,Karnataka,S10,527,2018,166271,0.32,JDU
Puttur,206,VIDYASHRI. S,6,S10,Karnataka,S10,454,2018,166271,0.27,IND
Puttur,206,SHABANA. S. SHEIK,7,S10,Karnataka,S10,425,2018,166271,0.26,AMEP
Puttur,206,B. SHEKHAR MADAVU,8,S10,Karnataka,S10,404,2018,166271,0.24,PPP
Puttur,206,CHETHAN KUMAR PUTTUR,9,S10,Karnataka,S10,344,2018,166271,0.21,IND
Puttur,206,M. SHESHAPPA RAO (M. S. RAO),10,S10,Karnataka,S10,340,2018,166271,0.2,SJP
Puttur,206,AMARNATHA .B. K.,11,S10,Karnataka,S10,244,2018,166271,0.15,IND
Puttur,206,ABDUL BASEER BOODIYAR,12,S10,Karnataka,S10,213,2018,166271,0.13,IND
Puttur,206,None of the Above,4,S10,Karnataka,S10,1227,2018,166271,0.74,NOTA
Sullia,207,ANGARA.S,1,S10,Karnataka,S10,95205,2018,168412,56.53,BJP
Sullia,207,DR.B.RAGHU,2,S10,Karnataka,S10,69137,2018,168412,41.05,INC
Sullia,207,RAGHU,3,S10,Karnataka,S10,1472,2018,168412,0.87,BSP
Sullia,207,SUNDARA.K,5,S10,Karnataka,S10,564,2018,168412,0.33,IND
Sullia,207,SANJEEV BABURAO KURANDWADA,6,S10,Karnataka,S10,391,2018,168412,0.23,IND
Sullia,207,CHANDRASHEKARA.K.PALLATHADKA,7,S10,Karnataka,S10,333,2018,168412,0.2,IND
Sullia,207,None of the Above,4,S10,Karnataka,S10,1310,2018,168412,0.78,NOTA
Madikeri,208,APPACHU RANJAN M P,1,S10,Karnataka,S10,70631,2018,169458,41.68,BJP
Madikeri,208,B A JIVIJAYA,2,S10,Karnataka,S10,54616,2018,169458,32.23,JDS
Madikeri,208,K P CHANDRAKALA,3,S10,Karnataka,S10,38219,2018,169458,22.55,INC
Madikeri,208,BHARGAVA C J,5,S10,Karnataka,S10,1124,2018,169458,0.66,ABHN
Madikeri,208,A MOHAMMED HANEEF,6,S10,Karnataka,S10,1005,2018,169458,0.59,IND
Madikeri,208,RASHEEDA BEGUM,7,S10,Karnataka,S10,545,2018,169458,0.32,AMEP
Madikeri,208,P S YADURAPPA,8,S10,Karnataka,S10,483,2018,169458,0.29,IND
Madikeri,208,K B RAJU,9,S10,Karnataka,S10,368,2018,169458,0.22,BRP
Madikeri,208,B M THIMMAIAH,10,S10,Karnataka,S10,331,2018,169458,0.2,IND
Madikeri,208,C U KISHAN,11,S10,Karnataka,S10,283,2018,169458,0.17,IND
Madikeri,208,M KHALEEL,12,S10,Karnataka,S10,238,2018,169458,0.14,IND
Madikeri,208,None of the Above,4,S10,Karnataka,S10,1615,2018,169458,0.95,NOTA
Virajpet,209,K G BOPAIAH,1,S10,Karnataka,S10,77944,2018,157772,49.4,BJP
Virajpet,209,ARUN MACHAIAH C S,2,S10,Karnataka,S10,64591,2018,157772,40.94,INC
Virajpet,209,SANKETH POOVAIAH M,3,S10,Karnataka,S10,11224,2018,157772,7.11,JDS
Virajpet,209,BASAVARAJU H D,5,S10,Karnataka,S10,1015,2018,157772,0.64,AMEP
Virajpet,209,NANJAPPA M K,6,S10,Karnataka,S10,666,2018,157772,0.42,IND
Virajpet,209,H D DODDAIAH,7,S10,Karnataka,S10,599,2018,157772,0.38,IND
Virajpet,209,None of the Above,4,S10,Karnataka,S10,1733,2018,157772,1.1,NOTA
Periyapatna,210,K. MAHADEVA,1,S10,Karnataka,S10,77770,2018,155716,49.94,JDS
Periyapatna,210,K. VENKATESH,2,S10,Karnataka,S10,70277,2018,155716,45.13,INC
Periyapatna,210,MANJUNATHA S,3,S10,Karnataka,S10,4047,2018,155716,2.6,BJP
Periyapatna,210,GIRISH,5,S10,Karnataka,S10,852,2018,155716,0.55,JSP
Periyapatna,210,SRINIVAS P,6,S10,Karnataka,S10,387,2018,155716,0.25,IND
Periyapatna,210,N S ANNEGOWDA,7,S10,Karnataka,S10,385,2018,155716,0.25,IND
Periyapatna,210,SUMITHRA H K,8,S10,Karnataka,S10,248,2018,155716,0.16,AMEP
Periyapatna,210,MAHADEVA SWAMY,9,S10,Karnataka,S10,206,2018,155716,0.13,JDU
Periyapatna,210,DEVARAJ H B,10,S10,Karnataka,S10,192,2018,155716,0.12,BRP
Periyapatna,210,MAHADEVA,11,S10,Karnataka,S10,174,2018,155716,0.11,RS
Periyapatna,210,None of the Above,4,S10,Karnataka,S10,1178,2018,155716,0.76,NOTA
Krishnarajanagara,211,SA. RA. MAHESH,1,S10,Karnataka,S10,85011,2018,175017,48.57,JDS
Krishnarajanagara,211,D. RAVISHANKAR,2,S10,Karnataka,S10,83232,2018,175017,47.56,INC
Krishnarajanagara,211,H. G. SHWETHA GOPALA,3,S10,Karnataka,S10,2716,2018,175017,1.55,BJP
Krishnarajanagara,211,HOSAHALLI VENKATESH,4,S10,Karnataka,S10,1743,2018,175017,1,IND
Krishnarajanagara,211,VISHWANATHA H. R.,6,S10,Karnataka,S10,304,2018,175017,0.17,IND
Krishnarajanagara,211,K. L. SWAMY,7,S10,Karnataka,S10,264,2018,175017,0.15,SI
Krishnarajanagara,211,MALLESH,8,S10,Karnataka,S10,196,2018,175017,0.11,IND
Krishnarajanagara,211,KUMUDWATHI S.,9,S10,Karnataka,S10,186,2018,175017,0.11,RCP
Krishnarajanagara,211,SHANTHAMMA (SHANTHIRAJ),10,S10,Karnataka,S10,172,2018,175017,0.1,AMEP
Krishnarajanagara,211,None of the Above,5,S10,Karnataka,S10,1193,2018,175017,0.68,NOTA
Hunasuru,212,ADAGURU H VISHWANATH,1,S10,Karnataka,S10,91667,2018,186228,49.22,JDS
Hunasuru,212,H P MANJUNATH,2,S10,Karnataka,S10,83092,2018,186228,44.62,INC
Hunasuru,212,J S RAMESH KUMAR,3,S10,Karnataka,S10,6406,2018,186228,3.44,BJP
Hunasuru,212,HARISHA J M,5,S10,Karnataka,S10,743,2018,186228,0.4,IND
Hunasuru,212,SATHYANARAYANA,6,S10,Karnataka,S10,498,2018,186228,0.27,SP
Hunasuru,212,P S YADURAPPA,7,S10,Karnataka,S10,332,2018,186228,0.18,IND
Hunasuru,212,H B SHIVANNA,8,S10,Karnataka,S10,319,2018,186228,0.17,IND
Hunasuru,212,MOHAN H R,9,S10,Karnataka,S10,282,2018,186228,0.15,IND
Hunasuru,212,MALLESH,10,S10,Karnataka,S10,258,2018,186228,0.14,BRP
Hunasuru,212,H P LAKSHMANA,11,S10,Karnataka,S10,243,2018,186228,0.13,IND
Hunasuru,212,KHALANDAR SHARIFF,12,S10,Karnataka,S10,240,2018,186228,0.13,IND
Hunasuru,212,UMESH,13,S10,Karnataka,S10,169,2018,186228,0.09,IND
Hunasuru,212,HUNSUR K. CHANDRASHEKAR,14,S10,Karnataka,S10,160,2018,186228,0.09,DPPS
Hunasuru,212,D MARISWAMY NAYAKA,15,S10,Karnataka,S10,156,2018,186228,0.08,IND
Hunasuru,212,SYED GAFUR,16,S10,Karnataka,S10,129,2018,186228,0.07,AMEP
Hunasuru,212,None of the Above,4,S10,Karnataka,S10,1534,2018,186228,0.82,NOTA
Heggadadevankote,213,ANIL KUMAR C,1,S10,Karnataka,S10,76652,2018,171053,44.81,INC
Heggadadevankote,213,CHIKKANNA,2,S10,Karnataka,S10,54559,2018,171053,31.9,JDS
Heggadadevankote,213,SIDDARAJU,3,S10,Karnataka,S10,34425,2018,171053,20.13,BJP
Heggadadevankote,213,J K GOPALA,4,S10,Karnataka,S10,1763,2018,171053,1.03,BRP
Heggadadevankote,213,M S SHIVAKUMAR,6,S10,Karnataka,S10,760,2018,171053,0.44,IND
Heggadadevankote,213,G N DEVADATTA,7,S10,Karnataka,S10,666,2018,171053,0.39,SJP
Heggadadevankote,213,MANJULA N V,8,S10,Karnataka,S10,632,2018,171053,0.37,SP
Heggadadevankote,213,None of the Above,5,S10,Karnataka,S10,1596,2018,171053,0.93,NOTA
Nanjangud,214,B. HARSHAVARDHAN,1,S10,Karnataka,S10,78030,2018,163979,47.59,BJP
Nanjangud,214,KALALE N. KESHAVAMURTHY,2,S10,Karnataka,S10,65551,2018,163979,39.98,INC
Nanjangud,214,DAYANANDAMURTHY. H. S.,3,S10,Karnataka,S10,13679,2018,163979,8.34,JDS
Nanjangud,214,DODDASWAMY,5,S10,Karnataka,S10,1363,2018,163979,0.83,API
Nanjangud,214,BASAVARAJU. C.,6,S10,Karnataka,S10,753,2018,163979,0.46,AMEP
Nanjangud,214,CHIKKANNA,7,S10,Karnataka,S10,621,2018,163979,0.38,IND
Nanjangud,214,RENUKA SURESH,8,S10,Karnataka,S10,598,2018,163979,0.36,IND
Nanjangud,214,ANANDA MAHADEVANAGARA,9,S10,Karnataka,S10,502,2018,163979,0.31,IND
Nanjangud,214,S. GOVINDANAYAKA,10,S10,Karnataka,S10,468,2018,163979,0.29,IND
Nanjangud,214,C.M.NAGARAJ,11,S10,Karnataka,S10,467,2018,163979,0.28,DS
Nanjangud,214,None of the Above,4,S10,Karnataka,S10,1947,2018,163979,1.19,NOTA
Chamundeshwari,215,G.T.DEVEGOWDA,1,S10,Karnataka,S10,121325,2018,226263,53.62,JDS
Chamundeshwari,215,SIDDARAMAIAH,2,S10,Karnataka,S10,85283,2018,226263,37.69,INC
Chamundeshwari,215,S.R.GOPALRAO,3,S10,Karnataka,S10,12064,2018,226263,5.33,BJP
Chamundeshwari,215,P.KARIGOWDA,4,S10,Karnataka,S10,1665,2018,226263,0.74,IND
Chamundeshwari,215,SHANTHARAJU,6,S10,Karnataka,S10,826,2018,226263,0.37,IND
Chamundeshwari,215,P.SURESHNAYAKA,7,S10,Karnataka,S10,779,2018,226263,0.34,IND
