state_code,district_code,area_name,region_type,age_group,total_persons,total_males,total_females,never_married_persons,never_married_males,never_married_females,currently_married_persons,currently_married_males,currently_married_females,widowed_persons,widowed_males,widowed_females,separated_persons,separated_males,separated_females,divorced_persons,divorced_males,divorced_females,unspecified_persons,unspecified_males,unspecified_females
16,289,District - West Tripura  (01),Total,60-64,48093,24633,23460,615,277,338,35235,22830,12405,11937,1432,10505,216,67,149,90,27,63,0,0,0
16,289,District - West Tripura  (01),Total,65-69,34226,16917,17309,413,212,201,22335,15127,7208,11292,1507,9785,147,53,94,39,18,21,0,0,0
16,289,District - West Tripura  (01),Total,70-74,25947,12403,13544,271,149,122,14390,10467,3923,11168,1727,9441,97,51,46,21,9,12,0,0,0
16,289,District - West Tripura  (01),Total,75-79,15196,7127,8069,159,84,75,7589,5677,1912,7373,1328,6045,58,31,27,17,7,10,0,0,0
16,289,District - West Tripura  (01),Total,80+,19782,8470,11312,701,385,316,7841,5895,1946,11166,2153,9013,57,32,25,17,5,12,0,0,0
16,289,District - West Tripura  (01),Total,Age not stated,959,518,441,516,304,212,365,199,166,71,12,59,5,3,2,2,0,2,0,0,0
16,289,District - West Tripura  (01),Total,Less than 18,529084,270918,258166,519750,268879,250871,8896,1924,6972,265,55,210,125,50,75,48,10,38,0,0,0
16,289,District - West Tripura  (01),Total,Less than 21,639725,324979,314746,597594,317771,279823,41117,7013,34104,539,102,437,338,77,261,137,16,121,0,0,0
16,289,District - West Tripura  (01),Rural,All ages,1048101,536720,511381,469544,266250,203294,518518,260676,257842,54070,8401,45669,4087,1033,3054,1882,360,1522,0,0,0
16,289,District - West Tripura  (01),Rural,0-9,182744,93339,89405,182744,93339,89405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,289,District - West Tripura  (01),Rural,10-14,103829,53099,50730,102382,52621,49761,1327,443,884,75,21,54,37,13,24,8,1,7,0,0,0
16,289,District - West Tripura  (01),Rural,15-19,108674,55406,53268,92010,52846,39164,16300,2485,13815,197,43,154,114,23,91,53,9,44,0,0,0
16,289,District - West Tripura  (01),Rural,20-24,111283,55426,55857,54492,38946,15546,55693,16308,39385,502,91,411,390,58,332,206,23,183,0,0,0
16,289,District - West Tripura  (01),Rural,25-29,100207,51537,48670,23652,18583,5069,74751,32643,42108,954,150,804,576,119,457,274,42,232,0,0,0
16,289,District - West Tripura  (01),Rural,30-34,82217,43621,38596,7913,6042,1871,72051,37180,34871,1403,220,1183,563,137,426,287,42,245,0,0,0
16,289,District - West Tripura  (01),Rural,35-39,78118,40396,37722,2841,1947,894,71906,37987,33919,2465,276,2189,614,129,485,292,57,235,0,0,0
16,289,District - West Tripura  (01),Rural,40-44,66467,34489,31978,1086,611,475,61106,33291,27815,3450,383,3067,562,153,409,263,51,212,0,0,0
16,289,District - West Tripura  (01),Rural,45-49,56136,29082,27054,576,314,262,50527,28083,22444,4439,545,3894,404,106,298,190,34,156,0,0,0
16,289,District - West Tripura  (01),Rural,50-54,43532,23302,20230,360,208,152,37432,22320,15112,5331,656,4675,286,88,198,123,30,93,0,0,0
16,289,District - West Tripura  (01),Rural,55-59,30806,15907,14899,194,103,91,25365,15044,10321,5021,696,4325,156,43,113,70,21,49,0,0,0
