state_code,district_code,area_name,region_type,age_group,total_persons,total_males,total_females,never_married_persons,never_married_males,never_married_females,currently_married_persons,currently_married_males,currently_married_females,widowed_persons,widowed_males,widowed_females,separated_persons,separated_males,separated_females,divorced_persons,divorced_males,divorced_females,unspecified_persons,unspecified_males,unspecified_females
15,281,District - Mamit (01),Urban,Age not stated,8,8,0,5,5,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0
15,281,District - Mamit (01),Urban,Less than 18,5642,2975,2667,5615,2971,2644,26,4,22,0,0,0,0,0,0,1,0,1,0,0,0
15,281,District - Mamit (01),Urban,Less than 21,6497,3396,3101,6309,3358,2951,179,37,142,1,0,1,3,0,3,5,1,4,0,0,0
15,282,District - Kolasib (02),Total,All ages,83955,42918,41037,45572,24363,21209,33081,16870,16211,2788,583,2205,972,447,525,1542,655,887,0,0,0
15,282,District - Kolasib (02),Total,0-9,18994,9648,9346,18994,9648,9346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,282,District - Kolasib (02),Total,10-14,9029,4559,4470,8914,4518,4396,104,36,68,5,1,4,3,3,0,3,1,2,0,0,0
15,282,District - Kolasib (02),Total,15-19,8104,4078,4026,7437,3933,3504,630,132,498,10,4,6,17,5,12,10,4,6,0,0,0
15,282,District - Kolasib (02),Total,20-24,8232,4111,4121,4819,2872,1947,3180,1177,2003,35,8,27,102,26,76,96,28,68,0,0,0
15,282,District - Kolasib (02),Total,25-29,7788,4012,3776,2518,1586,932,4889,2319,2570,52,9,43,166,55,111,163,43,120,0,0,0
15,282,District - Kolasib (02),Total,30-34,6748,3454,3294,1193,712,481,5090,2573,2517,109,21,88,150,71,79,206,77,129,0,0,0
15,282,District - Kolasib (02),Total,35-39,5534,2864,2670,592,371,221,4494,2329,2165,134,22,112,112,52,60,202,90,112,0,0,0
15,282,District - Kolasib (02),Total,40-44,4298,2263,2035,294,188,106,3539,1891,1648,184,41,143,107,56,51,174,87,87,0,0,0
15,282,District - Kolasib (02),Total,45-49,3996,2110,1886,219,148,71,3254,1809,1445,265,41,224,86,40,46,172,72,100,0,0,0
15,282,District - Kolasib (02),Total,50-54,3441,1762,1679,202,150,52,2706,1444,1262,308,48,260,76,46,30,149,74,75,0,0,0
15,282,District - Kolasib (02),Total,55-59,2458,1289,1169,141,88,53,1892,1085,807,275,41,234,39,24,15,111,51,60,0,0,0
15,282,District - Kolasib (02),Total,60-64,1892,963,929,87,53,34,1342,796,546,366,64,302,29,18,11,68,32,36,0,0,0
15,282,District - Kolasib (02),Total,65-69,1178,616,562,51,31,20,811,506,305,234,45,189,27,12,15,55,22,33,0,0,0
15,282,District - Kolasib (02),Total,70-74,941,502,439,29,16,13,568,372,196,272,71,201,22,14,8,50,29,21,0,0,0
15,282,District - Kolasib (02),Total,75-79,593,323,270,13,7,6,311,207,104,222,77,145,9,8,1,38,24,14,0,0,0
15,282,District - Kolasib (02),Total,80+,664,328,336,33,19,14,252,182,70,311,90,221,24,16,8,44,21,23,0,0,0
15,282,District - Kolasib (02),Total,Age not stated,65,36,29,36,23,13,19,12,7,6,0,6,3,1,2,1,0,1,0,0,0
15,282,District - Kolasib (02),Total,Less than 18,33016,16759,16257,32682,16668,16014,312,80,232,7,3,4,11,6,5,4,2,2,0,0,0
15,282,District - Kolasib (02),Total,Less than 21,37945,19193,18752,36621,18854,17767,1245,314,931,18,6,12,39,11,28,22,8,14,0,0,0
15,282,District - Kolasib (02),Rural,All ages,37077,19097,17980,20472,11098,9374,14502,7253,7249,1110,267,843,377,192,185,616,287,329,0,0,0
15,282,District - Kolasib (02),Rural,0-9,9313,4762,4551,9313,4762,4551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,282,District - Kolasib (02),Rural,10-14,4102,2085,2017,4048,2064,1984,48,18,30,3,0,3,2,2,0,1,1,0,0,0,0
15,282,District - Kolasib (02),Rural,15-19,3518,1794,1724,3174,1720,1454,328,70,258,3,0,3,6,2,4,7,2,5,0,0,0
15,282,District - Kolasib (02),Rural,20-24,3498,1723,1775,1848,1159,689,1555,540,1015,14,4,10,44,10,34,37,10,27,0,0,0
15,282,District - Kolasib (02),Rural,25-29,3278,1706,1572,921,622,299,2213,1039,1174,23,3,20,63,27,36,58,15,43,0,0,0
15,282,District - Kolasib (02),Rural,30-34,2752,1381,1371,437,274,163,2145,1049,1096,39,5,34,61,28,33,70,25,45,0,0,0
15,282,District - Kolasib (02),Rural,35-39,2391,1238,1153,237,170,67,1987,995,992,52,10,42,40,22,18,75,41,34,0,0,0
