state_code,district_code,area_name,region_type,age_group,total_persons,total_males,total_females,never_married_persons,never_married_males,never_married_females,currently_married_persons,currently_married_males,currently_married_females,widowed_persons,widowed_males,widowed_females,separated_persons,separated_males,separated_females,divorced_persons,divorced_males,divorced_females,unspecified_persons,unspecified_males,unspecified_females
24,468,District - Kachchh (01),Total,Less than 21,924834,485482,439352,882524,473946,408578,41350,11206,30144,449,141,308,378,146,232,133,43,90,0,0,0
24,468,District - Kachchh (01),Rural,All ages,1363836,713524,650312,673081,377428,295653,627891,321156,306735,57269,12222,45047,3267,1578,1689,2328,1140,1188,0,0,0
24,468,District - Kachchh (01),Rural,0-9,315868,163752,152116,315868,163752,152116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,468,District - Kachchh (01),Rural,10-14,149428,78161,71267,147856,77604,70252,1467,515,952,69,27,42,33,15,18,3,0,3,0,0,0
24,468,District - Kachchh (01),Rural,15-19,131795,69331,62464,118706,66117,52589,12804,3125,9679,117,39,78,131,36,95,37,14,23,0,0,0
24,468,District - Kachchh (01),Rural,20-24,137723,75800,61923,61676,46289,15387,75081,29107,45974,315,107,208,390,184,206,261,113,148,0,0,0
24,468,District - Kachchh (01),Rural,25-29,121246,66140,55106,16290,13920,2370,103349,51454,51895,712,297,415,510,260,250,385,209,176,0,0,0
24,468,District - Kachchh (01),Rural,30-34,101270,54522,46748,4810,4068,742,94410,49614,44796,1229,404,825,478,252,226,343,184,159,0,0,0
24,468,District - Kachchh (01),Rural,35-39,86260,46200,40060,2203,1741,462,81251,43468,37783,2014,579,1435,433,213,220,359,199,160,0,0,0
24,468,District - Kachchh (01),Rural,40-44,73690,39020,34670,1413,1082,331,68602,36882,31720,3093,777,2316,304,135,169,278,144,134,0,0,0
24,468,District - Kachchh (01),Rural,45-49,60896,31280,29616,848,639,209,55846,29542,26304,3757,870,2887,257,137,120,188,92,96,0,0,0
24,468,District - Kachchh (01),Rural,50-54,51339,27532,23807,687,500,187,44917,25605,19312,5327,1244,4083,229,101,128,179,82,97,0,0,0
24,468,District - Kachchh (01),Rural,55-59,35421,17572,17849,466,343,123,30145,16087,14058,4588,1046,3542,137,66,71,85,30,55,0,0,0
24,468,District - Kachchh (01),Rural,60-64,33283,16280,17003,568,356,212,24462,14325,10137,8000,1489,6511,158,73,85,95,37,58,0,0,0
24,468,District - Kachchh (01),Rural,65-69,21925,9729,12196,422,247,175,14911,8196,6715,6467,1234,5233,72,37,35,53,15,38,0,0,0
24,468,District - Kachchh (01),Rural,70-74,20292,8983,11309,279,179,100,11009,7159,3850,8906,1600,7306,68,33,35,30,12,18,0,0,0
24,468,District - Kachchh (01),Rural,75-79,9101,3758,5343,121,78,43,4722,2821,1901,4209,836,3373,35,16,19,14,7,7,0,0,0
24,468,District - Kachchh (01),Rural,80+,13308,4927,8381,345,193,152,4513,3057,1456,8409,1660,6749,26,16,10,15,1,14,0,0,0
24,468,District - Kachchh (01),Rural,Age not stated,991,537,454,523,320,203,402,199,203,57,13,44,6,4,2,3,1,2,0,0,0
24,468,District - Kachchh (01),Rural,Less than 18,543431,282521,260910,538308,280994,257314,4892,1438,3454,145,53,92,71,30,41,15,6,9,0,0,0
24,468,District - Kachchh (01),Rural,Less than 21,631739,329959,301780,603821,322380,281441,27332,7380,19952,262,87,175,245,84,161,79,28,51,0,0,0
24,468,District - Kachchh (01),Urban,All ages,728535,383213,345322,327772,186374,141398,368829,189139,179690,28352,5988,22364,1955,968,987,1627,744,883,0,0,0
24,468,District - Kachchh (01),Urban,0-9,137401,72139,65262,137401,72139,65262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,468,District - Kachchh (01),Urban,10-14,70831,37806,33025,69242,37149,32093,1492,612,880,53,19,34,41,25,16,3,1,2,0,0,0
24,468,District - Kachchh (01),Urban,15-19,67893,36793,31100,61160,35080,26080,6556,1656,4900,87,18,69,62,30,32,28,9,19,0,0,0
24,468,District - Kachchh (01),Urban,20-24,74386,39028,35358,36589,25667,10922,37266,13158,24108,208,67,141,204,90,114,119,46,73,0,0,0
24,468,District - Kachchh (01),Urban,25-29,72033,37747,34286,11907,9037,2870,59267,28356,30911,354,107,247,272,138,134,233,109,124,0,0,0
24,468,District - Kachchh (01),Urban,30-34,62308,33254,29054,3731,2698,1033,57348,30047,27301,624,183,441,318,181,137,287,145,142,0,0,0
24,468,District - Kachchh (01),Urban,35-39,54336,28785,25551,1856,1271,585,50947,27030,23917,998,237,761,284,135,149,251,112,139,0,0,0
24,468,District - Kachchh (01),Urban,40-44,46652,25008,21644,1251,809,442,43198,23614,19584,1746,370,1376,251,121,130,206,94,112,0,0,0
24,468,District - Kachchh (01),Urban,45-49,38640,20289,18351,721,449,272,35427,19210,16217,2170,464,1706,153,78,75,169,88,81,0,0,0
24,468,District - Kachchh (01),Urban,50-54,31441,16932,14509,650,356,294,27651,15854,11797,2872,593,2279,138,63,75,130,66,64,0,0,0
24,468,District - Kachchh (01),Urban,55-59,21669,11484,10185,417,215,202,18423,10600,7823,2675,603,2072,75,37,38,79,29,50,0,0,0
24,468,District - Kachchh (01),Urban,60-64,17684,8757,8927,478,231,247,13067,7749,5318,4026,738,3288,62,24,38,51,15,36,0,0,0
24,468,District - Kachchh (01),Urban,65-69,11560,5532,6028,404,195,209,7848,4695,3153,3247,613,2634,34,18,16,27,11,16,0,0,0
24,468,District - Kachchh (01),Urban,70-74,8987,4186,4801,213,107,106,4971,3292,1679,3753,769,2984,33,11,22,17,7,10,0,0,0
24,468,District - Kachchh (01),Urban,75-79,4332,1961,2371,80,36,44,2141,1394,747,2096,522,1574,9,5,4,6,4,2,0,0,0
24,468,District - Kachchh (01),Urban,80+,5744,2140,3604,342,166,176,2045,1298,747,3332,663,2669,12,8,4,13,5,8,0,0,0
24,468,District - Kachchh (01),Urban,Age not stated,2638,1372,1266,1330,769,561,1182,574,608,111,22,89,7,4,3,8,3,5,0,0,0
24,468,District - Kachchh (01),Urban,Less than 18,247916,131449,116467,244139,130114,114025,3585,1263,2322,107,28,79,70,39,31,15,5,10,0,0,0
24,468,District - Kachchh (01),Urban,Less than 21,293095,155523,137572,278703,151566,127137,14018,3826,10192,187,54,133,133,62,71,54,15,39,0,0,0
24,469,District - Banas Kantha (02),Total,All ages,3120506,1610379,1510127,1533681,855591,678090,1461246,724254,736992,115242,25320,89922,4219,1681,2538,6118,3533,2585,0,0,0
24,469,District - Banas Kantha (02),Total,0-9,742514,391378,351136,742514,391378,351136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,469,District - Banas Kantha (02),Total,10-14,377635,199162,178473,372320,197442,174878,5075,1625,3450,111,27,84,118,62,56,11,6,5,0,0,0
24,469,District - Banas Kantha (02),Total,15-19,324653,172341,152312,276298,158950,117348,47630,13143,34487,254,74,180,349,124,225,122,50,72,0,0,0
24,469,District - Banas Kantha (02),Total,20-24,287527,148851,138676,97875,71320,26555,187400,76638,110762,756,295,461,696,231,465,800,367,433,0,0,0
24,469,District - Banas Kantha (02),Total,25-29,252372,130579,121793,23662,19799,3863,225268,109160,116108,1533,606,927,643,256,387,1266,758,508,0,0,0
24,469,District - Banas Kantha (02),Total,30-34,228441,115957,112484,7739,6612,1127,216140,107524,108616,2814,891,1923,605,216,389,1143,714,429,0,0,0
24,469,District - Banas Kantha (02),Total,35-39,199054,102613,96441,3899,3346,553,189066,97234,91832,4636,1210,3426,507,220,287,946,603,343,0,0,0
24,469,District - Banas Kantha (02),Total,40-44,170741,87277,83464,2188,1850,338,160851,83206,77645,6658,1635,5023,351,155,196,693,431,262,0,0,0
24,469,District - Banas Kantha (02),Total,45-49,140176,71225,68951,1291,1060,231,129762,67898,61864,8458,1919,6539,259,122,137,406,226,180,0,0,0
24,469,District - Banas Kantha (02),Total,50-54,112517,58176,54341,910,719,191,99649,54664,44985,11434,2526,8908,221,93,128,303,174,129,0,0,0
24,469,District - Banas Kantha (02),Total,55-59,83990,40453,43537,547,412,135,72381,37613,34768,10786,2282,8504,123,56,67,153,90,63,0,0,0
24,469,District - Banas Kantha (02),Total,60-64,75176,37065,38111,1021,668,353,56668,32900,23768,17233,3397,13836,140,52,88,114,48,66,0,0,0
24,469,District - Banas Kantha (02),Total,65-69,48327,21959,26368,814,480,334,33437,18555,14882,13935,2861,11074,80,39,41,61,24,37,0,0,0
24,469,District - Banas Kantha (02),Total,70-74,37843,17103,20740,425,261,164,20677,13524,7153,16622,3268,13354,67,32,35,52,18,34,0,0,0
24,469,District - Banas Kantha (02),Total,75-79,16399,6655,9744,182,123,59,8552,4950,3602,7627,1567,6060,22,7,15,16,8,8,0,0,0
24,469,District - Banas Kantha (02),Total,80+,20541,8237,12304,635,365,270,7598,5114,2484,12249,2732,9517,35,15,20,24,11,13,0,0,0
24,469,District - Banas Kantha (02),Total,Age not stated,2600,1348,1252,1361,806,555,1092,506,586,136,30,106,3,1,2,8,5,3,0,0,0
24,469,District - Banas Kantha (02),Total,Less than 18,1318941,696702,622239,1300087,691025,609062,18315,5483,12832,250,61,189,247,115,132,42,18,24,0,0,0
24,469,District - Banas Kantha (02),Total,Less than 21,1520998,802135,718863,1429044,774176,654868,90488,27450,63038,556,167,389,639,233,406,271,109,162,0,0,0
24,469,District - Banas Kantha (02),Rural,All ages,2705591,1393741,1311850,1339432,743456,595976,1258622,623669,634953,99211,22267,76944,3378,1360,2018,4948,2989,1959,0,0,0
24,469,District - Banas Kantha (02),Rural,0-9,661900,347687,314213,661900,347687,314213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,469,District - Banas Kantha (02),Rural,10-14,332258,174141,158117,327559,172631,154928,4505,1431,3074,88,23,65,98,51,47,8,5,3,0,0,0
24,469,District - Banas Kantha (02),Rural,15-19,280904,148296,132608,236909,135879,101030,43355,12201,31154,223,65,158,319,111,208,98,40,58,0,0,0
