YEAR,AC_NAME,ST_NAME,AC_NO,rank,AC_TYPE,NAME,SEX,AGE,CATEGORY,PARTY,VOTES,polled_votes,vote_percent
2007,PALE,Goa,17,2,GEN,AMONKAR SURESH KUSO,M,55,GEN,BJP,6177,18598,33.21
2007,PALE,Goa,17,3,GEN,GAWAS SHAMBA,M,37,GEN,MAG,4032,18598,21.68
2007,PALE,Goa,17,4,GEN,CHRISTOPHER FONSECA,M,53,GEN,CPI,291,18598,1.56
2007,PALE,Goa,17,5,GEN,DESSAI BHIMRAO,M,74,GEN,IND,201,18598,1.08
2007,PALE,Goa,17,6,GEN,PETKAR LAVU GURUNATH,M,31,GEN,SHS,129,18598,0.69
2007,PORIEM,Goa,18,1,GEN,RANE PRATAPSINGH RAOJI,M,69,GEN,INC,10605,18122,58.52
2007,PORIEM,Goa,18,2,GEN,VASSUDEO RAMNATH,M,40,GEN,BJP,6869,18122,37.9
2007,PORIEM,Goa,18,3,GEN,RANE RAJENDRA,M,37,GEN,MAG,648,18122,3.58
2007,VALPOI,Goa,19,1,GEN,RANE VISHWAJIT,M,36,GEN,IND,8590,14002,61.35
2007,VALPOI,Goa,19,2,GEN,GAONKAR PUTI,M,51,GEN,BJP,5041,14002,36
2007,VALPOI,Goa,19,3,GEN,ADV. ROHIDAS SADA,M,36,GEN,MAG,371,14002,2.65
2007,PONDA,Goa,20,1,GEN,NAIK RAVI,M,60,GEN,INC,9972,24557,40.61
2007,PONDA,Goa,20,2,GEN,MAMLEDAR LAVOO,M,49,GEN,MAG,8316,24557,33.86
2007,PONDA,Goa,20,3,GEN,KHANDEPARKAR SANDEEP,M,44,GEN,BJP,5940,24557,24.19
2007,PONDA,Goa,20,4,GEN,DIAS SANTAN,M,47,GEN,JD(S),329,24557,1.34
2007,PRIOL,Goa,21,1,GEN,DHAVALIKAR PANDURANG,M,48,GEN,MAG,10591,20753,51.03
2007,PRIOL,Goa,21,2,GEN,SATARKAR VISHWAS,M,41,GEN,BJP,6266,20753,30.19
2007,PRIOL,Goa,21,3,GEN,JALMI KASHINATH,M,56,GEN,INC,3099,20753,14.93
2007,PRIOL,Goa,21,4,GEN,GAUDE SHAM,M,39,GEN,CPI,324,20753,1.56
2007,PRIOL,Goa,21,5,GEN,NAIK ROHIDAS,M,43,GEN,IND,196,20753,0.94
2007,PRIOL,Goa,21,6,GEN,NAIK UDAY,M,34,GEN,SHS,169,20753,0.81
2007,PRIOL,Goa,21,7,GEN,PRAMOD NAIK,M,40,GEN,JD(S),108,20753,0.52
2007,MARCAIM,Goa,22,1,GEN,DHAVALIKAR,M,49,GEN,MAG,12141,19179,63.3
2007,MARCAIM,Goa,22,2,GEN,GOVIND GAUDE,M,34,GEN,INC,4532,19179,23.63
2007,MARCAIM,Goa,22,3,GEN,SADANAND NAIK,M,46,GEN,BJP,1647,19179,8.59
2007,MARCAIM,Goa,22,4,GEN,RAMCHANDRA GOVIND,M,54,GEN,IND,549,19179,2.86
2007,MARCAIM,Goa,22,5,GEN,HANUMANT VASANT NAIK,M,36,GEN,IND,310,19179,1.62
2007,SIRODA,Goa,23,1,GEN,MAHADEV NAIK,M,49,GEN,BJP,9725,19902,48.86
2007,SIRODA,Goa,23,2,GEN,SHIRODKAR SUBHASH,M,55,GEN,INC,9476,19902,47.61
2007,SIRODA,Goa,23,3,GEN,KHEDEKAR YESHWANT,M,51,GEN,MAG,701,19902,3.52
2007,MORMUGAO,Goa,24,1,GEN,NAIK MILIND SAGUN,M,44,GEN,BJP,7769,17678,43.95
2007,MORMUGAO,Goa,24,2,GEN,VAZ GIOVANNI KARL,M,42,GEN,INC,5363,17678,30.34
2007,MORMUGAO,Goa,24,3,GEN,SHAIKH MOHAMAD EQBAL,M,43,GEN,SGF,2593,17678,14.67
2007,MORMUGAO,Goa,24,4,GEN,METI SIDDAPPA,M,34,GEN,JD(S),918,17678,5.19
2007,MORMUGAO,Goa,24,5,GEN,SANJAY VASANT,M,38,GEN,MAG,449,17678,2.54
2007,MORMUGAO,Goa,24,6,GEN,PARULEKAR RAVINDRA,M,58,GEN,IND,276,17678,1.56
2007,MORMUGAO,Goa,24,7,GEN,YUSUF SHEIKH,M,58,GEN,IND,169,17678,0.96
2007,MORMUGAO,Goa,24,8,GEN,KANDU NARAYAN,M,34,GEN,RPI(A),141,17678,0.8
2007,VASCO DA GAMA,Goa,25,1,GEN,D SOUZA JOSE PHILIP,M,51,GEN,NCP,7476,19080,39.18
2007,VASCO DA GAMA,Goa,25,2,GEN,ARLEKAR RAJENDRA,M,53,GEN,BJP,6864,19080,35.97
2007,VASCO DA GAMA,Goa,25,3,GEN,CARLOS J. L. ALMEIDA,M,44,GEN,JD(S),3054,19080,16.01
2007,VASCO DA GAMA,Goa,25,4,GEN,REGO BASILIO ARNALDO,M,42,GEN,UGDP,626,19080,3.28
2007,VASCO DA GAMA,Goa,25,5,GEN,SERVULO BARROS,M,48,GEN,MAG,279,19080,1.46
2007,VASCO DA GAMA,Goa,25,6,GEN,DHARGAWE MANISHA,F,35,GEN,IND,253,19080,1.33
2007,VASCO DA GAMA,Goa,25,7,GEN,MILTON BARRETO,M,46,GEN,SGF,239,19080,1.25
2007,VASCO DA GAMA,Goa,25,8,GEN,KERKAR TARA,F,42,GEN,RPI(A),216,19080,1.13
2007,VASCO DA GAMA,Goa,25,9,GEN,DURBHATKAR JAGDISH,M,37,GEN,SHS,73,19080,0.38
2007,CORTALIM,Goa,26,1,GEN,MAUVIN HELIODORO,M,47,GEN,INC,9532,22176,42.98
2007,CORTALIM,Goa,26,2,GEN,MATHANY SALDANHA,M,58,GEN,UGDP,7850,22176,35.4
2007,CORTALIM,Goa,26,3,GEN,RAYMOND DESA,M,38,GEN,SGF,4452,22176,20.08
2007,CORTALIM,Goa,26,4,GEN,MALLAMMA BIDARI,F,37,GEN,JD(S),342,22176,1.54
2007,LOUTOLIM,Goa,27,1,GEN,ALEIXO SEQEIRA,M,50,GEN,INC,6435,14863,43.3
2007,LOUTOLIM,Goa,27,2,GEN,FERNANDES PIEDADE,M,42,GEN,SGF,4894,14863,32.93
2007,LOUTOLIM,Goa,27,3,GEN,DOURADO PAUSILIPO,M,42,GEN,IND,3534,14863,23.78
2007,BENAULIM,Goa,28,1,GEN,PACHECO XAVIER,M,42,GEN,NCP,8092,15674,51.63
2007,BENAULIM,Goa,28,2,GEN,JOHN FERNANDES,M,30,GEN,SGF,7336,15674,46.8
2007,BENAULIM,Goa,28,3,GEN,THEODORE FERNANDES,M,48,GEN,IND,246,15674,1.57
2007,FATORDA,Goa,29,1,GEN,DAMODAR (DAMU) G. NAIK,M,35,GEN,BJP,7943,19815,40.09
2007,FATORDA,Goa,29,2,GEN,VIJAY SARDESSAI,M,36,GEN,INC,6172,19815,31.15
2007,FATORDA,Goa,29,3,GEN,NORONHA PIEDADE,F,37,GEN,IND,3640,19815,18.37
2007,FATORDA,Goa,29,4,GEN,IBRAHIM,M,40,GEN,UGDP,804,19815,4.06
2007,FATORDA,Goa,29,5,GEN,HAZARE MAHADEV,M,30,GEN,MAG,793,19815,4
2007,FATORDA,Goa,29,6,GEN,BARRETTO CAMILO,M,38,GEN,SGF,463,19815,2.34
2007,MARGAO,Goa,30,1,GEN,KAMAT DIGAMBAR,M,53,GEN,INC,9198,17455,52.7
2007,MARGAO,Goa,30,2,GEN,SHARMAD RAITURKAR,M,30,GEN,BJP,7170,17455,41.08
2007,MARGAO,Goa,30,3,GEN,JHONSON FERNANDES,M,45,GEN,SGF,802,17455,4.59
2007,MARGAO,Goa,30,4,GEN,PAINGINKAR SANDEEP,M,42,GEN,MAG,162,17455,0.93
2007,MARGAO,Goa,30,5,GEN,PALONDIKAR MUKUND,M,29,GEN,IND,123,17455,0.7
2007,CURTORIM,Goa,31,1,GEN,ALEIXO REGINALDO,M,37,GEN,SGF,9320,17203,54.18
2007,CURTORIM,Goa,31,2,GEN,SARDINHA COSME,M,61,GEN,INC,7493,17203,43.56
2007,CURTORIM,Goa,31,3,GEN,XAVIER DIAS,M,33,GEN,IND,390,17203,2.27
2007,NAVELIM,Goa,32,1,GEN,ALEMAO CHURCHILL,M,57,GEN,SGF,13500,22993,58.71
2007,NAVELIM,Goa,32,2,GEN,LUIZINHO FALEIRO,M,56,GEN,INC,8996,22993,39.12
2007,NAVELIM,Goa,32,3,GEN,J. P. COUTINHO,M,52,GEN,UGDP,497,22993,2.16
2007,VELIM,Goa,33,1,GEN,RODRIGUES FILIPE NERY,M,44,GEN,INC,7965,13176,60.45
2007,VELIM,Goa,33,2,GEN,SILVA BENJAMIN,M,41,GEN,SGF,5211,13176,39.55
2007,CUNCOLIM,Goa,34,1,GEN,ALEMAO JOAQUIM,M,49,GEN,INC,8909,15199,58.62
2007,CUNCOLIM,Goa,34,2,GEN,FERNANDES JORSON,M,45,GEN,UGDP,3408,15199,22.42
2007,CUNCOLIM,Goa,34,3,GEN,GONSALVES MILAGRES,M,45,GEN,BJP,1832,15199,12.05
2007,CUNCOLIM,Goa,34,4,GEN,RODRIGUES JOHN J.,M,40,GEN,IND,758,15199,4.99
2007,CUNCOLIM,Goa,34,5,GEN,JERRY FERNANDES,M,35,GEN,IND,292,15199,1.92
2007,SANVORDEM,Goa,35,1,GEN,ANIL VASUDEV,M,66,GEN,IND,10705,19634,54.52
2007,SANVORDEM,Goa,35,2,GEN,VINAY D. TENDULKAR,M,44,GEN,BJP,3782,19634,19.26
2007,SANVORDEM,Goa,35,3,GEN,JOG JAGADISH RAGHUNATH,M,48,GEN,MAG,2957,19634,15.06
2007,SANVORDEM,Goa,35,4,GEN,PRADEEP TUKARAM DESSAI,M,42,GEN,INC,1766,19634,8.99
2007,SANVORDEM,Goa,35,5,GEN,NARESH KHUSALI,M,54,GEN,CPM,275,19634,1.4
2007,SANVORDEM,Goa,35,6,GEN,ANTAO MENIN,M,40,GEN,SHS,149,19634,0.76
2007,SANGUEM,Goa,36,1,GEN,GAONKAR VASUDEV MENG,M,45,ST,BJP,7754,14588,53.15
2007,SANGUEM,Goa,36,2,GEN,MINGUELINO D'COSTA,M,64,GEN,INC,5449,14588,37.35
2007,SANGUEM,Goa,36,3,GEN,VELIP ANAND,M,38,ST,MAG,963,14588,6.6
2007,SANGUEM,Goa,36,4,GEN,ALFRED FERNANDES,M,39,GEN,IND,422,14588,2.89
2007,CURCHOREM,Goa,37,1,GEN,SHYAM GOPINATH,M,41,GEN,INC,10628,20055,52.99
2007,CURCHOREM,Goa,37,2,GEN,DESSAI RAMRAO,M,40,GEN,BJP,8729,20055,43.53
2007,CURCHOREM,Goa,37,3,GEN,RUMALDO D'COSTA,M,35,GEN,IND,201,20055,1
2007,CURCHOREM,Goa,37,4,GEN,KHANDEKAR ABHAY,M,39,GEN,JD(S),173,20055,0.86
2007,CURCHOREM,Goa,37,5,GEN,GURUDAS CHANDRAKANT,M,47,GEN,IND,133,20055,0.66
2007,CURCHOREM,Goa,37,6,GEN,DESSAI SAPNESH GANESH,M,29,GEN,IND,98,20055,0.49
2007,CURCHOREM,Goa,37,7,GEN,ALEXY FERNANDES,M,31,GEN,IND,93,20055,0.46
2007,QUEPEM,Goa,38,1,GEN,CHANDRAKANT (BABU),M,36,GEN,INC,9474,21258,44.57
2007,QUEPEM,Goa,38,2,GEN,PRAKASH SHANKAR VELIP,M,53,ST,BJP,8311,21258,39.1
2007,QUEPEM,Goa,38,3,GEN,PEREIRA RAUL,M,52,GEN,SGF,2303,21258,10.83
2007,QUEPEM,Goa,38,4,GEN,GAONKAR NARAYAN,M,49,GEN,MAG,817,21258,3.84
2007,QUEPEM,Goa,38,5,GEN,THULO SHANU VELIP,M,44,ST,IND,353,21258,1.66
2007,CANACONA,Goa,39,1,GEN,PAI KHOT VIJAY,M,44,GEN,BJP,7577,15154,50
2007,CANACONA,Goa,39,2,GEN,BANDEKAR SANJAY VIMAL,M,52,GEN,INC,6868,15154,45.32
2007,CANACONA,Goa,39,3,GEN,GRACIAS HEMANT,M,35,GEN,SGF,464,15154,3.06
2007,CANACONA,Goa,39,4,GEN,FERNANDES AUGUSTIN,M,69,GEN,UGDP,245,15154,1.62
2007,POINGUINIM,Goa,40,1,GEN,TAWADKAR RAMESH,M,39,GEN,BJP,6158,12116,50.83
2007,POINGUINIM,Goa,40,2,GEN,FERNANDES ISIDORE,M,55,GEN,INC,5958,12116,49.17
2012,MANDREM,Goa,1,1,GEN,LAXMIKANT PARSEKAR,M,56,GEN,BJP,11955,25928,46.11
2012,MANDREM,Goa,1,2,GEN,DAYANAND RAGHUNATH,M,48,GEN,INC,8520,25928,32.86
2012,MANDREM,Goa,1,3,GEN,SAMEER SALGAOCAR,M,42,GEN,AITC,4591,25928,17.71
2012,MANDREM,Goa,1,4,GEN,MENINO FRANCIS MONTEIRO,M,51,GEN,GVP,295,25928,1.14
2012,MANDREM,Goa,1,5,GEN,SANJAY PRABHU DESSAI,M,65,GEN,IND,292,25928,1.13
2012,MANDREM,Goa,1,6,GEN,SANJAY DAMU KOLE,M,38,GEN,SJP(R),275,25928,1.06
2012,PERNEM,Goa,2,1,SC,RAJENDRA ARLEKAR,M,56,SC,BJP,16406,25890,63.37
2012,PERNEM,Goa,2,2,SC,MANOHAR TRIMBAK,M,58,SC,INC,8053,25890,31.1
2012,PERNEM,Goa,2,3,SC,SUBHASH BARKELO KERKAR,M,37,SC,IND,824,25890,3.18
2012,PERNEM,Goa,2,4,SC,SAKHARAM VISHRAM,M,61,SC,IND,192,25890,0.74
2012,PERNEM,Goa,2,5,SC,KANTA SABAJI JADHAV,M,37,SC,AITC,151,25890,0.58
2012,PERNEM,Goa,2,6,SC,MANOHAR RAJARAM,M,68,SC,SJP(R),96,25890,0.37
2012,PERNEM,Goa,2,7,SC,RAJAN KAMBLI,M,36,SC,IND,61,25890,0.24
2012,PERNEM,Goa,2,8,SC,SHYAM BABLO AMONKAR,M,35,SC,RPI(A),57,25890,0.22
2012,PERNEM,Goa,2,9,SC,SANTOSH SHANKAR,M,38,SC,UGDP,50,25890,0.19
2012,BICHOLIM,Goa,3,1,GEN,NARESH RAJARAM SAWAL,M,46,GEN,IND,8331,20994,39.68
2012,BICHOLIM,Goa,3,2,GEN,RAJESH T. PATNEKAR,M,48,GEN,INC,6532,20994,31.11
2012,BICHOLIM,Goa,3,3,GEN,MANOHAR PANDURANG,M,44,GEN,BJP,5411,20994,25.77
2012,BICHOLIM,Goa,3,4,GEN,PANDURANG DATTARAM,M,65,GEN,AITC,720,20994,3.43
2012,TIVIM,Goa,4,1,GEN,KIRAN MOHAN KANDOLKAR,M,40,GEN,BJP,10473,20314,51.56
2012,TIVIM,Goa,4,2,GEN,NILKANTH RAMNATH,M,48,GEN,NCP,9361,20314,46.08
2012,TIVIM,Goa,4,3,GEN,DEELIP DATTA CHODANKAR,M,62,GEN,GVP,204,20314,1
2012,TIVIM,Goa,4,4,GEN,INDRAKANT DATTARAM,M,55,GEN,IND,167,20314,0.82
2012,TIVIM,Goa,4,5,GEN,DATTARAM GOVIND SAWANT,M,64,GEN,SHS,109,20314,0.54
2012,MAPUSA,Goa,5,1,GEN,FRANCIS D'SOUZA,M,57,GEN,BJP,14955,20209,74
2012,MAPUSA,Goa,5,2,GEN,ASHISH TULSHIDAS,M,38,GEN,NCP,4786,20209,23.68
2012,MAPUSA,Goa,5,3,GEN,FRANCISCA DE SOUZA,F,33,GEN,IND,280,20209,1.39
2012,MAPUSA,Goa,5,4,GEN,MITTU MUJAVAR,M,37,GEN,AITC,188,20209,0.93
2012,SIOLIM,Goa,6,1,GEN,DAYANAND MANDREKAR,M,56,GEN,BJP,11430,21635,52.83
2012,SIOLIM,Goa,6,2,GEN,UDAY DATTARAM PALIEMKAR,M,53,GEN,INC,9259,21635,42.8
2012,SIOLIM,Goa,6,3,GEN,RAJAN SAVLO GHATE,M,43,GEN,SJP(R),352,21635,1.63
2012,SIOLIM,Goa,6,4,GEN,ABHIJIT DHARGALKAR,M,28,GEN,JMBP,274,21635,1.27
2012,SIOLIM,Goa,6,5,GEN,RATIKANT SHANKAR,M,57,GEN,IND,254,21635,1.17
2012,SIOLIM,Goa,6,6,GEN,MUKESH MADHUKAR,M,32,GEN,SP,66,21635,0.31
2012,SALIGAO,Goa,7,1,GEN,DILIP PARULEKAR,M,47,GEN,BJP,10084,19409,51.96
2012,SALIGAO,Goa,7,2,GEN,D'SOUZA TULIO,M,47,GEN,IND,4276,19409,22.03
2012,SALIGAO,Goa,7,3,GEN,SURESH V. PARULEKAR,M,69,GEN,NCP,1729,19409,8.91
2012,SALIGAO,Goa,7,4,GEN,FRANCISCO COLACO,M,47,GEN,IND,1192,19409,6.14
2012,SALIGAO,Goa,7,5,GEN,PAUL FERNANDES,M,47,GEN,IND,1135,19409,5.85
2012,SALIGAO,Goa,7,6,GEN,TRAJANO D'MELLO,M,60,GEN,IND,625,19409,3.22
2012,SALIGAO,Goa,7,7,GEN,GAJANAN RAMA NAIK,M,47,GEN,CPI,166,19409,0.86
2012,SALIGAO,Goa,7,8,GEN,OSBERT MANUEL D'CUNHA,M,25,GEN,IND,74,19409,0.38
2012,SALIGAO,Goa,7,9,GEN,ALEX CAMIL RODRIGUES,M,46,GEN,IND,65,19409,0.33
2012,SALIGAO,Goa,7,10,GEN,MANOJ ANAND SANGODKAR,M,34,GEN,AIMF,63,19409,0.32
2012,CALANGUTE,Goa,8,1,GEN,MICHAEL VINCENT LOBO,M,35,GEN,BJP,9891,18348,53.91
2012,CALANGUTE,Goa,8,2,GEN,AGNELO NICHOLAS,M,49,GEN,INC,8022,18348,43.72
2012,CALANGUTE,Goa,8,3,GEN,JOSE PAUL MENINO SILVEIRA,M,37,GEN,IND,240,18348,1.31
2012,CALANGUTE,Goa,8,4,GEN,ASHLEY FRANCISCO GOMES,M,43,GEN,IND,195,18348,1.06
2012,PORVORIM,Goa,9,1,GEN,ROHAN KHAUNTE,M,37,GEN,IND,7972,16631,47.93
2012,PORVORIM,Goa,9,2,GEN,GOVIND PARVATKAR,M,61,GEN,BJP,7071,16631,42.52
2012,PORVORIM,Goa,9,3,GEN,FERMEENA P. KHAUNTE,F,61,GEN,NCP,1217,16631,7.32
2012,PORVORIM,Goa,9,4,GEN,UMESH SUKHA NARVEKAR,M,51,GEN,IND,232,16631,1.39
2012,PORVORIM,Goa,9,5,GEN,RAJU D'SOUZA,M,43,GEN,SJP(R),139,16631,0.84
2012,ALDONA,Goa,10,1,GEN,TICLO GLENN J V A E SOUZA,M,50,GEN,BJP,11315,20289,55.77
2012,ALDONA,Goa,10,2,GEN,DAYANAND G. NARVEKAR,M,61,GEN,INC,7839,20289,38.64
2012,ALDONA,Goa,10,3,GEN,WILFRED D'SOUZA,M,84,GEN,AITC,643,20289,3.17
2012,ALDONA,Goa,10,4,GEN,RAVINDRA VASUDEV,M,57,GEN,IND,256,20289,1.26
2012,ALDONA,Goa,10,5,GEN,JULIUS PEREIRA,M,60,GEN,GSRP,236,20289,1.16
2012,PANAJI,Goa,11,1,GEN,MANOHAR PARRIKAR,M,56,GEN,BJP,11086,16763,66.13
2012,PANAJI,Goa,11,2,GEN,YATIN PAREKH,M,45,GEN,INC,5018,16763,29.93
2012,PANAJI,Goa,11,3,GEN,CHRISTOPHER FONSECA,M,58,GEN,CPI,383,16763,2.28
2012,PANAJI,Goa,11,4,GEN,DOMINIC SAVIO A.,M,45,GEN,JD(U),172,16763,1.03
2012,PANAJI,Goa,11,5,GEN,BALARAM KARISHETTY,M,27,GEN,IND,104,16763,0.62
2012,TALEIGAO,Goa,12,1,GEN,JENNIFER A. MONSERRATE,F,40,GEN,INC,10682,20996,50.88
2012,TALEIGAO,Goa,12,2,GEN,DATTAPRASAD MADHUKAR,M,33,GEN,BJP,9531,20996,45.39
2012,TALEIGAO,Goa,12,3,GEN,ANNABELLE MARIA PEREIRA,F,64,GEN,GSRP,333,20996,1.59
2012,TALEIGAO,Goa,12,4,GEN,NATTY PO,F,34,GEN,SJP(R),226,20996,1.08
2012,TALEIGAO,Goa,12,5,GEN,VASUDEV NARAYAN SHARMA,M,54,GEN,IND,143,20996,0.68
2012,TALEIGAO,Goa,12,6,GEN,SANJAY C. KORGAONKAR,M,32,GEN,IND,81,20996,0.39
2012,SANTA CRUZ,Goa,13,1,GEN,ATANASIO J. MONSERRATE,M,49,GEN,INC,8644,21381,40.43
2012,SANTA CRUZ,Goa,13,2,GEN,RODOLFO LOUIS,M,50,GEN,IND,6308,21381,29.5
2012,SANTA CRUZ,Goa,13,3,GEN,DINAR PURSHOTTAM KAMAT,M,43,GEN,MAG,5824,21381,27.24
2012,SANTA CRUZ,Goa,13,4,GEN,PEDRO CAITANO PIRES,M,48,GEN,CPI,221,21381,1.03
2012,SANTA CRUZ,Goa,13,5,GEN,XAVIER CARDO,M,49,GEN,IND,189,21381,0.88
2012,SANTA CRUZ,Goa,13,6,GEN,DINESH NAIR,M,46,GEN,IND,79,21381,0.37
2012,SANTA CRUZ,Goa,13,7,GEN,JOSE LOPES,M,38,GEN,IND,74,21381,0.35
2012,SANTA CRUZ,Goa,13,8,GEN,HENEY LOBO,M,49,GEN,IND,42,21381,0.2
2012,SANTO ANDRE,Goa,14,1,GEN,VISHNU SURYA NAIK WAGH,M,47,GEN,BJP,8818,17209,51.24
2012,SANTO ANDRE,Goa,14,2,GEN,FRANCISCO SILVEIRA,M,43,GEN,INC,7599,17209,44.16
2012,SANTO ANDRE,Goa,14,3,GEN,PRADIP KUMAR SANGODKAR,M,45,GEN,IND,440,17209,2.56
2012,SANTO ANDRE,Goa,14,4,GEN,MILTON S. MARSHAL,M,45,GEN,AITC,352,17209,2.05
2012,CUMBARJUA,Goa,15,1,GEN,PANDURANG A. MADKAIKAR,M,47,ST,INC,9556,19817,48.22
2012,CUMBARJUA,Goa,15,2,GEN,NIRMALA P. SAWANT,F,65,GEN,IND,7981,19817,40.27
2012,CUMBARJUA,Goa,15,3,GEN,JOSE BISMARQUE,M,47,GEN,IND,1996,19817,10.07
2012,CUMBARJUA,Goa,15,4,GEN,PRAMOD NAIK,M,45,GEN,JMBP,155,19817,0.78
2012,CUMBARJUA,Goa,15,5,GEN,GAURISH M. DESSAI,M,34,GEN,IND,129,19817,0.65
2012,MAEM,Goa,16,1,GEN,ANANT SHET,M,49,GEN,BJP,12054,22411,53.79
2012,MAEM,Goa,16,2,GEN,PRAVIN ZANTYE,M,45,GEN,IND,6335,22411,28.27
2012,MAEM,Goa,16,3,GEN,RUDRESH CHODANKAR,M,43,GEN,NCP,3585,22411,16
2012,MAEM,Goa,16,4,GEN,KAMLAKANT GADEKAR,M,66,GEN,CPM,225,22411,1
2012,MAEM,Goa,16,5,GEN,DEEPKUMAR MAPARI,M,28,GEN,IND,212,22411,0.95
2012,SANQUELIM,Goa,17,1,GEN,PRAMOD SAWANT,M,38,GEN,BJP,14255,21592,66.02
2012,SANQUELIM,Goa,17,2,GEN,PRATAP GAUNS,M,48,GEN,INC,7337,21592,33.98
2012,PORIEM,Goa,18,1,GEN,PRATAPSINGH RAOJI RANE,M,73,GEN,INC,13772,24997,55.09
2012,PORIEM,Goa,18,2,GEN,VISHWAJIT KRISHNARAO,M,39,GEN,BJP,11225,24997,44.91
2012,VALPOI,Goa,19,1,GEN,VISHWAJIT PRATAPSINGH,M,40,GEN,INC,12412,23129,53.66
2012,VALPOI,Goa,19,2,GEN,SATYAVIJAY SUBRAI NAIK,M,50,GEN,BJP,9473,23129,40.96
2012,VALPOI,Goa,19,3,GEN,VENKATESH ATMARAM,M,64,GEN,IND,805,23129,3.48
2012,VALPOI,Goa,19,4,GEN,RAVINDRA TALAULIKAR,M,47,GEN,IND,255,23129,1.1
2012,VALPOI,Goa,19,5,GEN,GAJENDRANATH,M,51,GEN,IND,184,23129,0.8
2012,PRIOL,Goa,20,1,GEN,PANDURANG ALIAS DEEPAK,M,53,GEN,MAG,12264,24668,49.72
2012,PRIOL,Goa,20,2,GEN,GOVIND GAUDE,M,40,GEN,IND,10164,24668,41.2
2012,PRIOL,Goa,20,3,GEN,DHAKU A. MADKAIKAR,M,40,GEN,INC,1625,24668,6.59
2012,PRIOL,Goa,20,4,GEN,SHASHI PANJIKAR,M,63,GEN,AITC,414,24668,1.68
2012,PRIOL,Goa,20,5,GEN,RAMA KRISHNA BORKAR,M,54,GEN,GVP,201,24668,0.81
2012,PONDA,Goa,21,1,GEN,LAVOO MAMLEDAR,M,55,GEN,MAG,12662,23230,54.51
2012,PONDA,Goa,21,2,GEN,RAVI NAIK,M,65,GEN,INC,9472,23230,40.77
2012,PONDA,Goa,21,3,GEN,SAYAD IMTIYAZ,M,27,GEN,AITC,502,23230,2.16
2012,PONDA,Goa,21,4,GEN,GITESH GOKULDAS NAIK,M,31,GEN,UGDP,223,23230,0.96
2012,PONDA,Goa,21,5,GEN,MOHAN GOVIND NAIK,M,63,GEN,IND,189,23230,0.81
2012,PONDA,Goa,21,6,GEN,VAIBHAV P MARATHE,M,27,GEN,SP,91,23230,0.39
2012,PONDA,Goa,21,6,GEN,JOHN MASCARENHAS,M,32,GEN,IND,91,23230,0.39
2012,SIRODA,Goa,22,1,GEN,MAHADEV NARAYAN NAIK,M,54,GEN,BJP,12216,22984,53.15
2012,SIRODA,Goa,22,2,GEN,SUBHASH ANKUSH,M,59,GEN,INC,9954,22984,43.31
2012,SIRODA,Goa,22,3,GEN,VISHWAS PRABHUDESAI,M,41,GEN,IND,422,22984,1.84
2012,SIRODA,Goa,22,4,GEN,SHAILA SHENVI BORKAR,F,52,GEN,AITC,230,22984,1
2012,SIRODA,Goa,22,5,GEN,SAVIO FERNANDES,M,29,GEN,SP,162,22984,0.7
2012,MARCAIM,Goa,23,1,GEN,RAMKRISHNA ALIAS SUDIN,M,55,GEN,MAG,14952,22674,65.94
2012,MARCAIM,Goa,23,2,GEN,RITESH NAIK,M,35,GEN,INC,7722,22674,34.06
2012,MORMUGAO,Goa,24,1,GEN,MILIND SAGUN NAIK,M,48,GEN,BJP,7419,16236,45.69
2012,MORMUGAO,Goa,24,2,GEN,SANKALP PADMANABH,M,36,GEN,INC,6506,16236,40.07
2012,MORMUGAO,Goa,24,3,GEN,NAZIR KHAN,M,42,GEN,IND,1710,16236,10.53
2012,MORMUGAO,Goa,24,4,GEN,JERRY FERNANDES,M,28,GEN,AITC,346,16236,2.13
2012,MORMUGAO,Goa,24,5,GEN,NARAYAN RAMCHANDRA,M,39,GEN,IND,154,16236,0.95
2012,MORMUGAO,Goa,24,6,GEN,GOPAL DATTARAM,M,46,GEN,JMBP,64,16236,0.39
2012,MORMUGAO,Goa,24,7,GEN,SHANTARAM VASUDEV,M,51,GEN,SHS,37,16236,0.23
2012,VASCO DA GAMA,Goa,25,1,GEN,JOSE LUIS CARLOS ALMEIDA,M,48,GEN,BJP,11468,21751,52.72
2012,VASCO DA GAMA,Goa,25,2,GEN,JOSE FILEPE D'SOUZA,M,53,GEN,NCP,6978,21751,32.08
2012,VASCO DA GAMA,Goa,25,3,GEN,G. KARL VAZ,M,48,GEN,IND,1394,21751,6.41
2012,VASCO DA GAMA,Goa,25,4,GEN,MOHAMMED IQBAL SHAIKH,M,50,GEN,GVP,600,21751,2.76
2012,VASCO DA GAMA,Goa,25,5,GEN,ADAM ABDULLA JUMMA,M,45,GEN,UGDP,489,21751,2.25
2012,VASCO DA GAMA,Goa,25,6,GEN,AMINDIN MULLA,M,30,GEN,AITC,328,21751,1.51
2012,VASCO DA GAMA,Goa,25,7,GEN,STANLEY C.ALMEIDA,M,41,GEN,IND,143,21751,0.66
2012,VASCO DA GAMA,Goa,25,8,GEN,HAMZA ISSAK KHAN,M,60,GEN,AIMF,106,21751,0.49
2012,VASCO DA GAMA,Goa,25,9,GEN,GLUCK D'SOUZA,M,58,GEN,JD(U),104,21751,0.48
