YEAR,AC_NAME,ST_NAME,AC_NO,#,AC_TYPE,NAME,SEX,AGE,CATEGORY,PARTY,VOTES,polled_votes,vote_percent
1985,SHERPUR,Punjab,82,2,SC,CHAND SINGH,M,,,CPM,12294.0,60779.0,20.23
1985,SHERPUR,Punjab,82,3,SC,SUKHDEV SINGH,M,,,INC,8846.0,60779.0,14.55
1985,SHERPUR,Punjab,82,4,SC,CHAMKAUR SINGH,M,,,IND,1469.0,60779.0,2.42
1985,SHERPUR,Punjab,82,5,SC,HARDAYAL SINGH,M,,,IND,498.0,60779.0,0.82
1985,BARNALA,Punjab,83,1,GEN,SURJIT SINGH BARNALA,M,,,SAD,31152.0,57232.0,54.43
1985,BARNALA,Punjab,83,2,GEN,HARDEEP KUMAR,M,,,INC,20540.0,57232.0,35.89
1985,BARNALA,Punjab,83,3,GEN,UJJAGAR SINGH,M,,,CPI,2017.0,57232.0,3.52
1985,BARNALA,Punjab,83,4,GEN,JANGIR SINGH,M,,,IND,1344.0,57232.0,2.35
1985,BARNALA,Punjab,83,5,GEN,MIT SINGH,M,,,IND,705.0,57232.0,1.23
1985,BARNALA,Punjab,83,6,GEN,SURJIT SINGH HANDIAYA,M,,,IND,616.0,57232.0,1.08
1985,BARNALA,Punjab,83,7,GEN,GURDEV SINGH,M,,,IND,274.0,57232.0,0.48
1985,BARNALA,Punjab,83,8,GEN,RAJINDER KUMAR,M,,,IND,264.0,57232.0,0.46
1985,BARNALA,Punjab,83,9,GEN,ANIL KUMAR,M,,,IND,143.0,57232.0,0.25
1985,BARNALA,Punjab,83,10,GEN,SUBASH KUMAR,M,,,IND,104.0,57232.0,0.18
1985,BARNALA,Punjab,83,11,GEN,KRISHAN KUMAR,M,,,IND,73.0,57232.0,0.13
1985,BHADAUR,Punjab,84,1,SC,KUNDAN SINGH,M,,,SAD,29390.0,52961.0,55.49
1985,BHADAUR,Punjab,84,2,SC,NOHINDER PAL SINGH,M,,,INC,12855.0,52961.0,24.27
1985,BHADAUR,Punjab,84,3,SC,BHAN SINGH BHAURA,M,,,CPI,7932.0,52961.0,14.98
1985,BHADAUR,Punjab,84,4,SC,JETHU,M,,,IND,1232.0,52961.0,2.33
1985,BHADAUR,Punjab,84,5,SC,SHER SINGH,M,,,CPM,1169.0,52961.0,2.21
1985,BHADAUR,Punjab,84,6,SC,JANGIR SINGH,M,,,IND,383.0,52961.0,0.72
1985,DHANAULA,Punjab,85,1,GEN,GOBING SINGH LONGOWAL,M,,,SAD,34045.0,57079.0,59.65
1985,DHANAULA,Punjab,85,2,GEN,SAMINDER KAURN GILL,F,,,CPM,10749.0,57079.0,18.83
1985,DHANAULA,Punjab,85,3,GEN,HARJIT KAUR,F,,,INC,8560.0,57079.0,15.0
1985,DHANAULA,Punjab,85,4,GEN,BALVINDER SINGH SHAUNKI,M,,,IND,1866.0,57079.0,3.27
1985,DHANAULA,Punjab,85,5,GEN,BALDEV SINGH,M,,,IND,697.0,57079.0,1.22
1985,DHANAULA,Punjab,85,6,GEN,GINDER SINGH DHALIWAL,M,,,IND,522.0,57079.0,0.91
1985,DHANAULA,Punjab,85,7,GEN,OM PRAKASH BANAWALPUR,M,,,IND,369.0,57079.0,0.65
1985,DHANAULA,Punjab,85,8,GEN,BHADUR SINGH,M,,,IND,271.0,57079.0,0.47
1985,SANGRUR,Punjab,86,1,GEN,RANJIT SINGH,M,,,SAD,33433.0,64960.0,51.47
1985,SANGRUR,Punjab,86,2,GEN,BHUPINDER SINGH,M,,,INC,26383.0,64960.0,40.61
1985,SANGRUR,Punjab,86,3,GEN,MEIR SINGH,M,,,IND,1832.0,64960.0,2.82
1985,SANGRUR,Punjab,86,4,GEN,PALA SINGH,M,,,IND,1432.0,64960.0,2.2
1985,SANGRUR,Punjab,86,5,GEN,JAGGA SINGH,M,,,IND,702.0,64960.0,1.08
1985,SANGRUR,Punjab,86,6,GEN,KAPUR CHAND,M,,,IND,585.0,64960.0,0.9
1985,SANGRUR,Punjab,86,7,GEN,SURINDER KUMAR,M,,,IND,259.0,64960.0,0.4
1985,SANGRUR,Punjab,86,8,GEN,BAJAN SINGH,M,,,IND,257.0,64960.0,0.4
1985,SANGRUR,Punjab,86,9,GEN,SATPAL,M,,,IND,77.0,64960.0,0.12
1985,DIRBHA,Punjab,87,1,GEN,BALDEV SINGH,M,,,SAD,28923.0,58992.0,49.03
1985,DIRBHA,Punjab,87,2,GEN,JASVIRINDER SINGH,M,,,INC,14717.0,58992.0,24.95
1985,DIRBHA,Punjab,87,3,GEN,PRITAM SINGH,M,,,IND,7360.0,58992.0,12.48
1985,DIRBHA,Punjab,87,4,GEN,SAMPURAN SINGH,M,,,CPI,3548.0,58992.0,6.01
1985,DIRBHA,Punjab,87,5,GEN,SHER SINGH,M,,,CPM,3479.0,58992.0,5.9
1985,DIRBHA,Punjab,87,6,GEN,MANGAT RAM,M,,,IND,645.0,58992.0,1.09
1985,DIRBHA,Punjab,87,7,GEN,KARMINDER SINGH,M,,,IND,320.0,58992.0,0.54
1985,SUNAM,Punjab,88,1,GEN,SUKHDEV SINGH,M,,,SAD,33939.0,63001.0,53.87
1985,SUNAM,Punjab,88,2,GEN,KRISHAN CHANDER,M,,,INC,23409.0,63001.0,37.16
1985,SUNAM,Punjab,88,3,GEN,BALBIR SINGH,M,,,IND,3840.0,63001.0,6.1
1985,SUNAM,Punjab,88,4,GEN,PREM CHAND,M,,,IND,1613.0,63001.0,2.56
1985,SUNAM,Punjab,88,5,GEN,BHARBNUR SINGH,M,,,IND,200.0,63001.0,0.32
1985,LEHRA,Punjab,89,1,GEN,INDERJIT SINGH,M,,,SAD,26820.0,60515.0,44.32
1985,LEHRA,Punjab,89,2,GEN,RAJINDER KAUR,F,,,INC,25919.0,60515.0,42.83
1985,LEHRA,Punjab,89,3,GEN,AMAR SINGH,M,,,CPI,4729.0,60515.0,7.81
1985,LEHRA,Punjab,89,4,GEN,INDER SINGH,M,,,IND,2375.0,60515.0,3.92
1985,LEHRA,Punjab,89,5,GEN,HEM RAJ,M,,,IND,294.0,60515.0,0.49
1985,LEHRA,Punjab,89,6,GEN,MOHINDER SINGH,M,,,IND,212.0,60515.0,0.35
1985,LEHRA,Punjab,89,7,GEN,KATARA RAM,M,,,IND,166.0,60515.0,0.27
1985,BALLUANA,Punjab,90,1,SC,HANSRAJ ARYA,M,,,INC,22079.0,52207.0,42.29
1985,BALLUANA,Punjab,90,2,SC,UJAGAR SINGH,M,,,SAD,17897.0,52207.0,34.28
1985,BALLUANA,Punjab,90,3,SC,HARPHOOL RAM,M,,,CPI,7659.0,52207.0,14.67
1985,BALLUANA,Punjab,90,4,SC,BALWANT RAI,M,,,IND,2220.0,52207.0,4.25
1985,BALLUANA,Punjab,90,5,SC,JAKAM SINGH,M,,,IND,942.0,52207.0,1.8
1985,BALLUANA,Punjab,90,6,SC,GURCHARAN SINGH,M,,,IND,652.0,52207.0,1.25
1985,BALLUANA,Punjab,90,7,SC,SOHAN LAL,M,,,IND,346.0,52207.0,0.66
1985,BALLUANA,Punjab,90,8,SC,MOHAN SINGH,M,,,IND,247.0,52207.0,0.47
1985,BALLUANA,Punjab,90,9,SC,JAGALA RAM,M,,,IND,165.0,52207.0,0.32
1985,ABOHAR,Punjab,91,1,GEN,ARJAN SINGH,M,,,BJP,33402.0,67396.0,49.56
1985,ABOHAR,Punjab,91,2,GEN,SAJJAN KUMAR,M,,,INC,29289.0,67396.0,43.46
1985,ABOHAR,Punjab,91,3,GEN,DALIP KUMAR,M,,,CPM,2147.0,67396.0,3.19
1985,ABOHAR,Punjab,91,4,GEN,BIRBAL,M,,,IND,777.0,67396.0,1.15
1985,ABOHAR,Punjab,91,5,GEN,KAILASH CHANDER,M,,,IND,523.0,67396.0,0.78
1985,ABOHAR,Punjab,91,6,GEN,VIJAY KUMAR,M,,,IND,317.0,67396.0,0.47
1985,ABOHAR,Punjab,91,7,GEN,VISHAN CHAND,M,,,IND,284.0,67396.0,0.42
1985,ABOHAR,Punjab,91,8,GEN,BALDEV KUMAR,M,,,IND,238.0,67396.0,0.35
1985,ABOHAR,Punjab,91,9,GEN,SATPAL,M,,,IND,237.0,67396.0,0.35
1985,ABOHAR,Punjab,91,10,GEN,SOM PRAKASH,M,,,IND,182.0,67396.0,0.27
1985,FAZILKA,Punjab,92,1,GEN,RADHA KRISHAN,M,,,BJP,30089.0,62368.0,48.24
1985,FAZILKA,Punjab,92,2,GEN,SNEH LATA,F,,,INC,28724.0,62368.0,46.06
1985,FAZILKA,Punjab,92,3,GEN,MUNSHI RAM,M,,,CPI,3028.0,62368.0,4.86
1985,FAZILKA,Punjab,92,4,GEN,DHARAM PAL,M,,,IND,527.0,62368.0,0.84
1985,JALALABAD,Punjab,93,1,GEN,MEHTAB SINGH,M,,,CPI,24287.0,64722.0,37.53
1985,JALALABAD,Punjab,93,2,GEN,MANGA SINGH,M,,,INC,18763.0,64722.0,28.99
1985,JALALABAD,Punjab,93,3,GEN,SURINDER SINGH,M,,,IND,7908.0,64722.0,12.22
1985,JALALABAD,Punjab,93,4,GEN,SHER SINGH,M,,,IND,6384.0,64722.0,9.86
1985,JALALABAD,Punjab,93,5,GEN,MUKHTIAR SINGH,M,,,SAD,5680.0,64722.0,8.78
1985,JALALABAD,Punjab,93,6,GEN,RAMCHAND S/O ARJAN RAM,M,,,IND,556.0,64722.0,0.86
1985,JALALABAD,Punjab,93,7,GEN,JAGNNATH,M,,,IND,396.0,64722.0,0.61
1985,JALALABAD,Punjab,93,8,GEN,RAM SINGH,M,,,IND,320.0,64722.0,0.49
1985,JALALABAD,Punjab,93,9,GEN,BUTA RAM,M,,,IND,313.0,64722.0,0.48
1985,JALALABAD,Punjab,93,10,GEN,RAM CHAND S/ O MOHANA RAM,M,,,IND,115.0,64722.0,0.18
1985,GURU HAR SAHAI,Punjab,94,1,GEN,SAJWARSINGH,M,,,IND,15564.0,65966.0,23.59
1985,GURU HAR SAHAI,Punjab,94,2,GEN,GURUHARESH SINGH,M,,,IND,12393.0,65966.0,18.79
1985,GURU HAR SAHAI,Punjab,94,3,GEN,GURMIT SINGH,M,,,INC,9218.0,65966.0,13.97
1985,GURU HAR SAHAI,Punjab,94,4,GEN,GURDEEP SINGH,M,,,SAD,8199.0,65966.0,12.43
1985,GURU HAR SAHAI,Punjab,94,5,GEN,VED PRAKASH,M,,,CPI,7872.0,65966.0,11.93
1985,GURU HAR SAHAI,Punjab,94,6,GEN,KHUSHAL CHAND,M,,,BJP,6618.0,65966.0,10.03
1985,GURU HAR SAHAI,Punjab,94,7,GEN,JARNAIL SINGH,M,,,IND,3936.0,65966.0,5.97
1985,GURU HAR SAHAI,Punjab,94,8,GEN,MAKHAN SINGH,M,,,IND,1984.0,65966.0,3.01
1985,GURU HAR SAHAI,Punjab,94,9,GEN,NARESH KUMAR,M,,,IND,182.0,65966.0,0.28
1985,FIROZEPUR,Punjab,95,1,GEN,BAL MUKAND,M,,,INC,19476.0,59462.0,32.75
1985,FIROZEPUR,Punjab,95,2,GEN,GARDHARA SINGH,M,,,BJP,14161.0,59462.0,23.82
1985,FIROZEPUR,Punjab,95,3,GEN,JATINDER MOHAN,M,,,IND,13288.0,59462.0,22.35
1985,FIROZEPUR,Punjab,95,4,GEN,SUKHDEV SINGH,M,,,SAD,10385.0,59462.0,17.46
1985,FIROZEPUR,Punjab,95,5,GEN,HEM RAJ,M,,,IND,519.0,59462.0,0.87
1985,FIROZEPUR,Punjab,95,6,GEN,JOHNSON,M,,,IND,506.0,59462.0,0.85
1985,FIROZEPUR,Punjab,95,7,GEN,JASWANT SINGH,M,,,IND,469.0,59462.0,0.79
1985,FIROZEPUR,Punjab,95,8,GEN,BHOLA NATH,M,,,IND,352.0,59462.0,0.59
1985,FIROZEPUR,Punjab,95,9,GEN,DARSHAN SINGH,M,,,IND,306.0,59462.0,0.51
1985,FIROZEPUR CANTONMENT,Punjab,96,1,GEN,MOHINDER SINGH,M,,,SAD,27847.0,57792.0,48.18
1985,FIROZEPUR CANTONMENT,Punjab,96,2,GEN,GURNAIB SINGH BRAR,M,,,INC,26721.0,57792.0,46.24
1985,FIROZEPUR CANTONMENT,Punjab,96,3,GEN,HELEEM NASRY,M,,,IND,1788.0,57792.0,3.09
1985,FIROZEPUR CANTONMENT,Punjab,96,4,GEN,TEJI DUBI,M,,,IND,501.0,57792.0,0.87
1985,FIROZEPUR CANTONMENT,Punjab,96,4,GEN,BALDEV RAJ,M,,,IND,501.0,57792.0,0.87
1985,FIROZEPUR CANTONMENT,Punjab,96,6,GEN,JASWANT SINGH,M,,,IND,273.0,57792.0,0.47
1985,FIROZEPUR CANTONMENT,Punjab,96,7,GEN,AMRIT SINGH,M,,,IND,161.0,57792.0,0.28
1985,ZIRA,Punjab,97,1,GEN,HARI SINGH,M,,,SAD,35580.0,65192.0,54.58
1985,ZIRA,Punjab,97,2,GEN,HARCHARAN SINGH HERO,M,,,INC,26625.0,65192.0,40.84
1985,ZIRA,Punjab,97,3,GEN,NAWAB,M,,,IND,1080.0,65192.0,1.66
1985,ZIRA,Punjab,97,4,GEN,NIAMAT RAI,M,,,IND,859.0,65192.0,1.32
1985,ZIRA,Punjab,97,5,GEN,BANTA SINGH,M,,,IND,703.0,65192.0,1.08
1985,ZIRA,Punjab,97,6,GEN,MANTE,M,,,IND,189.0,65192.0,0.29
1985,ZIRA,Punjab,97,7,GEN,SHAVINDER KAUR,F,,,IND,156.0,65192.0,0.24
1985,DHARAMKOT,Punjab,98,1,SC,GURDEVSINGH GILL,M,,,INC,16573.0,53552.0,30.95
1985,DHARAMKOT,Punjab,98,2,SC,SITAL SINGH,M,,,IND,16296.0,53552.0,30.43
1985,DHARAMKOT,Punjab,98,3,SC,MUKHTIAR SINGH,M,,,SAD,12788.0,53552.0,23.88
1985,DHARAMKOT,Punjab,98,4,SC,SARWAN SINGH,M,,,CPI,6840.0,53552.0,12.77
1985,DHARAMKOT,Punjab,98,5,SC,NARINDER SINGH,M,,,IND,617.0,53552.0,1.15
1985,DHARAMKOT,Punjab,98,6,SC,BHAGATU,M,,,IND,438.0,53552.0,0.82
1985,MOGA,Punjab,99,1,GEN,GURCHARAN SINGH,M,,,INC,23651.0,62989.0,37.55
1985,MOGA,Punjab,99,2,GEN,SATHI ROOP LAL,M,,,JNP,19848.0,62989.0,31.51
1985,MOGA,Punjab,99,3,GEN,CHARN DASS GHAI,M,,,SAD,15617.0,62989.0,24.79
1985,MOGA,Punjab,99,4,GEN,HARBANS SINGH GILL,M,,,IND,1232.0,62989.0,1.96
1985,MOGA,Punjab,99,5,GEN,NAROTAM LAL,M,,,IND,1087.0,62989.0,1.73
1985,MOGA,Punjab,99,6,GEN,PIARA SINGH AZAD,M,,,IND,660.0,62989.0,1.05
1985,MOGA,Punjab,99,7,GEN,SADHU SINGH,M,,,IND,358.0,62989.0,0.57
1985,MOGA,Punjab,99,8,GEN,KARAM SINGH,M,,,IND,246.0,62989.0,0.39
1985,MOGA,Punjab,99,9,GEN,VED PRAKASH,M,,,IND,207.0,62989.0,0.33
1985,MOGA,Punjab,99,10,GEN,KRISHAN KUMAR GHAI,M,,,IND,83.0,62989.0,0.13
1985,BAGHA PURANA,Punjab,100,1,GEN,MALKIAT SINGH SIDHU,M,,,SAD,29471.0,50088.0,58.84
1985,BAGHA PURANA,Punjab,100,2,GEN,DARSHAN SINGH BRAR,M,,,INC,20617.0,50088.0,41.16
1985,NIHAL SINGH WALA,Punjab,101,1,SC,ZORA SINGH,M,,,SAD,22383.0,54687.0,40.93
1985,NIHAL SINGH WALA,Punjab,101,2,SC,SAGGAR SINGH,M,,,CPI,18811.0,54687.0,34.4
1985,NIHAL SINGH WALA,Punjab,101,3,SC,PARKASH KAUR,F,,,INC,13493.0,54687.0,24.67
1985,PANJGRAIN,Punjab,102,1,SC,GURDEV SINGH,M,,,SAD,25042.0,43715.0,57.28
1985,PANJGRAIN,Punjab,102,2,SC,GURCHARAN SINGH,M,,,INC,18673.0,43715.0,42.72
1985,KOT KAPURA,Punjab,103,1,GEN,MOHINDER SINGH BRAR,M,,,SAD,25644.0,64491.0,39.76
1985,KOT KAPURA,Punjab,103,2,GEN,UPINDER KUMAR SHARMA,M,,,INC,17908.0,64491.0,27.77
1985,KOT KAPURA,Punjab,103,3,GEN,RAJ ROMANA,M,,,IND,15064.0,64491.0,23.36
1985,KOT KAPURA,Punjab,103,4,GEN,HUKAM CHAND,M,,,IND,3651.0,64491.0,5.66
1985,KOT KAPURA,Punjab,103,5,GEN,GURNAM SINGH,M,,,CPI,1291.0,64491.0,2.0
1985,KOT KAPURA,Punjab,103,6,GEN,BHAGWAN DASS,M,,,IND,328.0,64491.0,0.51
1985,KOT KAPURA,Punjab,103,7,GEN,NIRMAL SINGH,M,,,IND,220.0,64491.0,0.34
1985,KOT KAPURA,Punjab,103,8,GEN,SARDAR LAL KAPOOR,M,,,IND,186.0,64491.0,0.29
1985,KOT KAPURA,Punjab,103,9,GEN,GURDEV SINGH,M,,,IND,132.0,64491.0,0.2
1985,KOT KAPURA,Punjab,103,10,GEN,CHANDER SHEKHAR,M,,,IND,67.0,64491.0,0.1
1985,FARIDKOT,Punjab,104,1,GEN,KARNAIL SINGH DOAD,M,,,IND,21410.0,55293.0,38.72
1985,FARIDKOT,Punjab,104,2,GEN,VEENA RANI,F,,,INC,14235.0,55293.0,25.74
1985,FARIDKOT,Punjab,104,3,GEN,BALBIR SINGH BRAR,M,,,SAD,12724.0,55293.0,23.01
1985,FARIDKOT,Punjab,104,4,GEN,JOGINDER SINGH BRAR,M,,,CPM,3548.0,55293.0,6.42
1985,FARIDKOT,Punjab,104,5,GEN,SHERI RAM,M,,,IND,2568.0,55293.0,4.64
1985,FARIDKOT,Punjab,104,6,GEN,MAGHER SINGH,M,,,IND,459.0,55293.0,0.83
1985,FARIDKOT,Punjab,104,7,GEN,LAL SINGH,M,,,IND,171.0,55293.0,0.31
1985,FARIDKOT,Punjab,104,8,GEN,RATTANCHAND MONGA,M,,,IND,94.0,55293.0,0.17
1985,FARIDKOT,Punjab,104,9,GEN,CHARAN DAS,M,,,IND,84.0,55293.0,0.15
1985,MUKTSAR,Punjab,105,1,GEN,GURBINDER KAUR,F,,,INC,33592.0,63946.0,52.53
1985,MUKTSAR,Punjab,105,2,GEN,GURRAJ SINGH,M,,,SAD,28315.0,63946.0,44.28
1985,MUKTSAR,Punjab,105,3,GEN,JAGIR SINGH,M,,,IND,1544.0,63946.0,2.41
1985,MUKTSAR,Punjab,105,4,GEN,JARNAIL SINGH,M,,,IND,364.0,63946.0,0.57
1985,MUKTSAR,Punjab,105,5,GEN,RADHE SHYAM,M,,,IND,131.0,63946.0,0.2
1985,GIDDAR BAHA,Punjab,106,1,GEN,PARKASH SINGH,M,,,SAD,36438.0,66772.0,54.57
1985,GIDDAR BAHA,Punjab,106,2,GEN,JAGMEET SINGH,M,,,INC,27173.0,66772.0,40.7
1985,GIDDAR BAHA,Punjab,106,3,GEN,HARBANT SINGH,M,,,IND,1310.0,66772.0,1.96
1985,GIDDAR BAHA,Punjab,106,4,GEN,JAIL SINGH,M,,,IND,698.0,66772.0,1.05
1985,GIDDAR BAHA,Punjab,106,5,GEN,JASMAIL SINGH,M,,,IND,657.0,66772.0,0.98
1985,GIDDAR BAHA,Punjab,106,6,GEN,MITHU SINGH,M,,,IND,338.0,66772.0,0.51
1985,GIDDAR BAHA,Punjab,106,7,GEN,GURPIAR SINGH,M,,,IND,89.0,66772.0,0.13
1985,GIDDAR BAHA,Punjab,106,8,GEN,RANJIT SINGH,M,,,IND,69.0,66772.0,0.1
1985,MALOUT,Punjab,107,1,SC,SHIV CHAND,M,,,INC,21818.0,56198.0,38.82
1985,MALOUT,Punjab,107,2,SC,HARBANS SINGH,M,,,SAD,21195.0,56198.0,37.71
1985,MALOUT,Punjab,107,3,SC,BALDEV SINGH,M,,,IND,9944.0,56198.0,17.69
1985,MALOUT,Punjab,107,4,SC,SARDUL SINGH,M,,,IND,1238.0,56198.0,2.2
1985,MALOUT,Punjab,107,5,SC,BEHARI LAL,M,,,IND,1068.0,56198.0,1.9
1985,MALOUT,Punjab,107,6,SC,SAWARN SINGH,M,,,IND,656.0,56198.0,1.17
1985,MALOUT,Punjab,107,7,SC,NARAIN DASS,M,,,IND,152.0,56198.0,0.27
1985,MALOUT,Punjab,107,8,SC,GURCHARAN SINGH,M,,,IND,127.0,56198.0,0.23
1985,LAMBI,Punjab,108,1,GEN,HARDIPINDER SINGH,M,,,SAD,31561.0,58408.0,54.04
1985,LAMBI,Punjab,108,2,GEN,BALWINDER SINGH,M,,,INC,24174.0,58408.0,41.39
1985,LAMBI,Punjab,108,3,GEN,BHAGIRATH SINGH,M,,,IND,1457.0,58408.0,2.49
1985,LAMBI,Punjab,108,4,GEN,BULA RAM,M,,,IND,1216.0,58408.0,2.08
1985,TALWANDI SABO,Punjab,109,1,GEN,AMRINDER SINGH,M,,,SAD,34921.0,60523.0,57.7
1985,TALWANDI SABO,Punjab,109,2,GEN,AVTAR SINGH,M,,,INC,24636.0,60523.0,40.71
1985,TALWANDI SABO,Punjab,109,3,GEN,PRITAM SINGH,M,,,IND,966.0,60523.0,1.6
1985,PAKKA KALAN,Punjab,110,1,SC,SUJAN SINGH,M,,,SAD,17017.0,59455.0,28.62
1985,PAKKA KALAN,Punjab,110,2,SC,BIMAL KUMAR,F,,,IND,16602.0,59455.0,27.92
1985,PAKKA KALAN,Punjab,110,3,SC,BAGGA SINGH,M,,,INC,15576.0,59455.0,26.2
1985,PAKKA KALAN,Punjab,110,4,SC,GURSEWAK SINGH,M,,,CPI,6966.0,59455.0,11.72
1985,PAKKA KALAN,Punjab,110,5,SC,DALBARA SINGH,M,,,IND,1522.0,59455.0,2.56
1985,PAKKA KALAN,Punjab,110,6,SC,NEELU SINGH,M,,,IND,885.0,59455.0,1.49
1985,PAKKA KALAN,Punjab,110,7,SC,GURCHARAN SINGH,M,,,IND,465.0,59455.0,0.78
1985,PAKKA KALAN,Punjab,110,8,SC,SUKHDEV SINGH,M,,,IND,422.0,59455.0,0.71
1985,BHATINDA,Punjab,111,1,GEN,KASTURI LAL,M,,,SAD,26676.0,68572.0,38.9
1985,BHATINDA,Punjab,111,2,GEN,DEV RAJ,M,,,INC,24749.0,68572.0,36.09
1985,BHATINDA,Punjab,111,3,GEN,MAKHAN SINGH,M,,,CPI,13797.0,68572.0,20.12
1985,BHATINDA,Punjab,111,4,GEN,JAGDISH RAI,M,,,BJP,1757.0,68572.0,2.56
1985,BHATINDA,Punjab,111,5,GEN,HANSA SINGH,M,,,IND,236.0,68572.0,0.34
1985,BHATINDA,Punjab,111,6,GEN,BANSARI DASS,M,,,IND,234.0,68572.0,0.34
1985,BHATINDA,Punjab,111,6,GEN,RAM SARUP,M,,,IND,234.0,68572.0,0.34
1985,BHATINDA,Punjab,111,8,GEN,BALDEV SINGH,M,,,IND,202.0,68572.0,0.29
1985,BHATINDA,Punjab,111,9,GEN,SHANTI DEVI,F,,,IND,190.0,68572.0,0.28
1985,BHATINDA,Punjab,111,10,GEN,NARESH KUMAR,M,,,IND,165.0,68572.0,0.24
1985,BHATINDA,Punjab,111,11,GEN,HEM RAJ,M,,,IND,115.0,68572.0,0.17
1985,BHATINDA,Punjab,111,12,GEN,SHARAN KUMAR,M,,,IND,114.0,68572.0,0.17
1985,BHATINDA,Punjab,111,13,GEN,TEK CHAND,M,,,IND,103.0,68572.0,0.15
1985,NATHANA,Punjab,112,1,SC,JASMEL SINGH,M,,,SAD,23930.0,59993.0,39.89
1985,NATHANA,Punjab,112,2,SC,GULZAR SINGH,M,,,INC,18361.0,59993.0,30.61
1985,NATHANA,Punjab,112,3,SC,SHAMSHER SINGH,M,,,IND,13760.0,59993.0,22.94
1985,NATHANA,Punjab,112,4,SC,GURDEV SINGH,M,,,CPM,3418.0,59993.0,5.7
1985,NATHANA,Punjab,112,5,SC,BAWA SINGH,M,,,IND,331.0,59993.0,0.55
1985,NATHANA,Punjab,112,6,SC,SUNDER SINGH,M,,,IND,193.0,59993.0,0.32
1985,RAMPURA PHUL,Punjab,113,1,GEN,SUKHDEV SINGH,M,,,SAD,26671.0,58278.0,45.77
1985,RAMPURA PHUL,Punjab,113,2,GEN,BABU SINGH,M,,,CPI,18339.0,58278.0,31.47
1985,RAMPURA PHUL,Punjab,113,3,GEN,SURJIT KAUR,F,,,INC,10321.0,58278.0,17.71
1985,RAMPURA PHUL,Punjab,113,4,GEN,MANGU SINGH,M,,,IND,1591.0,58278.0,2.73
1985,RAMPURA PHUL,Punjab,113,5,GEN,RAM CHAND,M,,,IND,1027.0,58278.0,1.76
1985,RAMPURA PHUL,Punjab,113,6,GEN,MOHAN SINGH,M,,,IND,329.0,58278.0,0.56
1985,JOGA,Punjab,114,1,GEN,BALDEV SINGH,M,,,SAD,29696.0,60819.0,48.83
1985,JOGA,Punjab,114,2,GEN,RAJ BHUPINDER SINGH,M,,,INC,22157.0,60819.0,36.43
1985,JOGA,Punjab,114,3,GEN,JANGIR SINGH,M,,,CPI,8362.0,60819.0,13.75
1985,JOGA,Punjab,114,4,GEN,TARSEM CHAND,M,,,IND,604.0,60819.0,0.99
1985,MANSA,Punjab,115,1,GEN,JASWANT SINGH,M,,,SAD,32689.0,68073.0,48.02
1985,MANSA,Punjab,115,2,GEN,RAM PAL,M,,,INC,25962.0,68073.0,38.14
1985,MANSA,Punjab,115,3,GEN,BOOTA SINGH,M,,,CPI,8438.0,68073.0,12.4
1985,MANSA,Punjab,115,4,GEN,BRIJ LAL,M,,,IND,392.0,68073.0,0.58
1985,MANSA,Punjab,115,5,GEN,NACHHATAR SINGH,M,,,IND,358.0,68073.0,0.53
1985,MANSA,Punjab,115,6,GEN,JAGDISH RAI,M,,,IND,234.0,68073.0,0.34
1985,BUDHLADA,Punjab,116,1,GEN,PARSHOTAM SINGH,M,,,SAD,25484.0,62780.0,40.59
1985,BUDHLADA,Punjab,116,2,GEN,BOGH SINGH,M,,,INC,18551.0,62780.0,29.55
1985,BUDHLADA,Punjab,116,3,GEN,HARDEV SINGH,M,,,CPI,17103.0,62780.0,27.24
1985,BUDHLADA,Punjab,116,4,GEN,PARSHOTAM DASS,M,,,IND,670.0,62780.0,1.07
1985,BUDHLADA,Punjab,116,5,GEN,GURTEJ SINGH,M,,,IND,371.0,62780.0,0.59
1985,BUDHLADA,Punjab,116,6,GEN,MOHAN SINGH,M,,,IND,358.0,62780.0,0.57
1985,BUDHLADA,Punjab,116,7,GEN,RAM PARKASH,M,,,IND,243.0,62780.0,0.39
1985,SARDULGARH,Punjab,117,1,GEN,BALWINDER SINGH,M,,,SAD,29135.0,66679.0,43.69
1985,SARDULGARH,Punjab,117,2,GEN,NARAIN MUNI,M,,,INC,20102.0,66679.0,30.15
1985,SARDULGARH,Punjab,117,3,GEN,AJITINDER SINGH,M,,,IND,16974.0,66679.0,25.46
1985,SARDULGARH,Punjab,117,4,GEN,MAKHAN SINGH,M,,,IND,468.0,66679.0,0.7
1992,FATEHGARH,Punjab,1,1,GEN,LAKHMIR SINGH,M,,,INC,4205.0,9105.0,46.18
1992,FATEHGARH,Punjab,1,2,GEN,KHAIRATI LAL,M,,,BJP,3906.0,9105.0,42.9
1992,FATEHGARH,Punjab,1,3,GEN,JAGIR SINGH,M,,,BSP,623.0,9105.0,6.84
1992,FATEHGARH,Punjab,1,4,GEN,HARBHAJAN SINGH,M,,,IND,371.0,9105.0,4.07
1992,BATALA,Punjab,2,1,GEN,JAGDISH,M,,,BJP,20288.0,38671.0,52.46
1992,BATALA,Punjab,2,2,GEN,ASHWANI,M,,,INC,17229.0,38671.0,44.55
