ST_CD,PC_NO,#,PARTY_CODE,CANDIDATE,YEAR,PC_NAME,O.S.N.,EVM Votes,Postal Votes,Migrant Votes,VOTES,Deposit_Gained,PARTY,ALLIANCE,STATE,color_code,polled_votes,vote_percent,Phase,Date,Nomination,Category,Vote %,IMAGE
S24,65,4,SP,RADHE SHYAM SINGH,2014,Kushi Nagar,4,111256,0,0,111256,0,Samajwadi Party,,Uttar Pradesh,#0E6D37,950445,11.71,7,19/05/19,19/05/19,GEN,11.70567471,
S24,65,6,PP,KASHEEM ALI,2014,Kushi Nagar,6,9024,0,0,9024,0,Peace Party,,Uttar Pradesh,#004274,950445,0.95,7,19/05/19,19/05/19,GEN,0.949449994,
S24,65,7,Others,RAMDHANEE,2014,Kushi Nagar,7,5485,0,0,5485,0,Deshbhakt Nirman Party,,Uttar Pradesh,#004274,950445,0.58,7,19/05/19,19/05/19,GEN,0.577098096,
S24,65,8,JD(U),RAMPRATAP,2014,Kushi Nagar,8,4805,0,0,4805,0,Janata Dal  (United),,Uttar Pradesh,#228B22,950445,0.51,7,19/05/19,19/05/19,GEN,0.505552662,
S24,65,9,BMP,MARKANDE,2014,Kushi Nagar,9,4270,0,0,4270,0,Bahujan Mukti Party,,Uttar Pradesh,#004274,950445,0.45,7,19/05/19,19/05/19,GEN,0.44926324,
S24,65,10,ADUP,AMEERUDDIN,2014,Kushi Nagar,10,3843,0,0,3843,0,Apna Dal United Party,,Uttar Pradesh,#004274,950445,0.4,7,19/05/19,19/05/19,GEN,0.404336916,
S24,65,11,AAP,AKHAND,2014,Kushi Nagar,11,3802,0,0,3802,0,Aam Aadmi Party,,Uttar Pradesh,#0080C0,950445,0.4,7,19/05/19,19/05/19,GEN,0.400023147,
S24,65,12,Others,ARVIND,2014,Kushi Nagar,12,3630,0,0,3630,0,Swaraj (J),,Uttar Pradesh,#004274,950445,0.38,7,19/05/19,19/05/19,GEN,0.381926361,
S24,65,13,SBSP,JAHID,2014,Kushi Nagar,13,2677,0,0,2677,0,Suheldev Bhartiya Samaj Party,,Uttar Pradesh,#004274,950445,0.28,7,19/05/19,19/05/19,GEN,0.281657539,
S24,65,14,Others,BACHCHOOLAAL,2014,Kushi Nagar,14,2145,0,0,2145,0,Most Backward Classes Of India,,Uttar Pradesh,#004274,950445,0.23,7,19/05/19,19/05/19,GEN,0.225683759,
S24,65,15,SP(I),GOBARDHAN PRASAD,2014,Kushi Nagar,15,1963,0,0,1963,0,Socialist Party (India),,Uttar Pradesh,#004274,950445,0.21,7,19/05/19,19/05/19,GEN,0.206534834,
S24,65,5,NOTA,NONE OF THE ABOVE,2014,Kushi Nagar,5,10102,0,0,10102,0,None of the Above,,Uttar Pradesh,#DDD1CA,950445,1.06,7,19/05/19,19/05/19,GEN,1.06287055,
S24,66,2,BSP,NIYAJ AHMAD,2014,Deoria,2,231114,0,0,231114,1,Bahujan Samaj Party,,Uttar Pradesh,#22409A,971557,23.79,7,19/05/19,19/05/19,GEN,23.78800215,
S24,66,3,SP,BALESHWAR YADAV,2014,Deoria,3,150852,0,0,150852,0,Samajwadi Party,,Uttar Pradesh,#0E6D37,971557,15.53,7,19/05/19,19/05/19,GEN,15.52682961,
S24,66,6,BED,RAM PRAVESH,2014,Deoria,6,6408,0,0,6408,0,Bharatiya Ekta Dal,,Uttar Pradesh,#004274,971557,0.66,7,19/05/19,19/05/19,GEN,0.659559861,
S24,66,7,IND,HEMANT KISHOR SRIVASTAVA,2014,Deoria,7,5763,0,0,5763,0,Independent,,Uttar Pradesh,#CEB58C,971557,0.59,7,19/05/19,19/05/19,GEN,0.593171579,
S24,66,8,Others,RAJU,2014,Deoria,8,5406,0,0,5406,0,Moderate Party,,Uttar Pradesh,#004274,971557,0.56,7,19/05/19,19/05/19,GEN,0.556426437,
S24,66,9,PP,SHYAM SUNDAR,2014,Deoria,9,5130,0,0,5130,0,Peace Party,,Uttar Pradesh,#004274,971557,0.53,7,19/05/19,19/05/19,GEN,0.528018428,
S24,66,10,AAP,AROON KUMAR TRIPATHI,2014,Deoria,10,4952,0,0,4952,0,Aam Aadmi Party,,Uttar Pradesh,#0080C0,971557,0.51,7,19/05/19,19/05/19,GEN,0.509697321,
S24,66,11,SBSP,UMESH,2014,Deoria,11,4343,0,0,4343,0,Suheldev Bhartiya Samaj Party,,Uttar Pradesh,#004274,971557,0.45,7,19/05/19,19/05/19,GEN,0.447014431,
S24,66,12,IND,BARKHA KINNAR,2014,Deoria,12,4124,0,0,4124,0,Independent,,Uttar Pradesh,#CEB58C,971557,0.42,7,19/05/19,19/05/19,GEN,0.424473294,
S24,66,13,JD(U),VED PRAKASH MALL,2014,Deoria,13,1916,0,0,1916,0,Janata Dal  (United),,Uttar Pradesh,#228B22,971557,0.2,7,19/05/19,19/05/19,GEN,0.197209222,
S24,66,14,Others,RAM PREET,2014,Deoria,14,1906,0,0,1906,0,Most Backward Classes Of India,,Uttar Pradesh,#004274,971557,0.2,7,19/05/19,19/05/19,GEN,0.196179946,
S24,66,15,BMP,INTZARUL,2014,Deoria,15,1833,0,0,1833,0,Bahujan Mukti Party,,Uttar Pradesh,#004274,971557,0.19,7,19/05/19,19/05/19,GEN,0.188666234,
S24,66,16,Others,AWADH KISHOR NIGAM,2014,Deoria,16,1153,0,0,1153,0,Adarsh Rashtriya Vikas Party,,Uttar Pradesh,#004274,971557,0.12,7,19/05/19,19/05/19,GEN,0.118675487,
S24,66,5,NOTA,NONE OF THE ABOVE,2014,Deoria,5,12405,0,0,12405,0,None of the Above,,Uttar Pradesh,#DDD1CA,971557,1.28,7,19/05/19,19/05/19,GEN,1.276816491,
S24,58,1,BJP,DADDAN MISHRA,2014,Shrawasti,1,345964,0,0,345964,1,Bharatiya Janata Party,,Uttar Pradesh,#ff7f0e,979638,35.32,6,12/05/19,23/04/19,GEN,35.31549409,
S24,67,2,BSP,SADAL PRASAD,2014,Bansgaon,2,228443,0,0,228443,1,Bahujan Samaj Party,,Uttar Pradesh,#22409A,877877,26.02,7,19/05/19,19/05/19,SC,26.0222104,
S24,67,3,SP,GORAKH PRASAD PASWAN,2014,Bansgaon,3,133675,0,0,133675,0,Samajwadi Party,,Uttar Pradesh,#0E6D37,877877,15.23,7,19/05/19,19/05/19,SC,15.22707623,
S24,67,6,ASP,LALCHAND PRASAD JATAV,2014,Bansgaon,6,9769,0,0,9769,0,Ambedkar Samaj Party,,Uttar Pradesh,#004274,877877,1.11,7,19/05/19,19/05/19,SC,1.112798262,
S24,67,7,AAP,RAMNIVAS  PASWAN,2014,Bansgaon,7,5236,0,0,5236,0,Aam Aadmi Party,,Uttar Pradesh,#0080C0,877877,0.6,7,19/05/19,19/05/19,SC,0.596438909,
S24,67,8,IND,KUNJAWATI,2014,Bansgaon,8,4346,0,0,4346,0,Independent,,Uttar Pradesh,#CEB58C,877877,0.5,7,19/05/19,19/05/19,SC,0.495057964,
S24,67,9,IND,SHEO SHANKAR,2014,Bansgaon,9,4013,0,0,4013,0,Independent,,Uttar Pradesh,#CEB58C,877877,0.46,7,19/05/19,19/05/19,SC,0.457125543,
S24,67,10,BMP,RAMPRIT JAKHMEE,2014,Bansgaon,10,3080,0,0,3080,0,Bahujan Mukti Party,,Uttar Pradesh,#004274,877877,0.35,7,19/05/19,19/05/19,SC,0.350846417,
S24,67,11,Others,RAMNARESH,2014,Bansgaon,11,2963,0,0,2963,0,Indian Savarn Samaj Party,,Uttar Pradesh,#004274,877877,0.34,7,19/05/19,19/05/19,SC,0.33751881,
S24,67,12,Others,ARJUN PRASAD RAW,2014,Bansgaon,12,2896,0,0,2896,0,Bhartiya  Sarvjan Party,,Uttar Pradesh,#004274,877877,0.33,7,19/05/19,19/05/19,SC,0.329886761,
S24,67,13,Others,CHANDRIKA PRASAD BHARATI,2014,Bansgaon,13,1327,0,0,1327,0,Rashtriya Janwadi Party (Krantikari),,Uttar Pradesh,#004274,877877,0.15,7,19/05/19,19/05/19,SC,0.151160128,
S24,67,5,NOTA,NONE OF THE ABOVE,2014,Bansgaon,5,13495,0,0,13495,0,None of the Above,,Uttar Pradesh,#DDD1CA,877877,1.54,7,19/05/19,19/05/19,SC,1.537231298,
S24,68,2,SP,BECHAI SAROJ,2014,Lalganj,2,260930,0,0,260930,1,Samajwadi Party,,Uttar Pradesh,#0E6D37,898655,29.04,6,12/05/19,23/04/19,SC,29.03561433,
S24,68,3,BSP,DR. BALIRAM,2014,Lalganj,3,233971,0,0,233971,1,Bahujan Samaj Party,,Uttar Pradesh,#22409A,898655,26.04,6,12/05/19,23/04/19,SC,26.03568667,
S24,68,5,RUC,PRADEEP KUMAR,2014,Lalganj,5,14368,0,0,14368,0,Rashtriya Ulama Council,,Uttar Pradesh,#004274,898655,1.6,6,12/05/19,23/04/19,SC,1.598833813,
S24,68,6,CPI,HARIPRASAD SONKAR,2014,Lalganj,6,10523,0,0,10523,0,Communist Party of India,,Uttar Pradesh,#F27A67,898655,1.17,6,12/05/19,23/04/19,SC,1.170972175,
S24,68,8,AAP,JIYA LAL,2014,Lalganj,8,5668,0,0,5668,0,Aam Aadmi Party,,Uttar Pradesh,#0080C0,898655,0.63,6,12/05/19,23/04/19,SC,0.630720354,
S24,68,9,QED,SHRIPATI,2014,Lalganj,9,4620,0,0,4620,0,Qaumi Ekta Dal,,Uttar Pradesh,#004274,898655,0.51,6,12/05/19,23/04/19,SC,0.51410163,
S24,68,10,IND,ACHCHHELAL,2014,Lalganj,10,4536,0,0,4536,0,Independent,,Uttar Pradesh,#CEB58C,898655,0.5,6,12/05/19,23/04/19,SC,0.504754327,
S24,68,11,IND,JANGBAHADUR,2014,Lalganj,11,3307,0,0,3307,0,Independent,,Uttar Pradesh,#CEB58C,898655,0.37,6,12/05/19,23/04/19,SC,0.367994392,
S24,68,12,IND,AVADHESH,2014,Lalganj,12,2129,0,0,2129,0,Independent,,Uttar Pradesh,#CEB58C,898655,0.24,6,12/05/19,23/04/19,SC,0.236909604,
S24,68,13,BMP,LAL BAHADUR,2014,Lalganj,13,1911,0,0,1911,0,Bahujan Mukti Party,,Uttar Pradesh,#004274,898655,0.21,6,12/05/19,23/04/19,SC,0.212651129,
S24,68,14,Others,DINESH KUMAR,2014,Lalganj,14,1733,0,0,1733,0,Asankhya Samaj Party,,Uttar Pradesh,#004274,898655,0.19,6,12/05/19,23/04/19,SC,0.19284375,
S24,68,15,Others,SUKHANAYAN,2014,Lalganj,15,1398,0,0,1398,0,Jan Shakti Ekta Party,,Uttar Pradesh,#004274,898655,0.16,6,12/05/19,23/04/19,SC,0.155565818,
S24,68,7,NOTA,NONE OF THE ABOVE,2014,Lalganj,7,7713,0,0,7713,0,None of the Above,,Uttar Pradesh,#DDD1CA,898655,0.86,6,12/05/19,23/04/19,SC,0.858282656,
S24,73,1,SP,BABU SINGH KUSHWAHA,2024,Jaunpur,1,506076,3054,0,509130,1,Samajwadi Party,INDIA,Uttar Pradesh,#0E6D37,1101788,46.21,6,25/05/24,06/05/24,GEN,46.20943412,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/BABUS-2024-10246.jpg
S24,69,2,BJP,RAMAKANT YADAV,2014,Azamgarh,2,277102,0,0,277102,1,Bharatiya Janata Party,,Uttar Pradesh,#ff7f0e,960218,28.86,6,12/05/19,23/04/19,GEN,28.85823844,
S24,69,3,BSP,SHAH ALAM ALIAS GUDDU JAMALI,2014,Azamgarh,3,266528,0,0,266528,1,Bahujan Samaj Party,,Uttar Pradesh,#22409A,960218,27.76,6,12/05/19,23/04/19,GEN,27.75703017,
S24,69,5,RUC,M. AMIR RASHADI,2014,Azamgarh,5,13271,0,0,13271,0,Rashtriya Ulama Council,,Uttar Pradesh,#004274,960218,1.38,6,12/05/19,23/04/19,GEN,1.382081986,
S24,69,7,AITC,MADAN,2014,Azamgarh,7,5207,0,0,5207,0,All India Trinamool Congress,,Uttar Pradesh,#4A9F88,960218,0.54,6,12/05/19,23/04/19,GEN,0.542272692,
S24,69,8,IND,SHAMSHAD AHMAD,2014,Azamgarh,8,4875,0,0,4875,0,Independent,,Uttar Pradesh,#CEB58C,960218,0.51,6,12/05/19,23/04/19,GEN,0.50769721,
S24,69,9,Others,SANJAY KUMAR CHATURVEDI,2014,Azamgarh,9,4051,0,0,4051,0,Indian Savarn Samaj Party,,Uttar Pradesh,#004274,960218,0.42,6,12/05/19,23/04/19,GEN,0.421883364,
S24,69,10,Others,SANTOSH KUMAR GAUTAM,2014,Azamgarh,10,3866,0,0,3866,0,Manavtawadi Samaj Party,,Uttar Pradesh,#004274,960218,0.4,6,12/05/19,23/04/19,GEN,0.402616906,
S24,69,11,IND,PRAMOD SINGH,2014,Azamgarh,11,3752,0,0,3752,0,Independent,,Uttar Pradesh,#CEB58C,960218,0.39,6,12/05/19,23/04/19,GEN,0.390744602,
S24,69,12,IND,SANJAY CHAUHAN,2014,Azamgarh,12,3517,0,0,3517,0,Independent,,Uttar Pradesh,#CEB58C,960218,0.37,6,12/05/19,23/04/19,GEN,0.366270993,
S24,69,13,AAP,RAJESH YADAV,2014,Azamgarh,13,3082,0,0,3082,0,Aam Aadmi Party,,Uttar Pradesh,#0080C0,960218,0.32,6,12/05/19,23/04/19,GEN,0.32096878,
S24,69,14,IND,RAM SINGH CHAUHAN,2014,Azamgarh,14,2507,0,0,2507,0,Independent,,Uttar Pradesh,#CEB58C,960218,0.26,6,12/05/19,23/04/19,GEN,0.261086545,
S24,69,15,SSRD,PRAKASH CHANDRA,2014,Azamgarh,15,2103,0,0,2103,0,Sanatan Sanskriti Raksha Dal,,Uttar Pradesh,#004274,960218,0.22,6,12/05/19,23/04/19,GEN,0.219012766,
S24,69,16,IND,SUGRIV CHAUHAN,2014,Azamgarh,16,1882,0,0,1882,0,Independent,,Uttar Pradesh,#CEB58C,960218,0.2,6,12/05/19,23/04/19,GEN,0.195997159,
S24,69,17,MSP,RAJDHARI RAJBHAR,2014,Azamgarh,17,1695,0,0,1695,0,Moolniwasi Samaj Party,,Uttar Pradesh,#004274,960218,0.18,6,12/05/19,23/04/19,GEN,0.176522415,
S24,69,18,BMP,DURG VIJAY YADAV,2014,Azamgarh,18,1566,0,0,1566,0,Bahujan Mukti Party,,Uttar Pradesh,#004274,960218,0.16,6,12/05/19,23/04/19,GEN,0.163087965,
S24,69,19,BSCP,KIRAN SHARAMA,2014,Azamgarh,19,1298,0,0,1298,0,Bhartiya Shakti Chetna Party,,Uttar Pradesh,#004274,960218,0.14,6,12/05/19,23/04/19,GEN,0.135177637,
S24,69,6,NOTA,NONE OF THE ABOVE,2014,Azamgarh,6,5660,0,0,5660,0,None of the Above,,Uttar Pradesh,#DDD1CA,960218,0.59,6,12/05/19,23/04/19,GEN,0.589449479,
S24,70,2,BSP,DARA SINGH CHAUHAN,2014,Ghosi,2,233782,0,0,233782,1,Bahujan Samaj Party,,Uttar Pradesh,#22409A,1039656,22.49,7,19/05/19,19/05/19,GEN,22.4864763,
S24,70,3,QED,MOKHTAR ANSARI,2014,Ghosi,3,166443,0,0,166443,0,Qaumi Ekta Dal,,Uttar Pradesh,#004274,1039656,16.01,7,19/05/19,19/05/19,GEN,16.00943004,
S24,70,4,SP,RAJEEV KUMAR RAI,2014,Ghosi,4,165887,0,0,165887,0,Samajwadi Party,,Uttar Pradesh,#0E6D37,1039656,15.96,7,19/05/19,19/05/19,GEN,15.95595081,
S24,70,6,CPI,ATUL KUMAR SINGH ANJAAN,2014,Ghosi,6,18162,0,0,18162,0,Communist Party of India,,Uttar Pradesh,#F27A67,1039656,1.75,7,19/05/19,19/05/19,GEN,1.746923983,
S24,70,7,IND,DOODHNATH CHAUHAN,2014,Ghosi,7,8163,0,0,8163,0,Independent,,Uttar Pradesh,#CEB58C,1039656,0.79,7,19/05/19,19/05/19,GEN,0.785163554,
S24,70,8,Others,BADRI NATH YADAV,2014,Ghosi,8,7650,0,0,7650,0,Rashtriya Congress(J) Party,,Uttar Pradesh,#004274,1039656,0.74,7,19/05/19,19/05/19,GEN,0.73582031,
S24,70,9,PP,DR. SHAMEEM ABIDI,2014,Ghosi,9,7581,0,0,7581,0,Peace Party,,Uttar Pradesh,#004274,1039656,0.73,7,19/05/19,19/05/19,GEN,0.729183499,
S24,70,11,AAP,MANISH KUMAR RAI,2014,Ghosi,11,4188,0,0,4188,0,Aam Aadmi Party,,Uttar Pradesh,#0080C0,1039656,0.4,7,19/05/19,19/05/19,GEN,0.40282555,
S24,70,12,Others,HARISH CHANDRA,2014,Ghosi,12,4130,0,0,4130,0,Rashtriya Janwadi Party (Krantikari),,Uttar Pradesh,#004274,1039656,0.4,7,19/05/19,19/05/19,GEN,0.397246782,
S24,70,13,IND,SURYA KUMAR,2014,Ghosi,13,4030,0,0,4030,0,Independent,,Uttar Pradesh,#CEB58C,1039656,0.39,7,19/05/19,19/05/19,GEN,0.387628215,
S24,70,14,RKSP,VIJAY KUMAR UPADHYAY,2014,Ghosi,14,3826,0,0,3826,0,Rashtriya Krantikari Samajwadi Party,,Uttar Pradesh,#004274,1039656,0.37,7,19/05/19,19/05/19,GEN,0.368006341,
S24,70,15,Others,HEMANT KUMAR,2014,Ghosi,15,2949,0,0,2949,0,Bhartiya  Sarvjan Party,,Uttar Pradesh,#004274,1039656,0.28,7,19/05/19,19/05/19,GEN,0.283651516,
S24,70,16,IND,VISHUN DAYAL,2014,Ghosi,16,2721,0,0,2721,0,Independent,,Uttar Pradesh,#CEB58C,1039656,0.26,7,19/05/19,19/05/19,GEN,0.261721185,
S24,70,17,Others,RAVI SHANKAR BHARAT,2014,Ghosi,17,2543,0,0,2543,0,Jan Raajya Party,,Uttar Pradesh,#004274,1039656,0.24,7,19/05/19,19/05/19,GEN,0.244600137,
S24,70,18,Others,RAJKUMAR CHAUHAN,2014,Ghosi,18,2246,0,0,2246,0,Janvadi Party(Socialist),,Uttar Pradesh,#004274,1039656,0.22,7,19/05/19,19/05/19,GEN,0.216032996,
S24,70,19,NP,HARINATH,2014,Ghosi,19,1786,0,0,1786,0,Naitik Party,,Uttar Pradesh,#004274,1039656,0.17,7,19/05/19,19/05/19,GEN,0.171787591,
S24,70,10,NOTA,NONE OF THE ABOVE,2014,Ghosi,10,4457,0,0,4457,0,None of the Above,,Uttar Pradesh,#DDD1CA,1039656,0.43,7,19/05/19,19/05/19,GEN,0.428699493,
S24,71,2,BSP,RAVI SHANKER SINGH PAPPU ,2014,Salempur,2,159871,0,0,159871,1,Bahujan Samaj Party,,Uttar Pradesh,#22409A,854749,18.7,7,19/05/19,19/05/19,GEN,18.70385341,
S24,71,3,SP,HARIBANSH SAHAI KUSHWAHA,2014,Salempur,3,159688,0,0,159688,1,Samajwadi Party,,Uttar Pradesh,#0E6D37,854749,18.68,7,19/05/19,19/05/19,GEN,18.68244362,
S24,71,4,SBSP,OM PRAKASH RAJBHAR,2014,Salempur,4,66084,0,0,66084,0,Suheldev Bhartiya Samaj Party,,Uttar Pradesh,#004274,854749,7.73,7,19/05/19,19/05/19,GEN,7.731392491,
S24,71,7,Others,ONKAR SINGH,2014,Salempur,7,4947,0,0,4947,0,Samajwadi Samaj Party,,Uttar Pradesh,#004274,854749,0.58,7,19/05/19,19/05/19,GEN,0.578766398,
S24,71,8,IND,RAM KRIPAL,2014,Salempur,8,4377,0,0,4377,0,Independent,,Uttar Pradesh,#CEB58C,854749,0.51,7,19/05/19,19/05/19,GEN,0.512080155,
S24,71,9,AAP,CHANDRA PRATAP SINGH,2014,Salempur,9,4263,0,0,4263,0,Aam Aadmi Party,,Uttar Pradesh,#0080C0,854749,0.5,7,19/05/19,19/05/19,GEN,0.498742906,
S24,71,10,IND,SUSHANT RAJ PATHAK,2014,Salempur,10,3631,0,0,3631,0,Independent,,Uttar Pradesh,#CEB58C,854749,0.42,7,19/05/19,19/05/19,GEN,0.424803071,
S24,71,11,CPI(M)(L),SHRIRAM CHAUDHARY,2014,Salempur,11,3572,0,0,3572,0,Communist Party of India  (Marxist-Leninist)  (Liberation),,Uttar Pradesh,#F27A67,854749,0.42,7,19/05/19,19/05/19,GEN,0.41790046,
S24,71,12,IND,SIYARAM DAS,2014,Salempur,12,2709,0,0,2709,0,Independent,,Uttar Pradesh,#CEB58C,854749,0.32,7,19/05/19,19/05/19,GEN,0.316935147,
S24,71,13,JD(U),DR SANJAY KR. SINGH,2014,Salempur,13,1675,0,0,1675,0,Janata Dal  (United),,Uttar Pradesh,#228B22,854749,0.2,7,19/05/19,19/05/19,GEN,0.195963961,
S24,71,14,RUC,FIROZ AKHTAR,2014,Salempur,14,1507,0,0,1507,0,Rashtriya Ulama Council,,Uttar Pradesh,#004274,854749,0.18,7,19/05/19,19/05/19,GEN,0.176309069,
S24,71,6,NOTA,NONE OF THE ABOVE,2014,Salempur,6,8322,0,0,8322,0,None of the Above,,Uttar Pradesh,#DDD1CA,854749,0.97,7,19/05/19,19/05/19,GEN,0.973619156,
S24,72,2,SP,NEERAJ SHEKHAR,2014,Ballia,2,220324,0,0,220324,1,Samajwadi Party,,Uttar Pradesh,#0E6D37,942211,23.38,7,19/05/19,19/05/19,GEN,23.38372191,
S24,72,4,BSP,VIRENDRA KUMAR PATHAK,2014,Ballia,4,141684,0,0,141684,0,Bahujan Samaj Party,,Uttar Pradesh,#22409A,942211,15.04,7,19/05/19,19/05/19,GEN,15.03739608,
S24,72,6,IND,MANOJ,2014,Ballia,6,6833,0,0,6833,0,Independent,,Uttar Pradesh,#CEB58C,942211,0.73,7,19/05/19,19/05/19,GEN,0.725209109,
S24,72,8,Others,RAMROOP,2014,Ballia,8,6435,0,0,6435,0,Jai Hind Samaj Party,,Uttar Pradesh,#004274,942211,0.68,7,19/05/19,19/05/19,GEN,0.68296804,
S24,72,9,IND,MANISH,2014,Ballia,9,6166,0,0,6166,0,Independent,,Uttar Pradesh,#CEB58C,942211,0.65,7,19/05/19,19/05/19,GEN,0.654418172,
S24,72,10,IND,SHESHNATH,2014,Ballia,10,3674,0,0,3674,0,Independent,,Uttar Pradesh,#CEB58C,942211,0.39,7,19/05/19,19/05/19,GEN,0.38993389,
S24,72,11,AAP,COL(RETD) BHARAT SINGH SHAURYA CHAKRA,2014,Ballia,11,3297,0,0,3297,0,Aam Aadmi Party,,Uttar Pradesh,#0080C0,942211,0.35,7,19/05/19,19/05/19,GEN,0.349921621,
S24,72,12,IND,BHOLA NATH,2014,Ballia,12,2815,0,0,2815,0,Independent,,Uttar Pradesh,#CEB58C,942211,0.3,7,19/05/19,19/05/19,GEN,0.298765351,
S24,72,13,BMP,AVADHESH VERMA,2014,Ballia,13,2529,0,0,2529,0,Bahujan Mukti Party,,Uttar Pradesh,#004274,942211,0.27,7,19/05/19,19/05/19,GEN,0.268411216,
S24,72,14,GGP,SUCHIT GOND,2014,Ballia,14,2506,0,0,2506,0,Gondvana Gantantra Party,,Uttar Pradesh,#004274,942211,0.27,7,19/05/19,19/05/19,GEN,0.265970149,
S24,72,15,Others,RAMJI,2014,Ballia,15,1096,0,0,1096,0,Bharatiya Samaj Dal,,Uttar Pradesh,#004274,942211,0.12,7,19/05/19,19/05/19,GEN,0.11632214,
S24,72,16,NP,MANNU YADAV,2014,Ballia,16,980,0,0,980,0,Naitik Party,,Uttar Pradesh,#004274,942211,0.1,7,19/05/19,19/05/19,GEN,0.104010673,
S24,72,7,NOTA,NONE OF THE ABOVE,2014,Ballia,7,6670,0,0,6670,0,None of the Above,,Uttar Pradesh,#DDD1CA,942211,0.71,7,19/05/19,19/05/19,GEN,0.707909375,
S24,73,2,BSP,SUBHASH PANDEY,2014,Jaunpur,2,220839,0,0,220839,1,Bahujan Samaj Party,,Uttar Pradesh,#22409A,1007143,21.93,6,12/05/19,23/04/19,GEN,21.92727349,
S24,73,3,SP,PARASNATH YADAV,2014,Jaunpur,3,180003,0,0,180003,1,Samajwadi Party,,Uttar Pradesh,#0E6D37,1007143,17.87,6,12/05/19,23/04/19,GEN,17.87263576,
S24,73,4,IND,DHANANJAY SINGH,2014,Jaunpur,4,64137,0,0,64137,0,Independent,,Uttar Pradesh,#CEB58C,1007143,6.37,6,12/05/19,23/04/19,GEN,6.368211863,
S24,73,5,AAP,DR. K. P. YADAV,2014,Jaunpur,5,43471,0,0,43471,0,Aam Aadmi Party,,Uttar Pradesh,#0080C0,1007143,4.32,6,12/05/19,23/04/19,GEN,4.316268891,
S24,73,7,IND,RAVIKANT YADAV,2014,Jaunpur,7,20832,0,0,20832,0,Independent,,Uttar Pradesh,#CEB58C,1007143,2.07,6,12/05/19,23/04/19,GEN,2.068425239,
S24,73,8,RUC,SHAHABUDDIN,2014,Jaunpur,8,19636,0,0,19636,0,Rashtriya Ulama Council,,Uttar Pradesh,#004274,1007143,1.95,6,12/05/19,23/04/19,GEN,1.949673482,
S24,73,9,IND,JOGENDRA PRASAD,2014,Jaunpur,9,7281,0,0,7281,0,Independent,,Uttar Pradesh,#CEB58C,1007143,0.72,6,12/05/19,23/04/19,GEN,0.722936068,
S24,73,10,Others,PRAMOD KUMAR ALIAS PRAMOD BHAI PATEL,2014,Jaunpur,10,7206,0,0,7206,0,Samyak Parivartan Party,,Uttar Pradesh,#004274,1007143,0.72,6,12/05/19,23/04/19,GEN,0.71548926,
S24,73,11,PMSP,PREMCHAND BIND,2014,Jaunpur,11,6814,0,0,6814,0,Pragatisheel Manav Samaj Party,,Uttar Pradesh,#004274,1007143,0.68,6,12/05/19,23/04/19,GEN,0.67656728,
S24,73,12,BMP,ANUPATI RAM YADAV,2014,Jaunpur,12,4026,0,0,4026,0,Bahujan Mukti Party,,Uttar Pradesh,#004274,1007143,0.4,6,12/05/19,23/04/19,GEN,0.399744624,
S24,73,13,IND,YOGISH CHANDRA DUBEY,2014,Jaunpur,13,2773,0,0,2773,0,Independent,,Uttar Pradesh,#CEB58C,1007143,0.28,6,12/05/19,23/04/19,GEN,0.275333294,
S24,73,14,IND,ANIL KUMAR SINGH,2014,Jaunpur,14,2694,0,0,2694,0,Independent,,Uttar Pradesh,#CEB58C,1007143,0.27,6,12/05/19,23/04/19,GEN,0.267489324,
S24,73,15,SUCI,RAVISHANKAR MAURYA,2014,Jaunpur,15,2608,0,0,2608,0,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),,Uttar Pradesh,#004274,1007143,0.26,6,12/05/19,23/04/19,GEN,0.258950318,
S24,73,17,SD,RAJESH PRAJAPATI,2014,Jaunpur,17,2329,0,0,2329,0,Sarvshreshth Dal,,Uttar Pradesh,#004274,1007143,0.23,6,12/05/19,23/04/19,GEN,0.231248194,
S24,73,18,SBSP,ARVIND,2014,Jaunpur,18,2204,0,0,2204,0,Suheldev Bhartiya Samaj Party,,Uttar Pradesh,#004274,1007143,0.22,6,12/05/19,23/04/19,GEN,0.218836848,
S24,73,19,IND,VIMAL KUMAR YADAV,2014,Jaunpur,19,2109,0,0,2109,0,Independent,,Uttar Pradesh,#CEB58C,1007143,0.21,6,12/05/19,23/04/19,GEN,0.209404226,
S24,73,20,PP,SARFARAJ,2014,Jaunpur,20,2064,0,0,2064,0,Peace Party,,Uttar Pradesh,#004274,1007143,0.2,6,12/05/19,23/04/19,GEN,0.204936141,
S24,73,21,IND,DR. SANJIVAN BIND,2014,Jaunpur,21,1863,0,0,1863,0,Independent,,Uttar Pradesh,#CEB58C,1007143,0.18,6,12/05/19,23/04/19,GEN,0.184978697,
S24,73,22,SS,GULAB CHAND DUBEY,2014,Jaunpur,22,1751,0,0,1751,0,Shiv Sena,,Uttar Pradesh,#F6AD02,1007143,0.17,6,12/05/19,23/04/19,GEN,0.173858131,
S24,73,16,NOTA,NONE OF THE ABOVE,2014,Jaunpur,16,2595,0,0,2595,0,None of the Above,,Uttar Pradesh,#DDD1CA,1007143,0.26,6,12/05/19,23/04/19,GEN,0.257659538,
