year,constituency,ST_NAME,AC_NO,rank,AC_TYPE,name,SEX,AGE,CATEGORY,party,votes,color,polled_votes
1967,Kancheepuram,Tamil Nadu,22,1,GEN,N. Krishnan,M,0,,DMK,45266,#800000,79715
1967,Kunnathur,Tamil Nadu,23,1,SC,M. Gopal,M,0,,DMK,47772,#800000,69359
1967,Sriperumbudur,Tamil Nadu,24,1,GEN,D. Irajarathinam,M,0,,DMK,41655,#800000,76949
1967,Kadambathur,Tamil Nadu,25,1,GEN,C. V. M. Annamalai,M,0,,DMK,43499,#800000,65240
1967,Thiruvallur,Tamil Nadu,26,1,SC,S. M. Dorairaj,M,0,,DMK,40687,#800000,61592
1967,Tiruttani,Tamil Nadu,27,1,GEN,K. Vinayakam,M,0,,INC,27123,#019733,67237
1967,Arakkonam,Tamil Nadu,28,1,GEN,S. J. Ramasamy,M,0,,DMK,38478,#800000,72897
1967,Sholingur,Tamil Nadu,29,1,GEN,Aranganathan,M,0,,DMK,35225,#800000,68174
1967,Ranipet,Tamil Nadu,30,1,GEN,A. G. Sahib,M,0,,IND,30011,#888888,66488
1967,Arcot,Tamil Nadu,31,1,GEN,N. Veeraswamy,M,0,,DMK,37514,#800000,62393
1967,Katpadi,Tamil Nadu,32,1,GEN,G. Natarajan,M,0,,DMK,32952,#800000,62109
1967,Gudiyattam,Tamil Nadu,33,1,GEN,V. K. Kothandaraman,M,0,,CPM,38825,#DE0000,63434
1967,Pernambattu,Tamil Nadu,34,1,SC,P. Jayaraman,M,0,,DMK,28868,#800000,52729
1967,Natrampalli,Tamil Nadu,35,1,GEN,T. C. T. Gounder,M,0,,DMK,29215,#800000,55991
1967,Tiruppattur,Tamil Nadu,36,1,GEN,C. Gounder,M,0,,DMK,32589,#800000,133846
1967,Vaniyambadi,Tamil Nadu,37,1,GEN,Rajamannar,M,0,,INC,26946,#019733,53073
1967,Ambur,Tamil Nadu,38,1,SC,M. Panneerselvam,M,0,,DMK,31554,#800000,56000
1967,Kamiyambadi,Tamil Nadu,39,1,GEN,L. Balaraman,M,0,,INC,29512,#019733,59479
1967,Vellore,Tamil Nadu,40,1,GEN,M. P. Sarathi,M,0,,DMK,39863,#800000,67613
1967,Arani,Tamil Nadu,41,1,GEN,A. C. Narasimhan,M,0,,DMK,38038,#800000,62621
1967,Cheyyar,Tamil Nadu,42,1,GEN,K. Govindan,M,0,,DMK,37068,#800000,67570
1967,Vandavasi,Tamil Nadu,43,1,SC,Muthulingam,M,0,,DMK,38626,#800000,63060
1967,Peranamallur,Tamil Nadu,44,1,GEN,V. D. A. Mudaly,M,0,,DMK,29413,#800000,129560
1967,Polur,Tamil Nadu,45,1,GEN,S. Kuppamal,F,0,,DMK,33292,#800000,58485
1967,Chengam,Tamil Nadu,46,1,SC,P. S. Santhanam,M,0,,DMK,29828,#800000,52477
1967,Thandarambattu,Tamil Nadu,47,1,GEN,K. S. Kandar,M,0,,INC,29524,#019733,58680
1967,Kalasapakkam,Tamil Nadu,48,1,GEN,S. Murugian,M,0,,INC,32697,#019733,63644
1967,Tiruvannamalai,Tamil Nadu,49,1,GEN,D. Vijayaraj,M,0,,INC,38153,#019733,77255
1967,Melmalayanur,Tamil Nadu,50,1,GEN,R. R. Munusamy,M,0,,DMK,33115,#800000,65337
1967,Gingee,Tamil Nadu,51,1,GEN,V. Munusami,M,0,,DMK,39517,#800000,71086
1967,Tindivanam,Tamil Nadu,52,1,GEN,K. Ramamoorthy,M,0,,INC,34106,#019733,66114
1967,Vanur,Tamil Nadu,53,1,SC,Balakrishnan,M,0,,DMK,30023,#800000,59976
1967,Kandamangalam,Tamil Nadu,54,1,SC,M. Raman,M,0,,DMK,35617,#800000,63797
1967,Villupuram,Tamil Nadu,55,1,GEN,M. Shanmugam,M,0,,DMK,37605,#800000,69985
1967,Nellikuppam,Tamil Nadu,56,1,GEN,C. Govindarajan,M,0,,CPM,28090,#DE0000,59462
1967,Cuddalore,Tamil Nadu,57,1,GEN,E. Re. Elamvazhuthi,M,0,,DMK,35093,#800000,63705
1967,Panruti,Tamil Nadu,58,1,GEN,S. Ramachandran,M,0,,DMK,43745,#800000,71924
1967,Kurinjipadi,Tamil Nadu,59,1,SC,N. Rajangam,M,0,,DMK,25478,#800000,46746
1967,Bhuvanagiri,Tamil Nadu,60,1,GEN,A. Govindarasan,M,0,,DMK,38795,#800000,68929
1967,Kattumannarkoil,Tamil Nadu,61,1,SC,S. Sivasubramanian,M,0,,INC,30521,#019733,63138
1967,Chidambaram,Tamil Nadu,62,1,GEN,R. K. Pillai,M,0,,INC,34911,#019733,70982
1967,Vridhachalam,Tamil Nadu,63,1,GEN,G. Bhuvaraghan,M,0,,INC,42230,#019733,77100
1967,Mangalur,Tamil Nadu,64,1,SC,A. Krishnan,M,0,,DMK,34538,#800000,60943
1967,Ulundurpet,Tamil Nadu,65,1,GEN,M. K. Padayatchi,M,0,,INC,26796,#019733,56739
1967,Tirukkoilur,Tamil Nadu,66,1,GEN,E. M. Subramaniam,M,0,,INC,34259,#019733,66845
1967,Mugaiyur,Tamil Nadu,67,1,GEN,A. Govindasamy,M,0,,DMK,37598,#800000,66637
1967,Rishivandiyam,Tamil Nadu,68,1,SC,M. Anandan,M,0,,DMK,26491,#800000,53414
1967,Sankarapuram,Tamil Nadu,69,1,GEN,S. P. Pachaiyappan,M,0,,DMK,28292,#800000,51679
1967,Kallakurichi,Tamil Nadu,70,1,GEN,D. K. Naidu,M,0,,DMK,39175,#800000,69487
1967,Hosur,Tamil Nadu,71,1,GEN,B. Venkataswami,M,0,,SWA,21530,#222,40859
1967,Uddanapalle,Tamil Nadu,72,1,GEN,K. S. Kothandramiah,M,0,,SWA,29391,#222,44704
1967,Krishnagiri,Tamil Nadu,73,1,GEN,P. M. M. Gounder,M,0,,INC,24220,#019733,51192
1967,Kaveripattinam,Tamil Nadu,74,1,GEN,P. Naidu,M,0,,INC,32953,#019733,62485
1967,Uthangarai,Tamil Nadu,75,1,GEN,T. T. Gounder,M,0,,INC,31791,#019733,64798
1967,Harur,Tamil Nadu,76,1,SC,N. Theerthagiri,M,0,,INC,27565,#019733,57318
1967,Dharmapuri,Tamil Nadu,77,1,GEN,M. S. Gounter,M,0,,DMK,36258,#800000,68391
1967,Palacodu,Tamil Nadu,78,1,GEN,K. Murugesan,M,0,,INC,29186,#019733,58310
1967,Pennagaram,Tamil Nadu,79,1,GEN,P. K. C. Muthusamy,M,0,,INC,27913,#019733,56729
1967,Mettur,Tamil Nadu,80,1,GEN,M. Surendran,M,0,,PSP,30635,#222,62801
1967,Taramangalam,Tamil Nadu,81,1,GEN,Govindan,M,0,,DMK,33222,#800000,57481
1967,Omalur,Tamil Nadu,82,1,SC,C. Palani,M,0,,DMK,28121,#800000,50063
1967,Salem-I,Tamil Nadu,83,1,GEN,K. Jayaraman,M,0,,DMK,46776,#800000,80753
1967,Salem-Ii,Tamil Nadu,84,1,GEN,E. R. Krishnan,M,0,,DMK,38781,#800000,66865
1967,Yercaud,Tamil Nadu,85,1,ST,V. Chinnasamy,M,0,,DMK,25124,#800000,44661
1967,Panamarathupatti,Tamil Nadu,86,1,GEN,T. Ponnumalai,M,0,,DMK,34597,#800000,64430
1967,Veerapandi,Tamil Nadu,87,1,GEN,S. Arumugam,M,0,,DMK,42681,#800000,64557
1967,Edappadi,Tamil Nadu,88,1,GEN,A. Arumugam,M,0,,DMK,36935,#800000,67528
1967,Sankari,Tamil Nadu,89,1,SC,R. Nallamuthu,M,0,,DMK,30112,#800000,48804
1967,Tiruchengodu,Tamil Nadu,90,1,GEN,T. A. Rajavelu,M,0,,DMK,42479,#800000,65622
1967,Kapilamalai,Tamil Nadu,91,1,GEN,C. V. Velappan,M,0,,DMK,41026,#800000,78517
1967,Namakkal,Tamil Nadu,92,1,GEN,M. Muthuswamy,M,0,,DMK,39510,#800000,72671
1967,Senthamangalam,Tamil Nadu,93,1,ST,A. S. Gounder,M,0,,INC,31308,#019733,61845
1967,Rasipuram,Tamil Nadu,94,1,GEN,P. Periasamy,M,0,,DMK,38402,#800000,73108
1967,Attur,Tamil Nadu,95,1,GEN,K.N. Sivaperumal,M,0,,DMK,40456,#800000,70708
1967,Talavasal,Tamil Nadu,96,1,SC,M. Marimuthu,M,0,,DMK,33289,#800000,60101
1967,Gudalur,Tamil Nadu,97,1,SC,C. Nanjam,M,0,,INC,20675,#019733,41988
1967,Udhagamandalam,Tamil Nadu,98,1,GEN,K. Bojan,M,0,,SWA,37525,#222,55161
1967,Coonoor,Tamil Nadu,99,1,GEN,B. Gowder,M,0,,DMK,31855,#800000,54235
1967,Mettuppalayam,Tamil Nadu,100,1,GEN,T.T.S. Thippiah,M,0,,INC,29709,#019733,65412
1967,Avanashi,Tamil Nadu,101,1,GEN,R. K. Gounder,M,0,,SWA,31927,#222,58735
1967,Thondamuthur,Tamil Nadu,102,1,GEN,R. Manickavachakam,M,0,,DMK,42261,#800000,71457
1967,Singanallur,Tamil Nadu,103,1,GEN,P. Velusamy,M,0,,PSP,38378,#222,69861
1967,Perur,Tamil Nadu,104,1,SC,N. Marudachalam,M,0,,CPM,43740,#DE0000,71130
1967,Coimbatore North,Tamil Nadu,105,1,GEN,"J, Govindarajulu",M,0,,DMK,41059,#800000,64310
1967,Coimbatore South,Tamil Nadu,106,1,GEN,M. Bhupathy,M,0,,CPM,33122,#DE0000,65194
1967,Kinathukkadavu,Tamil Nadu,107,1,GEN,Kannappan,M,0,,DMK,40645,#800000,62887
1967,Pollachi,Tamil Nadu,108,1,GEN,A.P.S. Gounder,M,0,,DMK,37480,#800000,63908
1967,Valparai,Tamil Nadu,109,1,SC,E. Ramasami,M,0,,DMK,40945,#800000,61813
1967,Udumalpet,Tamil Nadu,110,1,GEN,S.J.S. Pasha,M,0,,DMK,39796,#800000,68414
1967,Dharapuram,Tamil Nadu,111,1,SC,Palaniammal,F,0,,DMK,42433,#800000,65285
1967,Vellakoil,Tamil Nadu,112,1,GEN,K. N. S. Gounder,M,0,,DMK,46009,#800000,73688
1967,Kangayam,Tamil Nadu,113,1,GEN,A. S. Gounder,M,0,,INC,24800,#019733,68119
1967,Pongalur,Tamil Nadu,114,1,GEN,P.N.P. Gounder,M,0,,DMK,38371,#800000,62136
1967,Palladam,Tamil Nadu,115,1,GEN,K.N.K. Gounder,M,0,,PSP,31977,#222,68048
1967,Tiruppur,Tamil Nadu,116,1,GEN,S. Duraisamy,M,0,,DMK,35518,#800000,70964
1967,Modakkurichi,Tamil Nadu,117,1,GEN,K.R. Nallasivam,M,0,,SSP,45303,#222,73992
1967,Perundurai,Tamil Nadu,118,1,GEN,S. Balasubramanian,M,0,,SSP,33164,#222,69955
1967,Erode,Tamil Nadu,119,1,GEN,M. Chinnasamy,M,0,,DMK,45471,#800000,76886
1967,Bhavani,Tamil Nadu,120,1,GEN,A.M. Raja,M,0,,DMK,43353,#800000,66529
1967,Andhiyur,Tamil Nadu,121,1,GEN,E.M. Natarajan,M,0,,DMK,34877,#800000,62286
1967,Gobichettipalayam,Tamil Nadu,122,1,GEN,K.M.R. Gounder,M,0,,SWA,31974,#222,60779
1967,Sathyamangalam,Tamil Nadu,123,1,GEN,P.G. Karuthiruman,M,0,,INC,25484,#019733,51773
1967,Bhavanisagar,Tamil Nadu,124,1,SC,Ramarasan,M,0,,DMK,26980,#800000,52121
1967,Oddamchatram,Tamil Nadu,125,1,GEN,N. Gounder,M,0,,DMK,39817,#800000,71680
1967,Palani,Tamil Nadu,126,1,SC,Krishnamoorthy,M,0,,DMK,47671,#800000,72451
1967,Periyakulam,Tamil Nadu,127,1,SC,M. Metha,M,0,,DMK,36023,#800000,65671
1967,Bodinayakkanur,Tamil Nadu,128,1,GEN,S.Srinivasan,M,0,,INC,34671,#019733,69583
1967,Cumbum,Tamil Nadu,129,1,GEN,Rajangam,M,0,,DMK,41440,#800000,69465
1967,Theni,Tamil Nadu,130,1,GEN,P. Rajan,M,0,,DMK,42111,#800000,71708
1967,Andipatti,Tamil Nadu,131,1,GEN,S. Paramasivam,M,0,,SWA,35351,#222,64442
1967,Sedapatti,Tamil Nadu,132,1,GEN,V.T.Thevar,M,0,,SWA,41167,#222,64483
1967,Thirumangalam,Tamil Nadu,133,1,GEN,N.S.V. Chithan,M,0,,INC,20319,#019733,60503
1967,Usilampatti,Tamil Nadu,134,1,GEN,P.K.M. Thevar,M,0,,FBL,44714,#222,62004
1967,Nilakkottai,Tamil Nadu,135,1,SC,A. Muniyandi,M,0,,DMK,37601,#800000,65151
1967,Sholavandan,Tamil Nadu,136,1,GEN,P.S.Maniyan,M,0,,DMK,45221,#800000,75127
1967,Thirupparankundram,Tamil Nadu,137,1,GEN,S.Agniraju,M,0,,DMK,49169,#800000,76903
1967,Madurai West,Tamil Nadu,138,1,GEN,N. Sankaraiah,M,0,,CPM,46882,#DE0000,78899
1967,Madurai Central,Tamil Nadu,139,1,GEN,C.Govindarajan,M,0,,DMK,39566,#800000,62945
1967,Madurai East,Tamil Nadu,140,1,GEN,K.P.Janakiammal,M,0,,CPM,32173,#DE0000,63936
1967,Melur South,Tamil Nadu,141,1,SC,O.P.Raman,M,0,,DMK,50913,#800000,80289
1967,Melur North,Tamil Nadu,142,1,GEN,P.Malaichamy,M,0,,DMK,38895,#800000,69271
1967,Vadamadurai,Tamil Nadu,143,1,GEN,P.T. Naicker,M,0,,INC,30507,#019733,62115
1967,Dindigul,Tamil Nadu,144,1,GEN,A.Balasubramanayam,M,0,,CPM,42381,#DE0000,71918
1967,Athoor,Tamil Nadu,145,1,GEN,V.S.S.Manichettiar,M,0,,DMK,37879,#800000,74705
1967,Vedasandur,Tamil Nadu,146,1,GEN,N.Varadaraj,M,0,,CPM,30063,#DE0000,62426
1967,Aravakurichi,Tamil Nadu,147,1,GEN,S.K.Gounder,M,0,,SWA,46614,#222,69096
1967,Karur,Tamil Nadu,148,1,GEN,T.M.Nallaswamy,M,0,,INC,33552,#019733,74648
1967,Thottiyam,Tamil Nadu,149,1,GEN,Vadivel,M,0,,DMK,39701,#800000,73608
1967,Musiri,Tamil Nadu,150,1,GEN,Muthuselvan,M,0,,DMK,32615,#800000,63353
1967,Uppiliapuram,Tamil Nadu,151,1,GEN,T.P.Alagamuthu,M,0,,DMK,43453,#800000,77199
1967,Perambalur,Tamil Nadu,152,1,SC,J.S.Rasu,M,0,,DMK,33657,#800000,129560
1967,Varahur,Tamil Nadu,153,1,GEN,R.Narayanan,M,0,,DMK,32846,#800000,66169
1967,Andimadam,Tamil Nadu,154,1,GEN,K.N.Ramchandran,M,0,,DMK,32253,#800000,66846
1967,Jayankondam,Tamil Nadu,155,1,SC,K.A.A.K.Moorthy,M,0,,DMK,34751,#800000,66100
1967,Ariyalur,Tamil Nadu,156,1,GEN,R.Karuppiam,M,0,,INC,26440,#019733,70751
1967,Lalgudi,Tamil Nadu,157,1,GEN,D.Natarajan,M,0,,DMK,37352,#800000,73776
1967,Srirangam,Tamil Nadu,158,1,SC,S.Ramalingam,M,0,,INC,34474,#019733,68293
1967,Tiruchirapalli-I,Tamil Nadu,159,1,GEN,M.S.Mani,M,0,,DMK,34504,#800000,66265
1967,Tiruchirapalli-Ii,Tamil Nadu,160,1,GEN,R.Nagasundaram,M,0,,DMK,26048,#800000,56528
1967,Thiruverambur,Tamil Nadu,161,1,GEN,V.Swaminathan,M,0,,INC,33513,#019733,66825
1967,Kulithalai,Tamil Nadu,162,1,GEN,M.Kandaswamy,M,0,,DMK,36120,#800000,72710
1967,Krishnarajapuram,Tamil Nadu,163,1,SC,P.Soundarapandian,M,0,,DMK,28444,#800000,58381
1967,Kadavur,Tamil Nadu,164,1,GEN,K.K.Muthiah,M,0,,INC,35102,#019733,63890
1967,Viralimalai,Tamil Nadu,165,1,GEN,S.S.Thethuvandar,M,0,,DMK,30288,#800000,61022
1967,Thirumaiyam,Tamil Nadu,166,1,GEN,Ponnambalam,M,0,,DMK,44511,#800000,70889
1967,Alangudi,Tamil Nadu,167,1,GEN,K.V. Subbiah,M,0,,DMK,32984,#800000,65132
1967,Pudukkottai,Tamil Nadu,168,1,GEN,R.V.Thondaiman,M,0,,INC,45342,#019733,73055
1967,Thiruvaiyaru,Tamil Nadu,169,1,GEN,G.M.Sethurar,M,0,,DMK,37693,#800000,72571
1967,Thanjavur,Tamil Nadu,170,1,GEN,P.Nadar,M,0,,INC,33228,#019733,62269
1967,Papanasam,Tamil Nadu,171,1,GEN,R.S.Mooppanar,M,0,,INC,41323,#019733,73047
1967,Valangiman,Tamil Nadu,172,1,SC,N.Somasundaram,M,0,,DMK,34436,#800000,64854
1967,Kumbakonam,Tamil Nadu,173,1,GEN,N.Kasiraman,M,0,,INC,37276,#019733,73627
1967,Aduthurai,Tamil Nadu,174,1,GEN,A.Marimuthu,M,0,,INC,36537,#019733,75304
1967,Sirkazhi,Tamil Nadu,175,1,SC,K.B.S.Mani,M,0,,IND,34316,#888888,58934
1967,Sembanarkoil,Tamil Nadu,176,1,GEN,S.Ganesan,M,0,,DMK,40453,#800000,61959
1967,Mayuram,Tamil Nadu,177,1,GEN,N.Kittappa,M,0,,DMK,33721,#800000,65845
1967,Kuttalam,Tamil Nadu,178,1,GEN,G.B.Mohan,M,0,,CPM,31548,#DE0000,58428
1967,Kodavasal,Tamil Nadu,179,1,GEN,C.Krishnamoorthi,M,0,,DMK,34880,#800000,63465
1967,Nannilam,Tamil Nadu,180,1,SC,P.Jayaraj,M,0,,INC,26053,#019733,56192
1967,Thiruvarur,Tamil Nadu,181,1,SC,Dhanushkodi,M,0,,CPM,30510,#DE0000,63506
1967,Nagapattinam,Tamil Nadu,182,1,GEN,K.R.Gnanasambandan,M,0,,CPM,36596,#DE0000,64892
1967,Vedaranyam,Tamil Nadu,183,1,GEN,P.V.Thevar,M,0,,INC,25942,#019733,67016
1967,Thiruthuraipundi,Tamil Nadu,184,1,GEN,N.Dharumalingam,M,0,,DMK,23728,#800000,62378
1967,Kottur,Tamil Nadu,185,1,SC,A.K.Subbaih,M,0,,CPI,28156,#DE0000,66298
1967,Mannargudi,Tamil Nadu,186,1,GEN,T.S.S.Ooayar,M,0,,INC,32481,#019733,64836
1967,Orathanadu,Tamil Nadu,187,1,GEN,L.Ganesan,M,0,,DMK,45232,#800000,74371
1967,Gandharvakottai,Tamil Nadu,188,1,GEN,R.R.Durai,M,0,,INC,34665,#019733,65805
1967,Pattukkottai,Tamil Nadu,189,1,GEN,A.R.Marimuthu,M,0,,PSP,35198,#222,64471
1967,Peravurani,Tamil Nadu,190,1,GEN,M.Krishnamurthy,M,0,,DMK,35505,#800000,78199
1967,Aranthangi,Tamil Nadu,191,1,GEN,A.Thurairasan,M,0,,DMK,42943,#800000,80853
1967,Tirupathur,Tamil Nadu,192,1,GEN,S.Madhavan,M,0,,DMK,40170,#800000,133846
1967,Karaikudi,Tamil Nadu,193,1,GEN,S.Meiyappan,M,0,,SWA,38310,#222,65230
1967,Tiruvadanai,Tamil Nadu,194,1,GEN,K.Ambalam,M,0,,SWA,37556,#222,71935
1967,Ilayangudi,Tamil Nadu,195,1,GEN,V.Malaikannan,M,0,,DMK,40461,#800000,70439
1967,Ramanathapuram,Tamil Nadu,196,1,GEN,T.Thangappan,M,0,,DMK,35880,#800000,63150
1967,Kadaladi,Tamil Nadu,197,1,SC,M.Alangaram,M,0,,DMK,38681,#800000,62899
1967,Mudhukulathur,Tamil Nadu,198,1,GEN,R.R.Thevar,M,0,,SWA,33790,#222,63553
1967,Paramakudi,Tamil Nadu,199,1,SC,T.K.Siraimeetan,M,0,,DMK,40428,#800000,71344
1967,Sivaganga,Tamil Nadu,200,1,GEN,S.Sethuraman,M,0,,DMK,41604,#800000,70258
1967,Manamadurai,Tamil Nadu,201,1,GEN,K.Cheemaichamy,M,0,,SWA,30752,#222,69227
1967,Kariapatti,Tamil Nadu,202,1,GEN,A.R.Perumal,M,0,,SWA,28484,#222,63166
1967,Aruppukkottai,Tamil Nadu,203,1,GEN,S.S.Bharathi,M,0,,SWA,34153,#222,62465
1967,Virudhunagar,Tamil Nadu,204,1,GEN,P.Seenivasan,M,0,,DMK,33421,#800000,66974
1967,Sattur,Tamil Nadu,205,1,GEN,S.R.Naidu,M,0,,SWA,45223,#222,70536
1967,Sivakasi,Tamil Nadu,206,1,GEN,S.A.Thevar,M,0,,SWA,38416,#222,68936
1967,Srivilliputhur,Tamil Nadu,207,1,SC,K.A.A.Gurusamy,M,0,,DMK,36732,#800000,68862
1967,Rajapalayam,Tamil Nadu,208,1,GEN,A.A.S.Raja,M,0,,IND,38936,#888888,73066
1967,Vilathikulam,Tamil Nadu,209,1,GEN,M.Rathinasabapathy,M,0,,DMK,23905,#800000,63795
1967,Kovilpatti,Tamil Nadu,210,1,GEN,S.Alagirisamy,M,0,,CPI,33311,#DE0000,60546
1967,Ottapidaram,Tamil Nadu,211,1,SC,M.Muthiah,M,0,,SWA,25937,#222,57072
1967,Sankarankovil,Tamil Nadu,212,1,SC,P.Durairaj,M,0,,DMK,37173,#800000,59202
1967,Vasudevanallur,Tamil Nadu,213,1,GEN,A.Velladurai,M,0,,DMK,33865,#800000,67403
1967,Kadayanallur,Tamil Nadu,214,1,GEN,A.R.S.Mudaliar,M,0,,IND,36349,#888888,72855
1967,Tenkasi,Tamil Nadu,215,1,GEN,I.A.C.Pillai,M,0,,INC,34561,#019733,69318
1967,Alangulam,Tamil Nadu,216,1,GEN,V.Arunachalam,M,0,,DMK,33509,#800000,65377
1967,Ambasamudram,Tamil Nadu,217,1,GEN,G.G.S.Dikshidar,M,0,,INC,30682,#019733,66196
1967,Cheranmahadevi,Tamil Nadu,218,1,GEN,D.S.Authimoolam,M,0,,SWA,36206,#222,67322
1967,Gangaikondan,Tamil Nadu,219,1,SC,A.Karuppiah,M,0,,DMK,34797,#800000,58393
1967,Tirunelveli,Tamil Nadu,220,1,GEN,A.L.Subramanian,M,0,,DMK,41589,#800000,67362
1967,Melapalayam,Tamil Nadu,221,1,GEN,M.M.P.Mohammed,M,0,,IND,36123,#888888,65630
1967,Srivaikuntam,Tamil Nadu,222,1,GEN,Aditanar,M,0,,DMK,41828,#800000,66848
1967,Tuticorin,Tamil Nadu,223,1,GEN,M.S.Sivasami,M,0,,DMK,41851,#800000,69044
1967,Tiruchendur,Tamil Nadu,224,1,GEN,E.Fernando,M,0,,DMK,39619,#800000,70671
1967,Sattangulam,Tamil Nadu,225,1,GEN,Martin,M,0,,INC,31143,#019733,59306
1967,Nanguneri,Tamil Nadu,226,1,GEN,N.Duraipandian,M,0,,INC,33269,#019733,62366
1967,Radhapuram,Tamil Nadu,227,1,GEN,N.Soundarapandian,M,0,,INC,31588,#019733,62628
1967,Kanniyakumari,Tamil Nadu,228,1,GEN,B.M.Pillai,M,0,,INC,37998,#019733,66795
1967,Nagercoil,Tamil Nadu,229,1,GEN,M.C.Balan,M,0,,DMK,36502,#800000,66312
1967,Kollachal,Tamil Nadu,230,1,GEN,A.C.Nader,M,0,,INC,29325,#019733,60623
1967,Padmanabhapuram,Tamil Nadu,231,1,GEN,V.George,M,0,,INC,24661,#019733,53541
1967,Thiruvattar,Tamil Nadu,232,1,GEN,J.James,M,0,,INC,29345,#019733,53875
1967,Vilavancode,Tamil Nadu,233,1,GEN,R.P.Nadar,M,0,,INC,27511,#019733,48961
1967,Killiyoor,Tamil Nadu,234,1,GEN,William,M,0,,INC,21423,#019733,50528
1971,Washermanpet,Tamil Nadu,1,1,GEN,M.Vedachalam,M,0,,DMK,38989,#800000,72143
1971,Harbour,Tamil Nadu,2,1,GEN,A M Mohideen,M,0,,IND,29225,#888888,59115
1971,Basin Bridge,Tamil Nadu,3,1,GEN,M R Kannan,M,0,,DMK,48959,#800000,86301
1971,Park Town,Tamil Nadu,4,1,GEN,H V Hande,M,0,,SWA,30743,#222,56199
1971,Perambur,Tamil Nadu,5,1,SC,Sathivanimuthu,M,0,,DMK,49070,#800000,87056
1971,Purasawalkam,Tamil Nadu,6,1,GEN,Kanbazhagan,M,0,,DMK,47182,#800000,84063
1971,Egmore,Tamil Nadu,7,1,GEN,Arangannal,M,0,,DMK,40596,#800000,76329
1971,Thousand Lights,Tamil Nadu,8,1,GEN,K A Mathialagan,M,0,,DMK,38891,#800000,67767
1971,Triplicane,Tamil Nadu,9,1,GEN,V R Nedunchezhiyan,M,0,,DMK,36237,#800000,71902
1971,Mylapore,Tamil Nadu,10,1,GEN,T N Anandana Yaki,M,0,,NCO,42301,#222,76899
1971,T-Nagar,Tamil Nadu,11,1,GEN,K M Subramaniam,M,0,,NCO,37100,#222,76775
1971,Saidapet,Tamil Nadu,12,1,GEN,M Karunanidhi,M,0,,DMK,63334,#800000,116290
1971,Gummidipoondi,Tamil Nadu,13,1,GEN,K A Vezhavendan,M,0,,DMK,43355,#800000,74230
1971,Ponneri,Tamil Nadu,14,1,SC,P Nagalingam,M,0,,DMK,39783,#800000,68136
1971,Thiruvottiyur,Tamil Nadu,15,1,GEN,M V Narayanaswamy,M,0,,DMK,51487,#800000,95812
1971,St Thomas Mount,Tamil Nadu,16,1,GEN,M G Ramachandran,M,0,,DMK,65405,#800000,107028
1971,Tirupporur,Tamil Nadu,17,1,GEN,M Munu Adhi,M,0,,DMK,40187,#800000,70507
1971,Chengalpattu,Tamil Nadu,18,1,GEN,C G Vishwanathan,M,0,,DMK,41949,#800000,67558
1971,Maduranthakam,Tamil Nadu,19,1,GEN,C Arumugam,M,0,,DMK,42295,#800000,65541
1971,Acharapakkam,Tamil Nadu,20,1,SC,V Balasundaram,M,0,,DMK,39816,#800000,59636
1971,Uttiramerur,Tamil Nadu,21,1,GEN,K M Erasagopal,M,0,,DMK,48462,#800000,70385
1971,Kancheepuram,Tamil Nadu,22,1,GEN,G. V. M. Annamalai,M,0,,DMK,44009,#800000,83800
1971,Kunnathur,Tamil Nadu,23,1,SC,M. Gopal,M,0,,DMK,47126,#800000,73091
1971,Sriperumbudur,Tamil Nadu,24,1,GEN,Di. Rajarathanam,M,0,,DMK,46617,#800000,78818
1971,Kadambathur,Tamil Nadu,25,1,GEN,A Parandhaman,M,0,,DMK,38569,#800000,57472
1971,Thiruvallur,Tamil Nadu,26,1,SC,S. M. Dorairaj,M,0,,DMK,36496,#800000,58110
1971,Tiruttani,Tamil Nadu,27,1,GEN,E. S. Thyagarajan,M,0,,DMK,43436,#800000,70374
1971,Arakkonam,Tamil Nadu,28,1,GEN,Balaraman N. S.,M,0,,DMK,42256,#800000,70294
1971,Sholinghur,Tamil Nadu,29,1,GEN,A. M. Ponnurangam,M,0,,NCO,36776,#222,66397
1971,Ranipet,Tamil Nadu,30,1,GEN,K. A Wahab,M,0,,IND,36357,#888888,67379
1971,Arcot,Tamil Nadu,31,1,GEN,N. Veerasami,M,0,,DMK,39126,#800000,67700
1971,Katpadi,Tamil Nadu,32,1,GEN,Durai Murugan,M,0,,DMK,37487,#800000,64868
1971,Gudiyattam,Tamil Nadu,33,1,GEN,Duraisami F. K.,M,0,,DMK,34954,#800000,62000
1971,Pernambattu,Tamil Nadu,34,1,SC,N. Krishnan,M,0,,DMK,35804,#800000,60063
1971,Natrampalli,Tamil Nadu,35,1,GEN,T. C. Thimmaraya Gounder,M,0,,DMK,33303,#800000,60185
1971,Tiruppattur,Tamil Nadu,36,1,GEN,Ramasamy G.,M,0,,DMK,37120,#800000,144004
1971,Vaniyambadi,Tamil Nadu,37,1,GEN,M. A. Latheef,M,0,,IND,27899,#888888,49702
1971,Ambur,Tamil Nadu,38,1,SC,M. Panneerselvam,M,0,,DMK,32937,#800000,59697
1971,Kaniyambadi,Tamil Nadu,39,1,GEN,Thopputhiruvengadam,M,0,,DMK,34435,#800000,63640
1971,Vellore,Tamil Nadu,40,1,GEN,Ma. Pa. Sarathy,M,0,,DMK,38968,#800000,73735
