ST_NAME,year,AC_NO,rank,constituency,AC_TYPE,name,SEX,AGE,CATEGORY,party,votes,color
Tamil Nadu,2006,68,1,Chidambaram,GEN,Arunmozhidevan.A.,M,37,GEN,ADMK,56327,#9DBC2A
Tamil Nadu,2006,69,1,Vridhachalam,GEN,Vijayakanth.A.,M,55,GEN,DMDK,61337,#FCEB00
Tamil Nadu,2006,70,1,Mangalur,SC,Selvam.K,M,45,SC,VCK,62217,#222
Tamil Nadu,2006,71,1,Rishivandiyam,GEN,Sivaraj. S,M,51,GEN,INC,54793,#019733
Tamil Nadu,2006,72,1,Kallakurichi,GEN,Udhayasooriyan. T,M,42,GEN,DMK,64036,#800000
Tamil Nadu,2006,73,1,Sankarapuram,GEN,Angaiyarkanni. A (Selvi),F,28,GEN,DMK,62970,#800000
Tamil Nadu,2006,74,1,Hosur,GEN,Gopinath.K,M,42,GEN,INC,90647,#019733
Tamil Nadu,2006,75,1,Thalli,GEN,Ramachandran T,M,38,GEN,IND,30032,#888888
Tamil Nadu,2006,76,1,Kaveripattinam,GEN,Meganathan T A,M,46,GEN,PMK,64878,#F0CC52
Tamil Nadu,2006,77,1,Krishnagiri,GEN,Senguttuvan T,M,53,GEN,DMK,69068,#800000
Tamil Nadu,2006,78,1,Bargur,GEN,Thambidurai M,M,59,GEN,ADMK,61299,#9DBC2A
Tamil Nadu,2006,79,1,Harur,SC,Dillibabu.P,M,41,SC,CPI(M),71030,#DE0000
Tamil Nadu,2006,80,1,Morappur,GEN,Mullaivendhan.V,M,60,GEN,DMK,64962,#800000
Tamil Nadu,2006,81,1,Palacodu,GEN,Anbalagan K.P,M,48,GEN,ADMK,66711,#9DBC2A
Tamil Nadu,2006,82,1,Dharmapuri,GEN,Velusamy. L,M,40,GEN,PMK,76195,#F0CC52
Tamil Nadu,2006,83,1,Pennagaram,GEN,Periannan.P.N,M,50,GEN,DMK,74109,#800000
Tamil Nadu,2006,84,1,Mettur,GEN,Mani G K,M,55,GEN,PMK,66250,#F0CC52
Tamil Nadu,2006,85,1,Taramangalam,GEN,Kannan P,M,44,GEN,PMK,49045,#F0CC52
Tamil Nadu,2006,86,1,Omalur,GEN,Tamizharasu.A,M,44,GEN,PMK,58287,#F0CC52
Tamil Nadu,2006,87,1,Yercaud,ST,Tamilselvan C,M,35,ST,DMK,48791,#800000
Tamil Nadu,2006,88,1,Salem-I,GEN,Ravichandran. L.,M,41,GEN,ADMK,69083,#9DBC2A
Tamil Nadu,2006,89,1,Salem-Ii,GEN,Arumugam S,M,66,GEN,DMK,85348,#800000
Tamil Nadu,2006,90,1,Veerapandi,GEN,Rajendran A,M,41,GEN,DMK,90477,#800000
Tamil Nadu,2006,91,1,Panamarathupatti,GEN,Rajendran R,M,47,GEN,DMK,73210,#800000
Tamil Nadu,2006,92,1,Attur,GEN,Sundaram M R,M,50,GEN,INC,53617,#019733
Tamil Nadu,2006,93,1,Talavasal,SC,Chinnadurai K,M,33,SC,DMK,60287,#800000
Tamil Nadu,2006,94,1,Rasipuram,GEN,Ramaswamy.K.P,M,54,GEN,DMK,62629,#800000
Tamil Nadu,2006,95,1,Senthamangalam,ST,Ponnusamy.K,M,54,ST,DMK,64506,#800000
Tamil Nadu,2006,96,1,Namakkal,SC,Jayakumar.K,M,56,SC,INC,61306,#019733
Tamil Nadu,2006,97,1,Kapilamalai,GEN,Nedunchezhian.K,M,51,GEN,PMK,58048,#F0CC52
Tamil Nadu,2006,98,1,Tiruchengodu,GEN,Thanngamani.P,M,46,GEN,ADMK,85471,#9DBC2A
Tamil Nadu,2006,99,1,Sankari,SC,Duraisamy.V.P,M,56,SC,DMK,67792,#800000
Tamil Nadu,2006,100,1,Edappadi,GEN,Kaveri V,M,54,GEN,PMK,76027,#F0CC52
Tamil Nadu,2006,101,1,Mettuppalayam,GEN,Chinnaraj.O.K .,M,51,GEN,ADMK,67445,#9DBC2A
Tamil Nadu,2006,102,1,Avanashi,SC,Prema.R.,F,34,SC,ADMK,54562,#9DBC2A
Tamil Nadu,2006,103,1,Thondamuthur,GEN,Kannappan.M.,M,71,GEN,MDMK,123490,#835C91
Tamil Nadu,2006,104,1,Singanallur,GEN,Chinnaswamy.R.,M,67,GEN,ADMK,100283,#9DBC2A
Tamil Nadu,2006,105,1,Coimbatore North,GEN,Malaravan.T.,M,57,GEN,ADMK,49957,#9DBC2A
Tamil Nadu,2006,106,1,Coimbatore South,GEN,Pongalur Palanisamy.N.,M,61,GEN,DMK,51827,#800000
Tamil Nadu,2006,107,1,Perur,GEN,Velumani.S.P.,M,36,GEN,ADMK,114024,#9DBC2A
Tamil Nadu,2006,108,1,Kinathukkadavu,GEN,Damodaran.S.,M,53,GEN,ADMK,55493,#9DBC2A
Tamil Nadu,2006,109,1,Pollachi,GEN,Pollachi Jayaraman .V.,M,53,GEN,ADMK,62455,#9DBC2A
Tamil Nadu,2006,110,1,Valparai,SC,Kovaithangam.N.,M,58,SC,INC,46561,#019733
Tamil Nadu,2006,111,1,Udumalpet,GEN,Shanmugavelu.C.,M,56,GEN,ADMK,66178,#9DBC2A
Tamil Nadu,2006,112,1,Dharapuram,SC,Prabavathi.P,F,38,SC,DMK,55312,#800000
Tamil Nadu,2006,113,1,Vellakoil,GEN,Saminathan.M.P,M,41,GEN,DMK,60909,#800000
Tamil Nadu,2006,114,1,Pongalur,GEN,Mani.S.,M,46,GEN,DMK,47702,#800000
Tamil Nadu,2006,115,1,Palladam,GEN,Velusamy.S.M.,M,52,GEN,ADMK,73059,#9DBC2A
Tamil Nadu,2006,116,1,Tiruppur,GEN,Govindasamy.C,M,52,GEN,CPI(M),106073,#DE0000
Tamil Nadu,2006,117,1,Kangayam,GEN,Sekar.S,M,39,GEN,INC,56946,#019733
Tamil Nadu,2006,118,1,Modakkurichi,GEN,Palanisami.R.M,M,47,GEN,INC,64625,#019733
Tamil Nadu,2006,119,1,Perundurai,GEN,Ponnudurai.C,M,46,GEN,ADMK,59631,#9DBC2A
Tamil Nadu,2006,120,1,Erode,GEN,Raaja.Nkk.P,M,40,GEN,DMK,94938,#800000
Tamil Nadu,2006,121,1,Bhavani,GEN,K V Ramanathan,M,43,GEN,PMK,52603,#F0CC52
Tamil Nadu,2006,122,1,Andhiyur,SC,Gurusamy.S,M,53,SC,DMK,57043,#800000
Tamil Nadu,2006,123,1,Gobichettipalayam,GEN,Sengottaiyan.K.A,M,59,GEN,ADMK,55181,#9DBC2A
Tamil Nadu,2006,124,1,Bhavanisagar,GEN,Subramaniam.O,M,55,GEN,DMK,65055,#800000
Tamil Nadu,2006,125,1,Sathyamangalam,GEN,Dharmalingam.L.P,M,47,GEN,DMK,56035,#800000
Tamil Nadu,2006,126,1,Coonoor,SC,"Soundarapandian,A",M,39,SC,DMK,45303,#800000
Tamil Nadu,2006,127,1,Udhagamandalam,GEN,Gopalan.B,M,60,GEN,INC,45551,#019733
Tamil Nadu,2006,128,1,Gudalur,GEN,"Ramachandhiran,K",M,55,GEN,DMK,74147,#800000
Tamil Nadu,2006,129,1,Palani,SC,Anbalakan.M,M,48,SC,DMK,57181,#800000
Tamil Nadu,2006,130,1,Oddamchatram,GEN,Sakkarapani.R,M,45,GEN,DMK,63811,#800000
Tamil Nadu,2006,131,1,Periyakulam,GEN,Panneer Selvam.O,M,56,GEN,ADMK,68345,#9DBC2A
Tamil Nadu,2006,132,1,Theni,GEN,Ganesan Rd,M,43,GEN,ADMK,62194,#9DBC2A
Tamil Nadu,2006,133,1,Bodinayakkanur,GEN,Lakshmanan S,M,34,GEN,DMK,51474,#800000
Tamil Nadu,2006,134,1,Cumbum,GEN,Eramakrishnan N,M,57,GEN,MDMK,50761,#835C91
Tamil Nadu,2006,135,1,Andipatti,GEN,Jayalalithaa J,F,58,GEN,ADMK,73927,#9DBC2A
Tamil Nadu,2006,136,1,Sedapatti,GEN,Durairaj.C,M,55,GEN,ADMK,42590,#9DBC2A
Tamil Nadu,2006,137,1,Thirumangalam,GEN,Elavarasan.Veera,M,46,GEN,MDMK,45067,#835C91
Tamil Nadu,2006,138,1,Usilampatti,GEN,Mahendran.I,M,45,GEN,ADMK,39009,#9DBC2A
Tamil Nadu,2006,139,1,Nilakkottai,SC,Thenmozhi .S.,F,43,SC,ADMK,53275,#9DBC2A
Tamil Nadu,2006,140,1,Sholavandan,GEN,Moorthy.P,M,47,GEN,DMK,47771,#800000
Tamil Nadu,2006,141,1,Thirupparankundram,GEN,Bose.A.K,M,58,GEN,ADMK,117306,#9DBC2A
Tamil Nadu,2006,142,1,Madurai West,GEN,Shanmugam S V,M,59,GEN,ADMK,57208,#9DBC2A
Tamil Nadu,2006,143,1,Madurai Central,GEN,Palanivelrajan.T,M,74,GEN,DMK,43185,#800000
Tamil Nadu,2006,144,1,Madurai East,GEN,Nanmaran.N,M,58,GEN,CPI(M),36383,#DE0000
Tamil Nadu,2006,145,1,Samayanallur,SC,Tamilarasi.R,F,30,SC,DMK,124656,#800000
Tamil Nadu,2006,146,1,Melur,GEN,Samy.R,M,40,GEN,ADMK,64013,#9DBC2A
Tamil Nadu,2006,147,1,Natham,GEN,Viswanathan.R,M,56,GEN,ADMK,62292,#9DBC2A
Tamil Nadu,2006,148,1,Dindigul,GEN,Balabarathi.K,F,41,GEN,CPI(M),66811,#DE0000
Tamil Nadu,2006,149,1,Athoor,GEN,Periasamy.I,M,53,GEN,DMK,76308,#800000
Tamil Nadu,2006,150,1,Vedasandur,GEN,Dhandapani. M,M,59,GEN,INC,68953,#019733
Tamil Nadu,2006,151,1,Aravakurichi,GEN,Khaleelur Rahman.M.A.,M,61,GEN,DMK,45960,#800000
Tamil Nadu,2006,152,1,Karur,GEN,Senthil Balaji V,M,31,GEN,ADMK,80214,#9DBC2A
Tamil Nadu,2006,153,1,Krishnarajapuram,SC,Kamaraj. P,M,43,SC,DMK,58394,#800000
Tamil Nadu,2006,154,1,Marungapuri,GEN,Chinnasamy.C,M,39,GEN,ADMK,57910,#9DBC2A
Tamil Nadu,2006,155,1,Kulithalai,GEN,Manickam.R,M,46,GEN,DMK,69615,#800000
Tamil Nadu,2006,156,1,Thottiyam,GEN,Rajasekharan M.,M,43,GEN,INC,43080,#019733
Tamil Nadu,2006,157,1,Uppiliapuram,ST,Rani R.,F,38,ST,DMK,59171,#800000
Tamil Nadu,2006,158,1,Musiri,GEN,Selvaraj N,M,61,GEN,DMK,74311,#800000
Tamil Nadu,2006,159,1,Lalgudi,GEN,Soundara Pandian A.,M,42,GEN,DMK,62937,#800000
Tamil Nadu,2006,160,1,Perambalur,SC,Rajkumar.M,M,39,SC,DMK,60478,#800000
Tamil Nadu,2006,161,1,Varahur,SC,Chanthirakasi.M,M,38,SC,ADMK,52815,#9DBC2A
Tamil Nadu,2006,162,1,Ariyalur,GEN,Amaramoorthy.D,M,55,GEN,INC,60089,#019733
Tamil Nadu,2006,163,1,Andimadam,GEN,Sivasankar.S.S,M,36,GEN,DMK,51395,#800000
Tamil Nadu,2006,164,1,Jayankondam,GEN,Rajendran.K,M,49,GEN,ADMK,61999,#9DBC2A
Tamil Nadu,2006,165,1,Srirangam,GEN,Paranjothi M.,M,45,GEN,ADMK,89135,#9DBC2A
Tamil Nadu,2006,166,1,Tiruchirapalli-I,GEN,Anbil Periasamy,M,40,GEN,DMK,42886,#800000
Tamil Nadu,2006,167,1,Tiruchirapalli-Ii,GEN,Nehru K.N.,M,54,GEN,DMK,74026,#800000
Tamil Nadu,2006,168,1,Thiruverumbur,GEN,Sekaran K.N.,M,48,GEN,DMK,95687,#800000
Tamil Nadu,2006,169,1,Sirkazhi,SC,Pannerselvam.M,M,51,SC,DMK,58609,#800000
Tamil Nadu,2006,170,1,Poompuhar,GEN,Periyasamy.K,M,35,GEN,PMK,55375,#F0CC52
Tamil Nadu,2006,171,1,Mayuram,GEN,Rajakumar.S,M,38,GEN,INC,53490,#019733
Tamil Nadu,2006,172,1,Kuttalam,GEN,Anbazhagan.K,M,25,GEN,DMK,66841,#800000
Tamil Nadu,2006,173,1,Nannilam,SC,Padmavathy .P,F,52,SC,CPI,65614,#DE0000
Tamil Nadu,2006,174,1,Thiruvarur,SC,Mathivanan. U,M,48,SC,DMK,76901,#800000
Tamil Nadu,2006,175,1,Nagapattinam,GEN,Marimuthu.V,M,48,GEN,CPI(M),57315,#DE0000
Tamil Nadu,2006,176,1,Vedaranyam,GEN,Vedarathinam.S.K,M,48,GEN,DMK,66401,#800000
Tamil Nadu,2006,177,1,Thiruthuraipundi,SC,Ulaganathan .K.,M,51,SC,CPI,75371,#DE0000
Tamil Nadu,2006,178,1,Mannargudi,GEN,Sivapunniyam . V,M,54,GEN,CPI,68144,#DE0000
Tamil Nadu,2006,179,1,Pattukkottai,GEN,Rengarajan.N.R,M,42,GEN,INC,58776,#019733
Tamil Nadu,2006,180,1,Peravurani,GEN,Veerakapilan.M.V.R,M,48,GEN,ADMK,54183,#9DBC2A
Tamil Nadu,2006,181,1,Orathanadu,GEN,Vaithilingam.R,M,51,GEN,ADMK,61595,#9DBC2A
Tamil Nadu,2006,182,1,Thiruvonam,GEN,Mahesh Krishnasamy.T,M,31,GEN,DMK,69235,#800000
Tamil Nadu,2006,183,1,Thanjavur,GEN,Ubayadullah.S.N.M,M,64,GEN,DMK,61658,#800000
Tamil Nadu,2006,184,1,Thiruvaiyaru,GEN,Chandrasekaran.Durai,M,46,GEN,DMK,52723,#800000
Tamil Nadu,2006,185,1,Papanasam,GEN,Doraikkannu.R,M,56,GEN,ADMK,60027,#9DBC2A
Tamil Nadu,2006,186,1,Valangiman,SC,Ilamathi Subramanian,F,35,SC,ADMK,51939,#9DBC2A
Tamil Nadu,2006,187,1,Kumbakonam,GEN,Mani.Ko.Si,M,75,GEN,DMK,65305,#800000
Tamil Nadu,2006,188,1,Thiruvidaimarudur,GEN,Bharathimohan.R.K,M,38,GEN,ADMK,63231,#9DBC2A
Tamil Nadu,2006,189,1,Thirumaiyam,GEN,"Subburam, Rm",M,55,GEN,INC,47358,#019733
Tamil Nadu,2006,190,1,Kolathur,SC,"Subramanian, N.",M,52,SC,ADMK,68735,#9DBC2A
Tamil Nadu,2006,191,1,Pudukkottai,GEN,"Nedunchezhian, R",M,35,GEN,ADMK,64319,#9DBC2A
Tamil Nadu,2006,192,1,Alangudi,GEN,"Rajasekaran, S",M,59,GEN,CPI,60122,#DE0000
Tamil Nadu,2006,193,1,Aranthangi,GEN,Udayam Shanmugam,M,51,GEN,DMK,63333,#800000
Tamil Nadu,2006,194,1,Tiruppattur,GEN,Periyakaruppan.K.R,M,46,GEN,DMK,48128,#800000
Tamil Nadu,2006,195,1,Karaikudi,GEN,Sundaram.N,M,51,GEN,INC,64013,#019733
Tamil Nadu,2006,196,1,Tiruvadanai,GEN,Ramasamy.K.R,M,53,GEN,INC,55198,#019733
Tamil Nadu,2006,197,1,Ilayangudi,GEN,Rajakannappan R.S,M,57,GEN,DMK,50952,#800000
Tamil Nadu,2006,198,1,Sivaganga,GEN,Gunasekaran S,M,50,GEN,CPI,39488,#DE0000
Tamil Nadu,2006,199,1,Manamadurai,SC,Gunasekaran.M,M,44,SC,ADMK,53492,#9DBC2A
Tamil Nadu,2006,200,1,Paramakudi,SC,Ramprabhu.R,M,39,SC,INC,51075,#019733
Tamil Nadu,2006,201,1,Ramanathapuram,GEN,Hussan Ali.K.,M,61,GEN,INC,66922,#019733
Tamil Nadu,2006,202,1,Kadaladi,GEN,Thangavelan.Suba.,M,70,GEN,DMK,53600,#800000
Tamil Nadu,2006,203,1,Mudhukulathur,GEN,Murugavel.K.,M,42,GEN,DMK,51555,#800000
Tamil Nadu,2006,204,1,Aruppukkottai,GEN,Thangam Thennarasu,M,39,GEN,DMK,52002,#800000
Tamil Nadu,2006,205,1,Sattur,GEN,Ramachandran.K.K.S.S.R.,M,56,GEN,DMK,73918,#800000
Tamil Nadu,2006,206,1,Virudhunagar,GEN,Varadharajan.R.,M,48,GEN,MDMK,50629,#835C91
Tamil Nadu,2006,207,1,Sivakasi,GEN,Gnanadoss.R,M,58,GEN,MDMK,79992,#835C91
Tamil Nadu,2006,208,1,Srivilliputhur,GEN,Ramasamy.T,M,50,GEN,CPI,55473,#DE0000
Tamil Nadu,2006,209,1,Rajapalayam,SC,Chandra. M.,F,45,SC,ADMK,58320,#9DBC2A
Tamil Nadu,2006,210,1,Vilathikulam,GEN,Chinnappan.P,M,45,GEN,ADMK,45409,#9DBC2A
Tamil Nadu,2006,211,1,Ottapidaram,SC,Mohan.P,M,45,SC,ADMK,38715,#9DBC2A
Tamil Nadu,2006,212,1,Kovilpatti,GEN,Radhakrishnan.L,M,45,GEN,ADMK,53354,#9DBC2A
Tamil Nadu,2006,213,1,Sankarankovil,SC,Karuppasamy C,M,51,SC,ADMK,50603,#9DBC2A
Tamil Nadu,2006,214,1,Vasudevanallur,SC,Sadhan Thirumalai,M,53,SC,MDMK,45790,#835C91
Tamil Nadu,2006,215,1,Kadayanallur,GEN,Peter Alphonse.S,M,55,GEN,INC,53700,#019733
Tamil Nadu,2006,216,1,Tenkasi,GEN,Karuppasamy Pandian.V,M,57,GEN,DMK,69755,#800000
Tamil Nadu,2006,217,1,Alangulam,GEN,Poongothai Aladiaruna,F,41,GEN,DMK,62299,#800000
Tamil Nadu,2006,218,1,Tirunelveli,GEN,Malai Raja N,M,42,GEN,DMK,65517,#800000
Tamil Nadu,2006,219,1,Palayamkottai,GEN,Mohideen Khan.T.P.M.,M,58,GEN,DMK,85114,#800000
Tamil Nadu,2006,220,1,Cheranmahadevi,GEN,Veldurai.P.,M,56,GEN,INC,48527,#019733
Tamil Nadu,2006,221,1,Ambasamudram,GEN,Avudaiyappan . R.,M,62,GEN,DMK,49345,#800000
Tamil Nadu,2006,222,1,Nanguneri,GEN,Vasanthakumar. H,M,56,GEN,INC,54170,#019733
Tamil Nadu,2006,223,1,Radhapuram,GEN,Appavu. M.,M,54,GEN,DMK,49249,#800000
Tamil Nadu,2006,224,1,Sattangulam,GEN,Rani Venkatesan,F,55,GEN,INC,45446,#019733
Tamil Nadu,2006,225,1,Tiruchendur,GEN,Anitha R.Radhakrishnan,M,40,GEN,ADMK,58600,#9DBC2A
Tamil Nadu,2006,226,1,Srivaikuntam,GEN,Selvaraj.D,M,55,GEN,INC,38188,#019733
Tamil Nadu,2006,227,1,Tuticorin,GEN,Geetha Jeevan.P,F,35,GEN,DMK,79821,#800000
Tamil Nadu,2006,228,1,Kanniyakumari,GEN,Suresh Rajan.N,M,43,GEN,DMK,63181,#800000
Tamil Nadu,2006,229,1,Nagercoil,GEN,Rajan.A,M,50,GEN,DMK,45354,#800000
Tamil Nadu,2006,230,1,Kollachal,GEN,Jeyapaul.S,M,50,GEN,INC,50641,#019733
Tamil Nadu,2006,231,1,Padmanabhapuram,GEN,Theodare Reginald.T,M,45,GEN,DMK,51612,#800000
Tamil Nadu,2006,232,1,Thiruvattar,GEN,Leema Rose.R,F,34,GEN,CPI(M),57162,#DE0000
Tamil Nadu,2006,233,1,Vilavancode,GEN,"John Joseph,G",M,49,GEN,CPI(M),64532,#DE0000
Tamil Nadu,2006,234,1,Killiyoor,GEN,John Jacob.S,M,52,GEN,INC,51016,#019733
Tamil Nadu,2011,1,1,Gummidipoondi,GEN,Sekar C H,M,31,GEN,DMDK,97708,#FCEB00
Tamil Nadu,2011,2,1,Ponneri,SC,Pon. Raja,M,36,SC,ADMK,93624,#9DBC2A
Tamil Nadu,2011,3,1,Tiruttani,GEN,Arunsubramanian. M,M,56,GEN,DMDK,95918,#FCEB00
Tamil Nadu,2011,4,1,Thiruvallur,GEN,Ramana B.V,M,43,GEN,ADMK,91337,#9DBC2A
Tamil Nadu,2011,5,1,Poonamallee,SC,Manimaran R,M,46,SC,ADMK,99097,#9DBC2A
Tamil Nadu,2011,6,1,Avadi,GEN,Abdul Rahim.S,M,41,GEN,ADMK,110102,#9DBC2A
Tamil Nadu,2011,7,1,Maduravoyal,GEN,Beem Rao. G,M,52,GEN,CPM,96844,#DE0000
Tamil Nadu,2011,8,1,Ambattur,GEN,Vedhachalam. S,M,57,GEN,ADMK,99330,#9DBC2A
Tamil Nadu,2011,9,1,Madavaram,GEN,Moorthy V,M,52,GEN,ADMK,115468,#9DBC2A
Tamil Nadu,2011,10,1,Thiruvottiyur,GEN,"Kuppan, K.",M,56,GEN,ADMK,93944,#9DBC2A
Tamil Nadu,2011,11,1,Dr. Radhakrishnan Nagar,GEN,Vetriivel P,M,50,GEN,ADMK,83777,#9DBC2A
Tamil Nadu,2011,12,1,Perambur,GEN,Soundararajan A,M,64,GEN,CPM,84668,#DE0000
Tamil Nadu,2011,13,1,Kolathur,GEN,Stalin M.K.,M,59,GEN,DMK,68677,#800000
Tamil Nadu,2011,14,1,Villivakkam,GEN,Prabhakar Jcd,M,58,GEN,ADMK,68612,#9DBC2A
Tamil Nadu,2011,15,1,Thiru-Vi-Ka-Nagar,SC,Neelakandan. V,M,63,SC,ADMK,72887,#9DBC2A
Tamil Nadu,2011,16,1,Egmore,SC,Nallathambi K,M,44,SC,DMDK,51772,#FCEB00
Tamil Nadu,2011,17,1,Royapuram,GEN,Jayakumar. D,M,50,GEN,ADMK,65099,#9DBC2A
Tamil Nadu,2011,18,1,Harbour,GEN,Karuppiah .Pala,M,67,GEN,ADMK,53920,#9DBC2A
Tamil Nadu,2011,19,1,Chepauk,GEN,Anbazhagan. J,M,52,GEN,DMK,64191,#800000
Tamil Nadu,2011,20,1,Thousand Lights,GEN,Valarmathi. B,F,53,GEN,ADMK,67522,#9DBC2A
Tamil Nadu,2011,21,1,Anna Nagar,GEN,Gokula Indira S,F,45,GEN,ADMK,88954,#9DBC2A
Tamil Nadu,2011,22,1,Virugampakkam,GEN,Partha Sarathy B,M,46,GEN,DMDK,71524,#FCEB00
Tamil Nadu,2011,23,1,Saidapet,GEN,Senthamizhan.G,M,47,GEN,ADMK,79856,#9DBC2A
Tamil Nadu,2011,24,1,T-Nagar,GEN,Kalairajan V P,M,49,GEN,ADMK,75883,#9DBC2A
Tamil Nadu,2011,25,1,Mylapore,GEN,Rajalakshmi R,F,46,GEN,ADMK,80063,#9DBC2A
Tamil Nadu,2011,26,1,Velachery,GEN,Ashok M.K.,M,40,GEN,ADMK,82145,#9DBC2A
Tamil Nadu,2011,27,1,Shozhinganallur,GEN,K.P. Kandan,M,47,GEN,ADMK,145385,#9DBC2A
Tamil Nadu,2011,28,1,Alandur,GEN,S. Ramachandran,M,73,GEN,DMDK,76537,#FCEB00
Tamil Nadu,2011,29,1,Sriperumbudur,SC,R. Perumal,M,54,SC,ADMK,101751,#9DBC2A
Tamil Nadu,2011,30,1,Pallavaram,GEN,P. Dhansingh,M,64,SC,ADMK,105631,#9DBC2A
Tamil Nadu,2011,31,1,Tambaram,GEN,T. K. M. Chinneyah,M,49,GEN,ADMK,91702,#9DBC2A
Tamil Nadu,2011,32,1,Chengalpattu,GEN,D. Murugesan,M,44,GEN,DMDK,83297,#FCEB00
Tamil Nadu,2011,33,1,Thiruporur,GEN,K. Manoharan,M,55,GEN,ADMK,84169,#9DBC2A
Tamil Nadu,2011,34,1,Cheyyur,SC,V. S . Raji,M,48,SC,ADMK,78307,#9DBC2A
Tamil Nadu,2011,35,1,Maduranthakam,SC,S. Kanitha,F,45,SC,ADMK,79256,#9DBC2A
Tamil Nadu,2011,36,1,Uthiramerur,GEN,P. Ganesan,M,51,GEN,ADMK,86912,#9DBC2A
Tamil Nadu,2011,37,1,Kancheepuram,GEN,V. Somasundaram,M,47,GEN,ADMK,102710,#9DBC2A
Tamil Nadu,2011,38,1,Arakkonam,SC,S.Ravi,M,47,SC,ADMK,79409,#9DBC2A
Tamil Nadu,2011,39,1,Sholingur,GEN,P.R.Manokar,M,39,GEN,DMDK,69963,#FCEB00
Tamil Nadu,2011,40,1,Katpadi,GEN,Duraimurugan,M,71,GEN,DMK,75064,#800000
Tamil Nadu,2011,41,1,Ranipet,GEN,A.Mohammed John,M,62,GEN,ADMK,83834,#9DBC2A
Tamil Nadu,2011,42,1,Arcot,GEN,R. Srinivasan,M,44,GEN,ADMK,93258,#9DBC2A
Tamil Nadu,2011,43,1,Vellore,GEN,Vijay.Dr.V.S.,M,55,GEN,ADMK,71522,#9DBC2A
Tamil Nadu,2011,44,1,Anaicut,GEN,Kalaiarasu.M.,M,56,GEN,PMK,80233,#F0CC52
Tamil Nadu,2011,45,1,Kilvaithinankuppam,SC,Thamizharasan.C.K,M,58,SC,ADMK,72002,#9DBC2A
Tamil Nadu,2011,46,1,Gudiyattam,SC,K. Lingamuthu,M,57,SC,CPI,79416,#DE0000
Tamil Nadu,2011,47,1,Vaniyambadi,GEN,Sampath Kumar .Govi,M,50,GEN,ADMK,80563,#9DBC2A
Tamil Nadu,2011,48,1,Ambur,GEN,Aslam Basha.A,M,42,GEN,MDMK,60361,#835C91
Tamil Nadu,2011,49,1,Jolarpet,GEN,"Veeramani, K.C.",M,46,GEN,ADMK,86273,#9DBC2A
Tamil Nadu,2011,50,1,Tiruppattur,GEN,K.G.Ramesh,M,47,GEN,ADMK,82895,#9DBC2A
Tamil Nadu,2011,51,1,Uthangarai,SC,Manoranjitham,F,36,SC,ADMK,90381,#9DBC2A
Tamil Nadu,2011,52,1,Bargur,GEN,K.E.Krishnamurthi,M,57,GEN,ADMK,88711,#9DBC2A
Tamil Nadu,2011,53,1,Krishnagiri,GEN,K.P.Munusamy,M,58,GEN,ADMK,89776,#9DBC2A
Tamil Nadu,2011,54,1,Veppanahalli,GEN,T.Senguttuvan,M,58,GEN,DMK,71471,#800000
Tamil Nadu,2011,55,1,Hosur,GEN,K. Gopinath,M,48,GEN,INC,65034,#019733
Tamil Nadu,2011,56,1,Thalli,GEN,Ramachandran. T.,M,42,GEN,CPI,74353,#DE0000
Tamil Nadu,2011,57,1,Palacodu,GEN,Anbalagan K P,M,52,GEN,ADMK,94877,#9DBC2A
Tamil Nadu,2011,58,1,Pennagaram,GEN,Nanjappan N,M,61,GEN,CPI,80028,#DE0000
Tamil Nadu,2011,59,1,Dharmapuri,GEN,Baskar A,M,44,GEN,DMDK,76943,#FCEB00
Tamil Nadu,2011,60,1,Pappireddippatti,GEN,Palaniappan P,M,49,GEN,ADMK,76582,#9DBC2A
Tamil Nadu,2011,61,1,Harur,SC,Dillibabu P,M,46,SC,CPM,77703,#DE0000
Tamil Nadu,2011,62,1,Chengam,SC,Suresh@Sureshkumar.T,M,44,SC,DMDK,83722,#FCEB00
Tamil Nadu,2011,63,1,Tiruvannamalai,GEN,Velu E.V,M,60,GEN,DMK,84802,#800000
Tamil Nadu,2011,64,1,Kilpennathur,GEN,Aranganathan.A.K,M,52,GEN,ADMK,83663,#9DBC2A
Tamil Nadu,2011,65,1,Kalasapakkam,GEN,Agri.Krishnamurti.S.S,M,51,GEN,ADMK,91833,#9DBC2A
Tamil Nadu,2011,66,1,Polur,GEN,Jayasudha.L,F,36,GEN,ADMK,92391,#9DBC2A
Tamil Nadu,2011,67,1,Arani,GEN,Babu Murugavel.R.M,M,35,GEN,DMDK,88967,#FCEB00
Tamil Nadu,2011,68,1,Cheyyar,GEN,Subramanian.N,M,52,GEN,ADMK,96180,#9DBC2A
Tamil Nadu,2011,69,1,Vandavasi,SC,Gunaseelan.V,M,48,SC,ADMK,84529,#9DBC2A
Tamil Nadu,2011,70,1,Gingee,GEN,Ganesh Kumar.A,M,26,GEN,PMK,77026,#F0CC52
Tamil Nadu,2011,71,1,Mailam,GEN,Nagarajan.P,M,45,GEN,ADMK,81656,#9DBC2A
Tamil Nadu,2011,72,1,Tindivanam,SC,Haridoss.D,M,62,SC,ADMK,80553,#9DBC2A
Tamil Nadu,2011,73,1,Vanur,SC,Janakiraman.I,M,59,SC,ADMK,88834,#9DBC2A
