year,constituency,ST_NAME,AC_NO,rank,AC_TYPE,name,SEX,AGE,CATEGORY,party,votes,color,polled_votes
2001,Samayanallur,Tamil Nadu,145,1,SC,Ponnampalam P.,M,0,,ADMK,97060,#b2d33c,184277
2001,Melur,Tamil Nadu,146,1,GEN,Samy.R,M,0,,ADMK,58010,#b2d33c,125241
2001,Natham,Tamil Nadu,147,1,GEN,Viswanathan.R.,M,0,,ADMK,55604,#b2d33c,112540
2001,Dindigul,Tamil Nadu,148,1,GEN,Nagalakshimi .K.,F,0,,CPM,71003,#ff5757,149877
2001,Athoor,Tamil Nadu,149,1,GEN,Natarajaan. P.K.T.,M,0,,ADMK,64053,#b2d33c,130384
2001,Vedasandur,Tamil Nadu,150,1,GEN,Andivel.P,M,0,,ADMK,65415,#b2d33c,133475
2001,Aravakurichi,Tamil Nadu,151,1,GEN,Liyaudeen Sait E.A,M,0,,ADMK,51535,#b2d33c,107301
2001,Karur,Tamil Nadu,152,1,GEN,Sivasubramanian.T.N.,M,0,,INC,82012,#2ecc71,153697
2001,Krishnarajapuram,Tamil Nadu,153,1,SC,Sasikala R.,F,0,,ADMK,64046,#b2d33c,116247
2001,Marungapuri,Tamil Nadu,154,1,GEN,Chelliah.V.A,M,0,,ADMK,65619,#b2d33c,121688
2001,Kulithalai,Tamil Nadu,155,1,GEN,Pappasundaram.A,M,0,,ADMK,66406,#b2d33c,125810
2001,Thottiyam,Tamil Nadu,156,1,GEN,Annavi .P,M,0,,ADMK,57449,#b2d33c,116337
2001,Uppiliapuram,Tamil Nadu,157,1,ST,Sarojaa R.,F,0,,ADMK,58810,#b2d33c,116517
2001,Musiri,Tamil Nadu,158,1,GEN,Malliga C.,F,0,,ADMK,47946,#b2d33c,137655
2001,Lalgudi,Tamil Nadu,159,1,GEN,Balan .S.M.,M,0,,ADMK,58288,#b2d33c,123719
2001,Perambalur,Tamil Nadu,160,1,SC,Rajarethinam.P,M,0,,ADMK,67074,#b2d33c,125499
2001,Varahur,Tamil Nadu,161,1,SC,Arunachalam.A,M,0,,ADMK,61064,#b2d33c,115731
2001,Ariyalur,Tamil Nadu,162,1,GEN,Elavazhagan. P.,M,0,,ADMK,52676,#b2d33c,128384
2001,Andimadam,Tamil Nadu,163,1,GEN,Guru Alias Gurunathan J.,M,0,,PMK,66576,#d35400,112066
2001,Jayankondam,Tamil Nadu,164,1,GEN,Annadurai.S.,M,0,,ADMK,70948,#b2d33c,125359
2001,Srirangam,Tamil Nadu,165,1,GEN,Balasubramanian.K.K,M,0,,ADMK,72993,#b2d33c,137531
2001,Tiruchirapalli-I,Tamil Nadu,166,1,GEN,Paranikumor. B.,M,0,,DMK,31421,#c0392b,73192
2001,Tiruchirapalli-Ii,Tamil Nadu,167,1,GEN,Anbil Periasamy,M,0,,DMK,56598,#c0392b,108715
2001,Thiruverumbur,Tamil Nadu,168,1,GEN,Sekaran K.N.,M,0,,DMK,61254,#c0392b,129508
2001,Sirkazhi,Tamil Nadu,169,1,SC,Chandramohan.N,M,0,,ADMK,52759,#b2d33c,106988
2001,Poompuhar,Tamil Nadu,170,1,GEN,Renganathan.N,M,0,,ADMK,53760,#b2d33c,106353
2001,Mayuram,Tamil Nadu,171,1,GEN,Veerapandian.Jaga,M,0,,BJP,51303,#ff7f0e,103626
2001,Kuttalam,Tamil Nadu,172,1,GEN,Natarajan,M,0,,ADMK,55921,#b2d33c,114965
2001,Nannilam,Tamil Nadu,173,1,SC,Tamizharasan C.K.,M,0,,TMC(M),52450,#4747ff,113751
2001,Thiruvarur,Tamil Nadu,174,1,SC,Asokan. A.,M,0,,DMK,58425,#c0392b,122652
2001,Nagapattinam,Tamil Nadu,175,1,GEN,Jeevanantham R,M,0,,ADMK,59808,#b2d33c,111676
2001,Vedaranyam,Tamil Nadu,176,1,GEN,Vedarathinam .S.K,M,0,,DMK,63568,#c0392b,118353
2001,Thiruthuraipundi,Tamil Nadu,177,1,SC,Palanisamy . G,M,0,,CPI,73451,#ff5757,129416
2001,Mannargudi,Tamil Nadu,178,1,GEN,Sivapunniyam .V,M,0,,CPI,70644,#ff5757,125256
2001,Pattukkottai,Tamil Nadu,179,1,GEN,Rengarajan N.R.,M,0,,TMC(M),55474,#4747ff,116819
2001,Peravurani,Tamil Nadu,180,1,GEN,Thirugnana Sambandham S.V.,M,0,,TMC(M),64076,#4747ff,117137
2001,Orathanadu,Tamil Nadu,181,1,GEN,Vaithilingam. R,M,0,,ADMK,63836,#b2d33c,119676
2001,Thiruvonam,Tamil Nadu,182,1,GEN,Rajendran. C,M,0,,ADMK,67094,#b2d33c,128509
2001,Thanjavur,Tamil Nadu,183,1,GEN,Ubayadullah. S.N.M,M,0,,DMK,55782,#c0392b,109460
2001,Thiruvaiyaru,Tamil Nadu,184,1,GEN,Ayyaru Vandayar K.,M,0,,ADMK,55579,#b2d33c,101519
2001,Papanasam,Tamil Nadu,185,1,GEN,Ramkumar M,M,0,,TMC(M),55830,#4747ff,110844
2001,Valangiman,Tamil Nadu,186,1,SC,Boopathi Mariappan Tmt,F,0,,ADMK,54677,#b2d33c,94385
2001,Kumbakonam,Tamil Nadu,187,1,GEN,Mani Ko.Si.,M,0,,DMK,60515,#c0392b,118242
2001,Thiruvidaimarudur,Tamil Nadu,188,1,GEN,Thavamani G.,M,0,,ADMK,61235,#b2d33c,121942
2001,Thirumaiyam,Tamil Nadu,189,1,GEN,Radakrishnan. M.,M,0,,ADMK,58394,#b2d33c,113248
2001,Kolathur,Tamil Nadu,190,1,SC,Karuppayee Dr. A.,F,0,,ADMK,80855,#b2d33c,130460
2001,Pudukkottai,Tamil Nadu,191,1,GEN,Dr. Vijayabasker.C,M,0,,ADMK,77627,#b2d33c,143864
2001,Alangudi,Tamil Nadu,192,1,GEN,Venkadachalam.A.,M,0,,ADMK,59631,#b2d33c,139735
2001,Aranthangi,Tamil Nadu,193,1,GEN,Arasan P.,M,0,,MDMK,58499,#9b59b6,127204
2001,Tirupathur,Tamil Nadu,194,1,GEN,Umadhevan. Kk,M,0,,ADMK,50165,#b2d33c,98617
2001,Karaikudi,Tamil Nadu,195,1,GEN,Raja. H,M,0,,BJP,54093,#ff7f0e,111753
2001,Tiruvadanai,Tamil Nadu,196,1,GEN,Ramasamy K.R.,M,0,,TMC(M),43536,#4747ff,111294
2001,Ilayangudi,Tamil Nadu,197,1,GEN,Nadarajan. V.D.,M,0,,ADMK,45342,#b2d33c,94743
2001,Sivaganga,Tamil Nadu,198,1,GEN,Chandran.V,M,0,,ADMK,51708,#b2d33c,106230
2001,Manamadurai,Tamil Nadu,199,1,SC,Paramalai.K,M,0,,TMC(M),56508,#4747ff,99036
2001,Paramakudi,Tamil Nadu,200,1,SC,Ramprabhu R,M,0,,TMC(M),53746,#4747ff,108410
2001,Ramanathapuram,Tamil Nadu,201,1,GEN,Anwer Rhazza A,M,0,,ADMK,59824,#b2d33c,119150
2001,Kadaladi,Tamil Nadu,202,1,GEN,Balakrishnan.S,M,0,,TMC(M),51142,#4747ff,106315
2001,Mudhukulathur,Tamil Nadu,203,1,GEN,Patinetampatian. K,M,0,,ADMK,49554,#b2d33c,105458
2001,Aruppukkottai,Tamil Nadu,204,1,GEN,Sivasamy K.K.,M,0,,ADMK,49307,#b2d33c,107026
2001,Sattur,Tamil Nadu,205,1,GEN,Ramachandran K.K.S.S.R,M,0,,DMK,57953,#c0392b,135045
2001,Virudhunagar,Tamil Nadu,206,1,GEN,Damodaran S.,M,0,,TMC(M),49413,#4747ff,115815
2001,Sivakasi,Tamil Nadu,207,1,GEN,Rajagopal A,M,0,,TMC(M),65954,#4747ff,155367
2001,Srivilliputhur,Tamil Nadu,208,1,GEN,Enbathamilan. R.T.,M,0,,ADMK,53095,#b2d33c,120994
2001,Rajapalayam,Tamil Nadu,209,1,SC,Rajasekar M.,M,0,,ADMK,61740,#b2d33c,129633
2001,Vilathikulam,Tamil Nadu,210,1,GEN,Perumal .N.K,M,0,,ADMK,44415,#b2d33c,92221
2001,Ottapidaram,Tamil Nadu,211,1,SC,Sivaperumal .A.,M,0,,ADMK,39350,#b2d33c,90872
2001,Kovilpatti,Tamil Nadu,212,1,GEN,Rajendran .S.,M,0,,CPI,45796,#ff5757,113726
2001,Sankarankovil,Tamil Nadu,213,1,SC,Karuppasamy C.,M,0,,ADMK,52000,#b2d33c,119500
2001,Vasudevanallur,Tamil Nadu,214,1,SC,Easwaran R,M,0,,TMC(M),48019,#4747ff,102069
2001,Kadayanallur,Tamil Nadu,215,1,GEN,Subbiah Pandian.M.,M,0,,ADMK,48220,#b2d33c,105822
2001,Tenkasi,Tamil Nadu,216,1,GEN,Annamalai.K.,M,0,,ADMK,62454,#b2d33c,121473
2001,Alangulam,Tamil Nadu,217,1,GEN,Rajendran .P.G.,M,0,,ADMK,58498,#b2d33c,119509
2001,Tirunelveli,Tamil Nadu,218,1,GEN,Nainar Nagendran.,M,0,,ADMK,42765,#b2d33c,104492
2001,Palayamkottai,Tamil Nadu,219,1,GEN,Mohideen Khan.T.P.M,M,0,,DMK,55934,#c0392b,105282
2001,Cheranmahadevi,Tamil Nadu,220,1,GEN,Paul Manoj Pandian.P.H.,M,0,,ADMK,49873,#b2d33c,93200
2001,Ambasamudram,Tamil Nadu,221,1,GEN,Sakthivel Murugan.M.,M,0,,ADMK,43021,#b2d33c,89554
2001,Nanguneri,Tamil Nadu,222,1,GEN,Manickaraj.S.,M,0,,ADMK,46619,#b2d33c,90450
2001,Radhapuram,Tamil Nadu,223,1,GEN,Appavu .M,M,0,,IND,44619,#bdc3c7,98284
2001,Sattangulam,Tamil Nadu,224,1,GEN,Maninadar .S.S,M,0,,TMC(M),38308,#4747ff,77521
2001,Tiruchendur,Tamil Nadu,225,1,GEN,Anitha.R. Radhakrishnan.,F,0,,ADMK,52990,#b2d33c,99957
2001,Srivaikuntam,Tamil Nadu,226,1,GEN,Shunmuganathan.S.P,M,0,,ADMK,39739,#b2d33c,85321
2001,Tuticorin,Tamil Nadu,227,1,GEN,Rajammal.S,F,0,,ADMK,73286,#b2d33c,142582
2001,Kanniyakumari,Tamil Nadu,228,1,GEN,Thalavaisundaram.N,M,0,,ADMK,55650,#b2d33c,108443
2001,Nagercoil,Tamil Nadu,229,1,GEN,Austin,M,0,,MDMK,48583,#9b59b6,110147
2001,Kollachal,Tamil Nadu,230,1,GEN,Pachamal T.,M,0,,ADMK,42354,#b2d33c,91623
2001,Padmanabhapuram,Tamil Nadu,231,1,GEN,Raajendraprasad.K.P,M,0,,ADMK,36223,#b2d33c,84349
2001,Thiruvattar,Tamil Nadu,232,1,GEN,Hemachandran.J.,M,0,,CPM,47807,#ff5757,95507
2001,Vilavancode,Tamil Nadu,233,1,GEN,Mony.D.,M,0,,CPM,59087,#ff5757,104113
2001,Killiyoor,Tamil Nadu,234,1,GEN,Kumaradas Dr.,M,0,,TMC(M),40075,#4747ff,81525
2006,Royapuram,Tamil Nadu,1,1,GEN,"Jayakumar,D.",M,45,GEN,ADMK,50647,#b2d33c,95090
2006,Harbour,Tamil Nadu,2,1,GEN,"Anbazhagan, K.",M,83,GEN,DMK,26545,#c0392b,60005
2006,Dr. Radhakrishnan Nagar,Tamil Nadu,3,1,GEN,"Sekar Babu, P.K.",M,43,GEN,ADMK,84462,#b2d33c,167730
2006,Park Town,Tamil Nadu,4,1,GEN,"Srinivasan, K.",M,41,GEN,ADMK,34314,#b2d33c,72915
2006,Perambur,Tamil Nadu,5,1,SC,"Mahendran, K.",M,39,SC,CPI(M),81765,#ff5757,182379
2006,Purasawalkam,Tamil Nadu,6,1,GEN,"Babu, V.S.",M,55,GEN,DMK,90168,#c0392b,191680
2006,Egmore,Tamil Nadu,7,1,SC,Parithi Ellamvazhuthi,M,46,SC,DMK,38455,#c0392b,79326
2006,Anna Nagar,Tamil Nadu,8,1,GEN,Arcot Veerasamy,M,68,GEN,DMK,100099,#c0392b,216659
2006,T-Nagar,Tamil Nadu,9,1,GEN,"Kalairajan, V.P.",M,44,GEN,ADMK,74131,#b2d33c,152632
2006,Thousand Lights,Tamil Nadu,10,1,GEN,"Stalin, M.K.",M,53,GEN,DMK,49817,#c0392b,108291
2006,Chepauk,Tamil Nadu,11,1,GEN,"Karunanidhi, M.",M,82,GEN,DMK,34188,#c0392b,67082
2006,Triplicane,Tamil Nadu,12,1,GEN,Bader Sayeed,F,59,GEN,ADMK,40404,#b2d33c,85504
2006,Mylapore,Tamil Nadu,13,1,GEN,"Shekher, S.Ve.",M,55,GEN,ADMK,62794,#b2d33c,147345
2006,Saidapet,Tamil Nadu,14,1,GEN,"Senthamizhan, G.",M,43,GEN,ADMK,75973,#b2d33c,164295
2006,Gummidipoondi,Tamil Nadu,15,1,GEN,Vijayakumar.K.S,M,35,GEN,ADMK,63147,#b2d33c,156263
2006,Ponneri,Tamil Nadu,16,1,SC,Balaramanan.P,M,45,SC,ADMK,84259,#b2d33c,175229
2006,Thiruvottiyur,Tamil Nadu,17,1,GEN,Samy. K.P.P,M,48,GEN,DMK,158204,#c0392b,341402
2006,Villivakkam,Tamil Nadu,18,1,GEN,Ranganathan. B,M,54,GEN,DMK,278850,#c0392b,611084
2006,Alandur,Tamil Nadu,19,1,GEN,"Anbarasan, T. M",M,46,GEN,DMK,133232,#c0392b,284403
2006,Tambaram,Tamil Nadu,20,1,GEN,"Raja, S.R",M,50,GEN,DMK,269717,#c0392b,561888
2006,Tirupporur,Tamil Nadu,21,1,SC,"Moorthy, D",M,40,SC,PMK,73328,#d35400,162708
2006,Chengalpattu,Tamil Nadu,22,1,GEN,"Arumugam, K",M,48,GEN,PMK,61664,#d35400,127475
2006,Maduranthakam,Tamil Nadu,23,1,GEN,"Ghayathri Devi, K",F,35,GEN,INC,51106,#2ecc71,117418
2006,Acharapakkam,Tamil Nadu,24,1,SC,Sankara Valli @,F,64,SC,DMK,55116,#c0392b,109003
2006,Uthiramerur,Tamil Nadu,25,1,GEN,"Sundar,K",M,52,GEN,DMK,70488,#c0392b,144596
2006,Kancheepuram,Tamil Nadu,26,1,GEN,"Kamalambal, P",F,67,GEN,PMK,81366,#d35400,172723
2006,Sriperumbudur,Tamil Nadu,27,1,SC,"Yasodha, D",F,62,SC,INC,70066,#2ecc71,160042
2006,Poonamallee,Tamil Nadu,28,1,GEN,Sudarsanam.D,M,63,GEN,INC,98920,#2ecc71,203991
2006,Thiruvallur,Tamil Nadu,29,1,GEN,Shivaji. E.A.P,M,60,GEN,DMK,64378,#c0392b,133732
2006,Tiruttani,Tamil Nadu,30,1,GEN,Hari.G,M,46,GEN,ADMK,52871,#b2d33c,122687
2006,Pallipet,Tamil Nadu,31,1,GEN,Raman. E.S.S,M,51,GEN,INC,58534,#2ecc71,126680
2006,Arakkonam,Tamil Nadu,32,1,SC,Jaganmoorthy.M,M,38,SC,DMK,66338,#c0392b,140646
2006,Sholingur,Tamil Nadu,33,1,GEN,"Arul Anbarasu,D",M,33,GEN,INC,63502,#2ecc71,138112
2006,Ranipet,Tamil Nadu,34,1,GEN,"Gandhi,R",M,61,GEN,DMK,92584,#c0392b,168313
2006,Arcot,Tamil Nadu,35,1,GEN,Elavazhagan.K.L,M,45,GEN,PMK,60286,#d35400,123707
2006,Katpadi,Tamil Nadu,36,1,GEN,Duraimurugan,M,66,GEN,DMK,86824,#c0392b,151130
2006,Gudiyattam,Tamil Nadu,37,1,GEN,Latha.G,F,42,GEN,CPI(M),48166,#ff5757,121338
2006,Pernambattu,Tamil Nadu,38,1,SC,Chinnasamy.A,M,53,SC,DMK,65805,#c0392b,131491
2006,Vaniyambadi,Tamil Nadu,39,1,GEN,Abdul Basith.H,M,40,GEN,DMK,69837,#c0392b,131360
2006,Natrampalli,Tamil Nadu,40,1,GEN,Sooriyakumar.N.K.R,M,46,GEN,DMK,78689,#c0392b,154916
2006,Tiruppattur,Tamil Nadu,41,1,GEN,Raja.T.K,M,41,GEN,PMK,71932,#d35400,147764
2006,Chengam,Tamil Nadu,42,1,SC,Polur Varadhan M,M,54,SC,INC,53366,#2ecc71,124842
2006,Thandarambattu,Tamil Nadu,43,1,GEN,Velu E.V,M,61,GEN,DMK,81592,#c0392b,143976
2006,Tiruvannamalai,Tamil Nadu,44,1,GEN,Pitchandi K,M,51,GEN,DMK,74773,#c0392b,149893
2006,Kalasapakkam,Tamil Nadu,45,1,GEN,Krishnamurthy-Agri S.S,M,46,GEN,ADMK,68586,#b2d33c,142192
2006,Polur,Tamil Nadu,46,1,GEN,Vijayakumar P.S,M,51,GEN,INC,58595,#2ecc71,124456
2006,Anaicut,Tamil Nadu,47,1,GEN,Pandurangan. K,M,51,GEN,ADMK,59220,#b2d33c,131556
2006,Vellore,Tamil Nadu,48,1,GEN,Gnanasekaran.C,M,56,GEN,INC,63957,#2ecc71,135359
2006,Arani,Tamil Nadu,49,1,GEN,Sivanandam. R,M,57,GEN,DMK,69722,#c0392b,141134
2006,Cheyyar,Tamil Nadu,50,1,GEN,Vishnuprasad M K,M,34,GEN,INC,60109,#2ecc71,135508
2006,Vandavasi,Tamil Nadu,51,1,SC,Jayaraman S P,M,54,SC,DMK,65762,#c0392b,123414
2006,Peranamallur,Tamil Nadu,52,1,GEN,Edirolimanian G,M,43,GEN,PMK,56331,#d35400,121231
2006,Melmalayanur,Tamil Nadu,53,1,GEN,Senthamizhselvan.P,M,41,GEN,PMK,56758,#d35400,123907
2006,Gingee,Tamil Nadu,54,1,GEN,Kannan.V,M,51,GEN,DMK,62350,#c0392b,129946
2006,Tindivanam,Tamil Nadu,55,1,GEN,Shanmugam. C.Ve.,M,41,GEN,ADMK,55856,#b2d33c,118735
2006,Vanur,Tamil Nadu,56,1,SC,Ganapathy.N.,M,42,SC,ADMK,59978,#b2d33c,140884
2006,Kandamangalam,Tamil Nadu,57,1,SC,Pushparaj. S,M,35,SC,DMK,64620,#c0392b,139441
2006,Villupuram,Tamil Nadu,58,1,GEN,Ponmudy.K,M,55,GEN,DMK,72462,#c0392b,154600
2006,Mugaiyur,Tamil Nadu,59,1,GEN,Kaliyavarathan.V.A.T,M,44,GEN,PMK,46313,#d35400,128303
2006,Thirunavalur,Tamil Nadu,60,1,GEN,Kumaraguru. R,M,45,GEN,ADMK,57235,#b2d33c,125832
2006,Ulundurpet,Tamil Nadu,61,1,SC,Thirunavukarasu.K,M,45,SC,DMK,65662,#c0392b,149061
2006,Nellikuppam,Tamil Nadu,62,1,GEN,Rajendran.Saba.,M,44,GEN,DMK,57403,#c0392b,124365
2006,Cuddalore,Tamil Nadu,63,1,GEN,Iyappan.G.,M,49,GEN,DMK,67003,#c0392b,140286
2006,Panruti,Tamil Nadu,64,1,GEN,Velmurugan.T.,M,37,GEN,PMK,54653,#d35400,143148
2006,Kurinjipadi,Tamil Nadu,65,1,GEN,Panneerselvam.M.R.K.,M,48,GEN,DMK,56462,#c0392b,123708
2006,Bhuvanagiri,Tamil Nadu,66,1,GEN,Selvi Ramajayam,F,39,GEN,ADMK,65505,#b2d33c,127834
2006,Kattumannarkoil,Tamil Nadu,67,1,SC,Ravikumar.D.,M,45,SC,VCK,57244,#222,111245
2006,Chidambaram,Tamil Nadu,68,1,GEN,Arunmozhidevan.A.,M,37,GEN,ADMK,56327,#b2d33c,111066
2006,Vridhachalam,Tamil Nadu,69,1,GEN,Vijayakanth.A.,M,55,GEN,DMDK,61337,#f1c40f,151731
2006,Mangalur,Tamil Nadu,70,1,SC,Selvam.K,M,45,SC,VCK,62217,#222,142349
2006,Rishivandiyam,Tamil Nadu,71,1,GEN,Sivaraj. S,M,51,GEN,INC,54793,#2ecc71,128194
2006,Kallakurichi,Tamil Nadu,72,1,GEN,Udhayasooriyan. T,M,42,GEN,DMK,64036,#c0392b,132298
2006,Sankarapuram,Tamil Nadu,73,1,GEN,Angaiyarkanni. A (Selvi),F,28,GEN,DMK,62970,#c0392b,144844
2006,Hosur,Tamil Nadu,74,1,GEN,Gopinath.K,M,42,GEN,INC,90647,#2ecc71,215406
2006,Thalli,Tamil Nadu,75,1,GEN,Ramachandran T,M,38,GEN,IND,30032,#bdc3c7,123888
2006,Kaveripattinam,Tamil Nadu,76,1,GEN,Meganathan T A,M,46,GEN,PMK,64878,#d35400,141173
2006,Krishnagiri,Tamil Nadu,77,1,GEN,Senguttuvan T,M,53,GEN,DMK,69068,#c0392b,140271
2006,Bargur,Tamil Nadu,78,1,GEN,Thambidurai M,M,59,GEN,ADMK,61299,#b2d33c,143663
2006,Harur,Tamil Nadu,79,1,SC,Dillibabu.P,M,41,SC,CPI(M),71030,#ff5757,155411
2006,Morappur,Tamil Nadu,80,1,GEN,Mullaivendhan.V,M,60,GEN,DMK,64962,#c0392b,126784
2006,Palacodu,Tamil Nadu,81,1,GEN,Anbalagan K.P,M,48,GEN,ADMK,66711,#b2d33c,150902
2006,Dharmapuri,Tamil Nadu,82,1,GEN,Velusamy. L,M,40,GEN,PMK,76195,#d35400,147708
2006,Pennagaram,Tamil Nadu,83,1,GEN,Periannan.P.N,M,50,GEN,DMK,74109,#c0392b,149932
2006,Mettur,Tamil Nadu,84,1,GEN,Mani G K,M,55,GEN,PMK,66250,#d35400,138183
2006,Taramangalam,Tamil Nadu,85,1,GEN,Kannan P,M,44,GEN,PMK,49045,#d35400,141757
2006,Omalur,Tamil Nadu,86,1,GEN,Tamizharasu.A,M,44,GEN,PMK,58287,#d35400,134357
2006,Yercaud,Tamil Nadu,87,1,ST,Tamilselvan C,M,35,ST,DMK,48791,#c0392b,113626
2006,Salem-I,Tamil Nadu,88,1,GEN,Ravichandran. L.,M,41,GEN,ADMK,69083,#b2d33c,156561
2006,Salem-Ii,Tamil Nadu,89,1,GEN,Arumugam S,M,66,GEN,DMK,85348,#c0392b,180545
2006,Veerapandi,Tamil Nadu,90,1,GEN,Rajendran A,M,41,GEN,DMK,90477,#c0392b,212846
2006,Panamarathupatti,Tamil Nadu,91,1,GEN,Rajendran R,M,47,GEN,DMK,73210,#c0392b,164238
2006,Attur,Tamil Nadu,92,1,GEN,Sundaram M R,M,50,GEN,INC,53617,#2ecc71,118370
2006,Talavasal,Tamil Nadu,93,1,SC,Chinnadurai K,M,33,SC,DMK,60287,#c0392b,131943
2006,Rasipuram,Tamil Nadu,94,1,GEN,Ramaswamy.K.P,M,54,GEN,DMK,62629,#c0392b,137750
2006,Senthamangalam,Tamil Nadu,95,1,ST,Ponnusamy.K,M,54,ST,DMK,64506,#c0392b,129240
2006,Namakkal,Tamil Nadu,96,1,SC,Jayakumar.K,M,56,SC,INC,61306,#2ecc71,143999
2006,Kapilamalai,Tamil Nadu,97,1,GEN,Nedunchezhian.K,M,51,GEN,PMK,58048,#d35400,122862
2006,Tiruchengodu,Tamil Nadu,98,1,GEN,Thanngamani.P,M,46,GEN,ADMK,85471,#b2d33c,212068
2006,Sankari,Tamil Nadu,99,1,SC,Duraisamy.V.P,M,56,SC,DMK,67792,#c0392b,144691
2006,Edappadi,Tamil Nadu,100,1,GEN,Kaveri V,M,54,GEN,PMK,76027,#d35400,169848
2006,Mettuppalayam,Tamil Nadu,101,1,GEN,Chinnaraj.O.K .,M,51,GEN,ADMK,67445,#b2d33c,151546
2006,Avanashi,Tamil Nadu,102,1,SC,Prema.R.,F,34,SC,ADMK,54562,#b2d33c,134476
2006,Thondamuthur,Tamil Nadu,103,1,GEN,Kannappan.M.,M,71,GEN,MDMK,123490,#9b59b6,296863
2006,Singanallur,Tamil Nadu,104,1,GEN,Chinnaswamy.R.,M,67,GEN,ADMK,100283,#b2d33c,240267
2006,Coimbatore North,Tamil Nadu,105,1,GEN,Malaravan.T.,M,57,GEN,ADMK,49957,#b2d33c,100669
2006,Coimbatore South,Tamil Nadu,106,1,GEN,Pongalur Palanisamy.N.,M,61,GEN,DMK,51827,#c0392b,109103
2006,Perur,Tamil Nadu,107,1,GEN,Velumani.S.P.,M,36,GEN,ADMK,114024,#b2d33c,246121
2006,Kinathukkadavu,Tamil Nadu,108,1,GEN,Damodaran.S.,M,53,GEN,ADMK,55493,#b2d33c,117812
2006,Pollachi,Tamil Nadu,109,1,GEN,Pollachi Jayaraman .V.,M,53,GEN,ADMK,62455,#b2d33c,135722
2006,Valparai,Tamil Nadu,110,1,SC,Kovaithangam.N.,M,58,SC,INC,46561,#2ecc71,86321
2006,Udumalpet,Tamil Nadu,111,1,GEN,Shanmugavelu.C.,M,56,GEN,ADMK,66178,#b2d33c,143593
2006,Dharapuram,Tamil Nadu,112,1,SC,Prabavathi.P,F,38,SC,DMK,55312,#c0392b,123871
2006,Vellakoil,Tamil Nadu,113,1,GEN,Saminathan.M.P,M,41,GEN,DMK,60909,#c0392b,117618
2006,Pongalur,Tamil Nadu,114,1,GEN,Mani.S.,M,46,GEN,DMK,47702,#c0392b,114351
2006,Palladam,Tamil Nadu,115,1,GEN,Velusamy.S.M.,M,52,GEN,ADMK,73059,#b2d33c,167080
2006,Tiruppur,Tamil Nadu,116,1,GEN,Govindasamy.C,M,52,GEN,CPI(M),106073,#ff5757,244194
2006,Kangayam,Tamil Nadu,117,1,GEN,Sekar.S,M,39,GEN,INC,56946,#2ecc71,123559
2006,Modakkurichi,Tamil Nadu,118,1,GEN,Palanisami.R.M,M,47,GEN,INC,64625,#2ecc71,146507
2006,Perundurai,Tamil Nadu,119,1,GEN,Ponnudurai.C,M,46,GEN,ADMK,59631,#b2d33c,137506
2006,Erode,Tamil Nadu,120,1,GEN,Raaja.Nkk.P,M,40,GEN,DMK,94938,#c0392b,214918
2006,Bhavani,Tamil Nadu,121,1,GEN,K V Ramanathan,M,43,GEN,PMK,52603,#d35400,126612
2006,Andhiyur,Tamil Nadu,122,1,SC,Gurusamy.S,M,53,SC,DMK,57043,#c0392b,111198
2006,Gobichettipalayam,Tamil Nadu,123,1,GEN,Sengottaiyan.K.A,M,59,GEN,ADMK,55181,#b2d33c,121516
2006,Bhavanisagar,Tamil Nadu,124,1,GEN,Subramaniam.O,M,55,GEN,DMK,65055,#c0392b,128086
2006,Sathyamangalam,Tamil Nadu,125,1,GEN,Dharmalingam.L.P,M,47,GEN,DMK,56035,#c0392b,121465
2006,Coonoor,Tamil Nadu,126,1,SC,"Soundarapandian,A",M,39,SC,DMK,45303,#c0392b,95666
2006,Udhagamandalam,Tamil Nadu,127,1,GEN,Gopalan.B,M,60,GEN,INC,45551,#2ecc71,95797
2006,Gudalur,Tamil Nadu,128,1,GEN,"Ramachandhiran,K",M,55,GEN,DMK,74147,#c0392b,143352
2006,Palani,Tamil Nadu,129,1,SC,Anbalakan.M,M,48,SC,DMK,57181,#c0392b,120386
2006,Oddamchatram,Tamil Nadu,130,1,GEN,Sakkarapani.R,M,45,GEN,DMK,63811,#c0392b,118896
2006,Periyakulam,Tamil Nadu,131,1,GEN,Panneer Selvam.O,M,56,GEN,ADMK,68345,#b2d33c,137287
2006,Theni,Tamil Nadu,132,1,GEN,Ganesan Rd,M,43,GEN,ADMK,62194,#b2d33c,136690
2006,Bodinayakkanur,Tamil Nadu,133,1,GEN,Lakshmanan S,M,34,GEN,DMK,51474,#c0392b,117347
2006,Cumbum,Tamil Nadu,134,1,GEN,Eramakrishnan N,M,57,GEN,MDMK,50761,#9b59b6,117390
2006,Andipatti,Tamil Nadu,135,1,GEN,Jayalalithaa J,F,58,GEN,ADMK,73927,#b2d33c,134304
2006,Sedapatti,Tamil Nadu,136,1,GEN,Durairaj.C,M,55,GEN,ADMK,42590,#b2d33c,97990
2006,Thirumangalam,Tamil Nadu,137,1,GEN,Elavarasan.Veera,M,46,GEN,MDMK,45067,#9b59b6,120248
2006,Usilampatti,Tamil Nadu,138,1,GEN,Mahendran.I,M,45,GEN,ADMK,39009,#b2d33c,92503
2006,Nilakkottai,Tamil Nadu,139,1,SC,Thenmozhi .S.,F,43,SC,ADMK,53275,#b2d33c,122838
