ISO,NAME,LON,LAT
iwm,Iwam,141.81705,-4.27346
iwo,Iwur,140.82271,-5.11036
iws,Sepik Iwam,142.11683,-4.30928
ixc,Ixcatec,-97.12415,17.75974
ixi,Nebaj Ixil,-91.18849,15.52292
ixj,Chajul Ixil,-90.97619,15.58022
hud,Huaulu,129.20169,-2.95835
hue,San Francisco del Mar Huave,-94.57383,16.28361
huf,Humene,147.56221,-9.70693
hug,Huachipaeri,-71.22749,-13.31951
huh,Huilliche,-72.76697,-40.06939
hui,Huli,142.96326,-5.97212
huj,Northern Guiyang Hmong,106.68224,26.72377
huk,Hulung,128.58693,-2.87389
hul,Hula,147.70512,-9.99427
hum,Hungana,18.43121,-3.69695
huo,Hu,100.88061,22.01635
hup,Hupa,-123.67988,41.09821
huq,Tsat,109.33558,18.31917
hur,Halkomelem,-123.66296,48.7911
hus,Veracruz Huastec,-98.50276,21.6153
hut,Humla,81.56591,30.14514
huu,Murui Huitoto,-73.84075,-1.51775
huv,San Mateo del Mar Huave,-95.00766,16.21295
huw,Hukumina,126.194,-3.274
hux,Nüpode Huitoto,-70.95587,-2.34495
huy,Hulaula,35.01938,31.7107
huz,Hunzib,46.13691,42.08076
hva,San Luís Potosí Huastec,-99.00083,21.8394
hvc,Haitian Vodoun Culture Language,-72.394,18.911
hve,San Dionisio del Mar Huave,-94.7001,16.35137
hvn,Sabu,121.84682,-10.5522
hvv,Santa María del Mar Huave,-94.81586,16.21669
hwa,Wané,-6.44406,4.85171
haw,Hawaiian,-155.42995,19.62965
hwo,Hwana,12.76825,10.3633
hya,Hya,13.55888,10.49393
iai,Iaai,166.59048,-20.63012
ian,Iatmul,143.31566,-4.30064
iap,Iapama,-53.32686,0.97588
iar,Purari,145.03551,-7.59133
iba,Iban,112.46189,1.82601
ibb,Ibibio,7.86688,5.15279
ibd,Iwaidja,132.45337,-11.33788
ibe,Akpes,5.95559,7.50256
ibg,Ibanag,121.89093,17.42014
ibl,Ibaloi,120.69508,16.42625
ibm,Agoi,8.21629,5.87953
ibn,Ibino,8.15254,4.59603
ibi,Ibilo,6.08384,7.42662
ibr,Ibuoro,7.93108,5.49672
ibu,Ibu,127.54233,1.50556
iby,Ibani,7.23558,4.49119
ica,Ede Ica,1.82137,8.46128
isl,Icelandic,-19.02117,63.48375
ich,Etkywan,10.35011,7.13773
icl,Icelandic Sign Language,-20.27305,64.17306
icr,Islander Creole English,-81.70425,12.55352
ida,Idakho-Isukha-Tiriki,34.81704,0.21557
idb,Indo-Portuguese,81.67875,7.71975
idc,Idon,7.78151,10.21749
idd,Ede Idaca,2.27039,7.78428
ide,Idere,8.0831,5.21188
idi,Idi,142.30075,-8.75976
idu,Idoma,7.71261,7.19139
idr,Indri,25.98485,8.81513
ids,Idesa,6.2929,7.34629
idt,Idaté,125.83176,-8.76258
ifa,Amganad Ifugao,121.0422,16.90155
ifb,Batad Ifugao,121.23011,16.82656
ife,Ifè,1.38621,7.36855
iff,Ifo,169.00732,-18.76682
ifk,Tuwali Ifugao,121.11348,16.66464
ifm,Teke-Fuumu,15.50605,-3.59003
ifu,Mayoyao Ifugao,121.29005,16.99837
ify,Keley-I Kallahan,121.03484,16.70985
igb,Ebira,7.06183,8.15516
ige,Igede,8.27362,6.95522
igg,Igana,144.84075,-4.70942
igl,Igala,7.17974,7.34325
igm,Kanggape,144.81601,-4.4153
ign,Ignaciano,-65.39934,-15.11882
igo,Isebe,145.69081,-5.20719
ibo,Igbo,7.23441,4.62705
igw,Igwe,6.08157,7.10878
ihb,Iha Based Pidgin,132.294,-2.935
ihi,Ihievbe,6.08581,7.00917
ihp,Iha,132.27102,-2.81013
iii,Sichuan Yi,102.12119,28.19474
ijc,Izon,5.51702,5.17986
ije,Biseni,6.51646,5.40296
ijj,Ede Ije,2.64262,7.09729
ijn,Kalabari,6.69539,4.53194
ijs,Southeast Ijo,6.32192,4.44235
iki,Iko,7.9866,4.56197
ikk,Ika,6.31058,6.36423
iko,Olulumo-Ikom,8.56546,5.97709
ikp,Ikpeshi,6.17647,7.04475
ikl,Ikulu,7.86684,10.13393
ikv,Iku-Gora-Ankwa,7.84105,10.27852
ikw,Ikwere,6.86651,5.04333
ikx,Ik,34.25066,3.61407
ikz,Ikizu,34.35893,-1.9915
ila,Ile Ape,123.44173,-8.38636
ilb,Ila,26.45548,-15.60807
ilv,Ilue,8.25236,4.78618
ilg,Garig-Ilgar,132.18174,-11.41198
ili,Ili Turki,80.64616,43.98761
ilk,Ilongot,121.54727,16.37846
ill,Iranun,118.2235,4.3362
ilo,Ilocano,120.99329,15.93614
ilu,Ili'uun,125.90186,-7.84385
ilw,Talur,126.33592,-7.88553
ime,Imeraguen,-16.34726,19.37331
imi,Anamgura,144.99148,-4.63762
imn,Imonda,141.1713,-3.31228
imo,Imbongu,144.02573,-6.13629
imr,Imroing,129.65091,-7.96772
inp,Iñapari,-69.30827,-12.46525
inb,Inga,-76.86062,1.00313
bfh,Blafe,141.22623,-8.56161
inz,Ineseno,-119.711,34.429
ing,Degexit'an,-160.04427,62.0697
inh,Ingush,44.15799,42.95255
inj,Jungle Inga,-76.65931,0.88872
inl,Indonesian Sign Language,112.378,-7.908
inn,Isinai,121.12014,16.32993
ino,Inoke-Yate,145.53907,-6.32311
ina,Interlingua,2.615,48.203
ins,Indian Sign Language,77.40423,27.279
int,Intha,96.93882,20.39204
ind,Indonesian,109.71572,-7.33458
ior,Inor,37.79684,7.94883
iou,Tuma-Irumu,146.60922,-6.29221
iow,Iowa-Oto,-95.52135,40.05114
ipi,Ipili,143.08884,-5.42586
ipo,Ipiko,144.8632,-7.37424
iqu,Iquito,-73.97046,-3.31233
irn,Irántxe,-57.98063,-12.71782
ire,Iresim,135.02456,-3.62803
irh,Irarutu,133.58624,-2.94438
iri,Irigwe,8.6525,9.85197
irk,Iraqw,35.29393,-4.19948
irr,Ir,106.56415,15.71875
iru,Irula,79.95209,12.70645
irx,Kamberau,133.51841,-3.53189
iry,Iraya,120.64995,13.38103
isa,Isabi,145.46204,-5.83809
isc,Isconahua,-74.51927,-7.75236
isd,Isnag,121.1599,18.21387
ise,Italian Sign Language,12.42949,42.72915
isg,Irish Sign Language,-6.36541,53.31499
ish,Esan,6.33917,6.25685
isi,Nkem-Nkum,8.68668,6.59158
isr,Israeli Sign Language,34.76366,31.5279
ism,Masimasi,139.04018,-2.00717
isn,Isanzu,34.846,-3.99991
iso,Isoko,6.24682,5.52889
ist,Istriot,13.64,45.088
isu,Isu,9.96577,6.63731
itb,Binongan Itneg,120.87563,17.59722
ite,Itene,-64.98409,-12.29945
iti,Inlaod Itneg,120.65389,17.61752
itk,Judeo-Italian,11.47233,43.12845
itl,Itelmen,156.90623,56.77984
itm,Itu Mbon Uzo,7.80378,5.52679
ita,Italian,12.97622,42.609
ito,Itonama,-64.35748,-12.80431
itr,Iteri,141.58528,-4.11998
its,Isekiri,5.5862,5.81898
itt,Maeng Itneg,120.71816,17.24531
itu,Itutang,144.88352,-4.61602
itv,Itawit,121.5796,17.73286
itw,Ito,8.04626,5.14438
itx,Itik,139.34115,-2.18342
ity,Moyadan Itneg,120.70173,17.42321
itz,Itzá,-89.87338,17.02694
ium,Iu Mien,110.31542,24.42413
ixl,San Juan Cotzal Ixil,-90.89351,15.45693
iya,Iyayu,5.68537,7.38143
iyo,Mesaka,9.8723,6.32679
iyx,Yaka,13.36366,-3.73301
izh,Ingrian,29.71145,59.47403
izi,Izi-Ezaa-Ikwo-Mgbo,8.03044,6.31831
jaa,Jamamadí,-66.56619,-7.62223
jab,Hyam,7.95163,9.37832
jac,Eastern Jacalteco,-91.66327,15.66095
jad,Jahanka,-14.40663,10.80654
jae,Yabem,147.80997,-6.67052
jaf,Jara,11.70359,10.52325
jah,Jah Hut,102.2913,3.67619
jai,Western Jacalteco,-91.77069,15.72465
jaj,Zazao,159.25532,-8.18719
jak,Jakun,103.34214,2.64582
jal,Yalahatan,129.31549,-3.3619
jam,Jamaican Creole English,-77.27348,18.11864
jav,Javanese,111.07143,-7.40618
jao,Yanyuwa,136.05506,-15.76212
jap,Jaruára,-65.44134,-7.42116
jaq,Yaqay,139.24945,-6.66632
jar,Jarawa,10.21664,9.42456
jas,New Caledonian Javanese,166.4449,-22.3001
jat,Jakati,37.3,48.616
jau,Yaur,134.87891,-3.32519
jdg,Jadgali,67.43591,26.01136
jda,Jad,79.153,30.241
jax,Jambi Malay,103.12993,-2.6469
jay,Jarnango,134.87665,-12.08531
jaz,Jawe,164.67594,-20.66477
jbe,Judeo-Berber,34.97483,32.55935
jbj,Arandai,132.98337,-2.08016
jbn,Nafusi,11.82876,31.95294
jbt,Jabutí,-64.66937,-12.03802
jbu,Jukun Takum,10.50812,6.86367
jcs,Jamaican Country Sign Language,-76.93205,17.99968
jct,Judeo-Crimean Tatar,66.3805,39.84121
jeb,Jebero,-76.41032,-5.40317
jee,Jerung,86.25468,27.17411
jeg,Jeng,107.14659,15.03918
jeh,Jeh,107.89563,15.19845
jei,Yei,140.86307,-7.87489
jek,Jeri Kuo,-5.66717,9.3957
jel,Yelmek,139.09633,-7.4453
jen,Dza,11.38838,9.26671
jer,Jere,8.95834,10.19625
jet,Manem,141.01991,-2.99145
jeu,Jonkor Bourmataguil,19.09535,11.50342
jge,Judeo-Georgian,35.11371,31.74069
jhi,Jehai,101.54145,5.63695
jia,Jina,14.9611,11.35547
jib,Jibu,11.30864,7.49214
jic,Tol,-87.03719,14.66859
jid,Bu,8.65697,9.05077
jie,Jilbe,14.57944,11.79919
jig,Djingili,133.65904,-17.16504
jih,Shangzhai,102.63,32.225
jii,Jiiddu,44.12938,1.84353
jil,Jilim,145.70602,-5.56611
jim,Jimi,13.52578,10.25105
jio,Jiamao,109.85372,18.55481
jiq,Guanyinqiao,101.9276,31.56552
jit,Jita,33.91413,-1.62681
jiu,Buyuan Jinuo,101.05697,22.04726
jiv,Shuar,-78.18923,-3.45136
jiy,Buyuan Jinuo,101.08,22
jko,Kubo,142.18292,-5.92584
jku,Labir,9.59527,10.48469
jma,Dima,149.60524,-9.70322
jmb,Zumbun,9.9683,10.82701
jmc,Machame,37.07033,-3.29385
jmd,Yamdena,131.44018,-7.73722
jmi,Jimi,9.8118,10.72987
jmk,Jamtska,14.183,63.054
jml,Jumli,82.437,29.17076
jmr,Kamara,-2.34944,8.93891
jms,Mashi,10.27783,6.91719
jmx,Western Juxtlahuaca Mixtec,-98.2096,17.30034
jna,Jangshung,78.43438,31.56656
jnd,Jandavra,69.76,25.617
jng,Yangman,132.52004,-14.49642
jni,Janji,8.63029,10.11968
jnj,Yemsa,37.44117,7.79821
jnl,Rawat,80.81502,30.04702
jns,Jaunsari,77.90842,30.5587
job,Joba,28.99784,-3.45787
jod,Wojenaka,-7.6104,9.72582
jor,Jora,-63.20942,-15.74923
jos,Jordanian Sign Language,36.0829,31.82024
jow,Jowulu,-5.47873,10.76912
jpn,Japanese,136.46904,35.35084
jqr,Jaqaru,-75.89576,-12.88233
jra,Jarai,108.14356,13.69433
jrr,Jiru,10.58721,8.64125
jrt,Jorto,9.42486,8.93055
jru,Japrería,-72.71012,10.55231
jsl,Japanese Sign Language,139.07918,36.02213
jua,Júma,-64.09979,-7.27501
jub,Wannu,8.96594,7.83859
juc,Jurchen,121.6101,29.58316
jud,Worodougou,-6.72244,8.23453
juh,Hõne,10.92061,9.79715
juk,Wapan,9.83299,7.97862
jul,Jirel,86.32005,27.69311
jum,Jumjum,33.74936,10.4349
jun,Juang,85.58452,21.26064
juo,Jiba,11.50987,9.26508
jup,Hupdë,-69.98387,0.46252
jur,Jurúna,-53.34717,-10.93541
jut,Jutish,9.38924,54.91105
juu,Ju,9.81175,10.18448
juw,Wãpha,9.90381,9.10829
juy,Juray,84.12038,19.09102
jvn,Caribbean Javanese,-55.42758,5.67057
jwi,Jwira-Pepesa,-2.10891,5.10752
jya,Jiarong,102.22875,31.60295
jye,Judeo-Yemeni Arabic,34.80468,32.0235
jyy,Jaya,17.94151,12.3707
ksk,Kansa,-96.85712,36.80439
kbd,Kabardian,43.39182,43.50822
kaa,Karakalpak,59.53703,43.29122
kad,Kadara,7.45933,9.99696
kae,Ketangalan,121.42537,25.02571
kag,Kajaman,113.88626,2.78613
kah,Kara,22.99468,9.99526
kai,Karekare,10.87324,12.5176
kaj,Jju,7.97167,9.83116
kak,Kayapa Kallahan,120.90003,16.321
kyl,Kalapuya,-123.92463,44.98615
tsw,Tsishingini,5.11073,10.2882
xnn,Northern Kankanay,120.78649,17.10573
kao,Xaasongaxango,-10.66986,14.18052
kap,Bezhta,46.03319,42.1206
kaq,Capanahua,-74.38135,-6.63254
xrb,Eastern Karaboro,-4.52253,10.49875
xsm,Kasem,-1.24065,11.25817
xtc,Katcha-Kadugli-Miri,29.49142,10.84227
cdr,Cinda-Regi-Tiyal,5.84212,10.34189
kav,Katukína,-70.38221,-8.19121
xaw,Kawaiisu,-118.67889,36.05383
kax,Kao,127.84662,1.16654
kay,Kamayurá,-53.46514,-12.26606
kaz,Kazakh,66.90226,43.95029
kba,Kalarko,118.91114,-31.71542
kbb,Kaxuiâna,-55.91008,2.17138
kbc,Kadiwéu,-57.58202,-19.72224
xbx,Kabixí,-58.9931,-14.24031
kbe,Kanju,142.89266,-13.32427
kbf,Kakauhua,-72.3228,-39.04876
kbg,Khamba,95.236,28.731
kbh,Camsá,-76.8931,1.14537
kbj,Kari,25.74914,5.03525
kbk,Grass Koiari,147.43743,-9.51218
kbl,Kanembu,14.84371,13.87489
kbm,Iwal,146.98309,-7.20938
kbn,Kare,16.04101,6.82051
kbo,Keliko,30.67453,3.75752
kbp,Kabiyé,1.076,7.17146
kbq,Kamano,145.72827,-6.25829
kbr,Kafa,36.17183,7.34022
kbs,Kande,11.70762,-0.00776
kbt,Abadi,146.9919,-9.03389
kbu,Kabutra,69.691,25.292
kbv,Dera,140.94739,-3.52309
kbw,Kaiep,143.88443,-3.70524
kbx,Ap Ma,144.08524,-4.35147
kby,Manga Kanuri,10.551,13.9977
kbz,Duhwa,8.77995,9.32586
kca,Khanty,66.12177,62.43083
kcb,Kawacha,146.20897,-6.96411
kcc,Lubila,8.29204,5.46011
kcd,Ngkâlmpw Kanum,140.81838,-8.87044
kce,Kaivi,8.10795,10.43276
kcf,Ukaan,6.03933,7.59722
kcg,Tyap,8.3082,9.75568
kch,Vono,8.20774,10.43572
kci,Kamantan,7.7119,9.85455
kcj,Kobiana,-16.06181,12.43303
kck,Kalanga,27.95131,-21.42932
kcl,Kela,147.1729,-7.47103
kcm,Gula,22.32378,9.72836
kcn,Nubi,32.51228,0.58251
kco,Kinalakna,147.44249,-6.05862
kcp,Kanga,29.34628,11.01742
kcq,Kamo,11.27125,10.06018
kcr,Katla,29.28254,11.80325
kcs,Koenoem,9.46622,9.01129
kct,Kaian,144.75613,-4.06543
kcu,Kami,37.98003,-6.71075
kcv,Kete,22.90271,-7.15104
kcw,Kabwari,29.16838,-4.36966
kcx,Kachama-Ganjule,37.92915,6.3971
kcy,Korandje,-2.48113,29.49571
kcz,Konongo,32.18028,-6.51503
kda,Worimi,152.10658,-32.48064
kdc,Kutu,37.86225,-7.23789
kdd,Yankunytjatjara,133.57684,-26.40642
kde,Makonde,39.6133,-10.29823
kdf,Mamusi,151.03275,-5.84776
kdg,Seba,27.51438,-11.9396
kdh,Tem,1.11083,8.42644
kdi,Kumam,33.21164,1.74748
kdj,Karamojong,34.27614,2.45157
kdk,Numee,166.70499,-22.26887
kdl,Tsikimba,4.88739,9.60496
kdm,Kagoma,8.18694,9.22607
kdn,Kunda,30.62204,-16.15728
kir,Kirghiz,74.29227,41.73308
kdp,Kaningdon-Nindem,8.27644,9.525
kdq,Koch,90.70026,26.18221
kdr,Karaim,25.10545,54.5534
kds,Lahu Shi,102.555,20.207
kdt,Kuy,103.77955,14.70164
kdu,Kadaru,30.2709,12.15545
kdv,Kado,95.41487,24.33101
kdw,Koneraw,138.0675,-8.37424
kdx,Kam,10.88653,8.04357
kdy,Keder,139.0811,-2.03589
kdz,Kwaja,10.99428,6.63304
kea,Kabuverdianu,-23.61476,15.05863
keb,Kélé,10.38358,-0.78854
kec,Keiga,29.38894,11.20644
ked,Kerewe,33.53259,-2.09315
kee,Eastern Keres,-106.45285,35.52158
kef,Kpessi,1.21078,8.05471
keg,Tese,29.5803,11.38855
kei,Kei,133.02009,-5.63948
kej,Kadar,76.72846,11.0602
kek,Kekchí,-89.76169,15.95051
kel,Kela,24.00506,-1.39085
kem,Kemak,125.19933,-8.94331
ken,Kenyang,9.55918,5.58288
keo,Kakwa,30.9754,3.47351
kep,Kaikadi,76.00027,18.38594
keq,Kamar,81.9101,20.53419
ker,Kera,15.1763,9.76605
kes,Kugbo,6.56333,4.72951
ket,Ket,87.54663,63.75506
keu,Akebu,0.77668,7.78365
kev,Kanikkaran,77.2465,8.44163
kew,West Kewa,143.72984,-6.32097
kex,Kukna,73.57127,20.5657
key,Kupia,79.51532,16.47079
kez,Kukele,8.39343,6.70286
kfa,Kodagu,75.91608,12.24429
kfb,Northwestern Kolami,78.49338,20.10216
kfc,Konda-Dora,82.93402,18.26754
kfd,Korra Koraga,75.19999,12.91628
kfe,Kota,76.93865,11.4978
kff,Koya,81.20964,17.6772
kfg,Kudiya,75.48962,12.33014
kfh,Kurichiya,75.52034,11.82263
kfi,Kurumba,76.52555,11.38236
kfj,Kemiehua,101.14386,22.06028
kfk,Kinnauri,78.31478,31.36883
kfl,Kung,10.20727,6.53881
kfm,Khunsari,49.37419,36.69633
kfn,Kuk,10.18407,6.43762
kfo,Koro,-5.73572,8.11966
kfp,Korwa,83.81422,23.41015
kfq,Korku,77.55409,21.83579
kfr,Kachchi,69.75836,23.35926
kfs,Bilaspuri,76.67385,31.3842
kft,Kanjari,74.7355,25.69995
kfu,Katkari,73.17329,18.96695
kfv,Kurmukar,90.879,26.244
kfw,Kharam Naga,87.91733,26.14877
kfx,Kullu Pahari,77.37721,31.83388
kfy,Kumauni,79.6753,29.6756
kfz,Koromfé,-1.83151,13.89457
kga,Koyaga,-6.23255,8.29177
kgb,Kawe,130.32696,-0.17313
kgc,Kasseng,107.35139,15.25616
kgd,Kataang,106.4588,16.18229
kge,Komering,105.10712,-3.79215
kgf,Kube,147.5358,-6.42586
kgg,Kusunda,80.63092,29.17663
kgh,Upper Tanudan Kalinga,121.20222,17.2143
kgi,Selangor Sign Language,101.61389,3.13489
kgj,Gamale Kham,82.6749,28.41102
kgk,Kaiwá,-54.96155,-22.64462
kgl,Kunggari,143.22246,-24.21819
kgm,Karipuna,-52.96666,2.08332
kgn,Karingani,47.43288,38.5656
kgo,Krongo,30.00302,10.51395
kgp,Kaingáng,-52.53937,-27.76708
kgq,Kamoro,135.88268,-4.30433
kgr,Abun,132.4159,-0.57073
kgs,Kumbainggar,152.91311,-29.81891
kgt,Somyev,11.48262,6.90525
kgv,Karas,132.67789,-3.47037
kgw,Karon Dori,132.66326,-0.7871
kgx,Kamaru,123.04494,-5.15696
kgy,Kyerung,85.38778,28.21382
xal,Kalmyk-Oirat,45.42443,46.75922
knk,Kuranko,-11.15474,9.38995
khb,Lü,101.02884,21.76142
khc,Tukang Besi North,123.57825,-5.30994
khd,Bädi Kanum,140.75291,-8.85301
khe,Korowai,139.82795,-5.28219
khf,Khuen,101.29304,20.8388
khg,Khams Tibetan,91.70618,31.93126
khh,Kehu,136.13974,-3.19328
kha,Khasi,92.00194,25.56573
khj,Kuturmi,7.96524,10.14852
khk,Halh Mongolian,105.69295,46.17193
khl,Lusi,149.14807,-5.55033
xla,Kamula,142.63931,-7.28798
khn,Khandesi,74.14197,21.31807
xuo,Kuo,15.55714,8.00754
khp,Kapori,139.76623,-3.52696
khq,Koyra Chiini Songhay,-3.73962,16.19202
khr,Kharia,84.39219,22.35712
khs,Kasua,142.99338,-6.64861
kht,Khamti,97.86994,27.4964
khu,Nkhumbi,13.97037,-15.41256
khv,Khvarshi,45.99765,42.27434
khw,Khowar,72.46571,36.20286
khx,Kanu,28.10169,-1.82559
khy,Kele,24.30977,0.36906
khz,Keapara,147.94966,-10.13422
kia,Kim,15.89359,9.79442
kib,Koalib,30.47166,11.69648
kic,Kickapoo,-95.67346,39.70772
kid,Koshin,10.29904,6.5817
kie,Kibet,20.87674,11.32054
kif,Eastern Parbate,82.95235,28.52593
kig,Kimaama,138.35508,-8.01899
kih,Kilmeri,141.19097,-2.88607
kii,Kitsai,-103.85569,36.05055
kij,Kilivila,151.0724,-8.72574
kam,Kamba,37.95319,-1.60827
kil,Kariya,9.63992,11.01194
kim,Karagas,98.37923,53.7145
xte,Ketengban,140.44268,-4.50417
kio,Kiowa,-98.90424,34.94026
kip,Sheshi Kham,82.64667,27.94373
kiq,Kosadle,140.19727,-3.78748
hbb,Huba,13.13902,10.35439
kis,Kis,143.95983,-3.83909
kit,Agob,142.53159,-9.08521
kik,Gikuyu,36.71901,-0.29005
kiv,Kimbu,33.64451,-7.23023
kiw,Northeast Kiwai,144.66697,-7.39215
kiy,Kirikiri,137.282,-3.18494
kiz,Kisi,34.48254,-9.93
kja,Mlap,140.26386,-2.57316
kjb,Eastern Kanjobal,-91.3043,15.68455
kjc,Coastal Konjo,120.30398,-5.41532
kjd,Southern Kiwai,143.24381,-8.64889
kje,Kisar,127.18035,-8.05122
kjf,Khalaj,50.30258,34.41979
kjg,Khmu,102.47189,19.346
kjh,Khakas,90.1511,53.4132
kji,Zabana,158.75344,-7.74311
kjj,Khinalugh,48.05714,41.18014
kjk,Highland Konjo,119.9278,-5.26559
kjl,Western Parbate,82.73479,28.65214
kjm,Kháng,103.73637,21.66243
kjn,Kunjen,143.52986,-16.68067
kjo,Harijan Kinnauri,77.064,31.784
kjp,Pwo Eastern Karen,97.748,16.253
kjq,Western Keres,-107.51744,34.97325
kjr,Kurudu,137.0182,-1.8444
kjs,East Kewa,143.93088,-6.32989
kjt,Phrae Pwo Karen,99.63822,18.00483
kju,Kashaya,-74.10057,40.74169
kan,Kannada,76.11983,13.58785
kjx,Ramopa,154.89958,-5.97015
kjy,Erave,143.91778,-6.55011
kjz,Bumthangkha,90.80367,27.64941
kka,Kakanda,6.55923,8.33931
kkb,Kwerisa,138.1346,-2.99145
kkc,Odoodee,142.48602,-6.59222
kkd,Kinuku,8.1296,10.35235
kke,Kakabe,-11.44178,10.59616
kkg,Mabaka Valley Kalinga,121.07311,17.66834
kkh,Khün,99.77897,20.58365
kki,Kagulu,37.05341,-6.38204
kkj,Kako,14.43822,4.14191
kkk,Kokota,159.19133,-8.16481
kkl,Kosarek Yale,139.64513,-4.06603
kkm,Kiong,8.35234,5.20497
kor,Korean,127.85022,36.62492
kko,Karko,29.20738,12.05423
kkp,Gugubera,141.63541,-15.42958
kkq,Kaiku,28.73938,0.75068
kkr,Kir-Balar,9.77003,10.14563
kks,Giiwo,10.46037,10.35754
kkt,Koi,86.85308,27.19407
kku,Tumi,8.10378,10.51129
kkv,Kangean,112.96754,-7.98335
kkw,Teke-Kukuya,14.44074,-2.27122
kkx,Kohin,111.90514,-1.43973
kky,Guguyimidjir,144.83085,-14.9424
kkz,Kaska,-132.41246,61.99422
kla,Klamath-Modoc,-121.70403,42.58608
klb,Kiliwa,-115.123,30.54713
klc,Kolbila,13.27068,8.26797
kld,Gamilaraay,149.54301,-29.90374
kle,Kulung,86.94938,27.52415
klf,Kendeje,21.53955,13.24447
klg,Tagakaulu Kalagan,125.42625,6.45338
klh,Weliki,147.13733,-5.98588
kli,Kalumpang,119.47352,-2.33388
klj,Turkic Khalaj,50.32223,34.42237
klk,Kono,8.32193,10.43598
kll,Kagan Kalagan,125.60962,7.10698
klm,Kolom,146.21223,-5.57832
kln,Kalenjin,35.92363,-0.02158
klo,Kapya,10.09794,7.03256
klp,Kamasa,146.20897,-6.96411
klq,Rumu,144.17851,-7.17149
klr,Khaling,86.74767,27.71236
kls,Kalasha,71.66575,35.64151
klt,Nukna,146.9685,-6.0177
klu,Klao,-8.85937,5.02173
klv,Maskelynes,167.81794,-16.50734
klw,Lindu,120.06304,-1.35748
klx,Koluwawa,150.46185,-9.42742
kly,Kalao,120.99456,-7.31213
klz,Kabola,124.53869,-8.17316
kma,Konni,-1.54376,10.23684
gmn,Gimnime,12.78694,8.58129
kmc,Southern Dong,109.22191,25.8874
kmd,Madukayang Kalinga,121.23579,17.17939
kme,Bakole,8.97387,4.43654
kmf,Kare,145.49889,-5.07674
kmg,Kâte,147.75695,-6.4795
kmh,Kalam,144.58514,-5.25216
kmi,Kami,6.66088,8.57444
kmj,Kumarbhag Paharia,87.26985,24.1217
kmk,Limos Kalinga,121.38057,17.60813
kml,Lower Tanudan Kalinga,121.31148,17.34407
kmm,Kom,94.53404,24.8688
kmn,Awtuw,141.92796,-3.53129
kmo,Kwoma,142.66438,-4.08721
kmp,Gimme,12.66584,8.58084
kmq,Kwama,34.24567,9.50836
khm,Central Khmer,104.49337,11.4549
kms,Kamasau,143.84222,-3.8503
kmt,Kemtuik,140.37182,-2.64894
kmu,Kanite,145.55598,-6.38841
kmv,Karipúna Creole French,-51.68875,3.42825
kmw,Komo,26.71444,-0.76333
kmx,Waboda,143.50149,-8.41651
kmy,Koma,12.65088,8.71706
kmz,Khorasani Turkish,60.02772,36.4438
kna,Dera,12.02564,10.07198
knb,Lubuagan Kalinga,121.0365,17.3879
kzh,Kenuzi-Dongola,30.84872,18.09597
knd,Konda,132.05952,-1.82635
kne,Kankanaey,120.68924,16.8548
uun,Kulon-Pazeh,120.97577,23.75624
knh,Kayan River Kenyah,115.95098,2.19262
kni,Kanufi,8.27644,9.525
knj,Western Kanjobal,-91.60773,15.66007
knn,Konkani,73.91659,19.24143
knl,Keninjal,111.8075,-0.63184
knm,Kanamarí,-68.7678,-6.45399
gan,Gan Chinese,115.16585,27.98958
kno,Kono,-10.92143,8.67039
knp,Kwanja,11.69315,6.30293
knq,Kintaq,101.1587,5.61042
knr,Kaningra,143.1918,-4.49681
kns,Kensiu,100.89167,5.93248
knt,Panoan Katukína,-71.56151,-7.97456
knu,Kono,-8.25793,7.85002
knv,Tabo,143.30513,-8.09387
knw,Kung-Ekoka,18.0309,-19.45604
knx,Kendayan,109.58906,0.29138
kny,Kanyok,23.61298,-7.31878
knz,Kalamsé,-3.10033,13.61057
koa,Konomala,152.87049,-4.16184
kob,Kohoroxitari,-67.64978,1.31875
koc,Kpati,10.1129,7.70605
kod,Kodi,119.11429,-9.6373
koe,Kacipo-Balesi,34.76874,6.21223
kof,Kubi,10.27461,10.62742
kog,Cogui,-73.80426,10.94849
koh,Koyo,15.75083,-0.69688
koi,Komi-Permyak,54.79589,59.66024
koj,Sara Dunjo,19.94459,8.99175
xbi,Kombio,142.69357,-3.48467
kol,Kol,151.58274,-5.21042
xom,Komo,34.04022,9.18635
koo,Konjo,29.97224,0.2379
kop,Kwato,145.62866,-5.53799
koq,Kota,13.168,-0.71089
ksh,Kolsch,6.927,50.947
xon,Konkomba,0.0426,9.93574
kot,Lagwan,14.84748,11.7185
kou,Koke,18.41213,10.68288
kov,Kudu-Camo,9.07725,11.08192
kow,Kugama,12.12947,8.91972
kox,Coxima,-72.08332,6.08332
koy,Koyukon,-154.22852,65.60927
koz,Korak,145.51352,-4.5998
kpa,Kutto,11.49535,10.70744
kpb,Mullu Kurumba,76.7,11.29
kpc,Curripaco,-68.62659,2.51191
kpd,Koba,134.60959,-6.47901
xpe,Liberia Kpelle,-9.96128,6.92048
kpf,Komba,147.27997,-6.16163
kpg,Kapingamarangi,158.20246,6.88727
knc,Central Kanuri,12.81894,12.27421
kpi,Kofei,136.7902,-2.33349
kpj,Karajá,-50.34918,-11.18812
kpk,Kpan,10.16422,7.58343
kpl,Kpala,20.31083,4.51093
kpm,Koho,108.05721,11.64436
