pc,year,state,party,name,sex,age,category,votes,electors,rank,color,polled_votes
Nagaur,2014,Rajasthan,None of the Above,None of the Above,,,,12185,,,,1004019
Pali,2014,Rajasthan,Bharatiya Janata Party,P P CHOUDHARY,,,,711772,,,,1095587
Pali,2014,Rajasthan,Indian National Congress,MUNNI DEVI GODARA,,,,312733,,,,1095587
Pali,2014,Rajasthan,Bahujan Samaj Party,BHOJRAJ,,,,16469,,,,1095587
Pali,2014,Rajasthan,Bahujan Mukti Party,JAGDISH,,,,7186,,,,1095587
Pali,2014,Rajasthan,Independent,DR. RAMLAL MOHBARSHA,,,,5794,,,,1095587
Pali,2014,Rajasthan,Independent,SHER SINGH SAFA,,,,5198,,,,1095587
Pali,2014,Rajasthan,Aam Aadmi Party,MAHESH BHANDARI,,,,5031,,,,1095587
Pali,2014,Rajasthan,Independent,OM PRAKASH MALI,,,,3306,,,,1095587
Pali,2014,Rajasthan,Jai Maha Bharath Party,SHOBHARAM MALI,,,,2825,,,,1095587
Pali,2014,Rajasthan,Independent,DINESH MEV,,,,2358,,,,1095587
Pali,2014,Rajasthan,Independent,UDARAM,,,,2058,,,,1095587
Pali,2014,Rajasthan,Independent,KANHAIYALAL PAREEK,,,,1890,,,,1095587
Pali,2014,Rajasthan,Megh Desham Party,DEV KISHAN DEHIYA,,,,1264,,,,1095587
Pali,2014,Rajasthan,None of the Above,None of the Above,,,,17703,,,,1095587
Jodhpur,2014,Rajasthan,Bharatiya Janata Party,GAJENDRASINGH SHEKHAWAT,,,,713515,,,,1078598
Jodhpur,2014,Rajasthan,Indian National Congress,CHANDRESH KUMARI,,,,303464,,,,1078598
Jodhpur,2014,Rajasthan,Bahujan Samaj Party,GOPARAM MEGHWAL,,,,13511,,,,1078598
Jodhpur,2014,Rajasthan,Aam Aadmi Party,VIGYAN MODI,,,,8552,,,,1078598
Jodhpur,2014,Rajasthan,Jai Maha Bharath Party,DHANRAJ GEHLOT,,,,7104,,,,1078598
Jodhpur,2014,Rajasthan,Independent,RUGHA RAM CHOUDHARY ADVOCATE,,,,4855,,,,1078598
Jodhpur,2014,Rajasthan,Independent,SOHAN LAL GOYAL,,,,3764,,,,1078598
Jodhpur,2014,Rajasthan,Independent,MEHMOODA BEGAM ABBASI,,,,2631,,,,1078598
Jodhpur,2014,Rajasthan,Independent,RAM DAYAL,,,,2321,,,,1078598
Jodhpur,2014,Rajasthan,Bharat Nav Nirman Party,RAVI GARG,,,,1206,,,,1078598
Jodhpur,2014,Rajasthan,Independent,DUNGAR MAL PUNIYA,,,,1041,,,,1078598
Jodhpur,2014,Rajasthan,Independent,JETHARAM MEGHWAL,,,,831,,,,1078598
Jodhpur,2014,Rajasthan,Independent,JAYDA,,,,718,,,,1078598
Jodhpur,2014,Rajasthan,None of the Above,None of the Above,,,,15085,,,,1078598
Barmer,2014,Rajasthan,Bharatiya Janata Party,COL. SONA RAM,,,,488747,,,,1219119
Barmer,2014,Rajasthan,Independent,JASWANT SINGH,,,,401286,,,,1219119
Barmer,2014,Rajasthan,Indian National Congress,HARISH CHAUDHARY,,,,220881,,,,1219119
Barmer,2014,Rajasthan,Independent,RAMA RAM,,,,17563,,,,1219119
Barmer,2014,Rajasthan,Aam Aadmi Party,MANGILAL GAUR,,,,14906,,,,1219119
Barmer,2014,Rajasthan,Independent,MASTER BHAIRARAM MEGHWAL,,,,13924,,,,1219119
Barmer,2014,Rajasthan,Bahujan Samaj Party,MALAM SINGH,,,,12883,,,,1219119
Barmer,2014,Rajasthan,Independent,KHET SINGH RAJPUROHIT,,,,12366,,,,1219119
Barmer,2014,Rajasthan,Independent,POPATRAM,,,,7557,,,,1219119
Barmer,2014,Rajasthan,Independent,BABULAL,,,,6737,,,,1219119
Barmer,2014,Rajasthan,Independent,MAHANT ARJUNPURI,,,,6380,,,,1219119
Barmer,2014,Rajasthan,None of the Above,None of the Above,,,,15889,,,,1219119
Jalore,2014,Rajasthan,Bharatiya Janata Party,DEVJI PATEL,,,,580508,,,,1087272
Jalore,2014,Rajasthan,Indian National Congress,ANJANA UDAI LAL,,,,199363,,,,1087272
Jalore,2014,Rajasthan,Independent,S. BUTA SINGH,,,,175344,,,,1087272
Jalore,2014,Rajasthan,Bahujan Samaj Party,OTARAM,,,,29998,,,,1087272
Jalore,2014,Rajasthan,Independent,SHANKAR LAL DARJI,,,,16399,,,,1087272
Jalore,2014,Rajasthan,Hindustan Janta Party,CHHAGANARAM / PRHALAD,,,,15811,,,,1087272
Jalore,2014,Rajasthan,Independent,MAHENDRA K. CHOUDHARY,,,,13008,,,,1087272
Jalore,2014,Rajasthan,Independent,MOOLA RAM,,,,10316,,,,1087272
Jalore,2014,Rajasthan,Independent,NARAYAN LAL,,,,9875,,,,1087272
Jalore,2014,Rajasthan,Independent,MANARA RAM,,,,6146,,,,1087272
Jalore,2014,Rajasthan,Independent,BHANWAR LAL WAGHELA,,,,4817,,,,1087272
Jalore,2014,Rajasthan,Bahujan Mukti Party,CHHAGANARAM / BHALARAM,,,,3960,,,,1087272
Jalore,2014,Rajasthan,Independent,NARINGA RAM YADAV,,,,3200,,,,1087272
Jalore,2014,Rajasthan,Jago Party,RAN SINGH RAJPUROHIT,,,,2731,,,,1087272
Jalore,2014,Rajasthan,Independent,TARUN KUMAR,,,,2596,,,,1087272
Jalore,2014,Rajasthan,awami aamjan party,SUKH DEV,,,,2017,,,,1087272
Jalore,2014,Rajasthan,None of the Above,None of the Above,,,,11183,,,,1087272
Udaipur,2014,Rajasthan,Bharatiya Janata Party,ARJUNLAL MEENA,,,,660373,,,,1193202
Udaipur,2014,Rajasthan,Indian National Congress,RAGHUVIR SINGH,,,,423611,,,,1193202
Udaipur,2014,Rajasthan,Communist Party of India,MEGHRAJ TAWAR,,,,33743,,,,1193202
Udaipur,2014,Rajasthan,Bahujan Samaj Party,LAXMAN BHIL,,,,20690,,,,1193202
Udaipur,2014,Rajasthan,Aam Aadmi Party,DR. VELARAM MEENA,,,,11449,,,,1193202
Udaipur,2014,Rajasthan,Socialist Party (India),LAXMILAL GAMETI,,,,6680,,,,1193202
Udaipur,2014,Rajasthan,Communist Party of India  (Marxist-Leninist)  (Liberation),GOTAM LAL MEENA,,,,5442,,,,1193202
Udaipur,2014,Rajasthan,Bahujan Mukti Party,PRABHU LAL MEENA,,,,4529,,,,1193202
Udaipur,2014,Rajasthan,None of the Above,None of the Above,,,,26685,,,,1193202
Banswara,2014,Rajasthan,Bharatiya Janata Party,MANSHANKAR NINAMA,,,,577433,,,,1171188
Banswara,2014,Rajasthan,Indian National Congress,RESHAM MALVIYA,,,,485517,,,,1171188
Banswara,2014,Rajasthan,Bahujan Samaj Party,VIJAYPAL,,,,27886,,,,1171188
Banswara,2014,Rajasthan,Janata Dal  (United),BHANJI BHAI,,,,21760,,,,1171188
Banswara,2014,Rajasthan,Aam Aadmi Party,HARISH RAWAT,,,,13647,,,,1171188
Banswara,2014,Rajasthan,Bahujan Mukti Party,SOMA LAL KOTED,,,,10541,,,,1171188
Banswara,2014,Rajasthan,None of the Above,None of the Above,,,,34404,,,,1171188
Chittorgarh,2014,Rajasthan,Bharatiya Janata Party,CHANDRA PRAKASH JOSHI,,,,703236,,,,1172629
Chittorgarh,2014,Rajasthan,Indian National Congress,GIRIJA VYAS,,,,386379,,,,1172629
Chittorgarh,2014,Rajasthan,Communist Party of India,RADHA DEVI,,,,21593,,,,1172629
Chittorgarh,2014,Rajasthan,Independent,YASHWANT PURI,,,,12675,,,,1172629
Chittorgarh,2014,Rajasthan,Aam Aadmi Party,DR. NARENDRA KUMAR GUPTA,,,,5939,,,,1172629
Chittorgarh,2014,Rajasthan,Independent,MOHAMMAD IMTIYAZ,,,,4971,,,,1172629
Chittorgarh,2014,Rajasthan,Bahujan Samaj Party,SANJAY KUMAR,,,,4467,,,,1172629
Chittorgarh,2014,Rajasthan,Independent,BHANWAR LAL,,,,3263,,,,1172629
Chittorgarh,2014,Rajasthan,Independent,BABU MEGHWAL,,,,3069,,,,1172629
Chittorgarh,2014,Rajasthan,Independent,GULAB CHAND SAHLOT,,,,1692,,,,1172629
Chittorgarh,2014,Rajasthan,Communist Party of India  (Marxist-Leninist)  (Liberation),SHANTI LAL TRIVEDI,,,,1564,,,,1172629
Chittorgarh,2014,Rajasthan,Bahujan Mukti Party,MANGI LAL SOLANKI,,,,1291,,,,1172629
Chittorgarh,2014,Rajasthan,Rajasthan Vikas Party,VIJAYA RAY,,,,1240,,,,1172629
Chittorgarh,2014,Rajasthan,Jai Maha Bharath Party,PRABHU LAL GUJJAR,,,,1216,,,,1172629
Chittorgarh,2014,Rajasthan,None of the Above,None of the Above,,,,20034,,,,1172629
Rajsamand,2014,Rajasthan,Bharatiya Janata Party,HARIOM SINGH RATHORE,,,,644794,,,,982119
Rajsamand,2014,Rajasthan,Indian National Congress,GOPAL SINGH SHEKHAWAT,,,,249089,,,,982119
Rajsamand,2014,Rajasthan,Bahujan Samaj Party,NEERU RAM JAT,,,,14579,,,,982119
Rajsamand,2014,Rajasthan,Independent,SANJAY CHOUDHARY,,,,12479,,,,982119
Rajsamand,2014,Rajasthan,Jago Party,IDRISH MOHAMMAD,,,,10407,,,,982119
Rajsamand,2014,Rajasthan,Independent,SURYA BHAWANI SINGH CHAWARA,,,,10160,,,,982119
Rajsamand,2014,Rajasthan,Independent,BHANWAR LAL MALI,,,,6418,,,,982119
Rajsamand,2014,Rajasthan,Independent,HEERA KATHAT,,,,5186,,,,982119
Rajsamand,2014,Rajasthan,Aam Aadmi Party,PRADEEP SINGH BHATNAGAR,,,,4897,,,,982119
Rajsamand,2014,Rajasthan,Samajwadi Party,GULAM FARID,,,,2977,,,,982119
Rajsamand,2014,Rajasthan,Independent,KHIMARAM SALVI,,,,2559,,,,982119
Rajsamand,2014,Rajasthan,Jai Maha Bharath Party,LAXMAN,,,,1392,,,,982119
Rajsamand,2014,Rajasthan,None of the Above,None of the Above,,,,17182,,,,982119
Bhilwara,2014,Rajasthan,Bharatiya Janata Party,SUBHASH BAHERIA,,,,630317,,,,1104090
Bhilwara,2014,Rajasthan,Indian National Congress,ASHOK CHANDNA,,,,384053,,,,1104090
Bhilwara,2014,Rajasthan,Bahujan Samaj Party,GOVIND KUMAR BAIRWA,,,,15088,,,,1104090
Bhilwara,2014,Rajasthan,Independent,SATYA PRAKASH SHARMA,,,,11982,,,,1104090
Bhilwara,2014,Rajasthan,Bharatiya Yuva Shakti,CHANDRA PRAKASH GOCHER,,,,10344,,,,1104090
Bhilwara,2014,Rajasthan,Independent,RATAN LAL DHOBI,,,,7110,,,,1104090
Bhilwara,2014,Rajasthan,Independent,SURENDAR SINGH RANAWAT,,,,6737,,,,1104090
Bhilwara,2014,Rajasthan,Aam Aadmi Party,SUNIL AGIWAL,,,,5909,,,,1104090
Bhilwara,2014,Rajasthan,Bahujan Sangharshh Dal,RADHY SHYAM VAISHNAV,,,,5684,,,,1104090
Bhilwara,2014,Rajasthan,Independent,SHYAM LAL SALVI,,,,5374,,,,1104090
Bhilwara,2014,Rajasthan,Independent,ASLAM SHEKH ADVOCATE,,,,1794,,,,1104090
Bhilwara,2014,Rajasthan,None of the Above,None of the Above,,,,19698,,,,1104090
Kota,2014,Rajasthan,Bharatiya Janata Party,OM BIRLA,,,,644822,,,,1154960
Kota,2014,Rajasthan,Indian National Congress,IJYARAJ SINGH,,,,444040,,,,1154960
Kota,2014,Rajasthan,Aam Aadmi Party,ASHOK KUMAR JAIN,,,,16981,,,,1154960
Kota,2014,Rajasthan,Bahujan Samaj Party,ASHOK KUMAR,,,,10862,,,,1154960
Kota,2014,Rajasthan,Bharatiya Yuva Shakti,AJMAT ALI,,,,7559,,,,1154960
Kota,2014,Rajasthan,Independent,SHYAM SUNDER SHARMA,,,,5091,,,,1154960
Kota,2014,Rajasthan,Independent,MOHAN LAL MAHAWAR,,,,4822,,,,1154960
Kota,2014,Rajasthan,Independent,MAHENDRA KUMAR,,,,2307,,,,1154960
Kota,2014,Rajasthan,Independent,TEJPAL,,,,1825,,,,1154960
Kota,2014,Rajasthan,Independent,ASFAK ALI,,,,1713,,,,1154960
Kota,2014,Rajasthan,Jai Maha Bharath Party,RAJESH KUMAR,,,,1168,,,,1154960
Kota,2014,Rajasthan,AARAKSHAN VIRODHI PARTY,MAHESH KUMAR RANIWAL,,,,1010,,,,1154960
Kota,2014,Rajasthan,None of the Above,None of the Above,,,,12760,,,,1154960
JHALAWAR-BARAN,2014,Rajasthan,Bharatiya Janata Party,DUSHYANT SINGH,,,,676102,,,,1146364
JHALAWAR-BARAN,2014,Rajasthan,Indian National Congress,PRAMOD BHAYA,,,,394556,,,,1146364
JHALAWAR-BARAN,2014,Rajasthan,Bahujan Samaj Party,CHANDRA SINGH,,,,23587,,,,1146364
JHALAWAR-BARAN,2014,Rajasthan,Bharatiya Yuva Shakti,JAVED KHAN,,,,13617,,,,1146364
JHALAWAR-BARAN,2014,Rajasthan,Independent,SULEMAN PUTA,,,,11602,,,,1146364
JHALAWAR-BARAN,2014,Rajasthan,Independent,BALDAR,,,,7836,,,,1146364
JHALAWAR-BARAN,2014,Rajasthan,None of the Above,None of the Above,,,,19064,,,,1146364
Sikkim,2014,Sikkim,Sikkim Democratic Front,PREM DAS RAI,,,,163698,,,,308967
Sikkim,2014,Sikkim,Sikkim Krantikari Morcha,TEK NATH DHAKAL,,,,121956,,,,308967
Sikkim,2014,Sikkim,Bharatiya Janata Party,NAR BAHADUR KHATIWADA,,,,7279,,,,308967
Sikkim,2014,Sikkim,Indian National Congress,AKAR DHOJ LIMBU,,,,7189,,,,308967
Sikkim,2014,Sikkim,Aam Aadmi Party,KAUSHAL RAI,,,,2541,,,,308967
Sikkim,2014,Sikkim,All India Trinamool Congress,NAKUL DAS RAI,,,,1972,,,,308967
Sikkim,2014,Sikkim,None of the Above,None of the Above,,,,4332,,,,308967
Thiruvallur,2014,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,VENUGOPAL.P.(DR),,,,628499,,,,1254440
Thiruvallur,2014,Tamil Nadu,Viduthalai Chiruthaigal Katchi,RAVIKUMAR.D,,,,305069,,,,1254440
Thiruvallur,2014,Tamil Nadu,Desiya Murpokku Dravida Kazhagam,YUVARAJ.V,,,,204734,,,,1254440
Thiruvallur,2014,Tamil Nadu,Indian National Congress,JAYAKUMAR.M,,,,43960,,,,1254440
Thiruvallur,2014,Tamil Nadu,Communist Party of India,KANNAN A.S,,,,13794,,,,1254440
Thiruvallur,2014,Tamil Nadu,Bahujan Samaj Party,SATHYAMURTHY.C,,,,11137,,,,1254440
Thiruvallur,2014,Tamil Nadu,Aam Aadmi Party,BALAMURUGAN.B,,,,8260,,,,1254440
Thiruvallur,2014,Tamil Nadu,Independent,VENUGOPAL.P,,,,3085,,,,1254440
Thiruvallur,2014,Tamil Nadu,Independent,RAVIKUMAR.M,,,,2966,,,,1254440
Thiruvallur,2014,Tamil Nadu,Samajwadi Party,SRINIVASAN.D,,,,2642,,,,1254440
Thiruvallur,2014,Tamil Nadu,Independent,VETRISELVAM.K,,,,2441,,,,1254440
Thiruvallur,2014,Tamil Nadu,Independent,CHANDRASEKARAN.M,,,,1597,,,,1254440
Thiruvallur,2014,Tamil Nadu,Independent,DOSS.R,,,,1596,,,,1254440
Thiruvallur,2014,Tamil Nadu,Independent,SURESH KUMAR.S,,,,1062,,,,1254440
Thiruvallur,2014,Tamil Nadu,None of the Above,None of the Above,,,,23598,,,,1254440
Chennai North,2014,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,VENKATESH BABU .T.G,,,,406704,,,,910114
Chennai North,2014,Tamil Nadu,Dravida Munnetra Kazhagam,GIRIRAJAN .R,,,,307000,,,,910114
Chennai North,2014,Tamil Nadu,Desiya Murpokku Dravida Kazhagam,SOUNDARAPANDIAN .M,,,,86989,,,,910114
Chennai North,2014,Tamil Nadu,Indian National Congress,BIJU CHACKO,,,,24190,,,,910114
Chennai North,2014,Tamil Nadu,Communist Party of India  (Marxist),VASUKI .U,,,,23751,,,,910114
Chennai North,2014,Tamil Nadu,SOCIAL DEMOCRATIC PARTY OF INDIA,NIJAM MOHAIDEEN .M,,,,14585,,,,910114
Chennai North,2014,Tamil Nadu,Aam Aadmi Party,SRINIVASON .S,,,,6819,,,,910114
Chennai North,2014,Tamil Nadu,Bahujan Samaj Party,JANARTHANAN .J,,,,4960,,,,910114
Chennai North,2014,Tamil Nadu,Independent,PAUL KANAGARAJ. R.C,,,,1589,,,,910114
Chennai North,2014,Tamil Nadu,Independent,KOLANGI. M,,,,1494,,,,910114
Chennai North,2014,Tamil Nadu,Independent,KESAVAN. L,,,,1198,,,,910114
Chennai North,2014,Tamil Nadu,Tamil Nadu Makkal Congress,VIJAYA KUMAR .K,,,,1145,,,,910114
Chennai North,2014,Tamil Nadu,Independent,SRINIVASAN. J,,,,964,,,,910114
Chennai North,2014,Tamil Nadu,Independent,SUNDAR. G,,,,870,,,,910114
Chennai North,2014,Tamil Nadu,Independent,MARIMUTHU. P,,,,777,,,,910114
Chennai North,2014,Tamil Nadu,Independent,SIVASHANMUGA PERUMAL. S,,,,712,,,,910114
Chennai North,2014,Tamil Nadu,Independent,RAVI PARIYANAR. D,,,,600,,,,910114
Chennai North,2014,Tamil Nadu,Lok Satta Party,BABU MAILAN .A,,,,569,,,,910114
Chennai North,2014,Tamil Nadu,Independent,MARIRAJ. T.R,,,,559,,,,910114
Chennai North,2014,Tamil Nadu,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),SIVAKUMAR . V,,,,502,,,,910114
Chennai North,2014,Tamil Nadu,Independent,CHARAVANAN. M.P.,,,,475,,,,910114
Chennai North,2014,Tamil Nadu,Independent,DEEPAK. C,,,,475,,,,910114
Chennai North,2014,Tamil Nadu,Independent,SENTHIL KUMAR. K,,,,472,,,,910114
Chennai North,2014,Tamil Nadu,Independent,SEETHA MALLAR. A,,,,469,,,,910114
Chennai North,2014,Tamil Nadu,Independent,PRABHAKARAN. K,,,,457,,,,910114
Chennai North,2014,Tamil Nadu,Independent,GIRIRAJ. D,,,,414,,,,910114
Chennai North,2014,Tamil Nadu,Makkal Manadu Katchi,PAULRAJ .T,,,,387,,,,910114
Chennai North,2014,Tamil Nadu,Independent,DEVARAJ. G,,,,386,,,,910114
Chennai North,2014,Tamil Nadu,Independent,MAHENDRAN. K.P.P.,,,,343,,,,910114
Chennai North,2014,Tamil Nadu,Independent,RAJA. B,,,,337,,,,910114
Chennai North,2014,Tamil Nadu,Independent,BALAJI. E,,,,311,,,,910114
Chennai North,2014,Tamil Nadu,Independent,MOHAMED MAJASUDDIN,,,,302,,,,910114
Chennai North,2014,Tamil Nadu,Independent,DURAI BABU. R,,,,297,,,,910114
Chennai North,2014,Tamil Nadu,Republican Party of India,RAMESH KANNAN .G,,,,257,,,,910114
Chennai North,2014,Tamil Nadu,Independent,RAMASAMY. M.D.,,,,234,,,,910114
Chennai North,2014,Tamil Nadu,Independent,RAJ. N,,,,216,,,,910114
Chennai North,2014,Tamil Nadu,Independent,RAVIKUMAR. T,,,,211,,,,910114
Chennai North,2014,Tamil Nadu,Independent,PONRAJ. P,,,,208,,,,910114
Chennai North,2014,Tamil Nadu,Independent,ANBAZHAGAN .G,,,,208,,,,910114
Chennai North,2014,Tamil Nadu,Independent,YOGARAJ. S,,,,206,,,,910114
Chennai North,2014,Tamil Nadu,None of the Above,None of the Above,,,,17472,,,,910114
Chennai South,2014,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,DR. J. JAYAVARDHAN,,,,438404,,,,1081163
Chennai South,2014,Tamil Nadu,Dravida Munnetra Kazhagam,T.K.S.ELANGOVAN,,,,301779,,,,1081163
Chennai South,2014,Tamil Nadu,Bharatiya Janata Party,LA.GANESAN,,,,256786,,,,1081163
Chennai South,2014,Tamil Nadu,Indian National Congress,S.V. RAMANI,,,,24420,,,,1081163
Chennai South,2014,Tamil Nadu,Aam Aadmi Party,JAHIR HUSSAIN. M,,,,17312,,,,1081163
Chennai South,2014,Tamil Nadu,Lok Satta Party,A. JAIGANESH,,,,4501,,,,1081163
Chennai South,2014,Tamil Nadu,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),GANESAN  S,,,,1730,,,,1081163
Chennai South,2014,Tamil Nadu,Independent,K.R.RAMASWAMY@TRAFFIC RAMASWAMY,,,,1670,,,,1081163
Chennai South,2014,Tamil Nadu,Bahujan Samaj Party,V. BALAJI,,,,1540,,,,1081163
Chennai South,2014,Tamil Nadu,Tamil Nadu Makkal Congress,S. SEETHALAKSHMI,,,,1303,,,,1081163
Chennai South,2014,Tamil Nadu,Independent,T.K. RAMAJAYAM,,,,1194,,,,1081163
Chennai South,2014,Tamil Nadu,Independent,A. IRUDAYADASS,,,,963,,,,1081163
Chennai South,2014,Tamil Nadu,Independent,KANTHAVEL  D,,,,878,,,,1081163
Chennai South,2014,Tamil Nadu,Independent,S. PRAGASAM,,,,648,,,,1081163
Chennai South,2014,Tamil Nadu,Independent,T. PONNUSAMY,,,,539,,,,1081163
Chennai South,2014,Tamil Nadu,Independent,(KUPPAL)G.DEVADOSS,,,,514,,,,1081163
Chennai South,2014,Tamil Nadu,Independent,K. SHANKAR,,,,504,,,,1081163
Chennai South,2014,Tamil Nadu,Independent,COLONEL KADAR BASHA,,,,434,,,,1081163
Chennai South,2014,Tamil Nadu,Independent,S. BALAMURALI,,,,420,,,,1081163
Chennai South,2014,Tamil Nadu,Independent,S.S.RADHAKRISHNAN,,,,376,,,,1081163
Chennai South,2014,Tamil Nadu,Ambedkar People's Movement,R. KANDASAMY@BABU,,,,374,,,,1081163
Chennai South,2014,Tamil Nadu,National Organisation Congress,T. DHANASEKAR,,,,332,,,,1081163
Chennai South,2014,Tamil Nadu,Janata Dal  (United),K. MANI,,,,275,,,,1081163
Chennai South,2014,Tamil Nadu,Independent,PON. SIVA KUMAR,,,,274,,,,1081163
Chennai South,2014,Tamil Nadu,Independent,J.S. MAHALINGAM,,,,269,,,,1081163
Chennai South,2014,Tamil Nadu,Independent,S. BALU,,,,264,,,,1081163
Chennai South,2014,Tamil Nadu,Independent,S. CHARUMATHI,,,,261,,,,1081163
Chennai South,2014,Tamil Nadu,Independent,BHAVANI JANAKIRAM,,,,247,,,,1081163
Chennai South,2014,Tamil Nadu,Independent,JOSEPH GUNASEKAR,,,,245,,,,1081163
Chennai South,2014,Tamil Nadu,Independent,B. KUMAR SRI SRI,,,,236,,,,1081163
Chennai South,2014,Tamil Nadu,Independent,S. DEVADOSS,,,,235,,,,1081163
Chennai South,2014,Tamil Nadu,Independent,M. ARUMUGAM,,,,219,,,,1081163
Chennai South,2014,Tamil Nadu,Independent,R. RAVICHANDRAN,,,,216,,,,1081163
Chennai South,2014,Tamil Nadu,Independent,S. SESU RAJ,,,,201,,,,1081163
Chennai South,2014,Tamil Nadu,Independent,M. JAYARAMAN,,,,194,,,,1081163
Chennai South,2014,Tamil Nadu,Independent,THANGARAJ,,,,189,,,,1081163
Chennai South,2014,Tamil Nadu,Independent,S. PARTHIBAN,,,,175,,,,1081163
Chennai South,2014,Tamil Nadu,Independent,S. RAJESHWARI,,,,155,,,,1081163
Chennai South,2014,Tamil Nadu,Independent,RAJINI NIVETHA,,,,142,,,,1081163
Chennai South,2014,Tamil Nadu,Independent,A. MAGESH,,,,121,,,,1081163
Chennai South,2014,Tamil Nadu,Independent,LOGANATHAN,,,,117,,,,1081163
Chennai South,2014,Tamil Nadu,Independent,S. VEERAMANI,,,,105,,,,1081163
Chennai South,2014,Tamil Nadu,None of the Above,None of the Above,,,,20402,,,,1081163
Chennai central,2014,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,S.R. VIJAYAKUMAR,,,,333296,,,,814894
Chennai central,2014,Tamil Nadu,Dravida Munnetra Kazhagam,DAYANIDHI MARAN,,,,287455,,,,814894
Chennai central,2014,Tamil Nadu,Desiya Murpokku Dravida Kazhagam,J. CONSTANDINE RAVINDRAN,,,,114798,,,,814894
Chennai central,2014,Tamil Nadu,Indian National Congress,C.D. MEYYAPPAN,,,,25981,,,,814894
Chennai central,2014,Tamil Nadu,Aam Aadmi Party,J. PRABHAKAR,,,,19553,,,,814894
Chennai central,2014,Tamil Nadu,Bahujan Samaj Party,MURALIKRISHNAN (A) SAMARAN,,,,2531,,,,814894
Chennai central,2014,Tamil Nadu,Independent,M. MOHAMED RASIK,,,,2019,,,,814894
Chennai central,2014,Tamil Nadu,Republican Party of India (A),S.D. KRISHNAKUMAR,,,,1528,,,,814894
Chennai central,2014,Tamil Nadu,Independent,T. RAVIKUMAR,,,,973,,,,814894
Chennai central,2014,Tamil Nadu,Makkal Manadu Katchi,AUDITOR GOPINARAYANAN,,,,805,,,,814894
Chennai central,2014,Tamil Nadu,Independent,M. MURUGAN,,,,697,,,,814894
Chennai central,2014,Tamil Nadu,Independent,P. AHILA,,,,579,,,,814894
Chennai central,2014,Tamil Nadu,Independent,P. MANIMARAN,,,,391,,,,814894
Chennai central,2014,Tamil Nadu,Independent,ARUNDHATHI JAIGANESH (A) S.JAIGANESH,,,,390,,,,814894
Chennai central,2014,Tamil Nadu,Independent,B. AMBETH VENKATESH,,,,390,,,,814894
Chennai central,2014,Tamil Nadu,Independent,K.RAVEENDRAN,,,,369,,,,814894
Chennai central,2014,Tamil Nadu,Independent,M. PRABAKARAN,,,,336,,,,814894
Chennai central,2014,Tamil Nadu,Independent,V. CHANDRAMOHAN,,,,324,,,,814894
Chennai central,2014,Tamil Nadu,Independent,D. BABU,,,,261,,,,814894
Chennai central,2014,Tamil Nadu,Independent,D. RAMESH,,,,259,,,,814894
Chennai central,2014,Tamil Nadu,None of the Above,None of the Above,,,,21959,,,,814894
Sriperumbudur,2014,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,"RAMACHANDRAN, K.N. THIRU",,,,545820,,,,1286647
Sriperumbudur,2014,Tamil Nadu,Dravida Munnetra Kazhagam,"JAGATHRAKSHAKAN, S. THIRU",,,,443174,,,,1286647
Sriperumbudur,2014,Tamil Nadu,Marumalarchi Dravida Munnetra Kazhagam,"MASILAMANI, R. (DR).",,,,187094,,,,1286647
Sriperumbudur,2014,Tamil Nadu,Indian National Congress,ARUL ANBARASU,,,,39015,,,,1286647
Sriperumbudur,2014,Tamil Nadu,Aam Aadmi Party,"VASIGARAN, S.A.N. THIRU",,,,18963,,,,1286647
Sriperumbudur,2014,Tamil Nadu,Bahujan Samaj Party,"MOHAMED ABBAS, S. THIRU",,,,4977,,,,1286647
Sriperumbudur,2014,Tamil Nadu,Communist Party of India  (Marxist-Leninist)  (Liberation),"BHARATHI, K. THIRU",,,,4743,,,,1286647
Sriperumbudur,2014,Tamil Nadu,Independent,"RAMESH, THIRU",,,,2782,,,,1286647
Sriperumbudur,2014,Tamil Nadu,Independent,"RAJAGOPAL MALLAR, P. THIRU",,,,2622,,,,1286647
Sriperumbudur,2014,Tamil Nadu,Independent,"PUGAZHENDI, A. THIRU",,,,1726,,,,1286647
Sriperumbudur,2014,Tamil Nadu,Independent,SAMPATH. K. THIRU,,,,1301,,,,1286647
Sriperumbudur,2014,Tamil Nadu,Independent,"MADHAVARAJ, K.V. THIRU.",,,,1165,,,,1286647
Sriperumbudur,2014,Tamil Nadu,National Organisation Congress,PULAVAR. E.SU. MANI. THIRU,,,,870,,,,1286647
Sriperumbudur,2014,Tamil Nadu,Independent,BHARATHIDASAN R. THIRU.,,,,811,,,,1286647
Sriperumbudur,2014,Tamil Nadu,Independent,"RAMACHANDIRAN, K. THIRU",,,,791,,,,1286647
Sriperumbudur,2014,Tamil Nadu,Independent,"PALANI, A. THIRU",,,,781,,,,1286647
Sriperumbudur,2014,Tamil Nadu,Independent,"AYODHI, L.( DR).",,,,699,,,,1286647
