#,AC_NAME,AC_NO,NAME,PARTY,VOTES,YEAR,polled_votes,vote_percent
6,Kolkata port,158,SARFARAZ KHAN,BSP,837,2016,138050,0.61
7,Kolkata port,158,SUBRATA SAHA,IND,808,2016,138050,0.59
8,Kolkata port,158,RAJ KUMAR CHHETRY,IND,290,2016,138050,0.21
9,Kolkata port,158,BISWAJIT HALDER,IND,261,2016,138050,0.19
10,Kolkata port,158,SK. RAJUDDIN,IND,257,2016,138050,0.19
11,Kolkata port,158,KARAN SINGH,IND,206,2016,138050,0.15
12,Kolkata port,158,DEORAJ YADAV,IND,138,2016,138050,0.1
4,Kolkata port,158,None of the Above,NOTA,2164,2016,138050,1.57
1,Bhabanipur,159,MAMATA BANERJEE,AITC,65520,2016,137455,47.67
2,Bhabanipur,159,DEEPA DASMUNSHI,INC,40219,2016,137455,29.26
3,Bhabanipur,159,CHANDRA KUMAR BOSE,BJP,26299,2016,137455,19.13
5,Bhabanipur,159,NIRMAL KANTI SAMADDAR,BSP,669,2016,137455,0.49
6,Bhabanipur,159,PINKY TIWARI,IND,604,2016,137455,0.44
7,Bhabanipur,159,SHOBHA SINGH,SUC,495,2016,137455,0.36
8,Bhabanipur,159,SAUGATA GUPTA,IND,409,2016,137455,0.3
9,Bhabanipur,159,NARAYAN DAS,IND,262,2016,137455,0.19
10,Bhabanipur,159,INDRANEEL MITRA,IND,184,2016,137455,0.13
11,Bhabanipur,159,KIRAN KAUR,IND,175,2016,137455,0.13
12,Bhabanipur,159,MALAY GUHA ROY,IND,158,2016,137455,0.11
4,Bhabanipur,159,None of the Above,NOTA,2461,2016,137455,1.79
1,Rashbehari,160,SOBHANDEB CHATTOPADHYAY,AITC,60857,2016,137857,44.15
2,Rashbehari,160,ASHUTOSH CHATTERJEE,INC,46304,2016,137857,33.59
3,Rashbehari,160,SAMIR BANERJEE,BJP,23381,2016,137857,16.96
5,Rashbehari,160,SWATI GHOSH,SUC,1335,2016,137857,0.97
6,Rashbehari,160,OMPRAKASH PRAJAPATI,BSP,968,2016,137857,0.7
7,Rashbehari,160,UTTAM KUMAR DAS,IND,587,2016,137857,0.43
8,Rashbehari,160,TARULATA DUTTA,IND,553,2016,137857,0.4
4,Rashbehari,160,None of the Above,NOTA,3872,2016,137857,2.81
1,Ballygunge,161,SUBRATA MUKHERJEE,AITC,70083,2016,153941,45.53
2,Ballygunge,161,KRISHNA DEBNATH,INC,54858,2016,153941,35.64
3,Ballygunge,161,JIBAN KUMAR SEN,BJP,20622,2016,153941,13.4
5,Ballygunge,161,RAJENDRA RAM DAS,BSP,1538,2016,153941,1
6,Ballygunge,161,WAJUL HAQUE KHAN,IUML,1218,2016,153941,0.79
7,Ballygunge,161,SWETA PAUL,IND,998,2016,153941,0.65
8,Ballygunge,161,AMITAVA DUTTA,IND,766,2016,153941,0.5
9,Ballygunge,161,ASHIS SARKAR,IND,425,2016,153941,0.28
4,Ballygunge,161,None of the Above,NOTA,3433,2016,153941,2.23
1,Chowrangee,162,NAYNA BANDYOPADHYAY,AITC,55119,2016,116557,47.29
2,Chowrangee,162,SOMENDRANATH MITRA,INC,41903,2016,116557,35.95
3,Chowrangee,162,RITESH TIWARI,BJP,15707,2016,116557,13.48
5,Chowrangee,162,KARTIK KUMKAR RAY,SUC,612,2016,116557,0.53
6,Chowrangee,162,DEBAJYOTI SENGUPTA,IND,340,2016,116557,0.29
7,Chowrangee,162,DIPANKAR DEY,IND,254,2016,116557,0.22
8,Chowrangee,162,SHAHZAD ANWAR,LJSP,251,2016,116557,0.22
9,Chowrangee,162,ANIRBAN MUKHERJEE,IND,188,2016,116557,0.16
4,Chowrangee,162,None of the Above,NOTA,2183,2016,116557,1.87
1,Entally,163,SWARNA KAMAL SAHA,AITC,75841,2016,145936,51.97
2,Entally,163,DEBESH DAS,CPM,47853,2016,145936,32.79
3,Entally,163,SUDHIR KUMAR PANDEY,BJP,14682,2016,145936,10.06
5,Entally,163,ANIL KUMAR RAM,BSP,1266,2016,145936,0.87
6,Entally,163,MIR TIPU SULTAN ALI,PDS,1070,2016,145936,0.73
7,Entally,163,KHOKAN DUTTA,IND,968,2016,145936,0.66
8,Entally,163,SHYAMAL CHATTERJEE,IND,670,2016,145936,0.46
9,Entally,163,KUNDAN KR. SHAW,IND,500,2016,145936,0.34
10,Entally,163,ASHOK DAS,IND,415,2016,145936,0.28
11,Entally,163,ARINDAM ROY,IND,350,2016,145936,0.24
4,Entally,163,None of the Above,NOTA,2321,2016,145936,1.59
1,Beleghata,164,PARESH PAUL,AITC,84843,2016,160613,52.82
2,Beleghata,164,RAJIB BISWAS,CPM,58664,2016,160613,36.53
3,Beleghata,164,PARTHA CHAUDHURY,BJP,11516,2016,160613,7.17
5,Beleghata,164,ARUN KUMAR DAS,IND,990,2016,160613,0.62
6,Beleghata,164,CHINMOY SENGUPTA,IND,968,2016,160613,0.6
7,Beleghata,164,TIMIR KUMAR,IND,479,2016,160613,0.3
4,Beleghata,164,None of the Above,NOTA,3153,2016,160613,1.96
1,Jorasanko,165,SMITA BAKSHI,AITC,44766,2016,104630,42.79
2,Jorasanko,165,RAHUL(BISWAJIT)SINHA,BJP,38476,2016,104630,36.77
3,Jorasanko,165,AVINASH KUMAR AGARWAL,RJD,15639,2016,104630,14.95
5,Jorasanko,165,UTTAM MALI,BSP,816,2016,104630,0.78
6,Jorasanko,165,BIJNAN KUMAR BERA,SUC,641,2016,104630,0.61
7,Jorasanko,165,UTTAM ACHARYA,IND,618,2016,104630,0.59
8,Jorasanko,165,SUNIL ROY,IND,306,2016,104630,0.29
9,Jorasanko,165,MANOJ KUMAR JAISWAL,JDS,300,2016,104630,0.29
10,Jorasanko,165,BISWABASU MUKHARJEE,IND,296,2016,104630,0.28
11,Jorasanko,165,SHYAMAL SAMADDAR,IND,218,2016,104630,0.21
12,Jorasanko,165,SANJEEV KUMAR JAIN,IND,180,2016,104630,0.17
4,Jorasanko,165,None of the Above,NOTA,2374,2016,104630,2.27
1,Shyampukur,166,SHASHI PANJA,AITC,53507,2016,116816,45.8
2,Shyampukur,166,PIYALI PAL,AIFB,40352,2016,116816,34.54
3,Shyampukur,166,SOMABRATA MANDAL,BJP,18378,2016,116816,15.73
5,Shyampukur,166,SUBIR SAMANTA,SUC,619,2016,116816,0.53
6,Shyampukur,166,TARKESH RAI,IND,473,2016,116816,0.4
7,Shyampukur,166,SAMPA BASU,IND,262,2016,116816,0.22
8,Shyampukur,166,BIKASH DEY,IND,203,2016,116816,0.17
9,Shyampukur,166,ASHIM DAS,IND,173,2016,116816,0.15
10,Shyampukur,166,CHHAYA GHOSH,IND,149,2016,116816,0.13
4,Shyampukur,166,None of the Above,NOTA,2700,2016,116816,2.31
1,Maniktala,167,SADHAN PANDE,AITC,73157,2016,144587,50.6
2,Maniktala,167,RAJIB MAJUMDER,CPM,47846,2016,144587,33.09
3,Maniktala,167,SUNIL ROY,BJP,18149,2016,144587,12.55
5,Maniktala,167,TARUN BANERJEE,IND,920,2016,144587,0.64
6,Maniktala,167,SUNIL ROY,IND,515,2016,144587,0.36
7,Maniktala,167,ANUP KUMAR DEY,IND,432,2016,144587,0.3
8,Maniktala,167,SAIKAT MAJUMDER,IND,427,2016,144587,0.3
4,Maniktala,167,None of the Above,NOTA,3141,2016,144587,2.17
1,Kashipur-Belgachia,168,MALA SAHA,AITC,72264,2016,143391,50.4
2,Kashipur-Belgachia,168,KANINIKA BOSE (GHOSH),CPM,46454,2016,143391,32.4
3,Kashipur-Belgachia,168,ADITYA TANDON,BJP,19293,2016,143391,13.45
5,Kashipur-Belgachia,168,MD AZIMULLAH,BSP,989,2016,143391,0.69
6,Kashipur-Belgachia,168,JYOTSNA RAY PAIN,IND,683,2016,143391,0.48
7,Kashipur-Belgachia,168,TAPAS GHOSH,IND,553,2016,143391,0.39
8,Kashipur-Belgachia,168,ASHOKE KUMAR NASKAR,IND,509,2016,143391,0.35
4,Kashipur-Belgachia,168,None of the Above,NOTA,2646,2016,143391,1.85
1,Bally,169,BAISHALI DALMIYA,AITC,52702,2016,112192,46.97
2,Bally,169,SAUMENDRANATH BERA,CPM,37299,2016,112192,33.25
3,Bally,169,KAUSHIK CHAKRABORTY,BJP,17418,2016,112192,15.53
5,Bally,169,SUSHIL GHOSH,IND,729,2016,112192,0.65
6,Bally,169,SOUMEN DUTTA,IND,705,2016,112192,0.63
7,Bally,169,PUTUL CHOWDHURY,SUC,591,2016,112192,0.53
8,Bally,169,SUVODEEP ROY,IND,253,2016,112192,0.23
9,Bally,169,PUNIT KUMAR SINGH,JDS,197,2016,112192,0.18
10,Bally,169,BIKASH RAJAK,IND,180,2016,112192,0.16
11,Bally,169,MRITYUNJAY SARKAR,IND,142,2016,112192,0.13
12,Bally,169,KOUSHIK PAUL,IND,137,2016,112192,0.12
13,Bally,169,ASHRAF ALI,IND,128,2016,112192,0.11
14,Bally,169,BALAI GHOSH,IND,113,2016,112192,0.1
4,Bally,169,None of the Above,NOTA,1598,2016,112192,1.42
1,Howrah Uttar,170,LAXMI RATAN SHUKLA,AITC,61917,2016,134646,45.99
2,Howrah Uttar,170,SANTOSH KUMAR PATHAK,INC,34958,2016,134646,25.96
3,Howrah Uttar,170,ROOPA GANGULY,BJP,31416,2016,134646,23.33
4,Howrah Uttar,170,SUBODH PATHAK,IND,1146,2016,134646,0.85
6,Howrah Uttar,170,SHEWNARAYAN CHANDEL,BSP,988,2016,134646,0.73
7,Howrah Uttar,170,BINA GANGULI MUKHERJEE,IND,716,2016,134646,0.53
8,Howrah Uttar,170,PRAVEEN KUMAR SARAF,MHB,473,2016,134646,0.35
9,Howrah Uttar,170,RAVI SHANKAR YADAV,IND,447,2016,134646,0.33
10,Howrah Uttar,170,DADAN SINGH,IND,333,2016,134646,0.25
11,Howrah Uttar,170,SUDARSHAN MANNA,SPI,245,2016,134646,0.18
12,Howrah Uttar,170,ARVIND KUMAR DUBEY,IND,229,2016,134646,0.17
13,Howrah Uttar,170,TAPAN BOSE,IND,183,2016,134646,0.14
14.5,Howrah Uttar,170,ANU DAS,IND,182,2016,134646,0.14
14.5,Howrah Uttar,170,JAYANT GUPTA,IND,182,2016,134646,0.14
16,Howrah Uttar,170,ASHISH AGARWAL,IND,161,2016,134646,0.12
5,Howrah Uttar,170,None of the Above,NOTA,1070,2016,134646,0.79
1,Howrah madhya,171,ARUP ROY (APU),AITC,91800,2016,175876,52.2
2,Howrah madhya,171,AMITABHA DUTTA,JDU,38806,2016,175876,22.06
3,Howrah madhya,171,SANJAY SINGH,BJP,35691,2016,175876,20.29
5,Howrah madhya,171,SOUMITRA SENGUPTA,SUC,1326,2016,175876,0.75
6,Howrah madhya,171,JAWAHAR LAL PASI,BSP,1132,2016,175876,0.64
7,Howrah madhya,171,SANJAY KUMAR SINGH,IND,535,2016,175876,0.3
8,Howrah madhya,171,SOUMENDRA NATH BHATTACHARYA,IND,502,2016,175876,0.29
9,Howrah madhya,171,SHANKAR DAS,IND,449,2016,175876,0.26
10,Howrah madhya,171,PRATIMA DEVI,IND,443,2016,175876,0.25
11,Howrah madhya,171,PRAMOD KUMAR RAM,IND,396,2016,175876,0.23
12,Howrah madhya,171,BISWANATH SAHA,IND,363,2016,175876,0.21
13,Howrah madhya,171,GANESH SINGH,IND,298,2016,175876,0.17
4,Howrah madhya,171,None of the Above,NOTA,4135,2016,175876,2.35
1,Shibpur,172,JATU LAHIRI,AITC,88076,2016,169839,51.86
2,Shibpur,172,JAGANNATH BHATTACHARYYA,AIFB,61062,2016,169839,35.95
3,Shibpur,172,RAMAPRASAD BHATTACHARYA,BJP,13363,2016,169839,7.87
5,Shibpur,172,BRIJ LAL PRASAD,BSP,1935,2016,169839,1.14
6,Shibpur,172,SHYAM SUNDAR HAZRA,IND,936,2016,169839,0.55
7,Shibpur,172,KARTICK SHIL,SUC,775,2016,169839,0.46
8,Shibpur,172,RAJAT BHATAK,IND,560,2016,169839,0.33
4,Shibpur,172,None of the Above,NOTA,3132,2016,169839,1.84
1,Howrah Dakshin,173,BRAJAMOHAN MAJUMDER,AITC,93689,2016,196038,47.79
2,Howrah Dakshin,173,ARINDAM BASU (BABU),CPM,77495,2016,196038,39.53
3,Howrah Dakshin,173,SAHANA GUHA RAY,BJP,16277,2016,196038,8.3
5,Howrah Dakshin,173,SRINATH YADAV,BSP,1249,2016,196038,0.64
6,Howrah Dakshin,173,JOYDEB SANTRA,IND,1039,2016,196038,0.53
7,Howrah Dakshin,173,TAPAS DAS,SUC,757,2016,196038,0.39
8,Howrah Dakshin,173,SUKTARA KHAN,IUC,496,2016,196038,0.25
9,Howrah Dakshin,173,KASHINATH MALICK,IND,442,2016,196038,0.23
10,Howrah Dakshin,173,SUBHRAJIT (LITON) BHADURI,PDS,441,2016,196038,0.22
11,Howrah Dakshin,173,ASOK KRISHNA DAS,IND,337,2016,196038,0.17
4,Howrah Dakshin,173,None of the Above,NOTA,3816,2016,196038,1.95
1,Sankrail,174,SITAL KUMAR SARDAR,AITC,86212,2016,192874,44.7
2,Sankrail,174,SAMIR MALICK,CPM,71455,2016,192874,37.05
3,Sankrail,174,PROBHAKAR PANDIT,BJP,28006,2016,192874,14.52
5,Sankrail,174,TAPAN KUMAR BACHAR,IND,1193,2016,192874,0.62
6,Sankrail,174,SAMIR NASKAR,IND,1183,2016,192874,0.61
7,Sankrail,174,ASHOK RAJWAR,IUC,1158,2016,192874,0.6
8,Sankrail,174,BISWANATH SANTRA,IND,991,2016,192874,0.51
9,Sankrail,174,GOPAL BAG,IND,481,2016,192874,0.25
4,Sankrail,174,None of the Above,NOTA,2195,2016,192874,1.14
1,Panchla,175,GULSAN MULLICK,AITC,101126,2016,190868,52.98
2,Panchla,175,DOLI ROY,AIFB,69199,2016,190868,36.25
3,Panchla,175,BHABANI PRASAD RAY,BJP,16066,2016,190868,8.42
5,Panchla,175,SHYAMAL MONDAL,IND,1018,2016,190868,0.53
6,Panchla,175,AHMED HOSSAIN MIDDYA,IUC,891,2016,190868,0.47
7,Panchla,175,UTPAL KUNDU CHOWDHURY,IND,716,2016,190868,0.38
4,Panchla,175,None of the Above,NOTA,1852,2016,190868,0.97
1,Uluberia Purba,176,HAIDER AZIZ SAFWI,AITC,72192,2016,171104,42.19
2,Uluberia Purba,176,SABIRUDDIN MOLLA,CPM,55923,2016,171104,32.68
3,Uluberia Purba,176,PAPIYA MONDAL,BJP,28229,2016,171104,16.5
4,Uluberia Purba,176,IMTIAZ AHMED MOLLAH (MIM),IND,5262,2016,171104,3.08
6,Uluberia Purba,176,NAKUL BAG,IND,1562,2016,171104,0.91
7,Uluberia Purba,176,PROVAS HAZRA,IND,1095,2016,171104,0.64
8,Uluberia Purba,176,MANSA SEN,WPOI,1008,2016,171104,0.59
9,Uluberia Purba,176,ANOWAR MALLICK,IUC,994,2016,171104,0.58
10,Uluberia Purba,176,RAJA RAM DAS,BSP,925,2016,171104,0.54
11,Uluberia Purba,176,PREMANANDA DAN,IND,659,2016,171104,0.39
12,Uluberia Purba,176,GANESH DAS,IND,484,2016,171104,0.28
13,Uluberia Purba,176,SUKHEN MONDAL,SUC,409,2016,171104,0.24
5,Uluberia Purba,176,None of the Above,NOTA,2362,2016,171104,1.38
1,Uluberia Uttar,177,DR. NIRMAL MAJI,AITC,79390,2016,164965,48.13
2,Uluberia Uttar,177,AMIYA KUMAR MONDAL,INC,65208,2016,164965,39.53
3,Uluberia Uttar,177,ANANDA PANDIT,BJP,13457,2016,164965,8.16
5,Uluberia Uttar,177,SHYAMAPADA DHARA,BSP,1208,2016,164965,0.73
6,Uluberia Uttar,177,AMIYA MONDAL,IND,1050,2016,164965,0.64
7,Uluberia Uttar,177,NIRAPADA PANDIT,IND,937,2016,164965,0.57
8,Uluberia Uttar,177,MAHIT KAR,IUC,875,2016,164965,0.53
9,Uluberia Uttar,177,BIMAL SINGHA,IND,617,2016,164965,0.37
10,Uluberia Uttar,177,AJIT DUTTA,IND,314,2016,164965,0.19
4,Uluberia Uttar,177,None of the Above,NOTA,1909,2016,164965,1.16
1,Uluberia Dakshin,178,PULAK ROY,AITC,95902,2016,177239,54.11
2,Uluberia Dakshin,178,MD.NASIRUDDIN,AIFB,60558,2016,177239,34.17
3,Uluberia Dakshin,178,SOMNATH SADHUKHAN,BJP,14239,2016,177239,8.03
4,Uluberia Dakshin,178,MONIRUL ISLAM(MIM),IND,2575,2016,177239,1.45
6,Uluberia Dakshin,178,GOBARDHAN MANNA,IUC,1757,2016,177239,0.99
5,Uluberia Dakshin,178,None of the Above,NOTA,2208,2016,177239,1.25
1,Shyampur,179,KALIPADA MANDAL,AITC,108619,2016,203631,53.34
2,Shyampur,179,AMITABHA CHAKRABORTY,INC,82033,2016,203631,40.29
3,Shyampur,179,MOUSUMI BISWAS,BJP,8075,2016,203631,3.97
5,Shyampur,179,KALIPADA  MONDAL,IND,993,2016,203631,0.49
6,Shyampur,179,SAIYAD SAMSUL HAK,IUC,942,2016,203631,0.46
7,Shyampur,179,PRADIP MANDAL,SUC,737,2016,203631,0.36
8,Shyampur,179,SAKTI CHARAN DAS,IND,708,2016,203631,0.35
4,Shyampur,179,None of the Above,NOTA,1524,2016,203631,0.75
1,Bagnan,180,ARUNAVA SEN(RAJA),AITC,97834,2016,180838,54.1
2,Bagnan,180,MINA MUKHERJEE GHOSH,CPM,67637,2016,180838,37.4
3,Bagnan,180,SAMIRAN ROY,BJP,10332,2016,180838,5.71
5,Bagnan,180,SANJIT PATRA,IND,885,2016,180838,0.49
6,Bagnan,180,NIKHIL RANJAN BERA,SUC,476,2016,180838,0.26
7,Bagnan,180,DILIP DEY,CPML,470,2016,180838,0.26
8,Bagnan,180,DILIP KUMAR BAURI,IUC,443,2016,180838,0.24
9,Bagnan,180,BIJON KUMAR MALAKAR,IND,330,2016,180838,0.18
10,Bagnan,180,AMARENDRA GAYEN,IND,209,2016,180838,0.12
4,Bagnan,180,None of the Above,NOTA,2222,2016,180838,1.23
1,Amta,181,ASIT MITRA,INC,89149,2016,189475,47.05
2,Amta,181,TUSHAR KANTI SIL,AITC,84645,2016,189475,44.67
3,Amta,181,SUMAN SARKAR,BJP,11045,2016,189475,5.83
5,Amta,181,RATAN CHANDRA MALICK,IND,1379,2016,189475,0.73
6,Amta,181,SANJIB SANTRA,SUC,789,2016,189475,0.42
7,Amta,181,DILIP KUMAR HAIT,IND,674,2016,189475,0.36
4,Amta,181,None of the Above,NOTA,1794,2016,189475,0.95
1,Udaynarayanpur,182,SAMIR KUMAR PANJA,AITC,94828,2016,181931,52.12
2,Udaynarayanpur,182,KARAR SAROJ RANJAN,INC,71070,2016,181931,39.06
3,Udaynarayanpur,182,BHOLA SAMUI,BJP,8356,2016,181931,4.59
4,Udaynarayanpur,182,SATYANARAYAN RAJWAR,IUC,2466,2016,181931,1.36
6,Udaynarayanpur,182,BANAMALI GAYEN,IND,1415,2016,181931,0.78
7,Udaynarayanpur,182,PRADIP MAITI,IND,1120,2016,181931,0.62
8,Udaynarayanpur,182,DEBANANDA MAJI,IND,705,2016,181931,0.39
5,Udaynarayanpur,182,None of the Above,NOTA,1971,2016,181931,1.08
1,Jagatballavpur,183,MD. ABDUL GHANI,AITC,103348,2016,212212,48.7
2,Jagatballavpur,183,BAIDYANATH BASU,CPM,78667,2016,212212,37.07
3,Jagatballavpur,183,KAUSHIK MUKHERJEE,BJP,20065,2016,212212,9.46
5,Jagatballavpur,183,DUDH KAMAL DAS,IND,1810,2016,212212,0.85
6,Jagatballavpur,183,NETAI MALIK,IND,1720,2016,212212,0.81
7,Jagatballavpur,183,MD. RAFIQUE WARSI,WPOI,1524,2016,212212,0.72
8,Jagatballavpur,183,EKRAMUL ISLAM MOLLA,IUC,1506,2016,212212,0.71
9,Jagatballavpur,183,TAPATI DALUI,IND,797,2016,212212,0.38
10,Jagatballavpur,183,GOUR SARDAR,IND,430,2016,212212,0.2
4,Jagatballavpur,183,None of the Above,NOTA,2345,2016,212212,1.11
1,Domjur,184,RAJIB BANERJEE,AITC,148768,2016,219557,67.76
2,Domjur,184,PROTIMA DUTTA W/O - LATE TAPAN KUMAR DUTTA,IND,41067,2016,219557,18.7
3,Domjur,184,JAYANTA DAS,BJP,15489,2016,219557,7.05
4,Domjur,184,KAILASH NASKAR,IND,3187,2016,219557,1.45
6,Domjur,184,SABILA BEGUM SARDAR,IUC,2438,2016,219557,1.11
7,Domjur,184,SUROJIT NASKAR,IND,2084,2016,219557,0.95
8,Domjur,184,PRATIMA DUTTA W/O - BISWAJIT DUTTA,IND,1965,2016,219557,0.89
9,Domjur,184,JAYANTA MONDAL,IND,1849,2016,219557,0.84
5,Domjur,184,None of the Above,NOTA,2710,2016,219557,1.23
1,Uttarpara,185,PRABIR KUMAR GHOSAL,AITC,84918,2016,189155,44.89
2,Uttarpara,185,PROF. DR.SRUTINATH PRAHARAJ,CPM,72918,2016,189155,38.55
3,Uttarpara,185,KRISHNA BHATTACHARJEE,BJP,23687,2016,189155,12.52
5,Uttarpara,185,SWAPAN MAJUMDAR,CPML,1730,2016,189155,0.91
6,Uttarpara,185,SUVENDU BISWAS,IND,1458,2016,189155,0.77
4,Uttarpara,185,None of the Above,NOTA,4444,2016,189155,2.35
1,Sreerampur,186,DR. SUDIPTA ROY,AITC,74995,2016,171296,43.78
2,Sreerampur,186,SUBHANKAR SARKAR,INC,65088,2016,171296,38
3,Sreerampur,186,BHASKAR BHATTACHARYA,BJP,24059,2016,171296,14.05
5,Sreerampur,186,SAMIR MITRA,BSP,1584,2016,171296,0.92
6,Sreerampur,186,TAPAN CHOWDHURY (TABLI),SUC,1523,2016,171296,0.89
7,Sreerampur,186,MANGAL SARKAR,IND,1082,2016,171296,0.63
4,Sreerampur,186,None of the Above,NOTA,2965,2016,171296,1.73
1,Champdani,187,ABDUL MANNAN,INC,81330,2016,184262,44.14
2,Champdani,187,MUZAFFAR KHAN,AITC,74048,2016,184262,40.19
3,Champdani,187,RAJ KUMARI SHAW,BJP,23383,2016,184262,12.69
5,Champdani,187,SIMA CHOWDHURI,SUC,1899,2016,184262,1.03
4,Champdani,187,None of the Above,NOTA,3602,2016,184262,1.95
1,Singur,188,RABINDRANATH BHATTACHARYA,AITC,96212,2016,195444,49.23
2,Singur,188,RABIN DEB,CPM,75885,2016,195444,38.83
3,Singur,188,PATRA SOUREN,BJP,14264,2016,195444,7.3
5,Singur,188,DWIJAPROSAD BHATTACHARYA,IND,2606,2016,195444,1.33
6,Singur,188,UMA DAS(PAUL),FDLP,1712,2016,195444,0.88
7,Singur,188,SHANKAR JANA,SUC,1667,2016,195444,0.85
4,Singur,188,None of the Above,NOTA,3098,2016,195444,1.59
1,Chandannagore,189,INDRANIL SEN,AITC,75727,2016,168905,44.83
2,Chandannagore,189,GOUTAM SARKAR,CPM,73613,2016,168905,43.58
3,Chandannagore,189,TANDRA BHATTACHARJEE,BJP,13233,2016,168905,7.83
5,Chandannagore,189,GAUTAM SARKAR,IND,1477,2016,168905,0.87
6,Chandannagore,189,MILAN RAKSHIT,SUC,1002,2016,168905,0.59
4,Chandannagore,189,None of the Above,NOTA,3853,2016,168905,2.28
1,Chunchura,190,ASIT MAZUMDER (TAPAN),AITC,118501,2016,241538,49.06
2,Chunchura,190,DR. PRANAB KUMAR GHOSH,AIFB,88817,2016,241538,36.77
3,Chunchura,190,CHAMPA CHAKRABORTY,BJP,25120,2016,241538,10.4
5,Chunchura,190,PABAN MAZUMDER,SUC,2208,2016,241538,0.91
6,Chunchura,190,DEB KANTA SIKDAR,IND,1289,2016,241538,0.53
4,Chunchura,190,None of the Above,NOTA,5603,2016,241538,2.32
1,Balagarh,191,ASHIM KUMAR MAJHI,AITC,96472,2016,203683,47.36
2,Balagarh,191,PANCHU GOPAL MONDAL,CPM,78635,2016,203683,38.61
3,Balagarh,191,SUBASH CHANDRA HALDER,BJP,20757,2016,203683,10.19
5,Balagarh,191,SUBRATA MONDAL,PDS,2226,2016,203683,1.09
6,Balagarh,191,GAUTAM MONDAL,CPML,1718,2016,203683,0.84
4,Balagarh,191,None of the Above,NOTA,3875,2016,203683,1.9
1,Pandua,192,SK. AMJAD HOSSAIN,CPM,91489,2016,209433,43.68
2,Pandua,192,SAIYAD RAHIM NABI,AITC,90097,2016,209433,43.02
3,Pandua,192,ASHOK BHATTACHARYA,BJP,17081,2016,209433,8.16
5,Pandua,192,SK. AMJAD HOSSAIN,IND,2477,2016,209433,1.18
6,Pandua,192,ABDUL GONI SARKAR,PDS,1947,2016,209433,0.93
7,Pandua,192,LAKSHMINARAYAN BAULDAS,BSP,1852,2016,209433,0.88
8,Pandua,192,NIRANJAN BAG,CPML,1759,2016,209433,0.84
4,Pandua,192,None of the Above,NOTA,2731,2016,209433,1.3
1,Saptagram,193,TAPAN DASGUPTA,AITC,88208,2016,180292,48.93
2,Saptagram,193,DILIP NATH,INC,69641,2016,180292,38.63
3,Saptagram,193,SUSANTA SENGUPTA,BJP,16494,2016,180292,9.15
5,Saptagram,193,SAJAL ADHIKARI,CPML,1536,2016,180292,0.85
6,Saptagram,193,KASHINATH MURMU,JMM,1509,2016,180292,0.84
4,Saptagram,193,None of the Above,NOTA,2904,2016,180292,1.61
1,Chanditala,194,SWATI  KHANDOKER,AITC,91874,2016,190300,48.28
2,Chanditala,194,AZIM ALI MD. SK.,CPM,77698,2016,190300,40.83
3,Chanditala,194,SUDIPTA CHATTOPADHYAY,BJP,12843,2016,190300,6.75
5,Chanditala,194,RAGHUWANSH DWIWEDY,SHI,1970,2016,190300,1.04
6,Chanditala,194,MOIDUL ISLAM LASKAR,IUC,1426,2016,190300,0.75
7,Chanditala,194,DINABANDHU DUTTA,SUC,1184,2016,190300,0.62
4,Chanditala,194,None of the Above,NOTA,3305,2016,190300,1.74
1,Jangipara,195,SNEHASIS CHAKRABORTY,AITC,99324,2016,195515,50.8
2,Jangipara,195,POBITRA SINGHA ROY,CPM,75719,2016,195515,38.73
3,Jangipara,195,PROSENJIT BAG,BJP,13716,2016,195515,7.02
5,Jangipara,195,KHANDAKAR KAMRUJJAMAN,IUC,2516,2016,195515,1.29
6,Jangipara,195,KAUSHIK KISORE ROY,IND,1414,2016,195515,0.72
4,Jangipara,195,None of the Above,NOTA,2826,2016,195515,1.45
1,Haripal,196,BECHARAM MANNA,AITC,110899,2016,208398,53.22
2,Haripal,196,JOGIYANANDA MISHRA,CPM,79424,2016,208398,38.11
3,Haripal,196,RAMKRISHNA PAL,BJP,11124,2016,208398,5.34
5,Haripal,196,SK. RAFIUDDARAJAT (BADSHA),SUC,1814,2016,208398,0.87
6,Haripal,196,SUKUMAR MANDI,JDP,829,2016,208398,0.4
7,Haripal,196,L.K. SING,IUC,782,2016,208398,0.38
4,Haripal,196,None of the Above,NOTA,3526,2016,208398,1.69
1,Dhanekhali,197,ASIMA PATRA,AITC,125298,2016,217750,57.54
2,Dhanekhali,197,PRADIP MAJUMDAR,AIFB,66654,2016,217750,30.61
3,Dhanekhali,197,SASTHI DULEY,BJP,16338,2016,217750,7.5
5,Dhanekhali,197,ASHIS HALDER,IND,2558,2016,217750,1.17
6,Dhanekhali,197,SAJAL KUMAR DE,CPML,1754,2016,217750,0.81
7,Dhanekhali,197,PALLAB BAG,JDP,1439,2016,217750,0.66
4,Dhanekhali,197,None of the Above,NOTA,3709,2016,217750,1.7
1,Tarakeswar,198,RACHHPAL SINGH,AITC,97588,2016,192276,50.75
2,Tarakeswar,198,SURAJIT GHOSH,NCP,69898,2016,192276,36.35
3,Tarakeswar,198,JAGANNATH DAS,BJP,17989,2016,192276,9.36
5,Tarakeswar,198,PALASH KINKAR HANSDA,JDP,2818,2016,192276,1.47
4,Tarakeswar,198,None of the Above,NOTA,3983,2016,192276,2.07
