#,AC_NAME,AC_NO,NAME,PARTY,VOTES,YEAR,polled_votes,vote_percent
1,Hojai,91,Dr. Ardhendu Kumar Dey,INC,70649,2011,159124,44.4
2,Hojai,91,Dr. Aditya Langthasa,AIUDF,50755,2011,159124,31.9
3,Hojai,91,Shiladitya Dev,BJP,30011,2011,159124,18.86
4,Hojai,91,Narayan Chandra,AGP,2623,2011,159124,1.65
5,Hojai,91,Jogneshwar Das,CPM,1577,2011,159124,0.99
6,Hojai,91,Deba Prasad Chauhan,IND,1420,2011,159124,0.89
7,Hojai,91,Debasish Dutta,AITC,941,2011,159124,0.59
8,Hojai,91,Abdul Karim,AIMF,672,2011,159124,0.42
9,Hojai,91,Arun Deb,IND,476,2011,159124,0.3
1,Lumding,92,Swapan Kar,AIUDF,39443,2011,125904,31.33
2,Lumding,92,Sushil Dutta,BJP,37612,2011,125904,29.87
3,Lumding,92,Shefali Dey,INC,35124,2011,125904,27.9
4,Lumding,92,Idris Ali,AGP,5207,2011,125904,4.14
5,Lumding,92,Uma Bhowmick,AITC,2915,2011,125904,2.32
6,Lumding,92,Tankeswar Kakoti,IND,2049,2011,125904,1.63
7,Lumding,92,Mukut Patar,IND,1477,2011,125904,1.17
8,Lumding,92,Md. Azharul Hoque,IND,1087,2011,125904,0.86
9,Lumding,92,Ashim Majumder,IND,990,2011,125904,0.79
1,Bokakhat,93,Arun Phukan,INC,32020,2011,92692,34.54
2,Bokakhat,93,Jiten Gogoi,IND,30291,2011,92692,32.68
3,Bokakhat,93,Atul Bora,AGP,22216,2011,92692,23.97
4,Bokakhat,93,Deba Pradip Bora,BJP,4922,2011,92692,5.31
5,Bokakhat,93,Bir Kumar Chetry,AITC,1115,2011,92692,1.2
6,Bokakhat,93,Mridul Saikia,NCP,1073,2011,92692,1.16
7,Bokakhat,93,Bolo Bora,CPI,1055,2011,92692,1.14
1,Sarupathar,94,Aklius Tirkey,INC,74428,2011,147706,50.39
2,Sarupathar,94,Binod Gowala,AGP,42335,2011,147706,28.66
3,Sarupathar,94,Dinesh Bhilwaria,BJP,17172,2011,147706,11.63
4,Sarupathar,94,Dip Borbora,IND,5463,2011,147706,3.7
5,Sarupathar,94,Nani Ram Tanti,IND,3322,2011,147706,2.25
6,Sarupathar,94,Afchana Begum,NCP,2515,2011,147706,1.7
7,Sarupathar,94,Rizaul Haque,AITC,2471,2011,147706,1.67
1,Golaghat,95,Ajanta Neog,INC,79648,2011,122757,64.88
2,Golaghat,95,Amiyo Kumar Borah,AGP,33477,2011,122757,27.27
3,Golaghat,95,Debeswar Bora,AITC,5006,2011,122757,4.08
4,Golaghat,95,Debajit Bora,BJP,3179,2011,122757,2.59
5,Golaghat,95,Amrit Ballav Goswami,NCP,1447,2011,122757,1.18
1,Khumtai,96,Bismita Gogoi,INC,41123,2011,86078,47.77
2,Khumtai,96,Upashana Gogoi,AGP,22734,2011,86078,26.41
3,Khumtai,96,Mridul Kumar Dutta,BJP,11577,2011,86078,13.45
4,Khumtai,96,Diganta Kumar Saikia,AITC,5326,2011,86078,6.19
5,Khumtai,96,Probin Kumar Rajkhowa,IND,2713,2011,86078,3.15
6,Khumtai,96,Satyadev Sahu,IND,1860,2011,86078,2.16
7,Khumtai,96,Dipali Borah,IND,745,2011,86078,0.87
1,Dergaon,97,Aroti Hazarika Kachari,INC,55705,2011,99373,56.06
2,Dergaon,97,Sushila Hazarika,AGP,34445,2011,99373,34.66
3,Dergaon,97,Mridu Paban Das,BJP,6533,2011,99373,6.57
4,Dergaon,97,Rajib Das,AITC,2690,2011,99373,2.71
1,Jorhat,98,Rana Goswami,INC,68049,2011,104931,64.85
2,Jorhat,98,Hitendra Nath Goswami,AGP,30079,2011,104931,28.67
3,Jorhat,98,Karabi Chakraborty,BJP,5354,2011,104931,5.1
4,Jorhat,98,Sarifun Nisha,AITC,1449,2011,104931,1.38
1,Majuli,99,Rajib Lochan Pegu,INC,39655,2011,85536,46.36
2,Majuli,99,Padmeswar Doley,IND,23691,2011,85536,27.7
3,Majuli,99,Premadhar Doley,IND,19690,2011,85536,23.02
4,Majuli,99,Anamika Doley,BJP,2500,2011,85536,2.92
1,Titabar,100,Tarun Gogoi,INC,65418,2011,88257,74.12
2,Titabar,100,Montu Moni Dutta,AGP,11219,2011,88257,12.71
3,Titabar,100,Kaminish Deori,BJP,4257,2011,88257,4.82
4,Titabar,100,Kula Das,CPI,3108,2011,88257,3.52
5,Titabar,100,Dilip Gogoi,IND,1775,2011,88257,2.01
6,Titabar,100,Biren Gogoi,AITC,927,2011,88257,1.05
7,Titabar,100,Subodh Dutta,AIUDF,905,2011,88257,1.03
8,Titabar,100,Manashi Bordoloi,NCP,648,2011,88257,0.73
1,Mariani,101,Rupjyoti Kurmi,INC,35754,2011,76178,46.93
2,Mariani,101,Alak Kumar Ghose,AITC,28696,2011,76178,37.67
3,Mariani,101,Dulen Nayak,AGP,3961,2011,76178,5.2
4,Mariani,101,Santanu Kumar Gogoi,BJP,3376,2011,76178,4.43
5,Mariani,101,Sanjib Gogoi,IND,3320,2011,76178,4.36
6,Mariani,101,June Tanti,IND,1071,2011,76178,1.41
1,Teok,102,Membar Gogoi,INC,48117,2011,80270,59.94
2,Teok,102,Hemanta Kalita,AGP,17784,2011,80270,22.16
3,Teok,102,Jitu Hazarika,BJP,10219,2011,80270,12.73
4,Teok,102,Jiten Tanti,CPI(ML)(L),2161,2011,80270,2.69
5,Teok,102,Jayajyoti Gogoi,AITC,1012,2011,80270,1.26
6,Teok,102,Runu Saikia,NCP,977,2011,80270,1.22
1,Amguri,103,Anjan Dutta,INC,39549,2011,83191,47.54
2,Amguri,103,Prodip Hazarika,AGP,39263,2011,83191,47.2
3,Amguri,103,Anup Gogoi,BJP,1823,2011,83191,2.19
4,Amguri,103,Raj Kumar Duwarah,AIFB,1405,2011,83191,1.69
5,Amguri,103,Manik Dutta,AITC,598,2011,83191,0.72
6,Amguri,103,Jayanta Gogoi,AIUDF,553,2011,83191,0.66
1,Nazira,104,Debabrata Saikia,INC,52510,2011,82827,63.4
2,Nazira,104,Drupad Borgohain,CPI,18700,2011,82827,22.58
3,Nazira,104,Juri Konwar,IND,5282,2011,82827,6.38
4,Nazira,104,Ajit Hazarika,NCP,1921,2011,82827,2.32
5,Nazira,104,Syed Abdul Rakim,BJP,1887,2011,82827,2.28
6,Nazira,104,Sofiquddin Ahmed,AIUDF,1304,2011,82827,1.57
7,Nazira,104,Hari Krishna Gogoi,AITC,1223,2011,82827,1.48
1,Mahmara,105,Sarat Saikia,INC,40607,2011,85109,47.71
2,Mahmara,105,Hiranya Konwar,AGP,24873,2011,85109,29.22
3,Mahmara,105,Jogen Mohan,BJP,14582,2011,85109,17.13
4,Mahmara,105,Mohesh Ghatowar,IND,1655,2011,85109,1.94
5,Mahmara,105,Rashadul Haque,AITC,987,2011,85109,1.16
6,Mahmara,105,Rajen Gogoi,NCP,897,2011,85109,1.05
7,Mahmara,105,Nitya Nanda Gogoi,RCPI(R),794,2011,85109,0.93
8,Mahmara,105,Horen Borgohain,AIFB,714,2011,85109,0.84
1,Sonari,106,Sarat Borkotoky,INC,56655,2011,106128,53.38
2,Sonari,106,Anup Singh Rajpuruhit,BJP,27751,2011,106128,26.15
3,Sonari,106,Monil Bokalial,AGP,8258,2011,106128,7.78
4,Sonari,106,Bimala Prasad Phukon,AITC,4830,2011,106128,4.55
5,Sonari,106,Krishna Kanta Gogoi,IND,3676,2011,106128,3.46
6,Sonari,106,Lakhinarayan Gogoi,IND,3535,2011,106128,3.33
7,Sonari,106,Rajendra Buragohain,JMM,1423,2011,106128,1.34
1,Thowra,107,Sushanta Borgohain,INC,28560,2011,71442,39.98
2,Thowra,107,Kushal Dowari,IND,24274,2011,71442,33.98
3,Thowra,107,Siba Prasad Bodra,BJP,9765,2011,71442,13.67
4,Thowra,107,Lila Jyoti Phukan,AGP,8843,2011,71442,12.38
1,Sibsagar,108,Pranab Gogoi,INC,48941,2011,95204,51.41
2,Sibsagar,108,Pranabjit Chaliha,AGP,31691,2011,95204,33.29
3,Sibsagar,108,Promode Ch. Gogoi,CPI,6196,2011,95204,6.51
4,Sibsagar,108,Jayanta Rajkonwar,BJP,5405,2011,95204,5.68
5,Sibsagar,108,Seikh Mujibur Rahman,NCP,1272,2011,95204,1.34
6,Sibsagar,108,Amanuddin Ahmed,AIUDF,1049,2011,95204,1.1
7,Sibsagar,108,Pradip Pachani,AITC,650,2011,95204,0.68
1,Bihpuria,109,Bhupen Kumar Bora,INC,45920,2011,92799,49.48
2,Bihpuria,109,Kesharam Bora,AGP,33764,2011,92799,36.38
3,Bihpuria,109,Prafulla Bora,NCP,5836,2011,92799,6.29
4,Bihpuria,109,Dhruba Bania,BJP,4304,2011,92799,4.64
5,Bihpuria,109,Muhiram Basumatary,IND,1129,2011,92799,1.22
6,Bihpuria,109,Hiuen Basumatary,AITC,806,2011,92799,0.87
7,Bihpuria,109,Premadhar Bora,IND,555,2011,92799,0.6
8,Bihpuria,109,Probin Bora,IND,244,2011,92799,0.26
9,Bihpuria,109,Kishore Deori,IND,241,2011,92799,0.26
1,Naoboicha,110,Sanjay Raj Subba,INC,33946,2011,125425,27.06
2,Naoboicha,110,Mamun Imadadul Haque,AIUDF,27288,2011,125425,21.76
3,Naoboicha,110,Rao Gajendra Singh,BJP,22328,2011,125425,17.8
4,Naoboicha,110,Sultan Mehdi,IND,16855,2011,125425,13.44
5,Naoboicha,110,Phanidhar Baruah,AGP,11721,2011,125425,9.35
6,Naoboicha,110,Ganesh Pradhan,IND,4207,2011,125425,3.35
7,Naoboicha,110,Dr. Pradip Kr. Patra,IND,2938,2011,125425,2.34
8,Naoboicha,110,Jayanta Khound,IND,1995,2011,125425,1.59
9,Naoboicha,110,Vinod Pasi,AITC,1671,2011,125425,1.33
10,Naoboicha,110,Eunus Ali,IND,942,2011,125425,0.75
11,Naoboicha,110,Suchil Bori,SUCI,673,2011,125425,0.54
12,Naoboicha,110,Khalilur Rahman,IND,463,2011,125425,0.37
13,Naoboicha,110,Shyamal Hazarika.,SP,398,2011,125425,0.32
1,Lakhimpur,111,Utpal Dutta,AGP,52563,2011,110744,47.46
2,Lakhimpur,111,Ghana Buragohain,INC,51464,2011,110744,46.47
3,Lakhimpur,111,Banti Bonia,BJP,2040,2011,110744,1.84
4,Lakhimpur,111,Dilwar Hussain,AIUDF,1707,2011,110744,1.54
5,Lakhimpur,111,Arup Kalita,CPI,1392,2011,110744,1.26
6,Lakhimpur,111,Bulu Gogoi,AITC,1076,2011,110744,0.97
7,Lakhimpur,111,Birinchi Pegu,SUCI,502,2011,110744,0.45
1,Dhakuakhana,112,Naba Kumar Doley,AGP,63963,2011,127145,50.31
2,Dhakuakhana,112,Bharat Chandra Narah,INC,56456,2011,127145,44.4
3,Dhakuakhana,112,Gyana Nath Mili,CPM,2033,2011,127145,1.6
4,Dhakuakhana,112,Lakhimai Pegu,BJP,1873,2011,127145,1.47
5,Dhakuakhana,112,Ranjit Doley,IND,1130,2011,127145,0.89
6,Dhakuakhana,112,Memud Pagag,IND,525,2011,127145,0.41
7,Dhakuakhana,112,Indrajit Narah,IND,437,2011,127145,0.34
8,Dhakuakhana,112,Jutika Doley,SUCI,398,2011,127145,0.31
9,Dhakuakhana,112,Bhaben Kumar Panyang,AITC,330,2011,127145,0.26
1,Dhemaji,113,Sumitra Doley Patir,INC,59633,2011,139859,42.64
2,Dhemaji,113,Paramananda Sonowal,AGP,52348,2011,139859,37.43
3,Dhemaji,113,Sailen Sonowal,BJP,21957,2011,139859,15.7
4,Dhemaji,113,Khadgaraj Pegu,AITC,2792,2011,139859,2
5,Dhemaji,113,Hemkanta Miri,SUCI,1357,2011,139859,0.97
6,Dhemaji,113,Dimpal Sonowal,AIFB,1168,2011,139859,0.84
7,Dhemaji,113,Lalit Narah,SAP,604,2011,139859,0.43
1,Jonai,114,Pradan Baruah,INC,97326,2011,184028,52.89
2,Jonai,114,Bhuban Pegu,IND,77816,2011,184028,42.28
3,Jonai,114,Aswini Pait,BJP,6475,2011,184028,3.52
4,Jonai,114,Makhan Kaman Kuli,AITC,2411,2011,184028,1.31
1,Moran,115,Jibontara Ghatowar,INC,47143,2011,82459,57.17
2,Moran,115,Sunil Rajkonwar,AGP,17650,2011,82459,21.4
3,Moran,115,Swarna Saikia Deori,BJP,14571,2011,82459,17.67
4,Moran,115,Shyamal Bhumij,IND,2343,2011,82459,2.84
5,Moran,115,Lakhicharan Swausi,JMM,752,2011,82459,0.91
1,Dibrugarh,116,Prasanta Phukan,BJP,46506,2011,84319,55.15
2,Dibrugarh,116,Kalyan Kumar Gogoi,INC,26897,2011,84319,31.9
3,Dibrugarh,116,Shyamal Baruah,AITC,5223,2011,84319,6.19
4,Dibrugarh,116,Thaneswar Borah,AGP,1969,2011,84319,2.34
5,Dibrugarh,116,Parbez Khan,AIUDF,1663,2011,84319,1.97
6,Dibrugarh,116,Sima Ghosh,IND,1013,2011,84319,1.2
7,Dibrugarh,116,Avinash Singh,JMM,529,2011,84319,0.63
8,Dibrugarh,116,Padmeswar Phukan,IND,519,2011,84319,0.62
1,Lahowal,117,Prithibi Majhi,INC,39857,2011,84981,46.9
2,Lahowal,117,Ranjit Konwar,BJP,20137,2011,84981,23.7
3,Lahowal,117,Terash Gowalla,AGP,15934,2011,84981,18.75
4,Lahowal,117,Kumud Gogoi,IND,3219,2011,84981,3.79
5,Lahowal,117,Ratul Gogoi,CPI,1791,2011,84981,2.11
6,Lahowal,117,Ananta Deka Baruah,IND,1556,2011,84981,1.83
7,Lahowal,117,Ghanashyam Munda,CPI(ML)(L),1392,2011,84981,1.64
8,Lahowal,117,Prafulla Gogoi,JMM,1095,2011,84981,1.29
1,Duliajan,118,Amiya Gogoi,INC,39511,2011,93688,42.17
2,Duliajan,118,Rameswar Teli,BJP,36175,2011,93688,38.61
3,Duliajan,118,Hiteswar Phukan,AGP,9777,2011,93688,10.44
4,Duliajan,118,Pronob Borah,IND,2617,2011,93688,2.79
5,Duliajan,118,Pulak Gogoi,CPI,2475,2011,93688,2.64
6,Duliajan,118,Navajyoti Kalita,AITC,1339,2011,93688,1.43
7,Duliajan,118,Bina Konwer Baruah,NCP,898,2011,93688,0.96
8,Duliajan,118,Rajen Gogoi,SHS,896,2011,93688,0.96
1,Tingkhong,119,Atuwa Munda,INC,41839,2011,85450,48.96
2,Tingkhong,119,Anup Phukan,AGP,26315,2011,85450,30.8
3,Tingkhong,119,Dipuranjan Makrari,BJP,13626,2011,85450,15.95
4,Tingkhong,119,Tufan Gowala,CPI(ML)(L),2306,2011,85450,2.7
5,Tingkhong,119,Keshab Saikia,JMM,1364,2011,85450,1.6
1,Naharkatia,120,Pranati Phukan,INC,35373,2011,85070,41.58
2,Naharkatia,120,Naren Sonowal,AGP,20976,2011,85070,24.66
3,Naharkatia,120,Pradip Buragohain,BJP,18917,2011,85070,22.24
4,Naharkatia,120,Sashakamal Handique,CPM,2699,2011,85070,3.17
5,Naharkatia,120,Kartik Tanti,NCP,2498,2011,85070,2.94
6,Naharkatia,120,Tirtha Gogoi,AITC,1714,2011,85070,2.01
7,Naharkatia,120,Mohendra Dhadumia,SUCI,1554,2011,85070,1.83
8,Naharkatia,120,Imranuddin Ahmed,AIUDF,1339,2011,85070,1.57
1,Chabua,121,Raju Sahu,INC,38576,2011,96388,40.02
2,Chabua,121,Binod Hazarika,BJP,27468,2011,96388,28.5
3,Chabua,121,Bhaben Baruah,AGP,19716,2011,96388,20.45
4,Chabua,121,Gongaram Koul,CPI(ML)(L),3042,2011,96388,3.16
5,Chabua,121,Kartick Samashi,IND,2804,2011,96388,2.91
6,Chabua,121,Prakash Tanti,AITC,2271,2011,96388,2.36
7,Chabua,121,Harendra Nath Saikia,NCP,1286,2011,96388,1.33
8,Chabua,121,Sumit Kumar Tiwari,JMM,1225,2011,96388,1.27
1,Tinsukia,122,Rajendra Prasad Singh,INC,41238,2011,93399,44.15
2,Tinsukia,122,Sanjay Kishan,BJP,29265,2011,93399,31.33
3,Tinsukia,122,Monoranjan Sharma,AGP,15567,2011,93399,16.67
4,Tinsukia,122,Rajen Barua,AITC,3020,2011,93399,3.23
5,Tinsukia,122,Ananta Hazarika,AIUDF,2224,2011,93399,2.38
6,Tinsukia,122,Ram Narayan Singh,SHS,2085,2011,93399,2.23
1,Digboi,123,Rameswar Dhanowar,INC,38663,2011,77271,50.04
2,Digboi,123,Suren Phukan,BJP,27905,2011,77271,36.11
3,Digboi,123,Bhulen Boruah,AGP,6253,2011,77271,8.09
4,Digboi,123,Chandan Bagh,IND,2514,2011,77271,3.25
5,Digboi,123,Alok Roy,AITC,1936,2011,77271,2.51
1,Margherita,124,Pradyut Bordoloi,INC,57615,2011,110484,52.15
2,Margherita,124,Kamakhya Tasa,BJP,41006,2011,110484,37.11
3,Margherita,124,Suren Phukon,AGP,7066,2011,110484,6.4
4,Margherita,124,Joikrishna Tanti,IND,2923,2011,110484,2.65
5,Margherita,124,Abani Mohan Medhi,AITC,1874,2011,110484,1.7
1,Doom Dooma,125,Dilip Moran,BJP,31709,2011,85691,37
2,Doom Dooma,125,Rupesh Gowala,INC,27053,2011,85691,31.57
3,Doom Dooma,125,Durga Bhumij,IND,16971,2011,85691,19.8
4,Doom Dooma,125,Bhabo Kanto Chutia,IND,4072,2011,85691,4.75
5,Doom Dooma,125,Manoj Manki,AGP,2944,2011,85691,3.44
6,Doom Dooma,125,Bhagwan Tanti,IND,1510,2011,85691,1.76
7,Doom Dooma,125,Bharat Yadav,AIUDF,1432,2011,85691,1.67
1,Sadiya,126,Bolin Chetia,INC,46318,2011,103048,44.95
2,Sadiya,126,Jagadish Bhuyan,AGP,39451,2011,103048,38.28
3,Sadiya,126,Rupsikha Baruah,IND,7018,2011,103048,6.81
4,Sadiya,126,Labheswar Gogoi,CPM,4116,2011,103048,3.99
5,Sadiya,126,Gopal Pradhan,BJP,2607,2011,103048,2.53
6,Sadiya,126,Anup Pratim Borbaruah,NCP,1690,2011,103048,1.64
7,Sadiya,126,Lalit Deori,AITC,994,2011,103048,0.96
8,Sadiya,126,Debajit Moran,SHS,854,2011,103048,0.83
1,Ratabari,1,KRIPANATH MALLAH,BJP,53975,2016,112608,47.93
2,Ratabari,1,AKHIL RANJAN TALUKDAR,INC,29449,2016,112608,26.15
3,Ratabari,1,RAJIB BISWAS,AIUDF,23926,2016,112608,21.25
4,Ratabari,1,SETUL CHANDRA NAMASUDRA,IND,908,2016,112608,0.81
6,Ratabari,1,NIRMAL MALLICK,SP,542,2016,112608,0.48
7,Ratabari,1,PRABIR BARDHAN,IND,487,2016,112608,0.43
8,Ratabari,1,SANJOY KUMAR MALLAH,IND,419,2016,112608,0.37
9,Ratabari,1,KALIPADA BISWAS,IND,380,2016,112608,0.34
10,Ratabari,1,MANILAL RABIDAS,IND,370,2016,112608,0.33
11,Ratabari,1,SATYENDRA NAMASUDRA,SUC,354,2016,112608,0.31
12,Ratabari,1,NIRANJAN MALLAH,IND,267,2016,112608,0.24
13,Ratabari,1,RANJU ROY,IND,247,2016,112608,0.22
14,Ratabari,1,UMESH MALAH,IND,204,2016,112608,0.18
15,Ratabari,1,AMULYA NAMASUDRA,IND,191,2016,112608,0.17
5,Ratabari,1,None of the Above,NOTA,889,2016,112608,0.79
1,Patharkandi,2,KRISHNENDU PAUL,BJP,46544,2016,122694,37.94
2,Patharkandi,2,DEBENDRA KUMAR SINHA,AIUDF,37276,2016,122694,30.38
3,Patharkandi,2,MONI LAL GOWALA,INC,32048,2016,122694,26.12
4,Patharkandi,2,KRIPESH RANJAN DASGUPTA,CPM,1638,2016,122694,1.34
6,Patharkandi,2,KABIR AHMED,IND,892,2016,122694,0.73
7,Patharkandi,2,RAHIM UDDIN AHMED,IND,743,2016,122694,0.61
8,Patharkandi,2,MISBAQUE UDDIN,SP,599,2016,122694,0.49
9,Patharkandi,2,DEBANGSHU NATH,SUC,509,2016,122694,0.41
10,Patharkandi,2,ASAD UDDIN AHMED,IND,501,2016,122694,0.41
11,Patharkandi,2,NITAI DEY,IND,495,2016,122694,0.4
12,Patharkandi,2,NIHAR RANJAN DEB NATH,IND,419,2016,122694,0.34
5,Patharkandi,2,None of the Above,NOTA,1030,2016,122694,0.84
1,Karimganj North,3,KAMALAKHYA DEY PURKAYASTHA,INC,45289,2016,130781,34.63
2,Karimganj North,3,MISSION RANJAN DAS,BJP,44821,2016,130781,34.27
3,Karimganj North,3,SAHABUL ISLAM CHOUDHURY,AIUDF,34207,2016,130781,26.16
4,Karimganj North,3,NAZRUL ISLAM CHOUDHURY,IND,1704,2016,130781,1.3
5,Karimganj North,3,ABDUL AHAD CHOUDHURY,IND,1052,2016,130781,0.8
6,Karimganj North,3,MOIN UDDIN,IND,708,2016,130781,0.54
8,Karimganj North,3,ARUNANGSHU BHATTACHARJEE,SUC,468,2016,130781,0.36
9,Karimganj North,3,MUHAMMAD MUHSIN ALAM,IND,420,2016,130781,0.32
10,Karimganj North,3,SIBIR AHMED,IND,265,2016,130781,0.2
11,Karimganj North,3,BIKASH KANTI ROY,BGP,253,2016,130781,0.19
12,Karimganj North,3,DEEPAN NATH,IND,241,2016,130781,0.18
13,Karimganj North,3,KAYSAR AHMED CHOUDHURY,IND,237,2016,130781,0.18
14,Karimganj North,3,AMJAD HUSSAIN,IND,161,2016,130781,0.12
15,Karimganj North,3,TAJ UDDIN CHOUDHURY,IND,144,2016,130781,0.11
16,Karimganj North,3,ARUN KUMAR DAS,IND,137,2016,130781,0.1
7,Karimganj North,3,None of the Above,NOTA,674,2016,130781,0.52
1,Karimganj South,4,AZIZ AHMED KHAN,AIUDF,58060,2016,128442,45.2
2,Karimganj South,4,SIDDEQUE AHMED,INC,53644,2016,128442,41.77
3,Karimganj South,4,SIPRA GOON,BJP,11861,2016,128442,9.23
4,Karimganj South,4,MONARUL HAQUE,IND,815,2016,128442,0.63
5,Karimganj South,4,MOSUD AHMED,IND,592,2016,128442,0.46
6,Karimganj South,4,AZIR UDDIN,IND,391,2016,128442,0.3
7,Karimganj South,4,MOIN UDDIN,IND,366,2016,128442,0.28
8,Karimganj South,4,MAYNUL HAQUE,IND,265,2016,128442,0.21
9,Karimganj South,4,SUFIAN AHMED,IND,264,2016,128442,0.21
10,Karimganj South,4,BILAL UDDIN,IND,242,2016,128442,0.19
11,Karimganj South,4,TAJ MD KAMAL UDDIN KHAN,IND,212,2016,128442,0.17
12,Karimganj South,4,JAMAL AHMED,IND,199,2016,128442,0.15
14,Karimganj South,4,ABDUL HAMID,IND,159,2016,128442,0.12
15,Karimganj South,4,AHMED ALI,IND,157,2016,128442,0.12
16,Karimganj South,4,ABU BARKAT NIZAM UDDIN AHMED,IND,150,2016,128442,0.12
17,Karimganj South,4,MUKTAR HUSSAIN,IND,122,2016,128442,0.09
18,Karimganj South,4,SAD UDDIN,IND,106,2016,128442,0.08
19,Karimganj South,4,SAHAJAN AHMED,IND,105,2016,128442,0.08
20,Karimganj South,4,QUAMRUL ISLAM,IND,98,2016,128442,0.08
21,Karimganj South,4,SARIF UDDIN,IND,97,2016,128442,0.08
22,Karimganj South,4,FAIZUL HAQUE,IND,95,2016,128442,0.07
23,Karimganj South,4,KABIR UDDIN,IND,90,2016,128442,0.07
24,Karimganj South,4,SALIM UDDIN,IND,80,2016,128442,0.06
25,Karimganj South,4,SABIR AHMED,IND,56,2016,128442,0.04
26,Karimganj South,4,RAJIB DAS,IND,43,2016,128442,0.03
13,Karimganj South,4,None of the Above,NOTA,173,2016,128442,0.13
1,Badarpur,5,JAMAL UDDIN AHMED,INC,38266,2016,112519,34.01
2,Badarpur,5,ABDUL AZIZ,AIUDF,36178,2016,112519,32.15
3,Badarpur,5,DIPAK DEB,BJP,35694,2016,112519,31.72
5,Badarpur,5,SAZIDUL HOQUE,IND,418,2016,112519,0.37
6,Badarpur,5,KAMRUL ISLAM,SP,303,2016,112519,0.27
7,Badarpur,5,SUBODH SUKLABAIDYA,IND,295,2016,112519,0.26
8,Badarpur,5,OLIOUR RAHAMAN TAPADAR,IND,168,2016,112519,0.15
9,Badarpur,5,SOLMON SHAIKH,IND,147,2016,112519,0.13
10,Badarpur,5,ABDUS SUKKUR BEIG,IND,142,2016,112519,0.13
11,Badarpur,5,KHASRUZZAMAN TALUKDAR,IND,132,2016,112519,0.12
12,Badarpur,5,ANAM UDDIN,IND,101,2016,112519,0.09
13,Badarpur,5,BINOY NAMASUDRA,IND,79,2016,112519,0.07
4,Badarpur,5,None of the Above,NOTA,596,2016,112519,0.53
1,Hailakandi,6,ANWAR HUSSAIN LASKAR,AIUDF,41647,2016,112993,36.86
2,Hailakandi,6,SOUMYAJIT DUTTA CHOUDHURY,BJP,39039,2016,112993,34.55
3,Hailakandi,6,ZAKIR HUSSAIN LASKAR,IND,15633,2016,112993,13.84
4,Hailakandi,6,ANAM UDDIN LASKAR,INC,9287,2016,112993,8.22
5,Hailakandi,6,HAJI SALIM UDDIN BARBHUIYA,IND,1119,2016,112993,0.99
6,Hailakandi,6,PREMRAJ GOALA,IND,1104,2016,112993,0.98
7,Hailakandi,6,SAMIR UDDIN LASKAR,SP,602,2016,112993,0.53
8,Hailakandi,6,FAKRUL ALAM MAZARBHUIYA,IND,579,2016,112993,0.51
9,Hailakandi,6,ALI HUSSAIN  MIRA,IND,430,2016,112993,0.38
10,Hailakandi,6,NIREN DAS,IND,376,2016,112993,0.33
11,Hailakandi,6,AJIT KUMAR PAUL,NCP,372,2016,112993,0.33
12,Hailakandi,6,LUTFUR RAHMAN LASKAR,IND,366,2016,112993,0.32
13,Hailakandi,6,AMIT KUMAR DEB,IND,363,2016,112993,0.32
15,Hailakandi,6,MITUZZAMAN LASKAR,IND,244,2016,112993,0.22
16,Hailakandi,6,PARBEJ KHASRU LASKAR,IND,228,2016,112993,0.2
17,Hailakandi,6,AMAR CHAND BHOWMIK,IND,211,2016,112993,0.19
18,Hailakandi,6,BURHAN UDDIN BARBHUIYA,IND,199,2016,112993,0.18
19,Hailakandi,6,SAHARUZZAMAN LASKAR,IND,180,2016,112993,0.16
20,Hailakandi,6,ABUL HUSSAIN BARBHUIYA,IND,176,2016,112993,0.16
21,Hailakandi,6,SUSHIL PAUL,SUC,163,2016,112993,0.14
22,Hailakandi,6,ADHIR CHANDA,IND,158,2016,112993,0.14
23,Hailakandi,6,AJAY KUMAR ROY,IND,122,2016,112993,0.11
24,Hailakandi,6,SANKAR CHAKROBARTY,IND,114,2016,112993,0.1
14,Hailakandi,6,None of the Above,NOTA,281,2016,112993,0.25
1,Katlichera,7,SUZAM UDDIN LASKAR,AIUDF,50676,2016,124831,40.6
2,Katlichera,7,GAUTAM ROY,INC,35592,2016,124831,28.51
3,Katlichera,7,RAJ KUMAR DAS,BJP,32164,2016,124831,25.77
5,Katlichera,7,MULNEILAL HRANGKHOL,NCP,898,2016,124831,0.72
6,Katlichera,7,SUZAM UDDIN LASKAR,IND,782,2016,124831,0.63
7,Katlichera,7,ANIL NATH,SP,755,2016,124831,0.6
8,Katlichera,7,BHASKAR DEB,IND,661,2016,124831,0.53
9,Katlichera,7,BACHCHU PAUL,IND,567,2016,124831,0.45
10,Katlichera,7,MINNOTULLA CHOUDHURY,IND,429,2016,124831,0.34
11,Katlichera,7,MOHAN DEB,IND,383,2016,124831,0.31
12,Katlichera,7,ASHIK AHMED LASKAR,IND,364,2016,124831,0.29
13,Katlichera,7,BAPPA PURKAYASTHA,IND,329,2016,124831,0.26
14,Katlichera,7,NOROKANTO DAS,IND,300,2016,124831,0.24
4,Katlichera,7,None of the Above,NOTA,931,2016,124831,0.75
1,Algapur,8,NIZAM UDDIN CHOUDHURY,AIUDF,50531,2016,119393,42.32
