AC_NO,AC_NAME,NAME,#,ST_CD,ST_NAME,VOTES,YEAR,polled_votes,vote_percent,PARTY,a_constituency,District,p_constituency,Male_voters,Female_voters,Other_voters,Region
66,Gadag ,NOTA,3,S10,Karnataka,1543,2023,170232,0.91,NOTA,Gadag,Gadag,Haveri,109936,109616,23,Mumbai Karnataka
67,Ron ,KALAKAPPA GURUSHANTAPPA BANDI,2,S10,Karnataka,70177,2023,178196,39.38,BJP,Ron,Gadag,Haveri,113418,111557,14,Mumbai Karnataka
67,Ron ,GURUPADAGOUDA SANGANAGOUDA PATIL,1,S10,Karnataka,94865,2023,178196,53.24,INC,Ron,Gadag,Haveri,113418,111557,14,Mumbai Karnataka
67,Ron ,ANEKAL DODDAIAH,3,S10,Karnataka,8839,2023,178196,4.96,AAP,Ron,Gadag,Haveri,113418,111557,14,Mumbai Karnataka
67,Ron ,MAKTUMSAB YAMANOORASAB MUDHOL,6,S10,Karnataka,652,2023,178196,0.37,JDS,Ron,Gadag,Haveri,113418,111557,14,Mumbai Karnataka
67,Ron ,KUMAR ANDAPPA HAKARI,9,S10,Karnataka,122,2023,178196,0.07,SS,Ron,Gadag,Haveri,113418,111557,14,Mumbai Karnataka
67,Ron ,ABDUL KHADAR SAB A,10,S10,Karnataka,98,2023,178196,0.05,IND,Ron,Gadag,Haveri,113418,111557,14,Mumbai Karnataka
67,Ron ,DEVENDRAPPA BALAPPA OLEKAR,8,S10,Karnataka,124,2023,178196,0.07,IND,Ron,Gadag,Haveri,113418,111557,14,Mumbai Karnataka
67,Ron ,BIBIJAN RAJESAB DARAGAD,7,S10,Karnataka,256,2023,178196,0.14,IND,Ron,Gadag,Haveri,113418,111557,14,Mumbai Karnataka
67,Ron ,SHIVANAND SHANKRAPPA RATHOD,5,S10,Karnataka,1463,2023,178196,0.82,IND,Ron,Gadag,Haveri,113418,111557,14,Mumbai Karnataka
67,Ron ,NOTA,4,S10,Karnataka,1600,2023,178196,0.9,NOTA,Ron,Gadag,Haveri,113418,111557,14,Mumbai Karnataka
68,Nargund ,C. C. PATIl,1,S10,Karnataka,72835,2023,150236,48.48,BJP,Nargund,Gadag,Bagalkot,95667,91983,5,Mumbai Karnataka
68,Nargund ,B. R. YAVAGAL,2,S10,Karnataka,71044,2023,150236,47.29,INC,Nargund,Gadag,Bagalkot,95667,91983,5,Mumbai Karnataka
68,Nargund ,RAMAPPA DYAMAPPA HUVANNAVAR,7,S10,Karnataka,606,2023,150236,0.4,AAP,Nargund,Gadag,Bagalkot,95667,91983,5,Mumbai Karnataka
68,Nargund ,R. N. PATIL,6,S10,Karnataka,653,2023,150236,0.43,JDS,Nargund,Gadag,Bagalkot,95667,91983,5,Mumbai Karnataka
68,Nargund ,HANAMANT YALLAPPA MADAR,11,S10,Karnataka,101,2023,150236,0.07,BSP,Nargund,Gadag,Bagalkot,95667,91983,5,Mumbai Karnataka
68,Nargund ,RUDRAYYA. GADIGEYYA. SUREBAN.,15,S10,Karnataka,39,2023,150236,0.03,IMP,Nargund,Gadag,Bagalkot,95667,91983,5,Mumbai Karnataka
68,Nargund ,VEERANAGOUDA. SHIVANAGOUDA. MUGANUR,8,S10,Karnataka,142,2023,150236,0.09,KRS,Nargund,Gadag,Bagalkot,95667,91983,5,Mumbai Karnataka
68,Nargund ,UMESH FAKEERAPPA TALAWAR,14,S10,Karnataka,41,2023,150236,0.03,IND,Nargund,Gadag,Bagalkot,95667,91983,5,Mumbai Karnataka
68,Nargund ,M. Y. NAYAK,13,S10,Karnataka,51,2023,150236,0.03,IND,Nargund,Gadag,Bagalkot,95667,91983,5,Mumbai Karnataka
68,Nargund ,DR|| MUTTU SURAKOD (MADAR),12,S10,Karnataka,81,2023,150236,0.05,IND,Nargund,Gadag,Bagalkot,95667,91983,5,Mumbai Karnataka
68,Nargund ,RAMAPPA. HUJARATTI,9,S10,Karnataka,104,2023,150236,0.07,IND,Nargund,Gadag,Bagalkot,95667,91983,5,Mumbai Karnataka
68,Nargund ,VASANAGOUDA. NINGANAGOUDA. BHANDI.,10,S10,Karnataka,102,2023,150236,0.07,IND,Nargund,Gadag,Bagalkot,95667,91983,5,Mumbai Karnataka
68,Nargund ,VEERESH SOBARADAMATH,4,S10,Karnataka,1663,2023,150236,1.11,IND,Nargund,Gadag,Bagalkot,95667,91983,5,Mumbai Karnataka
68,Nargund ,SHIVANAND. SHIDDAPPA. MAYANNAVAR.,5,S10,Karnataka,1005,2023,150236,0.67,IND,Nargund,Gadag,Bagalkot,95667,91983,5,Mumbai Karnataka
68,Nargund ,NOTA,3,S10,Karnataka,1769,2023,150236,1.18,NOTA,Nargund,Gadag,Bagalkot,95667,91983,5,Mumbai Karnataka
69,Navalgund ,KALLAPPA NAGAPPA GADDI,3,S10,Karnataka,6914,2023,161914,4.27,JDS,Navalgund,Dharwad,Dharwad,104463,99571,7,Mumbai Karnataka
69,Navalgund ,NINGARADDI HANAMARADDI KONARADDI,1,S10,Karnataka,86081,2023,161914,53.16,INC,Navalgund,Dharwad,Dharwad,104463,99571,7,Mumbai Karnataka
69,Navalgund ,VIJAYKUMAR SANGAPPA,6,S10,Karnataka,739,2023,161914,0.46,AAP,Navalgund,Dharwad,Dharwad,104463,99571,7,Mumbai Karnataka
69,Navalgund ,SHANKAR BASANAGOUDA PATIL MUNENAKOPPA,2,S10,Karnataka,63882,2023,161914,39.45,BJP,Navalgund,Dharwad,Dharwad,104463,99571,7,Mumbai Karnataka
69,Navalgund ,HANUMANTAPPA YALLAPPA MEGALAMANI,9,S10,Karnataka,353,2023,161914,0.22,BSP,Navalgund,Dharwad,Dharwad,104463,99571,7,Mumbai Karnataka
69,Navalgund ,AJAY MALLIKARJUN HUGAR,12,S10,Karnataka,152,2023,161914,0.09,KRPP,Navalgund,Dharwad,Dharwad,104463,99571,7,Mumbai Karnataka
69,Navalgund ,MAILARAPPA BHARAMAPPA CHAVADI,14,S10,Karnataka,107,2023,161914,0.07,KRS,Navalgund,Dharwad,Dharwad,104463,99571,7,Mumbai Karnataka
69,Navalgund ,MOHAN DEVARADDI MASTI,8,S10,Karnataka,401,2023,161914,0.25,UPP,Navalgund,Dharwad,Dharwad,104463,99571,7,Mumbai Karnataka
69,Navalgund ,MALLAPPA KRISHNAPPA HEBASUR,13,S10,Karnataka,131,2023,161914,0.08,IND,Navalgund,Dharwad,Dharwad,104463,99571,7,Mumbai Karnataka
69,Navalgund ,MALLIKARJUNGOUDA GIRIYAPPAGOUDA BALANGOUDRA,11,S10,Karnataka,161,2023,161914,0.1,IND,Navalgund,Dharwad,Dharwad,104463,99571,7,Mumbai Karnataka
69,Navalgund ,MABUSAB MAKTUMSAB YARAGUPPI,7,S10,Karnataka,454,2023,161914,0.28,IND,Navalgund,Dharwad,Dharwad,104463,99571,7,Mumbai Karnataka
69,Navalgund ,VINAYAKUMAR PARAPPA MYAGERI,10,S10,Karnataka,285,2023,161914,0.18,IND,Navalgund,Dharwad,Dharwad,104463,99571,7,Mumbai Karnataka
69,Navalgund ,SHANKRAPPA RUDRAPPA AMBALI,4,S10,Karnataka,1134,2023,161914,0.7,IND,Navalgund,Dharwad,Dharwad,104463,99571,7,Mumbai Karnataka
69,Navalgund ,NOTA,5,S10,Karnataka,1120,2023,161914,0.69,NOTA,Navalgund,Dharwad,Dharwad,104463,99571,7,Mumbai Karnataka
70,Kundgol ,KUSUMAVATHI CHANNABASAPPA SHIVALLI,2,S10,Karnataka,40764,2023,155086,26.28,INC,Kundgol,Dharwad,Dharwad,96923,90590,0,Mumbai Karnataka
70,Kundgol ,NIRANJANAYYA RUDRAYYA MANAKATTIMATH,7,S10,Karnataka,620,2023,155086,0.4,AAP,Kundgol,Dharwad,Dharwad,96923,90590,0,Mumbai Karnataka
70,Kundgol ,M R PATIL,1,S10,Karnataka,76105,2023,155086,49.07,BJP,Kundgol,Dharwad,Dharwad,96923,90590,0,Mumbai Karnataka
70,Kundgol ,HAZRATALI SHAIKH JODAMANI,4,S10,Karnataka,4304,2023,155086,2.78,JDS,Kundgol,Dharwad,Dharwad,96923,90590,0,Mumbai Karnataka
70,Kundgol ,YELLAPPA HANAMAPPA DABAGONDI,9,S10,Karnataka,202,2023,155086,0.13,KRPP,Kundgol,Dharwad,Dharwad,96923,90590,0,Mumbai Karnataka
70,Kundgol ,SURESH KURABAGATTI,14,S10,Karnataka,68,2023,155086,0.04,KRS,Kundgol,Dharwad,Dharwad,96923,90590,0,Mumbai Karnataka
70,Kundgol ,KUTBUDDIN IMAMASAB BELAGALI,15,S10,Karnataka,64,2023,155086,0.04,IND,Kundgol,Dharwad,Dharwad,96923,90590,0,Mumbai Karnataka
70,Kundgol ,GANGADHAR SHIVARADDI KHANDEGOUDRU,10,S10,Karnataka,194,2023,155086,0.13,IND,Kundgol,Dharwad,Dharwad,96923,90590,0,Mumbai Karnataka
70,Kundgol ,CHANDAPEER HAJARESAB BANKAPUR,13,S10,Karnataka,79,2023,155086,0.05,IND,Kundgol,Dharwad,Dharwad,96923,90590,0,Mumbai Karnataka
70,Kundgol ,MALLIKARJUN  KALLAPPA TOTAGER,11,S10,Karnataka,128,2023,155086,0.08,IND,Kundgol,Dharwad,Dharwad,96923,90590,0,Mumbai Karnataka
70,Kundgol ,MAHAMMADAHANIPH RAJESAB  KARADI,12,S10,Karnataka,98,2023,155086,0.06,IND,Kundgol,Dharwad,Dharwad,96923,90590,0,Mumbai Karnataka
70,Kundgol ,VIRUPAKSHAGOUDA NAGANAGOUDA FAKKIRAGOUDRA,8,S10,Karnataka,257,2023,155086,0.17,IND,Kundgol,Dharwad,Dharwad,96923,90590,0,Mumbai Karnataka
70,Kundgol ,SHIVANAGOUDA BASANAGOUDA KURATTI,6,S10,Karnataka,777,2023,155086,0.5,IND,Kundgol,Dharwad,Dharwad,96923,90590,0,Mumbai Karnataka
70,Kundgol ,CHIKKANAGOUDRA SIDDANAGOUDA ISWARAGOUDA,3,S10,Karnataka,30425,2023,155086,19.62,IND,Kundgol,Dharwad,Dharwad,96923,90590,0,Mumbai Karnataka
70,Kundgol ,NOTA,5,S10,Karnataka,1001,2023,155086,0.65,NOTA,Kundgol,Dharwad,Dharwad,96923,90590,0,Mumbai Karnataka
71,Dharwad ,AMRUT AYYAPPA DESAI,2,S10,Karnataka,71296,2023,165663,43.04,BJP,Dharwad,Dharwad,Dharwad,104961,102051,13,Mumbai Karnataka
71,Dharwad ,MANJUNATH LAXMAPPA HAGEDAR,4,S10,Karnataka,921,2023,165663,0.56,JDS,Dharwad,Dharwad,Dharwad,104961,102051,13,Mumbai Karnataka
71,Dharwad ,VINAY KULKARNI,1,S10,Karnataka,89333,2023,165663,53.92,INC,Dharwad,Dharwad,Dharwad,104961,102051,13,Mumbai Karnataka
71,Dharwad ,PRAVEEN SANGANGOUD PATIL,6,S10,Karnataka,659,2023,165663,0.4,UPP,Dharwad,Dharwad,Dharwad,104961,102051,13,Mumbai Karnataka
71,Dharwad ,MADHULATA GOUDAR,8,S10,Karnataka,246,2023,165663,0.15,SUCI,Dharwad,Dharwad,Dharwad,104961,102051,13,Mumbai Karnataka
71,Dharwad ,SATTEVVA JAMANAL,11,S10,Karnataka,128,2023,165663,0.08,KRPP,Dharwad,Dharwad,Dharwad,104961,102051,13,Mumbai Karnataka
71,Dharwad ,SIDDU BAGUR,12,S10,Karnataka,63,2023,165663,0.04,KRS,Dharwad,Dharwad,Dharwad,104961,102051,13,Mumbai Karnataka
71,Dharwad ,ANNA MANJU MANGALAGATTI,10,S10,Karnataka,129,2023,165663,0.08,IND,Dharwad,Dharwad,Dharwad,104961,102051,13,Mumbai Karnataka
71,Dharwad ,KANTIMATH RAJASHEKHARAYYA VIRUPAKSHAYYA,9,S10,Karnataka,238,2023,165663,0.14,IND,Dharwad,Dharwad,Dharwad,104961,102051,13,Mumbai Karnataka
71,Dharwad ,SHAKEEL ABDULSATTAR DODVAD,5,S10,Karnataka,879,2023,165663,0.53,IND,Dharwad,Dharwad,Dharwad,104961,102051,13,Mumbai Karnataka
71,Dharwad ,SHASHIKIRAN NADAKATTI,7,S10,Karnataka,250,2023,165663,0.15,IND,Dharwad,Dharwad,Dharwad,104961,102051,13,Mumbai Karnataka
71,Dharwad ,NOTA,3,S10,Karnataka,1521,2023,165663,0.92,NOTA,Dharwad,Dharwad,Dharwad,104961,102051,13,Mumbai Karnataka
72,Hubli-Dharwad-East,Dr. KRANTHI KIRAN,2,S10,Karnataka,53056,2023,148640,35.69,BJP,Hubli-Dharwad East,Dharwad,Dharwad,97934,96264,11,Mumbai Karnataka
72,Hubli-Dharwad-East,ABBAYYA PRASAD,1,S10,Karnataka,85426,2023,148640,57.47,INC,Hubli-Dharwad East,Dharwad,Dharwad,97934,96264,11,Mumbai Karnataka
72,Hubli-Dharwad-East,BASAVARAJ TERDAL,7,S10,Karnataka,568,2023,148640,0.38,AAP,Hubli-Dharwad East,Dharwad,Dharwad,97934,96264,11,Mumbai Karnataka
72,Hubli-Dharwad-East,HALAHARAVI VEERABADRAPPA,5,S10,Karnataka,900,2023,148640,0.61,JDS,Hubli-Dharwad East,Dharwad,Dharwad,97934,96264,11,Mumbai Karnataka
72,Hubli-Dharwad-East,CHANDRAKANTH HANJAGI,11,S10,Karnataka,90,2023,148640,0.06,KRS,Hubli-Dharwad East,Dharwad,Dharwad,97934,96264,11,Mumbai Karnataka
72,Hubli-Dharwad-East,DURGAPPA KASHAPPA BIJAWAD,3,S10,Karnataka,5644,2023,148640,3.8,AIMIM,Hubli-Dharwad East,Dharwad,Dharwad,97934,96264,11,Mumbai Karnataka
72,Hubli-Dharwad-East,LAXMAN MORAB,12,S10,Karnataka,87,2023,148640,0.06,HJPS,Hubli-Dharwad East,Dharwad,Dharwad,97934,96264,11,Mumbai Karnataka
72,Hubli-Dharwad-East,GUNTRAL VIJAY MAHADEVAPPA,4,S10,Karnataka,1360,2023,148640,0.91,SDPI,Hubli-Dharwad East,Dharwad,Dharwad,97934,96264,11,Mumbai Karnataka
72,Hubli-Dharwad-East,SHOBHA PALAVAI,9,S10,Karnataka,211,2023,148640,0.14,KRPP,Hubli-Dharwad East,Dharwad,Dharwad,97934,96264,11,Mumbai Karnataka
72,Hubli-Dharwad-East,DEVENDRA.B.LINGADAL,10,S10,Karnataka,145,2023,148640,0.1,IND,Hubli-Dharwad East,Dharwad,Dharwad,97934,96264,11,Mumbai Karnataka
72,Hubli-Dharwad-East,VENKAPPA F SIDDANATH,8,S10,Karnataka,355,2023,148640,0.24,IND,Hubli-Dharwad East,Dharwad,Dharwad,97934,96264,11,Mumbai Karnataka
72,Hubli-Dharwad-East,NOTA,6,S10,Karnataka,798,2023,148640,0.54,NOTA,Hubli-Dharwad East,Dharwad,Dharwad,97934,96264,11,Mumbai Karnataka
73,Hubli-Dharwad-Central,JAGADISH SHETTAR,2,S10,Karnataka,60775,2023,160401,37.89,INC,Hubli-Dharwad Central,Dharwad,Dharwad,121731,120972,33,Mumbai Karnataka
73,Hubli-Dharwad-Central,MAHESH TENGINAKAI,1,S10,Karnataka,95064,2023,160401,59.27,BJP,Hubli-Dharwad Central,Dharwad,Dharwad,121731,120972,33,Mumbai Karnataka
73,Hubli-Dharwad-Central,REVANASIDDAPPA.M. HOSAMANI (DESAI),8,S10,Karnataka,368,2023,160401,0.23,BSP,Hubli-Dharwad Central,Dharwad,Dharwad,121731,120972,33,Mumbai Karnataka
73,Hubli-Dharwad-Central,VIKAS SOPPIN,6,S10,Karnataka,468,2023,160401,0.29,AAP,Hubli-Dharwad Central,Dharwad,Dharwad,121731,120972,33,Mumbai Karnataka
73,Hubli-Dharwad-Central,MAHANTAWODEYAR SIDDALINGESHWARGOUDA,4,S10,Karnataka,513,2023,160401,0.32,JDS,Hubli-Dharwad Central,Dharwad,Dharwad,121731,120972,33,Mumbai Karnataka
73,Hubli-Dharwad-Central,SHIVARAJ.K. SHIVANAGOUDRA,7,S10,Karnataka,435,2023,160401,0.27,UPP,Hubli-Dharwad Central,Dharwad,Dharwad,121731,120972,33,Mumbai Karnataka
73,Hubli-Dharwad-Central,MEGHARAJ S/O MAREPPA HIREMANI,12,S10,Karnataka,109,2023,160401,0.07,LS,Hubli-Dharwad Central,Dharwad,Dharwad,121731,120972,33,Mumbai Karnataka
73,Hubli-Dharwad-Central,RAGHAVENDRA PRAKASH KATHARE,11,S10,Karnataka,121,2023,160401,0.08,HJPS,Hubli-Dharwad Central,Dharwad,Dharwad,121731,120972,33,Mumbai Karnataka
73,Hubli-Dharwad-Central,S. S. PATIL,16,S10,Karnataka,60,2023,160401,0.04,KJP,Hubli-Dharwad Central,Dharwad,Dharwad,121731,120972,33,Mumbai Karnataka
73,Hubli-Dharwad-Central,SHAILENDRA PATIL,15,S10,Karnataka,62,2023,160401,0.04,KRS,Hubli-Dharwad Central,Dharwad,Dharwad,121731,120972,33,Mumbai Karnataka
73,Hubli-Dharwad-Central,KALAL TAKAPPA S/O YALLAPPA,17,S10,Karnataka,51,2023,160401,0.03,IND,Hubli-Dharwad Central,Dharwad,Dharwad,121731,120972,33,Mumbai Karnataka
73,Hubli-Dharwad-Central,MAULALI RAJESAB SANSHI,13,S10,Karnataka,107,2023,160401,0.07,IND,Hubli-Dharwad Central,Dharwad,Dharwad,121731,120972,33,Mumbai Karnataka
73,Hubli-Dharwad-Central,RAJU ANANTSA  NAIKWADI,14,S10,Karnataka,97,2023,160401,0.06,IND,Hubli-Dharwad Central,Dharwad,Dharwad,121731,120972,33,Mumbai Karnataka
73,Hubli-Dharwad-Central,BADANGKAR SABAJI,10,S10,Karnataka,126,2023,160401,0.08,IND,Hubli-Dharwad Central,Dharwad,Dharwad,121731,120972,33,Mumbai Karnataka
73,Hubli-Dharwad-Central,SAULAM JOSEPH,9,S10,Karnataka,300,2023,160401,0.19,IND,Hubli-Dharwad Central,Dharwad,Dharwad,121731,120972,33,Mumbai Karnataka
73,Hubli-Dharwad-Central,BADNI HEMARAJ  ADIVEPPA,5,S10,Karnataka,494,2023,160401,0.31,IND,Hubli-Dharwad Central,Dharwad,Dharwad,121731,120972,33,Mumbai Karnataka
73,Hubli-Dharwad-Central,NOTA,3,S10,Karnataka,1251,2023,160401,0.78,NOTA,Hubli-Dharwad Central,Dharwad,Dharwad,121731,120972,33,Mumbai Karnataka
74,Hubli-Dharwad-West,ARVIND BELLAD,1,S10,Karnataka,101410,2023,170567,59.45,BJP,Hubli-Dharwad West,Dharwad,Dharwad,127344,127881,27,Mumbai Karnataka
74,Hubli-Dharwad-West,ARAVIND. M.,5,S10,Karnataka,784,2023,170567,0.46,AAP,Hubli-Dharwad West,Dharwad,Dharwad,127344,127881,27,Mumbai Karnataka
74,Hubli-Dharwad-West,GURURAJ ISTALINGAPPA HUNASIMARAD,4,S10,Karnataka,1195,2023,170567,0.7,JDS,Hubli-Dharwad West,Dharwad,Dharwad,127344,127881,27,Mumbai Karnataka
74,Hubli-Dharwad-West,DEEPAK CHINCHORE,2,S10,Karnataka,62717,2023,170567,36.77,INC,Hubli-Dharwad West,Dharwad,Dharwad,127344,127881,27,Mumbai Karnataka
74,Hubli-Dharwad-West,VADIRAJ MADHUSUDHAN MANNARI (PANDURANGI),10,S10,Karnataka,244,2023,170567,0.14,AIHCP,Hubli-Dharwad West,Dharwad,Dharwad,127344,127881,27,Mumbai Karnataka
74,Hubli-Dharwad-West,M.D. ROTTIGAWAD  (M.D.R),13,S10,Karnataka,115,2023,170567,0.07,KRS,Hubli-Dharwad West,Dharwad,Dharwad,127344,127881,27,Mumbai Karnataka
74,Hubli-Dharwad-West,VINOD DASHARATH GHODKE,15,S10,Karnataka,71,2023,170567,0.04,PBI,Hubli-Dharwad West,Dharwad,Dharwad,127344,127881,27,Mumbai Karnataka
74,Hubli-Dharwad-West,SAROJA. F. NAGENDRAGAD.,14,S10,Karnataka,104,2023,170567,0.06,IMP,Hubli-Dharwad West,Dharwad,Dharwad,127344,127881,27,Mumbai Karnataka
74,Hubli-Dharwad-West,SANTOSH NANDUR,7,S10,Karnataka,426,2023,170567,0.25,UPP,Hubli-Dharwad West,Dharwad,Dharwad,127344,127881,27,Mumbai Karnataka
74,Hubli-Dharwad-West,BASAVARAJ MALAKARI,6,S10,Karnataka,780,2023,170567,0.46,IND,Hubli-Dharwad West,Dharwad,Dharwad,127344,127881,27,Mumbai Karnataka
74,Hubli-Dharwad-West,BHANUBEE SHAIKH URF HOSAMANI,16,S10,Karnataka,67,2023,170567,0.04,IND,Hubli-Dharwad West,Dharwad,Dharwad,127344,127881,27,Mumbai Karnataka
74,Hubli-Dharwad-West,MOHAMMED ISMAIL  MUKTI,12,S10,Karnataka,119,2023,170567,0.07,IND,Hubli-Dharwad West,Dharwad,Dharwad,127344,127881,27,Mumbai Karnataka
74,Hubli-Dharwad-West,DARAGAD RAJESAB MOULASAB,8,S10,Karnataka,293,2023,170567,0.17,IND,Hubli-Dharwad West,Dharwad,Dharwad,127344,127881,27,Mumbai Karnataka
74,Hubli-Dharwad-West,SHIDARAYA. M. KENCHANNAVAR,11,S10,Karnataka,163,2023,170567,0.1,IND,Hubli-Dharwad West,Dharwad,Dharwad,127344,127881,27,Mumbai Karnataka
74,Hubli-Dharwad-West,SHIVRAJ MAKADAWALE,9,S10,Karnataka,271,2023,170567,0.16,IND,Hubli-Dharwad West,Dharwad,Dharwad,127344,127881,27,Mumbai Karnataka
74,Hubli-Dharwad-West,NOTA,3,S10,Karnataka,1808,2023,170567,1.06,NOTA,Hubli-Dharwad West,Dharwad,Dharwad,127344,127881,27,Mumbai Karnataka
75,Kalghatgi ,CHABBI NAGARAJ,2,S10,Karnataka,71404,2023,162253,44.01,BJP,Kalghatgi,Dharwad,Dharwad,98293,91392,8,Mumbai Karnataka
75,Kalghatgi ,MANJUNATH JAKKANNAVAR,7,S10,Karnataka,499,2023,162253,0.31,AAP,Kalghatgi,Dharwad,Dharwad,98293,91392,8,Mumbai Karnataka
75,Kalghatgi ,VEERAPPA BASAPPA SHEEGIGATTI,4,S10,Karnataka,891,2023,162253,0.55,JDS,Kalghatgi,Dharwad,Dharwad,98293,91392,8,Mumbai Karnataka
75,Kalghatgi ,SANTOSH.S.LAD,1,S10,Karnataka,85761,2023,162253,52.86,INC,Kalghatgi,Dharwad,Dharwad,98293,91392,8,Mumbai Karnataka
75,Kalghatgi ,CHANDRASHEKHAR.S.MATHAD,6,S10,Karnataka,625,2023,162253,0.39,KRS,Kalghatgi,Dharwad,Dharwad,98293,91392,8,Mumbai Karnataka
75,Kalghatgi ,BASAVALINGAPPA IRAPPA BUGADI,10,S10,Karnataka,244,2023,162253,0.15,UPP,Kalghatgi,Dharwad,Dharwad,98293,91392,8,Mumbai Karnataka
75,Kalghatgi ,MALLIKA,13,S10,Karnataka,79,2023,162253,0.05,PBI,Kalghatgi,Dharwad,Dharwad,98293,91392,8,Mumbai Karnataka
75,Kalghatgi ,BUDANKHAN.M.M,12,S10,Karnataka,115,2023,162253,0.07,IMP,Kalghatgi,Dharwad,Dharwad,98293,91392,8,Mumbai Karnataka
75,Kalghatgi ,G BASAVARAJ,9,S10,Karnataka,255,2023,162253,0.16,IND,Kalghatgi,Dharwad,Dharwad,98293,91392,8,Mumbai Karnataka
75,Kalghatgi ,BASAVARAJ DODAMANI,5,S10,Karnataka,675,2023,162253,0.42,IND,Kalghatgi,Dharwad,Dharwad,98293,91392,8,Mumbai Karnataka
75,Kalghatgi ,BASAVARAJ GANGAPPA SANGANNAVAR,11,S10,Karnataka,179,2023,162253,0.11,IND,Kalghatgi,Dharwad,Dharwad,98293,91392,8,Mumbai Karnataka
75,Kalghatgi ,SHANKAR NINGAPPA HUDDAR,8,S10,Karnataka,389,2023,162253,0.24,IND,Kalghatgi,Dharwad,Dharwad,98293,91392,8,Mumbai Karnataka
75,Kalghatgi ,NOTA,3,S10,Karnataka,1137,2023,162253,0.7,NOTA,Kalghatgi,Dharwad,Dharwad,98293,91392,8,Mumbai Karnataka
76,Haliyal ,GHOTNEKAR SHRIKANTH LAKSHMAN,3,S10,Karnataka,28814,2023,142827,20.17,JDS,Haliyal,Uttara Kannada,Uttara Kannada,87495,84699,2,Coastal Karnataka
76,Haliyal ,DESHPANDE RAGHUNATH,1,S10,Karnataka,57240,2023,142827,40.08,INC,Haliyal,Uttara Kannada,Uttara Kannada,87495,84699,2,Coastal Karnataka
76,Haliyal ,MANNURAPPA KALLAPPA JARI,7,S10,Karnataka,452,2023,142827,0.32,BSP,Haliyal,Uttara Kannada,Uttara Kannada,87495,84699,2,Coastal Karnataka
76,Haliyal ,GURUDIPASING HARBANSSING SANDHU,5,S10,Karnataka,481,2023,142827,0.34,AAP,Haliyal,Uttara Kannada,Uttara Kannada,87495,84699,2,Coastal Karnataka
76,Haliyal ,SUNIL HEGADE,2,S10,Karnataka,53617,2023,142827,37.54,BJP,Haliyal,Uttara Kannada,Uttara Kannada,87495,84699,2,Coastal Karnataka
76,Haliyal ,B G S,6,S10,Karnataka,477,2023,142827,0.33,KRS,Haliyal,Uttara Kannada,Uttara Kannada,87495,84699,2,Coastal Karnataka
76,Haliyal ,MALLAYYA GANGAYYA HIREMATH,9,S10,Karnataka,192,2023,142827,0.13,UPP,Haliyal,Uttara Kannada,Uttara Kannada,87495,84699,2,Coastal Karnataka
76,Haliyal ,ELIYAS KATI,10,S10,Karnataka,162,2023,142827,0.11,IND,Haliyal,Uttara Kannada,Uttara Kannada,87495,84699,2,Coastal Karnataka
76,Haliyal ,JAHANGIR BABA KHAN,8,S10,Karnataka,451,2023,142827,0.32,IND,Haliyal,Uttara Kannada,Uttara Kannada,87495,84699,2,Coastal Karnataka
76,Haliyal ,NOTA,4,S10,Karnataka,941,2023,142827,0.66,NOTA,Haliyal,Uttara Kannada,Uttara Kannada,87495,84699,2,Coastal Karnataka
77,Karwar ,ASHISH PRABHAKAR GAONKAR,6,S10,Karnataka,1382,2023,164267,0.84,AAP,Karwar,Uttara Kannada,Uttara Kannada,108352,109554,4,Coastal Karnataka
77,Karwar ,CHAITRA CHANDRAHAS KOTHARKAR,3,S10,Karnataka,2918,2023,164267,1.78,JDS,Karwar,Uttara Kannada,Uttara Kannada,108352,109554,4,Coastal Karnataka
77,Karwar ,ROOPALI SANTOSH NAIK,2,S10,Karnataka,75307,2023,164267,45.84,BJP,Karwar,Uttara Kannada,Uttara Kannada,108352,109554,4,Coastal Karnataka
77,Karwar ,SATISH KRISHNA SAIL,1,S10,Karnataka,77445,2023,164267,47.15,INC,Karwar,Uttara Kannada,Uttara Kannada,108352,109554,4,Coastal Karnataka
77,Karwar ,VINAYAK MANGESH NAIK,7,S10,Karnataka,695,2023,164267,0.42,KRS,Karwar,Uttara Kannada,Uttara Kannada,108352,109554,4,Coastal Karnataka
77,Karwar ,KUMAR SOMKANT NAIK,11,S10,Karnataka,460,2023,164267,0.28,IND,Karwar,Uttara Kannada,Uttara Kannada,108352,109554,4,Coastal Karnataka
77,Karwar ,KUNDABAI PARULEKAR,12,S10,Karnataka,414,2023,164267,0.25,IND,Karwar,Uttara Kannada,Uttara Kannada,108352,109554,4,Coastal Karnataka
77,Karwar ,NAGARAJ A. SHIRALI,10,S10,Karnataka,463,2023,164267,0.28,IND,Karwar,Uttara Kannada,Uttara Kannada,108352,109554,4,Coastal Karnataka
77,Karwar ,BHAT GANGADHAR,4,S10,Karnataka,2235,2023,164267,1.36,IND,Karwar,Uttara Kannada,Uttara Kannada,108352,109554,4,Coastal Karnataka
77,Karwar ,MUKUND MADHU HULSWAR,8,S10,Karnataka,650,2023,164267,0.4,IND,Karwar,Uttara Kannada,Uttara Kannada,108352,109554,4,Coastal Karnataka
