#,AC_NAME,AC_NO,NAME,PARTY,VOTES,YEAR,polled_votes,vote_percent
11,Bassi Pathana,54,DALJIT SINGH,RPI,431,2022,112144,0.38
7,Bassi Pathana,54,DEEPAK JYOTI,PLCP,1647,2022,112144,1.47
4,Bassi Pathana,54,DHARAM SINGH,SAD(A),10899,2022,112144,9.72
12,Bassi Pathana,54,LAKHVIR SINGH,SP,307,2022,112144,0.27
6,Bassi Pathana,54,AMANDEEP KAUR,IND,5012,2022,112144,4.47
3,Bassi Pathana,54,MANOHAR SINGH,IND,13796,2022,112144,12.3
8,Bassi Pathana,54,NOTA,NOTA,792,2022,112144,0.71
2,Fatehgarh Sahib,55,Kuljit Singh Nagra,INC,25507,2022,125515,20.32
5,Fatehgarh Sahib,55,Jagdeep Singh Cheema,SAD,10922,2022,125515,8.7
3,Fatehgarh Sahib,55,Didar Singh Bhatti,BJP,14186,2022,125515,11.3
1,Fatehgarh Sahib,55,Lakhbir Singh Rai,AAP,57706,2022,125515,45.98
10,Fatehgarh Sahib,55,Er. Amritbir Singh Bhalmajra,PKD,412,2022,125515,0.33
4,Fatehgarh Sahib,55,Emaan Singh Mann,SAD(A),12286,2022,125515,9.79
6,Fatehgarh Sahib,55,Sarbjeet Singh (Makhan),SSP,2159,2022,125515,1.72
9,Fatehgarh Sahib,55,Sukhvir Singh,SSAP,449,2022,125515,0.36
12,Fatehgarh Sahib,55,Gurwinder Singh,LIP,210,2022,125515,0.17
8,Fatehgarh Sahib,55,Bahal Singh,ASP(K),455,2022,125515,0.36
11,Fatehgarh Sahib,55,Nawab Ali,IND,257,2022,125515,0.2
13,Fatehgarh Sahib,55,Balwant Singh,IND,201,2022,125515,0.16
7,Fatehgarh Sahib,55,NOTA,NOTA,765,2022,125515,0.61
4,Amloh,56,Kanwarveer Singh Tohra,BJP,9488,2022,113966,8.33
2,Amloh,56,Gurpreet Singh Raju Khanna,SAD,28249,2022,113966,24.79
1,Amloh,56,Gurinder Singh Garry Birring,AAP,52912,2022,113966,46.43
3,Amloh,56,Kaka Randeep Singh Nabha,INC,16077,2022,113966,14.11
10,Amloh,56,Sanjeev Kumar Pilot,JD(U),292,2022,113966,0.26
13,Amloh,56,Sutantardeep Singh Badgujran,LIP,163,2022,113966,0.14
12,Amloh,56,Gurbachan Singh,PKD,204,2022,113966,0.18
8,Amloh,56,Jaspal Singh (Harman Tiwana),JJJKP,377,2022,113966,0.33
11,Amloh,56,Dharampal,NAP,289,2022,113966,0.25
5,Amloh,56,Lakhvir Singh Sounti,SAD(A),3793,2022,113966,3.33
9,Amloh,56,Sewa Ram Singh,IND,356,2022,113966,0.31
6,Amloh,56,Darshan Singh Babbi,IND,1243,2022,113966,1.09
7,Amloh,56,NOTA,NOTA,523,2022,113966,0.46
3,Khanna,57,GURKIRAT SINGH,INC,20305,2022,128586,15.79
4,Khanna,57,GURPREET SINGH BHATTI,BJP,12667,2022,128586,9.85
2,Khanna,57,JASDEEP KAUR YADU,SAD,26805,2022,128586,20.85
1,Khanna,57,TARUNPREET SINGH SOND,AAP,62425,2022,128586,48.55
8,Khanna,57,SUKHMIT SINGH KHANNA,PKD,308,2022,128586,0.24
11,Khanna,57,KARNAIL SINGH IKOLAHA,RSP,165,2022,128586,0.13
5,Khanna,57,PARMJEET SINGH RINKA,SAD(A),3936,2022,128586,3.06
6,Khanna,57,SUKHWANT SINGH TILLU,IND,732,2022,128586,0.57
10,Khanna,57,PARMJEET WALIA,IND,247,2022,128586,0.19
9,Khanna,57,RAJ KUMAR,IND,302,2022,128586,0.23
7,Khanna,57,NOTA,NOTA,694,2022,128586,0.54
1,Samrala,58,JAGTAR SINGH DIYALPURA,AAP,57557,2022,133524,43.11
2,Samrala,58,PARAMJIT SINGH DHILLON,SAD,26667,2022,133524,19.97
7,Samrala,58,RANJIT SINGH GAHLEWAL,BJP,2331,2022,133524,1.75
3,Samrala,58,RUPINDER SINGH RAJA GILL,INC,23368,2022,133524,17.5
12,Samrala,58,Dr. SOHAN LAL BLAGGAN,SP,307,2022,133524,0.23
14,Samrala,58,MAJOR SINGH,BJJP,182,2022,133524,0.14
13,Samrala,58,RAJINDER SHARMA,ASKEP,183,2022,133524,0.14
4,Samrala,58,VARINDER SINGH SEKHON,SAD(A),8328,2022,133524,6.24
5,Samrala,58,AMRIK SINGH DHILLON,IND,7693,2022,133524,5.76
15,Samrala,58,AVNEET SINGH BAGLI KALAN,IND,172,2022,133524,0.13
11,Samrala,58,SANDEEP SINGH,IND,354,2022,133524,0.27
10,Samrala,58,KAMALJIT KAUR,IND,360,2022,133524,0.27
6,Samrala,58,BALBIR SINGH RAJEWAL,IND,4676,2022,133524,3.5
9,Samrala,58,LABH SINGH,IND,405,2022,133524,0.3
8,Samrala,58,NOTA,NOTA,941,2022,133524,0.7
3,Sahnewal,59,SHARANJIT SINGH DHILLON,SAD,41772,2022,179196,23.31
1,Sahnewal,59,HARDEEP SINGH MUNDIAN,AAP,61515,2022,179196,34.33
2,Sahnewal,59,VIKRAM SINGH BAJWA,INC,46322,2022,179196,25.85
5,Sahnewal,59,AMRITPAL SINGH CHHANDRAN,SAD(A),10899,2022,179196,6.08
16,Sahnewal,59,INDER DEV PANDEY,ILVP,232,2022,179196,0.13
4,Sahnewal,59,HARPREET SINGH GARCHA,SAD(S),12134,2022,179196,6.77
14,Sahnewal,59,GURCHARAN SINGH RAJPUT,JD(U),286,2022,179196,0.16
20,Sahnewal,59,GURDEEP SINGH KAHLON,NJP,196,2022,179196,0.11
9,Sahnewal,59,GURMIT SINGH MUNDIAN,LIP,640,2022,179196,0.36
18,Sahnewal,59,DALBIR SINGH,PPI(D),220,2022,179196,0.12
15,Sahnewal,59,DEEPAK DHIR,SP,284,2022,179196,0.16
19,Sahnewal,59,LAKHWINDER SINGH,ALPU,207,2022,179196,0.12
17,Sahnewal,59,SURINDER PAL KAUR,IND,230,2022,179196,0.13
10,Sahnewal,59,HARJIT SINGH,IND,505,2022,179196,0.28
11,Sahnewal,59,BUDH SINGH,IND,440,2022,179196,0.25
6,Sahnewal,59,BHOLA SINGH,IND,1020,2022,179196,0.57
7,Sahnewal,59,MALWINDER SINGH GURON,IND,786,2022,179196,0.44
13,Sahnewal,59,MAJOR SINGH,IND,410,2022,179196,0.23
12,Sahnewal,59,MOHAN SINGH,IND,419,2022,179196,0.23
8,Sahnewal,59,NOTA,NOTA,679,2022,179196,0.38
2,Ludhiana East,60,SANJEEV TALWAR,INC,32760,2022,144481,22.67
4,Ludhiana East,60,JAGMOHAN SHARMA,BJP,18074,2022,144481,12.51
1,Ludhiana East,60,DALJIT SINGH GREWAL (BHOLA),AAP,68682,2022,144481,47.54
3,Ludhiana East,60,RANJIT SINGH DHILLON,SAD,20369,2022,144481,14.1
14,Ludhiana East,60,SAT NARYAN SAH,NJP,140,2022,144481,0.1
11,Ludhiana East,60,SURESH SINGH,SP,173,2022,144481,0.12
10,Ludhiana East,60,GURJODH SINGH GILL,LIP,199,2022,144481,0.14
5,Ludhiana East,60,JASWANT SINGH,SAD(A),1795,2022,144481,1.24
12,Ludhiana East,60,JATINDER SINGH,PPI(D),165,2022,144481,0.11
13,Ludhiana East,60,NARINDER PAL SIDHU,ALPU,144,2022,144481,0.1
15,Ludhiana East,60,PARDEEP SINGH DHAWAN,ILVP,104,2022,144481,0.07
9,Ludhiana East,60,DAVINDER SINGH BILLA,IND,329,2022,144481,0.23
7,Ludhiana East,60,RAMAN KUMAR (JAGDAMBA),IND,379,2022,144481,0.26
8,Ludhiana East,60,RAJINDER SINGH,IND,359,2022,144481,0.25
6,Ludhiana East,60,NOTA,NOTA,809,2022,144481,0.56
3,Ludhiana South,61,ISHWARJOT SINGH CHEEMA,INC,15604,2022,105427,14.8
2,Ludhiana South,61,SATINDERPAL SINGH TAJPURI,BJP,17673,2022,105427,16.76
5,Ludhiana South,61,JATHEDAR HIRA SINGH GABRIA,SAD,11243,2022,105427,10.66
1,Ludhiana South,61,RAJINDER PAL KAUR,AAP,43811,2022,105427,41.56
10,Ludhiana South,61,SUNDAR LAL,SP,362,2022,105427,0.34
18,Ludhiana South,61,SUMIT KUMAR,RRP,85,2022,105427,0.08
15,Ludhiana South,61,CHAIL SINGH DHIMAN,ILVP,132,2022,105427,0.13
6,Ludhiana South,61,DARSHAN SINGH,SAD(A),1941,2022,105427,1.84
16,Ludhiana South,61,DR. DEVINDER SINGH GILL,ALPU,127,2022,105427,0.12
17,Ludhiana South,61,PARAMJIT SINGH,NJP,103,2022,105427,0.1
14,Ludhiana South,61,BALJIT SINGH,PPI(D),173,2022,105427,0.16
4,Ludhiana South,61,BALVINDER SINGH BAINS,LIP,11906,2022,105427,11.29
11,Ludhiana South,61,AVTAR SINGH,IND,252,2022,105427,0.24
12,Ludhiana South,61,SANJAY KUMAR,IND,210,2022,105427,0.2
7,Ludhiana South,61,SURINDER SHARMA,IND,683,2022,105427,0.65
9,Ludhiana South,61,JASVIR SINGH JASSI,IND,403,2022,105427,0.38
13,Ludhiana South,61,RAJ KUMAR SATHI,IND,178,2022,105427,0.17
8,Ludhiana South,61,NOTA,NOTA,541,2022,105427,0.51
5,Atam Nagar,62,ADVOCATE HARISH RAI DHANDA,SAD,7120,2022,105083,6.78
2,Atam Nagar,62,KAMALJIT SINGH KARWAL,INC,28247,2022,105083,26.88
1,Atam Nagar,62,KULWANT SINGH SIDHU,AAP,44601,2022,105083,42.44
4,Atam Nagar,62,PREM MITTAL,BJP,9447,2022,105083,8.99
13,Atam Nagar,62,ANIL KUMAR GOYAL,ILVP,91,2022,105083,0.09
3,Atam Nagar,62,Simarjeet Singh Bains,LIP,12720,2022,105083,12.1
15,Atam Nagar,62,KUNAL,ABSP,80,2022,105083,0.08
14,Atam Nagar,62,Baljit Singh,PPI(D),88,2022,105083,0.08
16,Atam Nagar,62,MOHINDER PAL SINGH,SP,56,2022,105083,0.05
12,Atam Nagar,62,SUKHDEV SINGH,IND,92,2022,105083,0.09
11,Atam Nagar,62,SURINDER KAUR BAINS,IND,99,2022,105083,0.09
8,Atam Nagar,62,HARKIRAT SINGH RANA,IND,546,2022,105083,0.52
10,Atam Nagar,62,TAJINDER SINGH GUMBER (RINKU),IND,112,2022,105083,0.11
9,Atam Nagar,62,DAVINDER SINGH (T.N.) VISHWKARMA RAMGARHIA,IND,324,2022,105083,0.31
7,Atam Nagar,62,MANN SINGH RAJU,IND,650,2022,105083,0.62
6,Atam Nagar,62,NOTA,NOTA,810,2022,105083,0.77
1,Ludhiana Central,63,Ashok Parashar (Pappi),AAP,32789,2022,98405,33.32
3,Ludhiana Central,63,Surinder  Kumar Dawar,INC,26972,2022,98405,27.41
2,Ludhiana Central,63,Gurdev Sharma Debi,BJP,27985,2022,98405,28.44
4,Ludhiana Central,63,Pritpal Singh Pali,SAD,8220,2022,98405,8.35
5,Ludhiana Central,63,Harjinder Singh,SAD(A),1281,2022,98405,1.3
9,Ludhiana Central,63,Jagtar Singh,SP,101,2022,98405,0.1
10,Ludhiana Central,63,Darshan Singh,ILVP,88,2022,98405,0.09
8,Ludhiana Central,63,Adv.Raminder Pal singh,PPI(D),105,2022,98405,0.11
7,Ludhiana Central,63,Jatinder Pal Singh,IND,194,2022,98405,0.2
6,Ludhiana Central,63,NOTA,NOTA,670,2022,98405,0.68
1,Ludhiana West,64,GURPREET BASSI GOGI,AAP,40443,2022,117360,34.46
3,Ludhiana West,64,ADVOCATE BIKRAM SINGH SIDHU,BJP,28107,2022,117360,23.95
2,Ludhiana West,64,BHARAT BHUSHAN ASHU,INC,32931,2022,117360,28.06
4,Ludhiana West,64,MAHESHINDER SINGH GREWAL,SAD,10072,2022,117360,8.58
8,Ludhiana West,64,ANITA SHAH,BMP,214,2022,117360,0.18
9,Ludhiana West,64,SARBJIT KAUR,APP,136,2022,117360,0.12
5,Ludhiana West,64,TARUN JAIN BAWA,IND,3831,2022,117360,3.26
7,Ludhiana West,64,BALWINDER SEKHON,IND,453,2022,117360,0.39
6,Ludhiana West,64,NOTA,NOTA,1173,2022,117360,1
4,Ludhiana North,65,R.D. SHARMA,SAD,11454,2022,125907,9.1
2,Ludhiana North,65,PARVEEN BANSAL,BJP,35822,2022,125907,28.45
1,Ludhiana North,65,MADAN LAL BAGGA,AAP,51104,2022,125907,40.59
3,Ludhiana North,65,RAKESH PANDEY,INC,24326,2022,125907,19.32
11,Ludhiana North,65,ANIL KUMAR GOYAL,ILVP,138,2022,125907,0.11
8,Ludhiana North,65,AVTAR SINGH,PPI(D),285,2022,125907,0.23
9,Ludhiana North,65,PROMILA RALHAN BANI,BMP,262,2022,125907,0.21
10,Ludhiana North,65,MANJU,SP,164,2022,125907,0.13
5,Ludhiana North,65,RANDHIR SINGH SIVIA,LIP,982,2022,125907,0.78
7,Ludhiana North,65,RAMANJIT BADHAN LALLY,IND,448,2022,125907,0.36
6,Ludhiana North,65,NOTA,NOTA,922,2022,125907,0.73
4,Gill,66,Sucha Ram Ladhar,BJP,12801,2022,184163,6.95
3,Gill,66,Kuldeep Singh Vaid (Bulara),INC,33786,2022,184163,18.35
1,Gill,66,Jiwan Singh Sangowal,AAP,92696,2022,184163,50.33
2,Gill,66,Darshan Singh Shivalik,SAD,35052,2022,184163,19.03
11,Gill,66,Balbir Singh Alamgir,CPM,338,2022,184163,0.18
5,Gill,66,Gagandeep Alias Sunny Kainth,LIP,3837,2022,184163,2.08
9,Gill,66,Jaswinder Singh,BMP,493,2022,184163,0.27
12,Gill,66,Darshan Singh,ALPU,266,2022,184163,0.14
10,Gill,66,Dr. Brijesh Bangar,PPI(D),373,2022,184163,0.2
8,Gill,66,Rajinder Singh Singhpura,IND,807,2022,184163,0.44
6,Gill,66,Rajeev  Kumar Lovely,IND,2013,2022,184163,1.09
7,Gill,66,NOTA,NOTA,1701,2022,184163,0.92
3,Payal,67,DOCTOR JASPREET SINGH BIJA,BSP,20648,2022,126822,16.28
6,Payal,67,BHAGWAN SINGH SOMAL KHERI,CPI,867,2022,126822,0.68
1,Payal,67,MANWINDER SINGH GIASPURA,AAP,63633,2022,126822,50.18
2,Payal,67,LAKHVIR SINGH,INC,30624,2022,126822,24.15
7,Payal,67,HARSHIT KUMAR SHEETAL,SAD(S),682,2022,126822,0.54
16,Payal,67,GURPREET SINGH,BMP,194,2022,126822,0.15
17,Payal,67,JAGDEEP SINGH (R/o VILLAGE SIRTHLA),RJSP,148,2022,126822,0.12
13,Payal,67,JAGDEEP SINGH (R/o VILLAGE MAJRI),LIP,303,2022,126822,0.24
15,Payal,67,RANJIT SINGH KAKA,PKD,195,2022,126822,0.15
18,Payal,67,RAJDEEP KAUR,JJJKP,120,2022,126822,0.09
4,Payal,67,RAMPAL SINGH DAULATPUR,SAD(A),5687,2022,126822,4.48
12,Payal,67,LAKHVIR SINGH LAKHA,PPI(D),360,2022,126822,0.28
5,Payal,67,SIMARDEEP SINGH DOBURJI,IND,1117,2022,126822,0.88
8,Payal,67,HARCHAND SINGH,IND,529,2022,126822,0.42
11,Payal,67,GURDEEP SINGH KALI,IND,372,2022,126822,0.29
10,Payal,67,Er. JAGTAR SINGH LAMBA,IND,455,2022,126822,0.36
14,Payal,67,ADVOCATE PRABHJOT SINGH,IND,273,2022,126822,0.22
19,Payal,67,MALKIT SINGH,IND,94,2022,126822,0.07
9,Payal,67,NOTA,NOTA,521,2022,126822,0.41
2,Dakha,68,CAPT. SANDEEP SINGH SANDHU,INC,44102,2022,142739,30.9
3,Dakha,68,DR. K. N. S. KANG,AAP,42994,2022,142739,30.12
1,Dakha,68,MANPREET SINGH AYALI,SAD,49909,2022,142739,34.97
9,Dakha,68,SIMRANDEEP SINGH,RSP,299,2022,142739,0.21
4,Dakha,68,HARPREET SINGH MAKHU,SSP,2454,2022,142739,1.72
11,Dakha,68,KARAMJIT SINGH,PPI(D),102,2022,142739,0.07
6,Dakha,68,DAMANJIT SINGH MOHIE,PLCP,836,2022,142739,0.59
10,Dakha,68,DR. DEVINDER SINGH GILL,ALPU,139,2022,142739,0.1
7,Dakha,68,JAGDEEP SINGH GILL,IND,413,2022,142739,0.29
8,Dakha,68,NEETU CHHATRAN WALA,IND,320,2022,142739,0.22
5,Dakha,68,NOTA,NOTA,1171,2022,142739,0.82
1,Raikot,69,HAKAM SINGH THEKEDAR,AAP,63659,2022,113599,56.04
2,Raikot,69,KAMIL AMAR SINGH,INC,36015,2022,113599,31.7
3,Raikot,69,BALWINDER SINGH SANDHU,BSP,8381,2022,113599,7.38
9,Raikot,69,HARGOBIND SINGH,PKD,313,2022,113599,0.28
5,Raikot,69,GURPAL SINGH GOLDY,SAD(S),1276,2022,113599,1.12
11,Raikot,69,BALDEV SINGH,ALPU,116,2022,113599,0.1
10,Raikot,69,BALVIR SINGH,BMP,234,2022,113599,0.21
8,Raikot,69,RAJPAL SINGH,SSAP,376,2022,113599,0.33
4,Raikot,69,Dr. JAGTAR SINGH,IND,1514,2022,113599,1.33
7,Raikot,69,BALDEV SINGH ( DEV SARABHA ),IND,483,2022,113599,0.43
6,Raikot,69,NOTA,NOTA,1232,2022,113599,1.08
1,Jagraon,70,SARVJIT KAUR MANUKE,AAP,65195,2022,125503,51.95
2,Jagraon,70,S.R. KALER,SAD,25539,2022,125503,20.35
5,Jagraon,70,KANWAR NARINDER SINGH,BJP,4476,2022,125503,3.57
3,Jagraon,70,JAGTAR SINGH JAGGA HISSOWAL,INC,20878,2022,125503,16.64
10,Jagraon,70,SURINDER SINGH SAHOTA,RPI(A),379,2022,125503,0.3
9,Jagraon,70,TEJINDER KAUR TEJI SANDHU,LIP,478,2022,125503,0.38
4,Jagraon,70,PARIVAR SINGH DALLA,SAD(A),5179,2022,125503,4.13
6,Jagraon,70,KULDEEP SINGH DALLA,IND,1397,2022,125503,1.11
8,Jagraon,70,GURDEEP SINGH DHALIWAL,IND,559,2022,125503,0.45
11,Jagraon,70,PARAMJIT SINGH SAHOTA,IND,366,2022,125503,0.29
7,Jagraon,70,NOTA,NOTA,1057,2022,125503,0.84
3,Nihal Singhwala,71,BALDEV SINGH MANUKE,SAD,26758,2022,141308,18.94
2,Nihal Singhwala,71,BHUPINDER SINGH SAHOKE,INC,27172,2022,141308,19.23
1,Nihal Singhwala,71,MANJIT SINGH BILASPUR,AAP,65156,2022,141308,46.11
10,Nihal Singhwala,71,SUKHDEV SINGH,LIP,338,2022,141308,0.24
9,Nihal Singhwala,71,PARAMJIT KAUR,DBSP,516,2022,141308,0.37
11,Nihal Singhwala,71,PARMINDER SINGH,KBP,298,2022,141308,0.21
4,Nihal Singhwala,71,BALDEV SINGH,SAD(A),14618,2022,141308,10.34
6,Nihal Singhwala,71,MUKHTIAR SINGH SANDHU S.P.,PLCP,1145,2022,141308,0.81
12,Nihal Singhwala,71,AJAIB SINGH,IND,213,2022,141308,0.15
8,Nihal Singhwala,71,GURDEEP SINGH,IND,549,2022,141308,0.39
5,Nihal Singhwala,71,GURADITTA SINGH,IND,3535,2022,141308,2.5
7,Nihal Singhwala,71,NOTA,NOTA,1010,2022,141308,0.71
1,Bhagha Purana,72,AMRITPAL SINGH SUKHANAND,AAP,67143,2022,133222,50.4
2,Bhagha Purana,72,TIRATH SINGH MAHLA,SAD,33384,2022,133222,25.06
3,Bhagha Purana,72,DARSHAN SINGH BRAR,INC,18042,2022,133222,13.54
10,Bhagha Purana,72,HARJINDER SINGH,LIP,255,2022,133222,0.19
9,Bhagha Purana,72,JASWINDER KAUR,JJJKP,283,2022,133222,0.21
5,Bhagha Purana,72,JAGTAR SINGH RAJEANA,SAD(S),3267,2022,133222,2.45
11,Bhagha Purana,72,AMRITPAL SINGH,IND,181,2022,133222,0.14
8,Bhagha Purana,72,DARSHAN SINGH KHOTE,IND,321,2022,133222,0.24
7,Bhagha Purana,72,DARSHAN SINGH BRAR,IND,474,2022,133222,0.36
4,Bhagha Purana,72,BHOLA SINGH BRAR,IND,8702,2022,133222,6.53
6,Bhagha Purana,72,NOTA,NOTA,1170,2022,133222,0.88
1,Moga,73,DR. AMANDEEP KAUR ARORA,AAP,59149,2022,144232,41.01
4,Moga,73,DR. HARJOT KAMAL,BJP,10606,2022,144232,7.35
3,Moga,73,BARJINDER SINGH MAKHAN BRAR,SAD,28333,2022,144232,19.64
2,Moga,73,MALVIKA SOOD,INC,38234,2022,144232,26.51
9,Moga,73,CHANAN SINGH WATTU,BMP,271,2022,144232,0.19
11,Moga,73,BALKARAN MOGA,CPI(L),231,2022,144232,0.16
5,Moga,73,MANJEET SINGH MALLAH,SAD(A),3803,2022,144232,2.64
12,Moga,73,GURCHARAN SINGH,IND,223,2022,144232,0.15
8,Moga,73,GURPREET SINGH ARORA,IND,306,2022,144232,0.21
6,Moga,73,NAVDEEP SANGHA,IND,1887,2022,144232,1.31
10,Moga,73,LAVINDER GILL,IND,264,2022,144232,0.18
7,Moga,73,NOTA,NOTA,925,2022,144232,0.64
2,Dharamkot,74,SUKHJIT SINGH KAKA LOHGARH,INC,35406,2022,142204,24.9
8,Dharamkot,74,SURJIT SINGH GAGRA,CPM,602,2022,142204,0.42
3,Dharamkot,74,JATHEDAR TOTA SINGH,SAD,30495,2022,142204,21.44
1,Dharamkot,74,DEVINDERJEET SINGH LADDI DHOSE,AAP,65378,2022,142204,45.97
10,Dharamkot,74,JAGJIT SINGH,LIP,380,2022,142204,0.27
11,Dharamkot,74,JUGRAJ SINGH,DBSP,199,2022,142204,0.14
4,Dharamkot,74,BALRAJ SINGH KHALSA,SAD(A),6200,2022,142204,4.36
6,Dharamkot,74,RAVINDER SINGH RAVI GREWAL,PLCP,753,2022,142204,0.53
9,Dharamkot,74,ANGREJ SINGH,IND,430,2022,142204,0.3
5,Dharamkot,74,HARPREET SINGH HERO,IND,1615,2022,142204,1.14
7,Dharamkot,74,NOTA,NOTA,746,2022,142204,0.52
4,Zira,75,Avtar Singh Zira,BJP,2007,2022,151211,1.33
3,Zira,75,KULBIR SINGH ZIRA,INC,40615,2022,151211,26.86
2,Zira,75,Janmeja Singh Sekhon,SAD,41258,2022,151211,27.29
1,Zira,75,Naresh Kataria,AAP,64034,2022,151211,42.35
9,Zira,75,Sukhwinder Singh,NJP,323,2022,151211,0.21
11,Zira,75,Priyanka Rani,ILVP,128,2022,151211,0.08
12,Zira,75,Amandeep Singh,IND,120,2022,151211,0.08
10,Zira,75,KAMALJIT SINGH,IND,203,2022,151211,0.13
8,Zira,75,Kulbir Singh,IND,339,2022,151211,0.22
5,Zira,75,Naresh Kumar,IND,791,2022,151211,0.52
6,Zira,75,Megh Raj,IND,717,2022,151211,0.47
7,Zira,75,NOTA,NOTA,676,2022,151211,0.45
3,Firozpur City,76,GURMIT SINGH SODHI,BJP,24635,2022,124499,19.79
2,Firozpur City,76,PARMINDER SINGH PINKI,INC,28874,2022,124499,23.19
1,Firozpur City,76,RANBIR SINGH,AAP,48443,2022,124499,38.91
4,Firozpur City,76,ROHIT VOHRA,SAD,17757,2022,124499,14.26
11,Firozpur City,76,SUNIL KUMAR,ILVP,155,2022,124499,0.12
5,Firozpur City,76,TEJINDER SINGH DEOL,SAD(A),2025,2022,124499,1.63
10,Firozpur City,76,BIMLA RANI,JBP,182,2022,124499,0.15
15,Firozpur City,76,RAHMA,NJP,92,2022,124499,0.07
16,Firozpur City,76,SATPAL SINGH,IND,84,2022,124499,0.07
14,Firozpur City,76,HARI CHAND GUPTA,IND,116,2022,124499,0.09
13,Firozpur City,76,JUGRAJ SINGH,IND,139,2022,124499,0.11
12,Firozpur City,76,PARVINDER SINGH,IND,141,2022,124499,0.11
9,Firozpur City,76,PUSHPINDER SINGH,IND,359,2022,124499,0.29
7,Firozpur City,76,RAJ,IND,494,2022,124499,0.4
6,Firozpur City,76,LAKHWINDER SINGH,IND,552,2022,124499,0.44
8,Firozpur City,76,NOTA,NOTA,451,2022,124499,0.36
3,Firozpur Rural,77,ASHU BANGER,INC,20396,2022,151909,13.43
2,Firozpur Rural,77,JOGINDER SINGH JINDU,SAD,47547,2022,151909,31.3
1,Firozpur Rural,77,RAJNEESH KUMAR DAHIYA,AAP,75293,2022,151909,49.56
12,Firozpur Rural,77,SURJEET SINGH,ILVP,269,2022,151909,0.18
11,Firozpur Rural,77,SURESH KUMAR,CPI(L),324,2022,151909,0.21
6,Firozpur Rural,77,JASWINDER SINGH,PLCP,777,2022,151909,0.51
4,Firozpur Rural,77,NASEEB KAUR,SAD(A),3196,2022,151909,2.1
14,Firozpur Rural,77,BAGEECHA SINGH DHALIWAL,RPIE,116,2022,151909,0.08
15,Firozpur Rural,77,RAJ KUMAR,APP,81,2022,151909,0.05
8,Firozpur Rural,77,LOVEPREET KAUR,JAP,520,2022,151909,0.34
10,Firozpur Rural,77,JOGINDER,IND,376,2022,151909,0.25
13,Firozpur Rural,77,THOMES,IND,232,2022,151909,0.15
9,Firozpur Rural,77,BALDEV SINGH,IND,440,2022,151909,0.29
5,Firozpur Rural,77,MORDA SINGH,IND,1749,2022,151909,1.15
7,Firozpur Rural,77,NOTA,NOTA,593,2022,151909,0.39
4,Guru Har Sahai,78,GURPERVEZ SINGH,BJP,3988,2022,139408,2.86
1,Guru Har Sahai,78,FAUJA SINGH,AAP,68343,2022,139408,49.02
2,Guru Har Sahai,78,VARDEV SINGH,SAD,57769,2022,139408,41.44
3,Guru Har Sahai,78,VIJAY KUMAR,INC,5578,2022,139408,4
9,Guru Har Sahai,78,KULWANT SINGH,JJJKP,392,2022,139408,0.28
5,Guru Har Sahai,78,JATINDER SINGH THIND,SAD(A),1208,2022,139408,0.87
13,Guru Har Sahai,78,KULDEEP SINGH,IND,140,2022,139408,0.1
14,Guru Har Sahai,78,GURBHEJ SINGH,IND,133,2022,139408,0.1
10,Guru Har Sahai,78,PARKASH SINGH,IND,176,2022,139408,0.13
11,Guru Har Sahai,78,PARWINDER SINGH,IND,152,2022,139408,0.11
12,Guru Har Sahai,78,MANOJ KUMAR,IND,142,2022,139408,0.1
6,Guru Har Sahai,78,MALKEET SINGH,IND,510,2022,139408,0.37
8,Guru Har Sahai,78,MAJOR SINGH,IND,434,2022,139408,0.31
7,Guru Har Sahai,78,NOTA,NOTA,443,2022,139408,0.32
2,Jalalabad,79,Sukhbir Singh Badal,SAD,60525,2022,172717,35.04
1,Jalalabad,79,JAGDEEP KAMBOJ,AAP,91455,2022,172717,52.95
4,Jalalabad,79,PURAN CHAND,BJP,5418,2022,172717,3.14
3,Jalalabad,79,Mohan Singh,INC,8771,2022,172717,5.08
13,Jalalabad,79,Karamjit Singh,SP,240,2022,172717,0.14
10,Jalalabad,79,Kuldeep Singh,IPBP,313,2022,172717,0.18
12,Jalalabad,79,GURCHARAN SINGH,JJJKP,264,2022,172717,0.15
6,Jalalabad,79,Gurmeet Singh,SAD(A),1248,2022,172717,0.72
16,Jalalabad,79,Ranjit Ram,RPI(A),101,2022,172717,0.06
14,Jalalabad,79,Angrej Singh,IND,205,2022,172717,0.12
5,Jalalabad,79,Surinder Singh,IND,1860,2022,172717,1.08
15,Jalalabad,79,Harish Chander,IND,132,2022,172717,0.08
9,Jalalabad,79,Gurpreet Singh,IND,540,2022,172717,0.31
11,Jalalabad,79,Baljit Singh,IND,269,2022,172717,0.16
8,Jalalabad,79,Manpreet Singh,IND,546,2022,172717,0.32
7,Jalalabad,79,NOTA,NOTA,830,2022,172717,0.48
2,Fazilka,80,SURJIT KUMAR JYANI,BJP,35437,2022,145224,24.4
4,Fazilka,80,HANS RAJ JOSAN,SAD,13717,2022,145224,9.45
3,Fazilka,80,DAVINDER SINGH GHUBAYA,INC,29096,2022,145224,20.04
1,Fazilka,80,NARINDER PAL SINGH SAWNA,AAP,63157,2022,145224,43.49
10,Fazilka,80,SANDEEP KUMAR,RPI(A),307,2022,145224,0.21
