ST_CD,AC_NO,NAME,VOTES,ST_NAME,AC_NAME,#,YEAR,polled_votes,vote_percent,PARTY
S24,6,RAVINDRA KUMAR MOLHU,75870,Uttar Pradesh,Rampur Maniharan ,2,2017,218831,34.67,BSP
S24,6,VISHVA DAYAL CHHOTAN,61787,Uttar Pradesh,Rampur Maniharan ,3,2017,218831,28.24,INC
S24,6,DAYAWATI CHAUDHRY,696,Uttar Pradesh,Rampur Maniharan ,5,2017,218831,0.32,RLD
S24,6,BIJENDRA,689,Uttar Pradesh,Rampur Maniharan ,6,2017,218831,0.31,IND
S24,6,REKHA,579,Uttar Pradesh,Rampur Maniharan ,7,2017,218831,0.26,IND
S24,6,ARVIND JHANJHOT,523,Uttar Pradesh,Rampur Maniharan ,8,2017,218831,0.24,RGD
S24,6,SURESH KUMAR,475,Uttar Pradesh,Rampur Maniharan ,9,2017,218831,0.22,BMP
S24,6,ANJU BALA,391,Uttar Pradesh,Rampur Maniharan ,10,2017,218831,0.18,BTSP
S24,6,BABY,256,Uttar Pradesh,Rampur Maniharan ,11,2017,218831,0.12,KISJP
S24,6,KM.LATA,244,Uttar Pradesh,Rampur Maniharan ,12,2017,218831,0.11,IVD
S24,6,None of the Above,856,Uttar Pradesh,Rampur Maniharan ,4,2017,218831,0.39,NOTA
S24,7,PRADEEP KUMAR,99446,Uttar Pradesh,Gangoh,1,2017,257378,38.64,BJP
S24,7,NAUMAN MASOOD,61418,Uttar Pradesh,Gangoh,2,2017,257378,23.86,INC
S24,7,INDER SAIN,47219,Uttar Pradesh,Gangoh,3,2017,257378,18.35,SP
S24,7,MAHIPAL SINGH MAJRA,44717,Uttar Pradesh,Gangoh,4,2017,257378,17.37,BSP
S24,7,RAJNESH CHAUHAN,1054,Uttar Pradesh,Gangoh,5,2017,257378,0.41,RLD
S24,7,YATENDERA,609,Uttar Pradesh,Gangoh,7,2017,257378,0.24,IND
S24,7,SATNAM SINGH,579,Uttar Pradesh,Gangoh,8,2017,257378,0.22,SSP
S24,7,KAWAR PAL,526,Uttar Pradesh,Gangoh,9,2017,257378,0.2,IND
S24,7,VIKAS KUMAR,475,Uttar Pradesh,Gangoh,10,2017,257378,0.18,IND
S24,7,SONU VERMA,364,Uttar Pradesh,Gangoh,11,2017,257378,0.14,BTSP
S24,7,None of the Above,971,Uttar Pradesh,Gangoh,6,2017,257378,0.38,NOTA
S24,8,NAHID HASAN,98830,Uttar Pradesh,Kairana,1,2017,209134,47.26,SP
S24,8,MRIGANKA SINGH,77668,Uttar Pradesh,Kairana,2,2017,209134,37.14,BJP
S24,8,ANIL KUMAR,19992,Uttar Pradesh,Kairana,3,2017,209134,9.56,RLD
S24,8,DIWAKAR DESHWAL,6888,Uttar Pradesh,Kairana,4,2017,209134,3.29,BSP
S24,8,MASEEHULLA,1365,Uttar Pradesh,Kairana,5,2017,209134,0.65,AIMEIM
S24,8,SARFARAJ KHAN,1127,Uttar Pradesh,Kairana,6,2017,209134,0.54,LD
S24,8,SETHPAL,623,Uttar Pradesh,Kairana,8,2017,209134,0.3,IND
S24,8,DHARMVEER,545,Uttar Pradesh,Kairana,9,2017,209134,0.26,IND
S24,8,VINOD KUMAR,496,Uttar Pradesh,Kairana,10,2017,209134,0.24,IND
S24,8,SAHENDRA PAL,290,Uttar Pradesh,Kairana,11,2017,209134,0.14,BVP
S24,8,SANDEEP,250,Uttar Pradesh,Kairana,12,2017,209134,0.12,BMP
S24,8,None of the Above,1060,Uttar Pradesh,Kairana,7,2017,209134,0.51,NOTA
S24,9,SURESH KUMAR,90995,Uttar Pradesh,Thana Bhawan,1,2017,212691,42.78,BJP
S24,9,ABDUL WARIS KHAN,74178,Uttar Pradesh,Thana Bhawan,2,2017,212691,34.88,BSP
S24,9,JAVED RAO,31275,Uttar Pradesh,Thana Bhawan,3,2017,212691,14.7,RLD
S24,9,SUDHIR KUMAR,13480,Uttar Pradesh,Thana Bhawan,4,2017,212691,6.34,SP
S24,9,MOHD NASIR,561,Uttar Pradesh,Thana Bhawan,6,2017,212691,0.26,BMP
S24,9,RAHAT ALI,378,Uttar Pradesh,Thana Bhawan,7,2017,212691,0.18,IND
S24,9,SUNIL,318,Uttar Pradesh,Thana Bhawan,8,2017,212691,0.15,IND
S24,9,SAHDEV,225,Uttar Pradesh,Thana Bhawan,9,2017,212691,0.11,IND
S24,9,MANJU,210,Uttar Pradesh,Thana Bhawan,10,2017,212691,0.1,IND
S24,9,PARVEZ ALI,188,Uttar Pradesh,Thana Bhawan,11,2017,212691,0.09,IND
S24,9,None of the Above,883,Uttar Pradesh,Thana Bhawan,5,2017,212691,0.42,NOTA
S24,10,TEJENDRA NIRWAL,70085,Uttar Pradesh,Shamli,1,2017,196347,35.69,BJP
S24,10,PANKAJ KUMAR MALIK,40365,Uttar Pradesh,Shamli,2,2017,196347,20.56,INC
S24,10,BIJENDRA SINGH,33551,Uttar Pradesh,Shamli,3,2017,196347,17.09,RLD
S24,10,MANISH KUMAR,31824,Uttar Pradesh,Shamli,4,2017,196347,16.21,IND
S24,10,MOHAMMAD ISLAM,17114,Uttar Pradesh,Shamli,5,2017,196347,8.72,BSP
S24,10,BILAL A,820,Uttar Pradesh,Shamli,7,2017,196347,0.42,PP
S24,10,SANJEEV KUMAR,379,Uttar Pradesh,Shamli,8,2017,196347,0.19,IND
S24,10,SANJEEV,294,Uttar Pradesh,Shamli,9,2017,196347,0.15,IND
S24,10,MOHD. GUFRAN KAZMI,294,Uttar Pradesh,Shamli,9,2017,196347,0.15,IND
S24,10,ARVIND KUMAR,278,Uttar Pradesh,Shamli,11,2017,196347,0.14,BMP
S24,10,OMPAL,233,Uttar Pradesh,Shamli,12,2017,196347,0.12,BJDT
S24,10,LOKENDRA KUMAR,209,Uttar Pradesh,Shamli,13,2017,196347,0.11,IND
S24,10,None of the Above,901,Uttar Pradesh,Shamli,6,2017,196347,0.46,NOTA
S24,11,UMESH MALIK,97781,Uttar Pradesh,Budhana,1,2017,241116,40.55,BJP
S24,11,PRAMOD TYAGI,84580,Uttar Pradesh,Budhana,2,2017,241116,35.08,SP
S24,11,SAEEDA BEGAM,30034,Uttar Pradesh,Budhana,3,2017,241116,12.46,BSP
S24,11,YOGRAJ SINGH,23732,Uttar Pradesh,Budhana,4,2017,241116,9.84,RLD
S24,11,SHOBHA RAM,699,Uttar Pradesh,Budhana,6,2017,241116,0.29,IND
S24,11,MOHD. RASHEED KASSAR,666,Uttar Pradesh,Budhana,7,2017,241116,0.28,IND
S24,11,DINESH KUMAR,611,Uttar Pradesh,Budhana,8,2017,241116,0.25,NISHAD
S24,11,JAMEEL,400,Uttar Pradesh,Budhana,9,2017,241116,0.17,NLP
S24,11,MANOJ,361,Uttar Pradesh,Budhana,10,2017,241116,0.15,RKMP
S24,11,RIZWAN,276,Uttar Pradesh,Budhana,11,2017,241116,0.11,IND
S24,11,CH. RAJKUMAR BALIYAN,222,Uttar Pradesh,Budhana,12,2017,241116,0.09,IND
S24,11,SUMAT PAL KASHYAP,145,Uttar Pradesh,Budhana,13,2017,241116,0.06,SHI
S24,11,JAGAPAL,136,Uttar Pradesh,Budhana,14,2017,241116,0.06,IND
S24,11,ANIL,106,Uttar Pradesh,Budhana,15,2017,241116,0.04,IND
S24,11,MOHD. GULAFAM,81,Uttar Pradesh,Budhana,16,2017,241116,0.03,IND
S24,11,None of the Above,1286,Uttar Pradesh,Budhana,5,2017,241116,0.53,NOTA
S24,12,VIJAY KUMAR KASHYAP,82046,Uttar Pradesh,Charthawal,1,2017,206964,39.64,BJP
S24,12,MUKESH KUMAR CHAUDHARY,58815,Uttar Pradesh,Charthawal,2,2017,206964,28.42,SP
S24,12,NOOR SALEEM RANA,47704,Uttar Pradesh,Charthawal,3,2017,206964,23.05,BSP
S24,12,SALMAN ZAIDI,14442,Uttar Pradesh,Charthawal,4,2017,206964,6.98,RLD
S24,12,VISHAL KUMAR,975,Uttar Pradesh,Charthawal,6,2017,206964,0.47,NISHAD
S24,12,AMITA SINGH,549,Uttar Pradesh,Charthawal,7,2017,206964,0.27,LD
S24,12,ADESH KUMAR,444,Uttar Pradesh,Charthawal,8,2017,206964,0.21,IND
S24,12,FURAKAN,385,Uttar Pradesh,Charthawal,9,2017,206964,0.19,IND
S24,12,JAIPAL SINGH SAINI,305,Uttar Pradesh,Charthawal,10,2017,206964,0.15,JP
S24,12,ARSAD MANSURI,281,Uttar Pradesh,Charthawal,11,2017,206964,0.14,ABP
S24,12,None of the Above,1018,Uttar Pradesh,Charthawal,5,2017,206964,0.49,NOTA
S24,13,PRAMOD UTWAL,77491,Uttar Pradesh,Purqazi ,1,2017,204319,37.93,BJP
S24,13,DEEPAK KUMAR,66238,Uttar Pradesh,Purqazi ,2,2017,204319,32.42,INC
S24,13,ANIL KUMAR,46401,Uttar Pradesh,Purqazi ,3,2017,204319,22.71,BSP
S24,13,CHOTI,8227,Uttar Pradesh,Purqazi ,4,2017,204319,4.03,RLD
S24,13,UMA KIRAN,2570,Uttar Pradesh,Purqazi ,5,2017,204319,1.26,SP
S24,13,KAVITA,871,Uttar Pradesh,Purqazi ,7,2017,204319,0.43,NISHAD
S24,13,ANIL KUMAR,579,Uttar Pradesh,Purqazi ,8,2017,204319,0.28,BMP
S24,13,MANOJ KUMAR,298,Uttar Pradesh,Purqazi ,9,2017,204319,0.15,IND
S24,13,MITVA BHANVAR,260,Uttar Pradesh,Purqazi ,10,2017,204319,0.13,NLP
S24,13,AATMARAM,245,Uttar Pradesh,Purqazi ,11,2017,204319,0.12,IND
S24,13,None of the Above,1139,Uttar Pradesh,Purqazi ,6,2017,204319,0.56,NOTA
S24,14,KAPIL DEV AGARWAL,97838,Uttar Pradesh,Muzaffar Nagar,1,2017,215602,45.38,BJP
S24,14,GAURAV SWARUP BANSAL,87134,Uttar Pradesh,Muzaffar Nagar,2,2017,215602,40.41,SP
S24,14,RAKESH KUMAR SHARMA,21038,Uttar Pradesh,Muzaffar Nagar,3,2017,215602,9.76,BSP
S24,14,PAYAL MAHESHWARI,5640,Uttar Pradesh,Muzaffar Nagar,4,2017,215602,2.62,RLD
S24,14,SANGITA,1008,Uttar Pradesh,Muzaffar Nagar,6,2017,215602,0.47,IND
S24,14,MURTAZA SALMANI,491,Uttar Pradesh,Muzaffar Nagar,7,2017,215602,0.23,CPI
S24,14,SHAHZAMA KHAN,249,Uttar Pradesh,Muzaffar Nagar,8,2017,215602,0.12,IND
S24,14,ZAKIR ALI RANA,240,Uttar Pradesh,Muzaffar Nagar,9,2017,215602,0.11,IND
S24,14,RAJ KISHOR,199,Uttar Pradesh,Muzaffar Nagar,10,2017,215602,0.09,IND
S24,14,KRISHAN PAL SINGH,177,Uttar Pradesh,Muzaffar Nagar,11,2017,215602,0.08,BLSP
S24,14,JAMSHED,131,Uttar Pradesh,Muzaffar Nagar,12,2017,215602,0.06,IND
S24,14,KARAN SINGH SAINI,92,Uttar Pradesh,Muzaffar Nagar,13,2017,215602,0.04,JP
S24,14,REENU ALIAS SAKSHI,81,Uttar Pradesh,Muzaffar Nagar,14,2017,215602,0.04,ABHM
S24,14,BABITA,55,Uttar Pradesh,Muzaffar Nagar,15,2017,215602,0.03,BRJ
S24,14,SANJAY KUMAR,52,Uttar Pradesh,Muzaffar Nagar,16,2017,215602,0.02,BJDT
S24,14,RISHI RAM,44,Uttar Pradesh,Muzaffar Nagar,17,2017,215602,0.02,IND
S24,14,None of the Above,1133,Uttar Pradesh,Muzaffar Nagar,5,2017,215602,0.53,NOTA
S24,15,VIKRAM SINGH,94771,Uttar Pradesh,Khatauli,1,2017,213096,44.47,BJP
S24,15,CHANDAN SINGH CHAUHAN,63397,Uttar Pradesh,Khatauli,2,2017,213096,29.75,SP
S24,15,SHIVAN SINGH SAINI,37380,Uttar Pradesh,Khatauli,3,2017,213096,17.54,BSP
S24,15,SHAHNAWAZ RANA,12846,Uttar Pradesh,Khatauli,4,2017,213096,6.03,RLD
S24,15,BRAHM SINGH,823,Uttar Pradesh,Khatauli,5,2017,213096,0.39,CPI
S24,15,JANARDAN SHARMA,626,Uttar Pradesh,Khatauli,7,2017,213096,0.29,HUP
S24,15,YAJPAL,598,Uttar Pradesh,Khatauli,8,2017,213096,0.28,IND
S24,15,SURENDRA KUMAR,332,Uttar Pradesh,Khatauli,9,2017,213096,0.16,ABHM
S24,15,ADESH,315,Uttar Pradesh,Khatauli,10,2017,213096,0.15,BBPP
S24,15,DEEPAK KUMAR,315,Uttar Pradesh,Khatauli,10,2017,213096,0.15,IND
S24,15,BHARATVIR,312,Uttar Pradesh,Khatauli,12,2017,213096,0.15,IND
S24,15,AASHI GAUR,207,Uttar Pradesh,Khatauli,13,2017,213096,0.1,LD
S24,15,SATAYVEER SINGH,201,Uttar Pradesh,Khatauli,14,2017,213096,0.09,IND
S24,15,BRAJ BHUSHAN,148,Uttar Pradesh,Khatauli,15,2017,213096,0.07,BSP
S24,15,MAYA,131,Uttar Pradesh,Khatauli,16,2017,213096,0.06,ABP
S24,15,None of the Above,694,Uttar Pradesh,Khatauli,6,2017,213096,0.33,NOTA
S24,16,AVTAR SINGH BHADANA,69035,Uttar Pradesh,Meerapur,1,2017,204405,33.77,BJP
S24,16,LIYAKAT ALI,68842,Uttar Pradesh,Meerapur,2,2017,204405,33.68,SP
S24,16,NAWAZISH ALAM KHAN,39689,Uttar Pradesh,Meerapur,3,2017,204405,19.42,BSP
S24,16,MITHLESHPAL,22751,Uttar Pradesh,Meerapur,4,2017,204405,11.13,RLD
S24,16,SANDEEP KUMAR,474,Uttar Pradesh,Meerapur,6,2017,204405,0.23,NISHAD
S24,16,IMRANA,462,Uttar Pradesh,Meerapur,7,2017,204405,0.23,ABP
S24,16,MOH. MOOSA,451,Uttar Pradesh,Meerapur,8,2017,204405,0.22,IND
S24,16,NABAB ALI,305,Uttar Pradesh,Meerapur,9,2017,204405,0.15,IND
S24,16,MOH. JISHAN,292,Uttar Pradesh,Meerapur,10,2017,204405,0.14,BMP
S24,16,ADESH KUMAR,238,Uttar Pradesh,Meerapur,11,2017,204405,0.12,IND
S24,16,MANOJ SAINI,237,Uttar Pradesh,Meerapur,12,2017,204405,0.12,SHI
S24,16,MOTIRAM,200,Uttar Pradesh,Meerapur,13,2017,204405,0.1,MKUP
S24,16,DHARAMVEER SINGH SAINI,174,Uttar Pradesh,Meerapur,14,2017,204405,0.09,JP
S24,16,ANJUM KAMAL,165,Uttar Pradesh,Meerapur,15,2017,204405,0.08,IND
S24,16,None of the Above,1090,Uttar Pradesh,Meerapur,5,2017,204405,0.53,NOTA
S24,17,TASLEEM AHMAD,81082,Uttar Pradesh,Najibabad,1,2017,215936,37.55,SP
S24,17,RAJIV KUMAR AGARWAL,79080,Uttar Pradesh,Najibabad,2,2017,215936,36.62,BJP
S24,17,JAMEEL AHMAD,45070,Uttar Pradesh,Najibabad,3,2017,215936,20.87,BSP
S24,17,LEENA SINGHAL,3587,Uttar Pradesh,Najibabad,4,2017,215936,1.66,RLD
S24,17,TAZEEM SIDDIQUI,2094,Uttar Pradesh,Najibabad,5,2017,215936,0.97,AIMEIM
S24,17,UMESH KUSHWAHA DANI,848,Uttar Pradesh,Najibabad,7,2017,215936,0.39,IND
S24,17,DHARA SINGH,784,Uttar Pradesh,Najibabad,8,2017,215936,0.36,IND
S24,17,SAMPURNANAND PANDEY,447,Uttar Pradesh,Najibabad,9,2017,215936,0.21,SSP
S24,17,ASARPAT SINGH,439,Uttar Pradesh,Najibabad,10,2017,215936,0.2,IND
S24,17,ASHFAK MAHIGEER,393,Uttar Pradesh,Najibabad,11,2017,215936,0.18,ADP
S24,17,HEMENDRA,237,Uttar Pradesh,Najibabad,12,2017,215936,0.11,BMF
S24,17,KULDEEP,184,Uttar Pradesh,Najibabad,13,2017,215936,0.09,BBPP
S24,17,MOHD UMAR,175,Uttar Pradesh,Najibabad,14,2017,215936,0.08,GKP
S24,17,None of the Above,1516,Uttar Pradesh,Najibabad,6,2017,215936,0.7,NOTA
S24,18,MANOJ KUMAR PARAS,77145,Uttar Pradesh,Nagina ,1,2017,209903,36.75,SP
S24,18,OMWATI DEVI,69178,Uttar Pradesh,Nagina ,2,2017,209903,32.96,BJP
S24,18,VIRENDRA PAL,49693,Uttar Pradesh,Nagina ,3,2017,209903,23.67,BSP
S24,18,NEELAM,4385,Uttar Pradesh,Nagina ,4,2017,209903,2.09,AIMEIM
S24,18,DR.PHOOL SINGH CHAUDHARY,2541,Uttar Pradesh,Nagina ,5,2017,209903,1.21,PP
S24,18,YADRAM SINGH CHANDEL,2113,Uttar Pradesh,Nagina ,6,2017,209903,1.01,RLD
S24,18,CHANDRVIR SINGH,685,Uttar Pradesh,Nagina ,8,2017,209903,0.33,IND
S24,18,VIJAY,636,Uttar Pradesh,Nagina ,9,2017,209903,0.3,IND
S24,18,MANOHAR,555,Uttar Pradesh,Nagina ,10,2017,209903,0.26,IND
S24,18,CHIRANJEE  LAL,493,Uttar Pradesh,Nagina ,11,2017,209903,0.23,RLSP
S24,18,JAGDISH SINGH,449,Uttar Pradesh,Nagina ,12,2017,209903,0.21,IND
S24,18,SARVESH ALIAS SHABNAM,287,Uttar Pradesh,Nagina ,13,2017,209903,0.14,VIP
S24,18,SAPNA,171,Uttar Pradesh,Nagina ,14,2017,209903,0.08,NAP
S24,18,SATENDRA KUMAR,141,Uttar Pradesh,Nagina ,15,2017,209903,0.07,GKP
S24,18,None of the Above,1431,Uttar Pradesh,Nagina ,7,2017,209903,0.68,NOTA
S24,19,SUSHANT KUMAR,78744,Uttar Pradesh,Barhapur,1,2017,222149,35.45,BJP
S24,19,HUSAIN AHMAD,68920,Uttar Pradesh,Barhapur,2,2017,222149,31.02,INC
S24,19,FAHAD YAZDANI,50684,Uttar Pradesh,Barhapur,3,2017,222149,22.82,BSP
S24,19,DR INDRA DEV SINGH,6190,Uttar Pradesh,Barhapur,4,2017,222149,2.79,IND
S24,19,RADHA,3449,Uttar Pradesh,Barhapur,5,2017,222149,1.55,RLD
S24,19,KULVEER SINGH,3164,Uttar Pradesh,Barhapur,6,2017,222149,1.42,IND
